c,z,attribute,uni,y,value
System,System,NetPresentCostSystem,Carbon costs: $m,,0.0
System,System,NetPresentCostSystem,Excess generation: $m,,0.0
System,System,NetPresentCostSystem,Export revenues with external zones: $m,,0.0
System,System,NetPresentCostSystem,Export revenues with internal zones: $m,,-99508.01232105945
System,System,NetPresentCostSystem,Fixed O&M: $m,,43693.83965666399
System,System,NetPresentCostSystem,Fuel costs: $m,,63264.81310479986
System,System,NetPresentCostSystem,Generation costs: $m,,0.0
System,System,NetPresentCostSystem,Import costs with external zones: $m,,0.0
System,System,NetPresentCostSystem,Import costs with internal zones: $m,,108061.8652266247
System,System,NetPresentCostSystem,NPV of system cost: $m,,171430.9557968496
System,System,NetPresentCostSystem,Spinning reserve costs: $m,,1200.2330766918767
System,System,NetPresentCostSystem,Startup costs: $m,,0.0
System,System,NetPresentCostSystem,Trade shared benefits: $m,,-8553.852905565138
System,System,NetPresentCostSystem,Transmission costs: $m,,0.0
System,System,NetPresentCostSystem,Unmet country CO2 backstop cost: $m,,0.0
System,System,NetPresentCostSystem,Unmet country planning reserve costs: $m,,0.0
System,System,NetPresentCostSystem,Unmet country spinning reserve costs: $m,,9.49528242353583
System,System,NetPresentCostSystem,Unmet demand costs: $m,,3309.913029609931
System,System,NetPresentCostSystem,Unmet system CO2 backstop cost: $m,,0.0
System,System,NetPresentCostSystem,Unmet system planning reserve costs: $m,,0.0
System,System,NetPresentCostSystem,Unmet system spinning reserve costs: $m,,0.0
System,System,NetPresentCostSystem,VRE curtailment: $m,,0.0
System,System,NetPresentCostSystem,Variable O&M: $m,,7241.953708178589
System,System,NetPresentCostSystemPerMWh,Carbon costs: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Excess generation: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Export revenues with external zones: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Export revenues with internal zones: $m,,-17.273514698690676
System,System,NetPresentCostSystemPerMWh,Fixed O&M: $m,,7.584777988695567
System,System,NetPresentCostSystemPerMWh,Fuel costs: $m,,10.9820873071987
System,System,NetPresentCostSystemPerMWh,Generation costs: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Import costs with external zones: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Import costs with internal zones: $m,,18.758371047926072
System,System,NetPresentCostSystemPerMWh,NPV of system cost: $m,,29.75855979529775
System,System,NetPresentCostSystemPerMWh,Spinning reserve costs: $m,,0.2083474808561137
System,System,NetPresentCostSystemPerMWh,Startup costs: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Trade shared benefits: $m,,-1.484856349235378
System,System,NetPresentCostSystemPerMWh,Transmission costs: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Unmet country CO2 backstop cost: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Unmet country planning reserve costs: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Unmet country spinning reserve costs: $m,,0.0016482783314168
System,System,NetPresentCostSystemPerMWh,Unmet demand costs: $m,,0.5745651031987794
System,System,NetPresentCostSystemPerMWh,Unmet system CO2 backstop cost: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Unmet system planning reserve costs: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Unmet system spinning reserve costs: $m,,0.0
System,System,NetPresentCostSystemPerMWh,VRE curtailment: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Variable O&M: $m,,1.257124837564321
Azerbaijan,AzerbaijanMain,CongestionShare,Georgia,2028,0.0091324200913242
Azerbaijan,AzerbaijanMain,Interchange,Georgia,2025,4438.376175158579
Azerbaijan,AzerbaijanMain,Interchange,Georgia,2026,3917.630508198904
Azerbaijan,AzerbaijanMain,Interchange,Georgia,2027,3835.9039896524514
Azerbaijan,AzerbaijanMain,Interchange,Georgia,2028,4606.976795852493
Azerbaijan,AzerbaijanMain,Interchange,Georgia,2029,888.3753921799528
Azerbaijan,AzerbaijanMain,Interchange,Georgia,2030,584.1886197538773
Azerbaijan,AzerbaijanMain,Interchange,Georgia,2031,545.1197703950272
Azerbaijan,AzerbaijanMain,Interchange,Georgia,2034,99.61711990461797
Azerbaijan,AzerbaijanMain,Interchange,Georgia,2035,299.838641121932
Azerbaijan,AzerbaijanMain,Interchange,Georgia,2036,539.1104233971723
Azerbaijan,AzerbaijanMain,Interchange,Georgia,2037,694.1109386345541
Azerbaijan,AzerbaijanMain,Interchange,Georgia,2038,845.4587389286
Azerbaijan,AzerbaijanMain,Interchange,Georgia,2039,488.7229354256888
Azerbaijan,AzerbaijanMain,Interchange,Georgia,2040,521.0380789335533
Azerbaijan,AzerbaijanMain,InterconUtilization,Georgia,2025,0.2533319734679554
Azerbaijan,AzerbaijanMain,InterconUtilization,Georgia,2026,0.2236090472716269
Azerbaijan,AzerbaijanMain,InterconUtilization,Georgia,2027,0.2189442916468294
Azerbaijan,AzerbaijanMain,InterconUtilization,Georgia,2028,0.262955296566923
Azerbaijan,AzerbaijanMain,InterconUtilization,Georgia,2029,0.0507063580011388
Azerbaijan,AzerbaijanMain,InterconUtilization,Georgia,2030,0.0333440993010203
Azerbaijan,AzerbaijanMain,InterconUtilization,Georgia,2031,0.0311141421458348
Azerbaijan,AzerbaijanMain,InterconUtilization,Georgia,2034,0.0056859086703549
Azerbaijan,AzerbaijanMain,InterconUtilization,Georgia,2035,0.0171140776896079
Azerbaijan,AzerbaijanMain,InterconUtilization,Georgia,2036,0.0307711428879664
Azerbaijan,AzerbaijanMain,InterconUtilization,Georgia,2037,0.0396182042599631
Azerbaijan,AzerbaijanMain,InterconUtilization,Georgia,2038,0.0482567773361073
Azerbaijan,AzerbaijanMain,InterconUtilization,Georgia,2039,0.0278951447160781
Azerbaijan,AzerbaijanMain,InterconUtilization,Georgia,2040,0.0297396163774859
Azerbaijan,AzerbaijanMain,NetImport,Georgia,2025,-4.438376175158579
Azerbaijan,AzerbaijanMain,NetImport,Georgia,2026,-3.917630508198904
Azerbaijan,AzerbaijanMain,NetImport,Georgia,2027,-3.835903989652452
Azerbaijan,AzerbaijanMain,NetImport,Georgia,2028,-4.606976795852493
Azerbaijan,AzerbaijanMain,NetImport,Georgia,2029,-0.8883753921799528
Azerbaijan,AzerbaijanMain,NetImport,Georgia,2030,-0.5841886197538774
Azerbaijan,AzerbaijanMain,NetImport,Georgia,2031,-0.5451197703950272
Azerbaijan,AzerbaijanMain,NetImport,Georgia,2034,-0.0996171199046179
Azerbaijan,AzerbaijanMain,NetImport,Georgia,2035,-0.299838641121932
Azerbaijan,AzerbaijanMain,NetImport,Georgia,2036,-0.5391104233971723
Azerbaijan,AzerbaijanMain,NetImport,Georgia,2037,-0.6941109386345542
Azerbaijan,AzerbaijanMain,NetImport,Georgia,2038,-0.8454587389286
Azerbaijan,AzerbaijanMain,NetImport,Georgia,2039,-0.4887229354256888
Azerbaijan,AzerbaijanMain,NetImport,Georgia,2040,-0.5210380789335533
Azerbaijan,AzerbaijanMain,TransmissionCapacity,Georgia,2025,2000.0
Azerbaijan,AzerbaijanMain,TransmissionCapacity,Georgia,2026,2000.0
Azerbaijan,AzerbaijanMain,TransmissionCapacity,Georgia,2027,2000.0
Azerbaijan,AzerbaijanMain,TransmissionCapacity,Georgia,2028,2000.0
Azerbaijan,AzerbaijanMain,TransmissionCapacity,Georgia,2029,2000.0
Azerbaijan,AzerbaijanMain,TransmissionCapacity,Georgia,2030,2000.0
Azerbaijan,AzerbaijanMain,TransmissionCapacity,Georgia,2031,2000.0
Azerbaijan,AzerbaijanMain,TransmissionCapacity,Georgia,2032,2000.0
Azerbaijan,AzerbaijanMain,TransmissionCapacity,Georgia,2033,2000.0
Azerbaijan,AzerbaijanMain,TransmissionCapacity,Georgia,2034,2000.0
Azerbaijan,AzerbaijanMain,TransmissionCapacity,Georgia,2035,2000.0
Azerbaijan,AzerbaijanMain,TransmissionCapacity,Georgia,2036,2000.0
Azerbaijan,AzerbaijanMain,TransmissionCapacity,Georgia,2037,2000.0
Azerbaijan,AzerbaijanMain,TransmissionCapacity,Georgia,2038,2000.0
Azerbaijan,AzerbaijanMain,TransmissionCapacity,Georgia,2039,2000.0
Azerbaijan,AzerbaijanMain,TransmissionCapacity,Georgia,2040,2000.0
Azerbaijan,Nakhchivan,CongestionShare,EastAna,2025,0.979337899543379
Azerbaijan,Nakhchivan,CongestionShare,EastAna,2026,0.971917808219178
Azerbaijan,Nakhchivan,CongestionShare,EastAna,2027,0.5700913242009132
Azerbaijan,Nakhchivan,CongestionShare,EastAna,2028,0.2256849315068493
Azerbaijan,Nakhchivan,Interchange,EastAna,2025,428.95
Azerbaijan,Nakhchivan,Interchange,EastAna,2026,428.30383569773113
Azerbaijan,Nakhchivan,Interchange,EastAna,2027,295.2195432572997
Azerbaijan,Nakhchivan,Interchange,EastAna,2028,154.91306411164177
Azerbaijan,Nakhchivan,InterconUtilization,EastAna,2025,0.979337899543379
Azerbaijan,Nakhchivan,InterconUtilization,EastAna,2026,0.9778626385792948
Azerbaijan,Nakhchivan,InterconUtilization,EastAna,2027,0.6740172220486295
Azerbaijan,Nakhchivan,InterconUtilization,EastAna,2028,0.3536827947754378
Azerbaijan,Nakhchivan,NetImport,EastAna,2025,-0.42895
Azerbaijan,Nakhchivan,NetImport,EastAna,2026,-0.4283038356977311
Azerbaijan,Nakhchivan,NetImport,EastAna,2027,-0.2952195432572997
Azerbaijan,Nakhchivan,NetImport,EastAna,2028,-0.1549130641116417
Azerbaijan,Nakhchivan,TransmissionCapacity,EastAna,2025,50.0
Azerbaijan,Nakhchivan,TransmissionCapacity,EastAna,2026,50.0
Azerbaijan,Nakhchivan,TransmissionCapacity,EastAna,2027,50.0
Azerbaijan,Nakhchivan,TransmissionCapacity,EastAna,2028,50.0
Azerbaijan,Nakhchivan,TransmissionCapacity,EastAna,2029,50.0
Azerbaijan,Nakhchivan,TransmissionCapacity,EastAna,2030,50.0
Azerbaijan,Nakhchivan,TransmissionCapacity,EastAna,2031,50.0
Azerbaijan,Nakhchivan,TransmissionCapacity,EastAna,2032,50.0
Azerbaijan,Nakhchivan,TransmissionCapacity,EastAna,2033,50.0
Azerbaijan,Nakhchivan,TransmissionCapacity,EastAna,2034,50.0
Azerbaijan,Nakhchivan,TransmissionCapacity,EastAna,2035,50.0
Azerbaijan,Nakhchivan,TransmissionCapacity,EastAna,2036,50.0
Azerbaijan,Nakhchivan,TransmissionCapacity,EastAna,2037,50.0
Azerbaijan,Nakhchivan,TransmissionCapacity,EastAna,2038,50.0
Azerbaijan,Nakhchivan,TransmissionCapacity,EastAna,2039,50.0
Azerbaijan,Nakhchivan,TransmissionCapacity,EastAna,2040,50.0
Georgia,Georgia,CongestionShare,EastAna,2025,0.979337899543379
Georgia,Georgia,CongestionShare,EastAna,2026,0.9643835616438357
Georgia,Georgia,CongestionShare,EastAna,2027,0.9421232876712328
Georgia,Georgia,CongestionShare,EastAna,2028,0.7752283105022831
Georgia,Georgia,CongestionShare,AzerbaijanMain,2029,0.003310502283105
Georgia,Georgia,CongestionShare,EastAna,2029,0.4295662100456621
Georgia,Georgia,CongestionShare,AzerbaijanMain,2030,0.0030821917808219
Georgia,Georgia,CongestionShare,EastAna,2030,0.4797945205479452
Georgia,Georgia,CongestionShare,AzerbaijanMain,2031,0.002283105022831
Georgia,Georgia,CongestionShare,EastAna,2031,0.2519406392694064
Georgia,Georgia,CongestionShare,AzerbaijanMain,2032,0.0203196347031963
Georgia,Georgia,CongestionShare,EastAna,2032,0.2515981735159817
Georgia,Georgia,CongestionShare,AzerbaijanMain,2033,0.0167808219178082
Georgia,Georgia,CongestionShare,EastAna,2033,0.2514840182648402
Georgia,Georgia,CongestionShare,AzerbaijanMain,2034,0.0087899543378995
Georgia,Georgia,CongestionShare,EastAna,2034,0.2514840182648402
Georgia,Georgia,CongestionShare,AzerbaijanMain,2035,0.0180365296803652
Georgia,Georgia,CongestionShare,EastAna,2035,0.2514840182648402
Georgia,Georgia,CongestionShare,AzerbaijanMain,2036,0.0014840182648401
Georgia,Georgia,CongestionShare,EastAna,2036,0.2514840182648402
Georgia,Georgia,CongestionShare,AzerbaijanMain,2037,0.003310502283105
Georgia,Georgia,CongestionShare,EastAna,2037,0.2513698630136986
Georgia,Georgia,CongestionShare,AzerbaijanMain,2038,0.0045662100456621
Georgia,Georgia,CongestionShare,EastAna,2038,0.2385844748858447
Georgia,Georgia,CongestionShare,AzerbaijanMain,2039,0.0045662100456621
Georgia,Georgia,CongestionShare,EastAna,2039,0.228310502283105
Georgia,Georgia,CongestionShare,AzerbaijanMain,2040,0.0017123287671232
Georgia,Georgia,CongestionShare,EastAna,2040,0.2215753424657534
Georgia,Georgia,Interchange,EastAna,2025,6013.192700276733
Georgia,Georgia,Interchange,AzerbaijanMain,2026,39.16841185550662
Georgia,Georgia,Interchange,EastAna,2026,5948.42428407118
Georgia,Georgia,Interchange,AzerbaijanMain,2027,0.3382841620828475
Georgia,Georgia,Interchange,EastAna,2027,5859.1762587698495
Georgia,Georgia,Interchange,EastAna,2028,5101.11920497198
Georgia,Georgia,Interchange,AzerbaijanMain,2029,803.544091164926
Georgia,Georgia,Interchange,EastAna,2029,2815.0379332086445
Georgia,Georgia,Interchange,AzerbaijanMain,2030,2467.7015078759227
Georgia,Georgia,Interchange,EastAna,2030,2955.863606091817
Georgia,Georgia,Interchange,AzerbaijanMain,2031,3007.019841360353
Georgia,Georgia,Interchange,EastAna,2031,1545.2055344901385
Georgia,Georgia,Interchange,AzerbaijanMain,2032,3831.676711606319
Georgia,Georgia,Interchange,EastAna,2032,1543.424498217597
