c,z,attribute,y,value
Benin,Benin,CapexInvestmentComponent,2026,42680000.0
Benin,Benin,CapexInvestmentComponent,2027,192799544.35339817
Benin,Benin,CapexInvestmentComponent,2028,323354817.87957495
Benin,Benin,CapexInvestmentComponent,2029,79540000.0
Benin,Benin,CapexInvestmentComponent,2030,679195043.6014376
Benin,Benin,CapexInvestmentComponent,2032,351955402.4847129
Benin,Benin,CapexInvestmentComponent,2035,933398743.5756365
Benin,Benin,CapexInvestmentComponent,2040,418383206.1449319
Benin,Benin,CapexInvestmentComponent,2045,433304666.940324
Benin,Benin,CapexInvestmentComponentCumulated,2026,42680000.0
Benin,Benin,CapexInvestmentComponentCumulated,2027,235479544.35339817
Benin,Benin,CapexInvestmentComponentCumulated,2028,558834362.2329731
Benin,Benin,CapexInvestmentComponentCumulated,2029,547692000.0
Benin,Benin,CapexInvestmentComponentCumulated,2030,1226887043.6014376
Benin,Benin,CapexInvestmentComponentCumulated,2032,1669524808.3191237
Benin,Benin,CapexInvestmentComponentCumulated,2035,2602923551.89476
Benin,Benin,CapexInvestmentComponentCumulated,2040,3021306758.039692
Benin,Benin,CapexInvestmentComponentCumulated,2045,3454611424.9800158
Benin,Benin,Costs,2025,000-585.54389561986455.561110.05107629759988001164.335912815908000-96.247199999999990004.082253099999933195.3206338733601200007.642435853999994
Benin,Benin,Costs,2026,000-204.946110219577246.411105.5923689050191100534.9485518547574000-159.315135520000150004.111141159508882510.65263449802933800007.332803396181882
Benin,Benin,Costs,2027,000-236.6627375591339710.78698658954159890.9122814226601900422.1602687144768000-108.268157151862580001.01969808781593921.3392242309326800006.035575098795841
Benin,Benin,Costs,2028,000-347.648273227415617.178705984364083118.2011427653151800510.35436059242187000-164.034275300004540001.27961147280022810.739132815715721500007.930634914257999
Benin,Benin,Costs,2029,000-293.5885496835373418.878705984364085109.681772810025500525.9604787268565000-137.646480886023850001.9386595345842830.3957419230947502600007.339012000696212
Benin,Benin,Costs,2030,000-170.5209638101598329.69378240256768521.34760607304941600276.81188060781153000-41.9175969212733650000.659184183401278000001.5249403150305851
Benin,Benin,Costs,2032,000-130.9747806916057336.4711994999506824.50126431528988400212.18349600899168000-24.6866026597590180001.0339606288856664000001.8506389531366965
Benin,Benin,Costs,2035,000-290.172213599017652.9235803514482762.9082288956178400284.36807818000125000-92.622406060795580001.4575952462068968000004.90419206886235
Benin,Benin,Costs,2040,000-336.6752627309600763.3368818993630289.1532169487423800329.92861637173417000-746.78501736549530001.4130918553492264000006.726760683662668
Benin,Benin,Costs,2045,000-442.5053323013862676.16551364366019122.7719227089572200432.2924640245578000-942.45504120558790001.167847443662414000009.061393028122033
Benin,Benin,CostsPerMWh,2025,000-273.838577418131762.600686883449031851.46707258345920600544.5195354053205000-45.011478260869560001.909128230909724291.3446881103036100003.5741022627402237
Benin,Benin,CostsPerMWh,2026,000-89.323575627380582.794165952862446346.02130745226886400233.1516191117819000-69.435802128474650001.79179701377494284.642837096035175500003.1959241286297817
Benin,Benin,CostsPerMWh,2027,000-96.404108806035994.39405814194801737.0329421541707300171.96616965764105000-44.102824593116130000.41537204555724390.545530402487863400002.458579853053251
Benin,Benin,CostsPerMWh,2028,000-132.48502543545846.54662046256715845.0451867929142800194.49056892036953000-62.511701650800250000.487646197542147050.2816755825685403600003.0222798421538313
Benin,Benin,CostsPerMWh,2029,000-104.298126744962696.70671138796289838.9647465968380900186.84888335129426000-48.89928481517210000.6887140458010170.1405883890830296700002.607203873095522
Benin,Benin,CostsPerMWh,2030,000-55.924813597629969.7385049249483597.0012558204869250090.78445534612268000-13.7474814937864450000.2161889761792793000000.5001262071245423
Benin,Benin,CostsPerMWh,2032,000-38.3702862444393510.6845787952584817.17787439814047450062.161138466656446000-7.232170998537890000.3029084308164544000000.5421619795200442
Benin,Benin,CostsPerMWh,2035,000-74.2528492751359213.54273927953361316.097734446782590072.76761543039484000-23.7013650322719050000.3729874710550912000001.2549452271428165
Benin,Benin,CostsPerMWh,2040,000-71.018768513716313.3603737842358918.806108964992350069.59562113976546000-157.52791531991170000.2980796466886844000001.4189526606888307
Benin,Benin,CostsPerMWh,2045,000-78.5185620423982713.51488032340289721.784765349950980076.70638109701967000-167.230108257025760000.2072239479790247000001.6078620950596085
Benin,Benin,DemandEnergyZone,2025,2138.28125
Benin,Benin,DemandEnergyZone,2026,2294.423491000002
Benin,Benin,DemandEnergyZone,2027,2454.903017
Benin,Benin,DemandEnergyZone,2028,2624.0571120000004
Benin,Benin,DemandEnergyZone,2029,2814.897629000004
Benin,Benin,DemandEnergyZone,2030,3049.1109910000014
Benin,Benin,DemandEnergyZone,2032,3413.442888
Benin,Benin,DemandEnergyZone,2035,3907.893319
Benin,Benin,DemandEnergyZone,2040,4740.651940000001
Benin,Benin,DemandEnergyZone,2045,5635.677995
Benin,Benin,DemandPeakZone,2025,454.83672319238485
Benin,Benin,DemandPeakZone,2026,488.0499523898065
Benin,Benin,DemandPeakZone,2027,522.1857714011978
Benin,Benin,DemandPeakZone,2028,558.1667698244504
Benin,Benin,DemandPeakZone,2029,598.7607166693168
Benin,Benin,DemandPeakZone,2030,648.5805605734879
Benin,Benin,DemandPeakZone,2032,726.0780956608637
Benin,Benin,DemandPeakZone,2035,831.25332170479
Benin,Benin,DemandPeakZone,2040,1008.3905446005092
Benin,Benin,DemandPeakZone,2045,1198.7727583574256
Benin,Benin,EmissionsIntensityZone,2025,7.03364523745862e-07
Benin,Benin,EmissionsIntensityZone,2026,6.595737082393076e-07
Benin,Benin,EmissionsIntensityZone,2027,4.705756653127831e-07
Benin,Benin,EmissionsIntensityZone,2028,3.832633908489952e-07
Benin,Benin,EmissionsIntensityZone,2029,3.544304839463435e-07
Benin,Benin,EmissionsIntensityZone,2030,8.075405236833213e-08
Benin,Benin,EmissionsIntensityZone,2032,7.528200767221822e-08
Benin,Benin,EmissionsIntensityZone,2035,1.091826483499455e-07
Benin,Benin,EmissionsIntensityZone,2040,1.1724832983479469e-07
Benin,Benin,EmissionsIntensityZone,2045,1.2515185520551072e-07
Benin,Benin,EmissionsZone,2025,0.7510985957311205
Benin,Benin,EmissionsZone,2026,0.7206679177767551
Benin,Benin,EmissionsZone,2027,0.6501513207096554
Benin,Benin,EmissionsZone,2028,0.8363977993732757
Benin,Benin,EmissionsZone,2029,0.7782530994284232
Benin,Benin,EmissionsZone,2030,0.1753724114485623
Benin,Benin,EmissionsZone,2032,0.1968961289518539
Benin,Benin,EmissionsZone,2035,0.4590236622125918
Benin,Benin,EmissionsZone,2040,0.6381457056751659
Benin,Benin,EmissionsZone,2045,0.8675933724886339
Benin,Benin,GenCostsPerMWh,2025,115.4213997093839
Benin,Benin,GenCostsPerMWh,2026,113.52288294391926
Benin,Benin,GenCostsPerMWh,2027,96.81919504441483
Benin,Benin,GenCostsPerMWh,2028,94.11703389964165
Benin,Benin,GenCostsPerMWh,2029,94.15489474932166
Benin,Benin,GenCostsPerMWh,2030,88.7035193700346
Benin,Benin,GenCostsPerMWh,2032,91.69795513051949
Benin,Benin,GenCostsPerMWh,2035,93.6794983650764
Benin,Benin,GenCostsPerMWh,2040,88.07193014871032
Benin,Benin,GenCostsPerMWh,2045,83.26036894990872
Burkina,Burkina,CapexInvestmentComponent,2026,173362834.7295
Burkina,Burkina,CapexInvestmentComponent,2028,133995669.45075
Burkina,Burkina,CapexInvestmentComponent,2029,121580723.07647717
Burkina,Burkina,CapexInvestmentComponent,2030,139548213.16655815
Burkina,Burkina,CapexInvestmentComponent,2032,281919455.9566443
Burkina,Burkina,CapexInvestmentComponent,2035,443795842.08291686
Burkina,Burkina,CapexInvestmentComponent,2040,836126964.3789243
Burkina,Burkina,CapexInvestmentComponent,2045,992961277.241619
Burkina,Burkina,CapexInvestmentComponentCumulated,2026,173362834.7295
Burkina,Burkina,CapexInvestmentComponentCumulated,2028,307358504.18025
Burkina,Burkina,CapexInvestmentComponentCumulated,2029,428939227.25672716
Burkina,Burkina,CapexInvestmentComponentCumulated,2030,568487440.4232852
Burkina,Burkina,CapexInvestmentComponentCumulated,2032,850406896.3799295
Burkina,Burkina,CapexInvestmentComponentCumulated,2035,1294202738.4628463
Burkina,Burkina,CapexInvestmentComponentCumulated,2040,2130329702.8417706
Burkina,Burkina,CapexInvestmentComponentCumulated,2045,3123290980.0833893
Burkina,Burkina,Costs,2025,000-10.87278107798428620.07089999999999866.2245802266466400302.5450522295097000-21.2478771000000140000000004.1030638586275705
Burkina,Burkina,Costs,2026,000-17.578924464926524.639115888.2643905844136500314.92219521611634000-2.3128947999999990000000005.462075014292448
Burkina,Burkina,Costs,2027,000-12.81742546820915724.6391158108.8786296117134100319.90483153723505000-41.124352949999995000.167651094294781140000006.723607431245948
Burkina,Burkina,Costs,2028,000-160.1010605854300227.711439499999997385.2493960902575600216.93582830156936000-55.671877542216386002.151059324142377400000023.328972569521206
Burkina,Burkina,Costs,2029,000-28.53831980769474430.923755835806713170.2769705064853600343.8792283054796000-13.386622502171472000.46117876657603810.276857611799003370000010.338496296225815
Burkina,Burkina,Costs,2030,000-19.02121760078721734.32789435561909184.263600470247500352.21966777769336000-49.963133891151960000.38835287955959430000010.779646146395583
Burkina,Burkina,Costs,2032,000-13.06005613727897740.96732222397607251.3690544127248400354.6598591738909000-97.912684309751680000.51514393274668790000013.869099214343745
Burkina,Burkina,Costs,2035,000-126.8941182770536652.54372443058496605.17209827979900305.30686273117044000-54.158248322067620000.398297532453429470000029.727004503430432
Burkina,Burkina,Costs,2040,000-335.046960850735672.40314485757972977.2486639426700169.20305441659775000-820.95705752299330001.51043682557704370000040.10111205401473
Burkina,Burkina,Costs,2045,000-586.170604465211393.722986834885971408.6233854737209000000-1195.95416008836470002.50069250369408860000052.80319612318909
Burkina,Burkina,CostsPerMWh,2025,000-3.31770195697581336.12440034712911720.2076559660281670092.31808353868566000-6.4835411410049830000000001.2520019391293677
Burkina,Burkina,CostsPerMWh,2026,000-4.9541291675118776.94384701919777724.8748546999762430088.75203007612186000-0.65182483791476120000000001.5393333760227412
Burkina,Burkina,CostsPerMWh,2027,000-3.33522180840943256.41134341369157528.331304196103630083.24242441704685000-10.70096636456046000.0436244850639092440000001.7495496417353757
Burkina,Burkina,CostsPerMWh,2028,000-38.473440473418176.659258933934907592.578210623344770052.13124539083562000-13.37835401484411000.51691508200860930000005.60612049774991
Burkina,Burkina,CostsPerMWh,2029,000-6.3373334467831866.867052912679687537.8123851606956550076.3631969183663000-2.972686937918385000.102411201572578710.06148010867750054000002.2958078404409177
Burkina,Burkina,CostsPerMWh,2030,000-3.897440501008957.033772946817518537.755544066997720072.16968057775048000-10.2374277857296310000.07957336240222457000002.208745536656309
Burkina,Burkina,CostsPerMWh,2032,000-2.29134290091677257.18757882514240444.101854715209590062.22387882687537000-17.178450976367510000.09038026949058714000002.433286786278543
Burkina,Burkina,CostsPerMWh,2035,000-17.7043274838383237.33092531923798684.4338977842490042.5965580930582000-7.5561844572768440000.05557066037658406000004.147525748145251
Burkina,Burkina,CostsPerMWh,2040,000-40.3142038072908168.711838873768016117.586507003532940020.359195031187713000-98.780869553268940000.18174186051333233000004.8251277974277045
Burkina,Burkina,CostsPerMWh,2045,000-59.329179078465479.486159536725152142.5736269513744000000-121.048339839991840000.2531072562180112000005.3444684104658915
Burkina,Burkina,DemandEnergyZone,2025,3277.202478999999
Burkina,Burkina,DemandEnergyZone,2026,3548.3379360000017
Burkina,Burkina,DemandEnergyZone,2027,3843.050389000001
Burkina,Burkina,DemandEnergyZone,2028,4161.339838999999
Burkina,Burkina,DemandEnergyZone,2029,4503.206284999998
Burkina,Burkina,DemandEnergyZone,2030,4880.438224999997
Burkina,Burkina,DemandEnergyZone,2032,5699.738844000003
Burkina,Burkina,DemandEnergyZone,2035,7167.406861
Burkina,Burkina,DemandEnergyZone,2040,8310.891179999999
Burkina,Burkina,DemandEnergyZone,2045,9879.971602
Burkina,Burkina,DemandPeakZone,2025,686.4297667284322
Burkina,Burkina,DemandPeakZone,2026,743.2207186729872
Burkina,Burkina,DemandPeakZone,2027,804.9500142116204
Burkina,Burkina,DemandPeakZone,2028,871.6176535602905
Burkina,Burkina,DemandPeakZone,2029,943.223636495212
Burkina,Burkina,DemandPeakZone,2030,1022.2371348173372
Burkina,Burkina,DemandPeakZone,2032,1193.8445763237794
Burkina,Burkina,DemandPeakZone,2035,1501.2564683285143
Burkina,Burkina,DemandPeakZone,2040,1740.7661353118024
Burkina,Burkina,DemandPeakZone,2045,2069.4194654233165
Burkina,Burkina,EmissionsIntensityZone,2025,4.366713929824153e-07
Burkina,Burkina,EmissionsIntensityZone,2026,4.292202642311965e-07
Burkina,Burkina,EmissionsIntensityZone,2027,4.639227600552145e-07
Burkina,Burkina,EmissionsIntensityZone,2028,5.84923417537458e-07
Burkina,Burkina,EmissionsIntensityZone,2029,4.395207104467361e-07
Burkina,Burkina,EmissionsIntensityZone,2030,4.174771154052496e-07
Burkina,Burkina,EmissionsIntensityZone,2032,4.129695170967845e-07
Burkina,Burkina,EmissionsIntensityZone,2035,5.168008619305927e-07
Burkina,Burkina,EmissionsIntensityZone,2040,5.247549191480169e-07
Burkina,Burkina,EmissionsIntensityZone,2045,5.055828875151582e-07
Burkina,Burkina,EmissionsZone,2025,0.4017624533749898
Burkina,Burkina,EmissionsZone,2026,0.5352330305662363
Burkina,Burkina,EmissionsZone,2027,0.6585237510364148
Burkina,Burkina,EmissionsZone,2028,2.262573461361257
Burkina,Burkina,EmissionsZone,2029,1.0121242243285966
Burkina,Burkina,EmissionsZone,2030,1.0794262372439103
Burkina,Burkina,EmissionsZone,2032,1.4429346858122636
Burkina,Burkina,EmissionsZone,2035,3.3397553505090127
Burkina,Burkina,EmissionsZone,2040,5.162039333926387
Burkina,Burkina,EmissionsZone,2045,7.283363876961275
Burkina,Burkina,GenCostsPerMWh,2025,98.25322858742852
Burkina,Burkina,GenCostsPerMWh,2026,110.0511621058649
Burkina,Burkina,GenCostsPerMWh,2027,112.0901094729875
Burkina,Burkina,GenCostsPerMWh,2028,121.51544979289591
Burkina,Burkina,GenCostsPerMWh,2029,112.4135795154674
Burkina,Burkina,GenCostsPerMWh,2030,112.90158248533699
Burkina,Burkina,GenCostsPerMWh,2032,114.44293271108565
Burkina,Burkina,GenCostsPerMWh,2035,128.29615187477705
Burkina,Burkina,GenCostsPerMWh,2040,134.36975789217803
Burkina,Burkina,GenCostsPerMWh,2045,131.5625767199847
Gambia,Gambia,CapexInvestmentComponent,2027,35135516.077250004
Gambia,Gambia,CapexInvestmentComponent,2029,64298733.82004333
Gambia,Gambia,CapexInvestmentComponent,2030,24832969.59896333
Gambia,Gambia,CapexInvestmentComponent,2032,12202572.338
Gambia,Gambia,CapexInvestmentComponent,2035,118323472.653
Gambia,Gambia,CapexInvestmentComponent,2040,362849462.95071524
Gambia,Gambia,CapexInvestmentComponent,2045,190120553.7001597
Gambia,Gambia,CapexInvestmentComponentCumulated,2027,35135516.077250004
Gambia,Gambia,CapexInvestmentComponentCumulated,2029,99434249.89729334
Gambia,Gambia,CapexInvestmentComponentCumulated,2030,124267219.49625666
Gambia,Gambia,CapexInvestmentComponentCumulated,2032,21144860.816293344
Gambia,Gambia,CapexInvestmentComponentCumulated,2035,254793264.48725665
Gambia,Gambia,CapexInvestmentComponentCumulated,2040,617642727.4379718
Gambia,Gambia,CapexInvestmentComponentCumulated,2045,807763281.1381316
Gambia,Gambia,Costs,2025,000-1.88381296859716431.8709477234.337973599999970077.0735550229338500000000.31972146672315090.325292013173582700002.3845814999999972
Gambia,Gambia,Costs,2026,000-32.919382668169241.8709477229.34216564701350093.8251759368181100000000.771288352710374750.8200619785643400002.0376503921537137
Gambia,Gambia,Costs,2027,00002.61338008999999972.43500600422150270078.33726638730616000-0.0028500000000000808000.14471928763004540.23270973743872098000000.16909763918204884
Gambia,Gambia,Costs,2028,00002.61338008999999973.8060962055947080079.87870503690034000-0.38474999999999987000.90217731503969690.32862008832311207000000.2643122364996325
Gambia,Gambia,Costs,2029,000-0.209714534872632063.99997160816349245.1033844146077250071.9114500415573000-0.3847500000000001001.60121471123407161.8422675502417682000000.35440169545886985
Gambia,Gambia,Costs,2030,000-0.325617992658212234.6788970392271222.28823787534782940075.75518614368865000-2.822618382352941001.03441854143444070.40257912908724870.0772226140845751200000.15890540801026592
Gambia,Gambia,Costs,2032,000-0.107226987915465575.2338514392271222.40261164701320056.67134827909917000-9.453634397831520000.10622523695831351.22593355375565600000.16684803104258336
Gambia,Gambia,Costs,2035,000-2.27774874585051158.6162830392271224.1713077739279460066.40325329713639000-11.557777186810010000.25351572869101751.908982557711336600000.2896741509672185
Gambia,Gambia,Costs,2040,000-27.62335249831748715.4245972763577487.8607198687258580052.05304755146913000-8.0378115612930740000.71283691209778573.376921750290306600000.5458833242170741
Gambia,Gambia,Costs,2045,000-79.393223115129821.06198327635774714.0580511671606580095.36271256817597000-26.8621153335991140000.552998705853206144.8716518375933200000.9762535532750453
Gambia,Gambia,CostsPerMWh,2025,000-2.6788166354872972.660522015726064748.8292290381156800109.6000106132253100000000.45464979701152270.4625712163609626600003.3909186832024765
Gambia,Gambia,CostsPerMWh,2026,000-44.152195849980422.509355992218804239.35435416175608500125.8403775483571800000001.034468803651204668.1609783574505500002.7329412612330595
Gambia,Gambia,CostsPerMWh,2027,00003.31667507366780353.09029817336401940099.4188559713306000-0.00361697251621501000.183665152955815540.2953349910776986000000.21460403981694587
Gambia,Gambia,CostsPerMWh,2028,00003.14745695739940074.5839195104721740096.2029162456987000-0.4633784687475059001.0865485192510230.3957777084518099000000.3183277437827898
Gambia,Gambia,CostsPerMWh,2029,000-0.239150602358153444.5614178344328365.8197084792424810082.00512474889501000-0.4387544922109611001.82596529577186622.1008529266356284000000.40414642216961677
Gambia,Gambia,CostsPerMWh,2030,000-0.35258610561264315.066409482338572.477752763592230082.02933088651727000-3.0563913711891195001.1200904536031370.435921265182649450.0836182931509196200000.1720661641383493
