c,z,attribute,y,value
Benin,Benin,CapexInvestmentComponent,2026,42680000.0
Benin,Benin,CapexInvestmentComponent,2027,79205906.7525
Benin,Benin,CapexInvestmentComponent,2028,183330000.0
Benin,Benin,CapexInvestmentComponent,2029,119310000.0
Benin,Benin,CapexInvestmentComponent,2030,207000000.0
Benin,Benin,CapexInvestmentComponent,2031,207000000.0
Benin,Benin,CapexInvestmentComponent,2032,97676542.9593071
Benin,Benin,CapexInvestmentComponent,2033,23919810.13295708
Benin,Benin,CapexInvestmentComponent,2034,23919810.132957365
Benin,Benin,CapexInvestmentComponent,2035,23656955.076551974
Benin,Benin,CapexInvestmentComponent,2040,145500000.0
Benin,Benin,CapexInvestmentComponent,2045,227554554.04734612
Benin,Benin,CapexInvestmentComponent,2050,355885859.6677549
Benin,Benin,CapexInvestmentComponentCumulated,2026,42680000.0
Benin,Benin,CapexInvestmentComponentCumulated,2027,121885906.7525
Benin,Benin,CapexInvestmentComponentCumulated,2028,303252000.0
Benin,Benin,CapexInvestmentComponentCumulated,2029,422562000.0
Benin,Benin,CapexInvestmentComponentCumulated,2030,629562000.0
Benin,Benin,CapexInvestmentComponentCumulated,2031,836562000.0
Benin,Benin,CapexInvestmentComponentCumulated,2032,934238542.9593072
Benin,Benin,CapexInvestmentComponentCumulated,2033,958158353.0922642
Benin,Benin,CapexInvestmentComponentCumulated,2034,982078163.2252216
Benin,Benin,CapexInvestmentComponentCumulated,2035,1005735118.3017735
Benin,Benin,CapexInvestmentComponentCumulated,2040,1151235118.3017735
Benin,Benin,CapexInvestmentComponentCumulated,2045,1380753579.1016197
Benin,Benin,CapexInvestmentComponentCumulated,2050,1736639438.7693746
Benin,Benin,Costs,2026,000-5016.37523847001656.411110.17101599999994005936.339414476170009.779341780813411e-1500001398.83942199384700007.650764999999996
Benin,Benin,Costs,2027,000-4360.6435153082348.5903693123.18066719999986005930.205681156630003.4594904718687753e-140000312.6448841516071300008.276228999999995
Benin,Benin,Costs,2028,000-4313.73533284858212.4153693123.18066720000002005814.0009235311830008.80913830769714e-140000125.8374493173999600008.276228999999997
Benin,Benin,Costs,2029,000-3442.46857598639214.9653693123.18066719999985004975.2143886254280007.344169716816395e-16000078.7634613609695200008.276228999999995
Benin,Benin,Costs,2030,000-126.8340604162523422.465369391.0593282377967900143.6963214390648000-6.1426812300000010000000004.390913794291444
Benin,Benin,Costs,2031,000-171.1884119092447629.9653693167.886451200000040077.18214913328883000-5.5694371496767950000000008.071464000000006
Benin,Benin,Costs,2032,000-177.6808324747407533.54326464649476204.828650041.01634941224086000-2.504023655092169e-150000000009.847531250000001
Benin,Benin,Costs,2033,000-178.552442200637234.41944816784849213.875349999999940038.597212888137750002.512479113647714e-1500000000010.282468749999994
Benin,Benin,Costs,2034,000-193.9116177924433735.295631689202246222.92204999999970050.394561979943180008.878231483322451e-1600000000010.717406250000005
Benin,Benin,Costs,2035,000-191.0494005596242236.171815210556026231.968749999999970048.90653642022439000-0.746205795303793800000000011.15234375000002
Benin,Benin,Costs,2040,000-204.9532397357670640.421815210556026236.794349833186320093.73626524631676000-23.4245517604409800000000011.487454849526818
Benin,Benin,Costs,2045,000-210.5799015492803848.398573274635794237.2406004376456700130.37725332580132000-24.01833624772727300000000011.518444474836487
Benin,Benin,Costs,2050,000-231.8075478849700357.42639919052221231.9687500000000600198.19112379424337000-2543.356755130011600000000011.153419831999999
Benin,Benin,CostsPerMWh,2026,000-2186.3336294049532.794165952862446348.016861940331246002587.29020068081450004.2622217821485e-150000609.66923825565300003.3345043014118922
Benin,Benin,CostsPerMWh,2027,000-1776.29970923948493.49927033390419350.177406743559295002415.65782439894660001.4092167584267445e-140000127.3552893888545600003.3713058897593084
Benin,Benin,CostsPerMWh,2028,000-1643.91823376159124.73136397955045846.942830107121544002215.65334723217030003.3570680559551554e-14000047.9553012554247900003.1539820387872703
Benin,Benin,CostsPerMWh,2029,000-1222.94627716508975.31648794109662543.76026535777074001767.4583748158830002.609036165704336e-16000027.98093278758075200002.940152748268909
Benin,Benin,CostsPerMWh,2030,000-41.597062484975427.367842419088929.8642222295530640047.12728459646445000-2.01458105268428330000000001.4400636143623549
Benin,Benin,CostsPerMWh,2031,000-53.0497716757721359.2860023749034252.02652331594350023.91806398167334000-1.72591921297542820000000002.5012751594203615
Benin,Benin,CostsPerMWh,2032,000-52.0532606827493259.82681291209426960.006467581478380012.016122946258841000-7.335771352422781e-160000000002.8849263260326152
Benin,Benin,CostsPerMWh,2033,000-49.8992407679173349.61904698730686859.770773518630150010.7865879353896310007.021511365013601e-160000000002.8735948807033718
Benin,Benin,CostsPerMWh,2034,000-51.8655103163310769.44051713011431459.62492611653730013.4790256716613540002.374659196964218e-160000000002.866582986371991
Benin,Benin,CostsPerMWh,2035,000-48.888079833385129.25609075219385259.359028270341610012.514808473005917000-0.19094835359905440000000002.853799436074121
Benin,Benin,CostsPerMWh,2040,000-43.233133824156488.526636361866349.949743796880880019.772863823939954000-4.9412089427600920000000002.4231803968984944
Benin,Benin,CostsPerMWh,2045,000-37.365495639762968.5878883281790242.096195106982140023.13426236230543000-4.2618361568983320000000002.0438436129700306
Benin,Benin,CostsPerMWh,2050,000-35.2104372363273168.72279027518785635.2349230522785960030.10426618471145000-386.32350073662470000000001.694150136819196
Benin,Benin,DemandEnergyZone,2026,2294.423491000002
Benin,Benin,DemandEnergyZone,2027,2454.903017
Benin,Benin,DemandEnergyZone,2028,2624.0571120000004
Benin,Benin,DemandEnergyZone,2029,2814.8976290000032
Benin,Benin,DemandEnergyZone,2030,3049.110991000001
