2020,
2021,
2022,
2023,
2024,
2025,
2026,13.00
2027,12.09
2028,11.24
2029,10.46
2030,9.72
2031,9.04
2032,8.41
2033,7.82
2034,7.27
2035,6.77
2036,6.29
2037,5.85
2038,5.44
2039,5.06
2040,4.05
2041,3.24
2042,2.59
2043,2.07
2044,1.66
2045,1.33
2046,1.06
2047,0.85
2048,0.68
2049,0.3
2050,0
