ZONE,Seasons,Day types,Year,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
SAPP,Q3,d4,2038,70,70,70,70,70,170,170,170,170,170,115,115,115,115,115,115,170,170,170,170,170,70,70,70
SAPP,Q4,d1,2038,70,70,70,70,70,170,170,170,170,170,115,115,115,115,115,115,170,170,170,170,170,70,70,70
SAPP,Q4,d2,2038,70,70,70,70,70,170,170,170,170,170,115,115,115,115,115,115,170,170,170,170,170,70,70,70
SAPP,Q4,d3,2038,70,70,70,70,70,170,170,170,170,170,115,115,115,115,115,115,170,170,170,170,170,70,70,70
SAPP,Q4,d4,2038,70,70,70,70,70,170,170,170,170,170,115,115,115,115,115,115,170,170,170,170,170,70,70,70
IntExp,Q1,d1,2025,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d2,2025,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d3,2025,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d4,2025,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d1,2025,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d2,2025,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d3,2025,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d4,2025,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d1,2025,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d2,2025,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d3,2025,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d4,2025,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d1,2025,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d2,2025,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d3,2025,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d4,2025,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d1,2026,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d2,2026,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d3,2026,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d4,2026,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d1,2026,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d2,2026,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d3,2026,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d4,2026,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d1,2026,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d2,2026,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d3,2026,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d4,2026,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d1,2026,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d2,2026,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d3,2026,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d4,2026,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d1,2027,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d2,2027,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d3,2027,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d4,2027,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d1,2027,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d2,2027,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d3,2027,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d4,2027,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d1,2027,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d2,2027,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d3,2027,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d4,2027,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d1,2027,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d2,2027,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d3,2027,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d4,2027,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d1,2028,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d2,2028,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d3,2028,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d4,2028,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d1,2028,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d2,2028,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d3,2028,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d4,2028,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d1,2028,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d2,2028,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d3,2028,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d4,2028,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d1,2028,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d2,2028,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d3,2028,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d4,2028,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d1,2029,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d2,2029,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d3,2029,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d4,2029,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d1,2029,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d2,2029,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d3,2029,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d4,2029,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d1,2029,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d2,2029,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
