2016,
2017,
2018,
2019,
2020,
2021,
2022,
2023,
2024,
2025,57.6
2026,58.9
2027,60.1
2028,61.4
2029,62.7
2030,64
2031,65.2
2032,66.5
2033,67.8
2034,70.4
2035,71.6
2036,72.9
2037,74.2
2038,76.8
2039,78
2040,80.6
2041,81.9
2042,83.2
2043,85.7
2044,87
2045,89.6
2046,90.8
2047,93.4
2048,96
2049,97.2
2050,99.8
