c,z,y,q,d,t,value
MEXICO,CEN,2023,Q1,d1,t1,2.1301405637218287
MEXICO,CEN,2023,Q1,d1,t10,2.130090379436752
MEXICO,CEN,2023,Q1,d1,t11,2.1300948565050457
MEXICO,CEN,2023,Q1,d1,t12,2.1301028689817074
MEXICO,CEN,2023,Q1,d1,t13,2.130116206828422
MEXICO,CEN,2023,Q1,d1,t14,2.130130941583065
MEXICO,CEN,2023,Q1,d1,t15,2.130158131732456
MEXICO,CEN,2023,Q1,d1,t16,2.130198335348928
MEXICO,CEN,2023,Q1,d1,t17,2.1302397181541126
MEXICO,CEN,2023,Q1,d1,t18,2.130254334171578
MEXICO,CEN,2023,Q1,d1,t19,2.13032272491274
MEXICO,CEN,2023,Q1,d1,t2,2.1301086851967925
MEXICO,CEN,2023,Q1,d1,t20,2.13050730633328
MEXICO,CEN,2023,Q1,d1,t21,2.1305168643820744
MEXICO,CEN,2023,Q1,d1,t22,2.130456819087488
MEXICO,CEN,2023,Q1,d1,t23,2.1303580866949967
MEXICO,CEN,2023,Q1,d1,t24,2.130251708677073
MEXICO,CEN,2023,Q1,d1,t3,2.1300514969419124
MEXICO,CEN,2023,Q1,d1,t4,2.130043202806964
MEXICO,CEN,2023,Q1,d1,t5,2.1300562377563645
MEXICO,CEN,2023,Q1,d1,t6,2.1300546471514377
MEXICO,CEN,2023,Q1,d1,t7,2.130111995708158
MEXICO,CEN,2023,Q1,d1,t8,2.130073015244192
MEXICO,CEN,2023,Q1,d1,t9,2.130094939746654
MEXICO,CEN,2023,Q1,d2,t1,2.1300184285080124
MEXICO,CEN,2023,Q1,d2,t10,2.129878971074324
MEXICO,CEN,2023,Q1,d2,t11,2.129894052175489
MEXICO,CEN,2023,Q1,d2,t12,2.1299028951282515
MEXICO,CEN,2023,Q1,d2,t13,2.129905823812339
MEXICO,CEN,2023,Q1,d2,t14,2.1299136639775806
MEXICO,CEN,2023,Q1,d2,t15,2.129899749343951
MEXICO,CEN,2023,Q1,d2,t16,2.1299178584825555
MEXICO,CEN,2023,Q1,d2,t17,2.1299500171985866
MEXICO,CEN,2023,Q1,d2,t18,2.130021659880637
MEXICO,CEN,2023,Q1,d2,t19,2.130126306178909
MEXICO,CEN,2023,Q1,d2,t2,2.1299558521991484
MEXICO,CEN,2023,Q1,d2,t20,2.1302094263210227
MEXICO,CEN,2023,Q1,d2,t21,2.130193981023355
MEXICO,CEN,2023,Q1,d2,t22,2.130149833860658
MEXICO,CEN,2023,Q1,d2,t23,2.1300994634203927
MEXICO,CEN,2023,Q1,d2,t24,2.130025552836791
MEXICO,CEN,2023,Q1,d2,t3,2.12992670293166
MEXICO,CEN,2023,Q1,d2,t4,2.1299099031541138
MEXICO,CEN,2023,Q1,d2,t5,2.1298999521740907
MEXICO,CEN,2023,Q1,d2,t6,2.129905175595208
MEXICO,CEN,2023,Q1,d2,t7,2.1299380439038105
MEXICO,CEN,2023,Q1,d2,t8,2.12987330730416
