g,z,tech,fuel,Status,StYr,RetrYr,Life,Capacity,UnitSize,BuildLimitperYear,DescreteCap,HeatRate,Capex,FOMperMW,VOM,ReserveCost,MinLimitShare,RampUpRate,RampDnRate,OverLoadFactor,ResLimShare,MinGenCommitment,HoursOn,HoursOff,minUT,minDT,StUpCost,InitialOn,fuel2,HeatRate2
CCGT_Exist_06DNO-AUT_NES,NES,CCGT,Gas,Existing,2020,2051,30,338,,,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
GT_Exist_06DPT-COG_NES,NES,GT,Gas,Existing,2020,2051,30,63,,,NO,9.4499999999999993,0.8,48026.765045674947,6.5546179999999996,5,0,1,1,0,0.2,,,,,,,,Diesel,
CCGT_Exist_06EAA-PTA_NES,NES,CCGT,Gas,Existing,2020,2051,30,530.03,,,NO,6.4,0.9,30000,2.882959350000001,5,0,1,1,0,0.2,,,,,,,,,
CCGT_Exist_06EAA-PM1_NES,NES,CCGT,Gas,Existing,2020,2051,30,49.4,,,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
WIND_Exist_06ECH-AUT_NES,NES,WIND,Wind,Existing,2020,2051,30,200.6,,,NO,0,1.3,30000,0,0,0,1,1,0,0,,,,,,,,,
WIND_Exist_06ECV-AUT_NES,NES,WIND,Wind,Existing,2020,2051,30,50,,,NO,0,1.3,30000,0,0,0,1,1,0,0,,,,,,,,,
STO HY_Exist_06ELQ-U1_NES,NES,STO HY,Water,Existing,2020,2071,50,1.44,,,NO,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
WIND_Exist_06EMA-AUT_NES,NES,WIND,Wind,Existing,2020,2051,30,50,,,NO,0,1.3,38757,5.72,0,0,1,1,0,0,,,,,,,,,
WIND_Exist_06EMC-PM1_NES,NES,WIND,Wind,Existing,2020,2051,30,95.7,,,NO,0,1.3,30000,0,0,0,1,1,0,0,,,,,,,,,
CCGT_Exist_06EMN-PM1_NES,NES,CCGT,Gas,Existing,2020,2051,30,949.8,,,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
WIND_Exist_06EMP-PM1_NES,NES,WIND,Wind,Existing,2020,2051,30,306,,,NO,0,1.3,30000,0,0,1.1764705882352941E-2,1,1,0,0,,,,,,,,,
WIND_Exist_06EMQ-PM1_NES,NES,WIND,Wind,Existing,2020,2051,30,250,,,NO,0,1.3,30000,0,0,0,1,1,0,0,,,,,,,,,
WIND_Exist_06EMS-AUT_NES,NES,WIND,Wind,Existing,2020,2051,30,62.7,,,NO,0,1.3,30000,0,0,0,1,1,0,0,,,,,,,,,
WIND_Exist_06EMT-PM1_NES,NES,WIND,Wind,Existing,2020,2051,30,49.5,,,NO,0,1.3,30000,0,0,0,1,1,0,0,,,,,,,,,
WIND_Exist_06EOS-AUT_NES,NES,WIND,Wind,Existing,2020,2051,30,22,,,NO,0,1.3,38757,5.72,0,0,1,1,0,0,,,,,,,,,
WIND_Exist_06EPR-AUT_NES,NES,WIND,Wind,Existing,2020,2051,30,54,,,NO,0,1.3,25273.010000000002,0,0,0,1,1,0,0,,,,,,,,,
WIND_Exist_06ERY-PM1_NES,NES,WIND,Wind,Existing,2020,2051,30,431,,,NO,0,1.3,30000,0,0,0,1,1,0,0,,,,,,,,,
STO HY_Exist_06FAM-U1_NES,NES,STO HY,Water,Existing,2020,2071,50,10.5,,,NO,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
STO HY_Exist_06FAM-U2_NES,NES,STO HY,Water,Existing,2020,2071,50,10.5,,,NO,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
STO HY_Exist_06FAM-U3_NES,NES,STO HY,Water,Existing,2020,2071,50,10.5,,,NO,0,,11251.317216938514,3.1558160909090911,5,0,1,1,0,0.4,,,,,,,,,
WIND_Exist_06FNC-AUT_NES,NES,WIND,Wind,Existing,2020,2051,30,168,,,NO,0,,12422.769315416192,5.2114647499999993,0,0,1,1,0,0,,,,,,,,,
GT_Exist_06FUN-U1_NES,NES,GT,Gas,Existing,2020,2051,30,11.2,,,NO,9.4499999999999993,,20650.969774803267,6.0883139999999996,5,0,1,1,0,0.2,,,,,,,,Diesel,
CCGT_Exist_06GEH-PM1_NES,NES,CCGT,Gas,Existing,2020,2051,30,20,,,NO,6.4,,70132.207148008558,17.302889999999998,5,0,1,1,0,0.2,,,,,,,,,
CCGT_Exist_06GEH-EXP_NES,NES,CCGT,Gas,Existing,2020,2051,30,120.15,,,NO,6.4,,30000,2.882959350000001,5,0,1,1,0,0.2,,,,,,,,,
ST_Exist_06GPT-COG_NES,NES,ST,Gas,Existing,2020,2051,30,16.38,,,NO,9.4,,60000,0,5,0,0.8,0.8,0,0.2,,,,,,,,,
GT_Exist_06HCI-COG_NES,NES,GT,Gas,Existing,2020,2051,30,2.6,,,NO,9.4499999999999993,,52530.001236402495,13.293933333333333,5,0,1,1,0,0.2,,,,,,,,Diesel,
INT_Exist_06HER-AUT_NES,NES,INT,Import,Existing,2020,2081,60,4.01,,,NO,0,,52530.001236402495,5.2548410000000008,5,0,1,1,0,0.2,,,,,,,,,
CCGT_Exist_06HUI-PTA_NES,NES,CCGT,Gas,Existing,2020,2051,30,346,,,NO,6.4,,316331.37382392975,17.832743499999999,5,0,1,1,0,0.2,,,,,,,,,
GT_Exist_06HUI-U6_NES,NES,GT,Gas,Existing,2020,2051,30,150,,,NO,9.4499999999999993,,52530.001236402495,0,5,0,1,1,0,0.2,,,,,,,,Diesel,
CCGT_Exist_06HUO-U2_NES,NES,CCGT,Gas,Existing,2020,2051,30,251.8,,,NO,6.4,,52530.001236402495,0,5,0,1,1,0,0.2,,,,,,,,,
CCGT_Exist_06HUO-U1_NES,NES,CCGT,Gas,Existing,2020,2051,30,225.1,,,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
CCGT_Exist_06IBC-COG_NES,NES,CCGT,Gas,Existing,2020,2051,30,60.9,,,NO,,1.3161449999999999,19235.96,0,5,0,1,1,0,0.2,,,,,,,,,
CCGT_Exist_06ICR-COG_NES,NES,CCGT,Gas,Existing,2020,2051,30,60.1,,,NO,,1.5186280000000001,25273.01,0,5,0,1,1,0,0.2,,,,,,,,,
INT_Exist_06IDS-COG_NES,NES,INT,Import,Existing,2020,2081,60,0.85699999999999998,,,NO,,1.3161449999999999,19235.96,0,5,0,1,1,0,0.2,,,,,,,,,
GT_Exist_06KAF-COG_NES,NES,GT,Gas,Existing,2020,2051,30,35.93,,,NO,9.4499999999999993,0.8,11251.317216938514,3.1558160909090911,5,0,1,1,0,0.2,,,,,,,,Diesel,
INT_Exist_06LBA-AA2_NES,NES,INT,Import,Existing,2020,2081,60,1.9650000000000001,,,NO,0,0,52530.001236402495,13.293933333333333,5,0,1,1,0,0.2,,,,,,,,,
GT_Exist_06LEO-U1_NES,NES,GT,Gas,Existing,2020,2051,30,11.2,,,NO,9.4499999999999993,0.8,12422.769315416192,5.2114647499999993,5,0,1,1,0,0.2,,,,,,,,Diesel,
GT_Exist_06LEO-U2_NES,NES,GT,Gas,Existing,2020,2051,30,11.2,,,NO,0,0.8,20650.969774803267,6.0883139999999996,5,0,1,1,0,0.2,,,,,,,,Diesel,
WIND_Exist_06LIA-AUT_NES,NES,WIND,Wind,Existing,2020,2051,30,200,,,NO,0,1.3,30000,0,0,0,1,1,0,0,,,,,,,,,
INT_Exist_06LMS-PM1_NES,NES,INT,Import,Existing,2020,2081,60,7,,,NO,0,0,70132.207148008558,17.302889999999998,5,0,1,1,0,0.2,,,,,,,,,
INT_Exist_06LOE-AUT_NES,NES,INT,Import,Existing,2020,2081,60,2.1219999999999999,,,NO,0,0,0,0,5,0,1,1,0,0.2,,,,,,,,,
INT_Exist_06MAB-AUT_NES,NES,INT,Import,Existing,2020,2081,60,4.5599999999999996,,,NO,9.4,0,52530.001236402495,5.2548410000000008,5,0,1,1,0,0.2,,,,,,,,,
PV_Exist_06MAQ-EX1_NES,NES,PV,Solar,Existing,2020,2046,25,0.112,,,NO,10.41544727496,1,316331.37382392975,17.832743499999999,0,0,1,1,0,0,,,,,,,,,
ST_Exist_06MGN-COG_NES,NES,ST,Gas,Existing,2020,2051,30,49.3,,,NO,0,2,52530.001236402495,0,5,0,0.8,0.8,0,0.2,,,,,,,,,
STO HY_Exist_06MIC-U3_NES,NES,STO HY,Water,Existing,2020,2071,50,0.4,,,NO,,1.5186280000000001,25273.01,0,5,0,1,1,0,0.4,,,,,,,,,
STO HY_Exist_06MIC-U2_NES,NES,STO HY,Water,Existing,2020,2071,50,0.28999999999999998,,,NO,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
INT_Exist_06MME-AUT_NES,NES,INT,Import,Existing,2020,2081,60,2.0550000000000002,,,NO,0,0,0,0,5,0,1,1,0,0.2,,,,,,,,,
GT_Exist_06MON-U2_NES,NES,GT,Gas,Existing,2020,2051,30,29.5,,,NO,9.4499999999999993,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,Diesel,
GT_Exist_06MON-U1_NES,NES,GT,Gas,Existing,2020,2051,30,17.600000000000001,,,NO,9.4499999999999993,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,Diesel,
ST_Exist_06MXC-AUT_NES,NES,ST,Gas,Existing,2020,2051,30,4,,,NO,9.4,2,60000,2,5,0,0.8,0.8,0,0.2,,,,,,,,,
CCGT_Exist_06NRS-PM2_NES,NES,CCGT,Gas,Existing,2020,2051,30,35,,,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
CCGT_Exist_06NRS-PM1_NES,NES,CCGT,Gas,Existing,2020,2051,30,857.18200000000002,,,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
PV_Exist_06PBI-EX1_NES,NES,PV,Solar,Existing,2020,2046,25,0.46500000000000002,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
INT_Exist_06PCO-AUT_NES,NES,INT,Import,Existing,2020,2081,60,21,,,NO,0,0,0,0,5,0,1,1,0,0.2,,,,,,,,,
GT_Exist_06PDP-COG_NES,NES,GT,Gas,Existing,2020,2051,30,11,,,NO,9.4499999999999993,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,Diesel,
WIND_Exist_06PEC-PM1_NES,NES,WIND,Wind,Existing,2020,2051,30,138,,,NO,0,1.3,30000,0,0,0,1,1,0,0,,,,,,,,,
CCGT_Exist_06PFT-PTA_NES,NES,CCGT,Gas,Existing,2020,2051,30,525,,,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
PV_Exist_06PLX-PPR_NES,NES,PV,Solar,Existing,2020,2046,25,29.92,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
CCGT_Exist_06PQR-PM1_NES,NES,CCGT,Gas,Existing,2020,2051,30,227.5,,,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
CCGT_Exist_06PQR-AUT_NES,NES,CCGT,Gas,Existing,2020,2051,30,655,,,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
GT_Exist_06PSN-COG_NES,NES,GT,Gas,Existing,2020,2051,30,4.5039999999999996,,,NO,9.4499999999999993,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,Diesel,
WIND_Exist_06PST-PM1_NES,NES,WIND,Wind,Existing,2020,2051,30,99,,,NO,0,1.3,30000,0,0,0,1,1,0,0,,,,,,,,,
GT_Exist_06PYC-COG_NES,NES,GT,Gas,Existing,2020,2051,30,5.2,,,NO,9.4499999999999993,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,Diesel,
INT_Exist_06RBA-PM1_NES,NES,INT,Import,Existing,2020,2081,60,4.7,,,NO,0,0,0,0,5,0,1,1,0,0.2,,,,,,,,,
CCGT_Exist_06RBC-PTA_NES,NES,CCGT,Gas,Existing,2020,2051,30,500,,,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
CCGT_Exist_06RBC-PM1_NES,NES,CCGT,Gas,Existing,2020,2051,30,49.9,,,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
CCGT_Exist_06RBT-PTA_NES,NES,CCGT,Gas,Existing,2020,2051,30,567.6,,,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
CCGT_Exist_06RBT-PM1_NES,NES,CCGT,Gas,Existing,2020,2051,30,49.4,,,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
GT_Exist_06RCR-COG_NES,NES,GT,Gas,Existing,2020,2051,30,19.5,,,NO,9.4499999999999993,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,Diesel,
COAL_Exist_06REC-U1_NES,NES,COAL,Coal,Existing,2020,2051,30,300,,,NO,9.4,2,60000,2,5,0,0.8,0.8,0,0.05,,,,,,,,,
COAL_Exist_06REC-U2_NES,NES,COAL,Coal,Existing,2020,2051,30,300,,,NO,9.4,2,60000,2,5,0,0.8,0.8,0,0.05,,,,,,,,,
COAL_Exist_06REC-U3_NES,NES,COAL,Coal,Existing,2020,2051,30,300,,,NO,9.4,2,60000,2,5,0,0.8,0.8,0,0.05,,,,,,,,,
COAL_Exist_06REC-U4_NES,NES,COAL,Coal,Existing,2020,2051,30,300,,,NO,9.4,2,60000,2,5,0,0.8,0.8,0,0.05,,,,,,,,,
ST_Exist_06RIB-U3_NES,NES,ST,Gas,Existing,2020,2051,30,273.36,,,NO,9.4,2,60000,2,5,0,0.8,0.8,0,0.2,,,,,,,,,
CCGT_Exist_06RIB-PQ1_NES,NES,CCGT,Gas,Existing,2020,2051,30,205.8,,,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
GT_Exist_06RMS-PM1_NES,NES,GT,Gas,Existing,2020,2051,30,604.5,,,NO,9.4499999999999993,0.8,20000,4,5,2.4813895781637719E-2,1,1,0,0.2,,,,,,,,Diesel,
WIND_Exist_06SCL-PM1_NES,NES,WIND,Wind,Existing,2020,2051,30,198,,,NO,0,1.3,30000,0,0,0,1,1,0,0,,,,,,,,,
INT_Exist_06SKN-AUT_NES,NES,INT,Import,Existing,2020,2081,60,2.98,,,NO,0,0,0,0,5,0,1,1,0,0.2,,,,,,,,,
INT_Exist_06SMP-COG_NES,NES,INT,Import,Existing,2020,2081,60,16.96,,,NO,0,0,0,0,5,0,1,1,0,0.2,,,,,,,,,
STO HY_Exist_06STO-U1_NES,NES,STO HY,Water,Existing,2020,2071,50,9,,,NO,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
STO HY_Exist_06STO-U2_NES,NES,STO HY,Water,Existing,2020,2071,50,9,,,NO,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
GT_Exist_06TEC-U1_NES,NES,GT,Gas,Existing,2020,2051,30,26,,,NO,9.4499999999999993,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,Diesel,
ST_Exist_06TEG-AUT_NES,NES,ST,Gas,Existing,2020,2051,30,250,,,NO,9.4,2,60000,2,5,0,0.8,0.8,0,0.2,,,,,,,,,
ST_Exist_06TEP-AUT_NES,NES,ST,Gas,Existing,2020,2051,30,290,,,NO,9.4,2,60000,2,5,0,0.8,0.8,0,0.2,,,,,,,,,
INT_Exist_06TII-AUT_NES,NES,INT,Import,Existing,2020,2081,60,18,,,NO,0,0,0,0,5,0,1,1,0,0.2,,,,,,,,,
CCGT_Exist_06TMH-PM1_NES,NES,CCGT,Gas,Existing,2020,2051,30,1135,,,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
CCGT_Exist_06TMH-AUT_NES,NES,CCGT,Gas,Existing,2020,2051,30,80,,,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
ST_Exist_06TRW-COG_NES,NES,ST,Gas,Existing,2020,2051,30,40,,,NO,9.4,2,60000,2,5,0,0.8,0.8,0,0.2,,,,,,,,,
WIND_Exist_06TSS-AUT_NES,NES,WIND,Wind,Existing,2020,2051,30,85.8,,,NO,0,1.3,30000,0,0,0,1,1,0,0,,,,,,,,,
GT_Exist_06UNI-U2_NES,NES,GT,Gas,Existing,2020,2051,30,12,,,NO,9.4499999999999993,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,Diesel,
GT_Exist_06UNI-U1_NES,NES,GT,Gas,Existing,2020,2051,30,11.2,,,NO,9.4499999999999993,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,Diesel,
WIND_Exist_06VCG-AUT_NES,NES,WIND,Wind,Existing,2020,2051,30,118,,,NO,0,1.3,30000,0,0,0,1,1,0,0,,,,,,,,,
WIND_Exist_06VKD-AUT_NES,NES,WIND,Wind,Existing,2020,2051,30,126,,,NO,0,1.3,30000,0,0,0,1,1,0,0,,,,,,,,,
WIND_Exist_06VKU-AUT_NES,NES,WIND,Wind,Existing,2020,2051,30,126,,,NO,0,1.3,30000,0,0,0,1,1,0,0,,,,,,,,,
GT_Exist_06ZNA-COG_NES,NES,GT,Gas,Existing,2020,2051,30,16.2,,,NO,9.4499999999999993,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,Diesel,
WINDwSTO_Candi_271_NES,NES,WINDwSTO,Wind,Candidate,2026,2057,30,271,,271,NO,0,1.3,30000,0,5,0,1,1,0,0.1,,,,,,,,,
WINDwSTO_Candi_550_NES,NES,WINDwSTO,Wind,Candidate,2026,2057,30,550,,550,NO,0,1.3,30000,0,5,0,1,1,0,0.1,,,,,,,,,
WINDwSTO_Candi_974_NES,NES,WINDwSTO,Wind,Candidate,2026,2057,30,974,,974,NO,0,1.3,30000,0,5,0,1,1,0,0.1,,,,,,,,,
WINDwSTO_Candi_200_NES,NES,WINDwSTO,Wind,Candidate,2026,2057,30,200,,200,NO,0,1.3,30000,0,5,0,1,1,0,0.1,,,,,,,,,
WINDwSTO_Candi_1200_NES,NES,WINDwSTO,Wind,Candidate,2026,2057,30,1200,,1200,NO,0,1.3,30000,0,5,0,1,1,0,0.1,,,,,,,,,
WINDwSTO_Candi_1843_NES,NES,WINDwSTO,Wind,Candidate,2026,2057,30,1843,,1843,NO,0,1.3,30000,0,5,0,1,1,0,0.1,,,,,,,,,
WINDwSTO_Candi_1050_NES,NES,WINDwSTO,Wind,Candidate,2026,2057,30,1050,,1050,NO,0,1.3,30000,0,5,0,1,1,0,0.1,,,,,,,,,
STO HY_Candi_RMVALL1_NES,NES,STO HY,Water,Candidate,2026,2077,50,3.6217999999999999,,3.6217999999999999,NO,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
PVwSTO_Candi_2550_NES,NES,PVwSTO,Solar,Candidate,2026,2052,25,2550,,2550,NO,0,0.8,15000,0,5,0,1,1,0,0,,,,,,,,,
STO HY_Candi_HPGUEMEZ_NES,NES,STO HY,Water,Candidate,2026,2077,50,14.925000000000001,,14.925000000000001,NO,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
STO HY_Candi_HPRIOE2_NES,NES,STO HY,Water,Candidate,2026,2077,50,11.94,,11.94,NO,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
GT_Candi_COGENE_EFI_NES,NES,GT,Gas,Candidate,2026,2057,30,126.00000762939453,,126.00000762939453,NO,9.4499999999999993,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,Diesel,
GT_Candi_COGENERACION_NES,NES,GT,Gas,Candidate,2026,2057,30,224,,224,NO,9.4499999999999993,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,Diesel,
PVwSTO_Candi_150_NES,NES,PVwSTO,Solar,Candidate,2026,2052,25,150,,150,NO,0,0.8,15000,0,5,0,1,1,0,0,,,,,,,,,
GT_Candi_COGENE_EFI_NES,NES,GT,Gas,Candidate,2026,2057,30,189,,189,NO,9.4499999999999993,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,Diesel,
GT_Candi_COGENERACION_NES,NES,GT,Gas,Candidate,2026,2057,30,336,,336,NO,9.4499999999999993,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,Diesel,
CCGT_H_Candi_CC_H2A_NES,NES,CCGT_H,Hydrogen,Candidate,2026,#N/A,#N/A,518.4967041015625,,518.4967041015625,NO,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
CCGT_H_Candi_42RB1H2_NES,NES,CCGT_H,Hydrogen,Candidate,2026,#N/A,#N/A,61.267501831054688,,61.267501831054688,NO,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
CCGT_Candi_CC_1J447_GRE_NES,NES,CCGT,Gas,Candidate,2026,2057,30,520.37933349609375,,520.37933349609375,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
CCGT_H_Candi_CC_H2_NES,NES,CCGT_H,Hydrogen,Candidate,2026,#N/A,#N/A,500,,500,NO,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
CCGT_Candi_CC_1J447_GRE_NES,NES,CCGT,Gas,Candidate,2026,2057,30,518.4967041015625,,518.4967041015625,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
CCGT_Candi_CC_1J447_GRE_NES,NES,CCGT,Gas,Candidate,2026,2057,30,531.44677734375,,531.44677734375,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
CCGT_Exist_04AGD-PTA_NOR,NOR,CCGT,Gas,Existing,2020,2051,30,436.346,,,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
PV_Exist_04AKS-AUT_NOR,NOR,PV,Solar,Existing,2020,2046,25,100,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
PV_Exist_04ALI-AUT_NOR,NOR,PV,Solar,Existing,2020,2046,25,1,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
PV_Exist_04ASV-PM1_NOR,NOR,PV,Solar,Existing,2020,2046,25,180,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
PV_Exist_04BPU-PM1_NOR,NOR,PV,Solar,Existing,2020,2046,25,90,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
STO HY_Exist_04BRT-U1_NOR,NOR,STO HY,Water,Existing,2020,2071,50,46,,,NO,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
STO HY_Exist_04BRT-U2_NOR,NOR,STO HY,Water,Existing,2020,2071,50,46,,,NO,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
GT_Exist_04CCT-U1_NOR,NOR,GT,Gas,Existing,2020,2051,30,27,,,NO,9.4499999999999993,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,Diesel,
STO HY_Exist_04CMR-U1_NOR,NOR,STO HY,Water,Existing,2020,2071,50,50,,,NO,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
STO HY_Exist_04CMR-U2_NOR,NOR,STO HY,Water,Existing,2020,2071,50,50,,,NO,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
PV_Exist_04DDS-AUT_NOR,NOR,PV,Solar,Existing,2020,2046,25,125,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
CCGT_Exist_04ECC-PTA_NOR,NOR,CCGT,Gas,Existing,2020,2051,30,783.57,,,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
CCGT_Exist_04ECD-PM1_NOR,NOR,CCGT,Gas,Existing,2020,2051,30,791.16700000000003,,,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
STO HY_Exist_04EFU-U1_NOR,NOR,STO HY,Water,Existing,2020,2071,50,19.8,,,NO,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
STO HY_Exist_04EFU-U2_NOR,NOR,STO HY,Water,Existing,2020,2071,50,19.8,,,NO,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
STO HY_Exist_04EFU-U3_NOR,NOR,STO HY,Water,Existing,2020,2071,50,19.8,,,NO,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
WIND_Exist_04EPD-PM1_NOR,NOR,WIND,Wind,Existing,2020,2051,30,2,,,NO,0,1.3,30000,0,0,0,1,1,0,0,,,,,,,,,
WIND_Exist_04EPU-PPR_NOR,NOR,WIND,Wind,Existing,2020,2051,30,2,,,NO,0,1.3,30000,0,0,0,1,1,0,0,,,,,,,,,
CCGT_Exist_04FEH-PM1_NOR,NOR,CCGT,Gas,Existing,2020,2051,30,13.5,,,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
CCGT_Exist_04FEH-U1_NOR,NOR,CCGT,Gas,Existing,2020,2051,30,270,,,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
CCGT_Exist_04FEN-PM1_NOR,NOR,CCGT,Gas,Existing,2020,2051,30,14,,,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
CCGT_Exist_04FEN-PTA_NOR,NOR,CCGT,Gas,Existing,2020,2051,30,289.3,,,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
CCGT_Exist_04FEN-AUT_NOR,NOR,CCGT,Gas,Existing,2020,2051,30,50,,,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
INT_Exist_04GIV-AUT_NOR,NOR,INT,Import,Existing,2020,2081,60,2.98,,,NO,0,0,0,0,5,0,1,1,0,0.2,,,,,,,,,
PV_Exist_04HFV-PM1_NOR,NOR,PV,Solar,Existing,2020,2046,25,100,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
CCGT_Exist_04HLI-PTA_NOR,NOR,CCGT,Gas,Existing,2020,2051,30,222,,,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
STO HY_Exist_04HTS-U1_NOR,NOR,STO HY,Water,Existing,2020,2071,50,211,,,NO,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
STO HY_Exist_04HTS-U2_NOR,NOR,STO HY,Water,Existing,2020,2071,50,211,,,NO,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
STO HY_Exist_04HYA-U1_NOR,NOR,STO HY,Water,Existing,2020,2071,50,45,,,NO,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
STO HY_Exist_04HYA-U2_NOR,NOR,STO HY,Water,Existing,2020,2071,50,45,,,NO,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
GT_Exist_04ICA-U2_NOR,NOR,GT,Gas,Existing,2020,2051,30,29.68,,,NO,9.4499999999999993,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,Diesel,
GT_Exist_04ICA-U1_NOR,NOR,GT,Gas,Existing,2020,2051,30,11.96,,,NO,9.4499999999999993,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,Diesel,
CCGT_Exist_04LCG-PM1_NOR,NOR,CCGT,Gas,Existing,2020,2051,30,125,,,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
CCGT_Exist_04LCG-AUT_NOR,NOR,CCGT,Gas,Existing,2020,2051,30,340,,,NO,6.4,0.9,30000,2,5,0,1,1,0,0.2,,,,,,,,,
INT_Exist_04MEC-AUT_NOR,NOR,INT,Import,Existing,2020,2081,60,11.5,,,NO,0,0,0,0,5,0,1,1,0,0.2,,,,,,,,,
PV_Exist_04MNL-AUT_NOR,NOR,PV,Solar,Existing,2020,2046,25,20,,,NO,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
