g,q,d,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
MEX_South_Wind,Q3,d1,2.5111111111111108E-2,2.3000000000000007E-2,1.9000000000000003E-2,1.6E-2,1.2888888888888889E-2,8.8888888888888906E-3,8.333333333333335E-3,5.6666666666666671E-3,4.7777777777777784E-3,9.888888888888888E-3,1.7888888888888888E-2,2.5222222222222226E-2,3.1666666666666669E-2,3.744444444444444E-2,4.0444444444444443E-2,3.988888888888889E-2,3.7111111111111116E-2,3.2111111111111118E-2,2.9111111111111112E-2,2.5444444444444447E-2,2.1111111111111112E-2,1.9888888888888887E-2,2.2000000000000002E-2,2.6555555555555554E-2
MEX_South_Wind,Q3,d2,2.7333333333333334E-2,2.6444444444444448E-2,3.0888888888888893E-2,3.3000000000000002E-2,0.04,6.0777777777777785E-2,0.08,4.5222222222222219E-2,4.5444444444444447E-2,5.9666666666666673E-2,7.3999999999999996E-2,8.9000000000000024E-2,9.6666666666666665E-2,9.5666666666666678E-2,9.1111111111111115E-2,8.6333333333333331E-2,8.3777777777777784E-2,7.4222222222222231E-2,5.2222222222222225E-2,4.4888888888888895E-2,4.1222222222222223E-2,3.5333333333333335E-2,3.0444444444444448E-2,2.7333333333333334E-2
MEX_South_Wind,Q3,d3,2.7E-2,2.6222222222222223E-2,2.9222222222222222E-2,3.0333333333333337E-2,3.6666666666666667E-2,5.2777777777777778E-2,6.6444444444444445E-2,3.9000000000000007E-2,3.8555555555555558E-2,5.0222222222222224E-2,6.1222222222222213E-2,7.2333333333333347E-2,7.7111111111111116E-2,7.477777777777779E-2,6.9666666666666682E-2,6.4111111111111119E-2,6.0888888888888895E-2,5.4555555555555565E-2,4.0111111111111125E-2,3.4444444444444451E-2,2.9888888888888892E-2,2.5777777777777781E-2,2.2444444444444447E-2,2.1666666666666667E-2
MEX_South_Wind,Q3,d4,2.1444444444444447E-2,2.2666666666666668E-2,2.2777777777777775E-2,2.1777777777777778E-2,1.922222222222222E-2,2.1000000000000001E-2,2.3777777777777776E-2,1.8555555555555558E-2,2.0333333333333332E-2,1.8000000000000002E-2,1.5333333333333334E-2,1.7444444444444443E-2,2.1111111111111112E-2,2.4333333333333332E-2,2.9333333333333336E-2,3.8111111111111116E-2,4.9000000000000009E-2,4.9555555555555554E-2,4.4111111111111115E-2,3.7111111111111109E-2,3.411111111111112E-2,3.9777777777777773E-2,4.3777777777777777E-2,4.3777777777777777E-2
MEX_South_Wind,Q3,d5,6.720000000000001E-2,0.06,4.36E-2,3.7400000000000003E-2,4.2199999999999994E-2,5.2000000000000005E-2,7.0999999999999994E-2,0.12000000000000002,0.1522,0.1598,0.17799999999999999,0.18660000000000002,0.1726,0.1288,7.5200000000000017E-2,5.6600000000000004E-2,6.4600000000000005E-2,6.0399999999999995E-2,6.6199999999999995E-2,7.8399999999999997E-2,0.1,0.10900000000000001,8.9600000000000013E-2,6.7400000000000002E-2
MEX_South_Wind,Q4,d1,9.3000000000000013E-2,0.12255555555555553,0.16577777777777775,0.18777777777777779,0.20699999999999999,0.21666666666666667,0.22555555555555559,0.21844444444444444,0.11933333333333335,5.1444444444444452E-2,4.4333333333333336E-2,3.9555555555555559E-2,4.066666666666667E-2,4.5888888888888896E-2,5.2222222222222232E-2,5.6222222222222236E-2,6.1111111111111116E-2,7.7888888888888883E-2,6.6000000000000003E-2,3.4333333333333341E-2,2.6444444444444444E-2,3.4000000000000002E-2,5.2333333333333329E-2,7.0000000000000007E-2
MEX_South_Wind,Q4,d2,0.22433333333333336,0.23711111111111105,0.24888888888888885,0.26322222222222225,0.28777777777777774,0.32,0.34577777777777785,0.28488888888888891,0.15455555555555556,0.109,7.1111111111111111E-2,3.8555555555555551E-2,2.2888888888888889E-2,1.5444444444444446E-2,1.277777777777778E-2,1.3000000000000003E-2,1.5222222222222227E-2,1.8222222222222226E-2,2.2555555555555558E-2,5.6111111111111112E-2,0.11000000000000001,0.14466666666666667,0.16422222222222224,0.18711111111111112
MEX_South_Wind,Q4,d3,0.23244444444444445,0.25166666666666665,0.28855555555555551,0.31600000000000006,0.32600000000000001,0.34200000000000003,0.36588888888888893,0.32855555555555555,0.25011111111111112,0.25666666666666665,0.23044444444444442,0.20611111111111108,0.18533333333333329,0.16277777777777777,0.13588888888888886,0.11844444444444441,0.10244444444444445,7.7222222222222234E-2,7.5333333333333335E-2,0.10644444444444445,0.14988888888888885,0.1883333333333333,0.21477777777777776,0.23766666666666669
MEX_South_Wind,Q4,d4,7.6444444444444454E-2,7.877777777777778E-2,8.3000000000000018E-2,9.1999999999999998E-2,9.7555555555555562E-2,0.10600000000000001,0.12611111111111109,0.13111111111111107,8.9666666666666672E-2,8.8666666666666671E-2,6.9999999999999993E-2,5.566666666666667E-2,5.1111111111111114E-2,5.6555555555555553E-2,7.011111111111111E-2,8.8111111111111112E-2,0.1081111111111111,0.12577777777777779,0.14944444444444444,0.14699999999999999,0.15411111111111112,0.15033333333333335,0.14788888888888888,0.1448888888888889
MEX_South_Wind,Q4,d5,0.1277777777777778,0.1627777777777778,0.2058888888888889,0.22111111111111112,0.23011111111111113,0.23144444444444442,0.22977777777777778,0.21177777777777776,0.11033333333333335,5.1888888888888894E-2,3.888888888888889E-2,3.3777777777777768E-2,3.6666666666666674E-2,4.5111111111111123E-2,5.5888888888888891E-2,6.2555555555555559E-2,6.8000000000000005E-2,8.4888888888888889E-2,6.822222222222224E-2,2.7333333333333334E-2,1.2777777777777779E-2,2.0555555555555556E-2,4.2000000000000003E-2,6.3666666666666677E-2
CEN_West_PV,Q1,d1,0,0,0,0,0,0,0,0.14788888888888888,0.38366666666666666,0.56977777777777783,0.69744444444444431,0.77022222222222225,0.79422222222222238,0.77311111111111108,0.70577777777777773,0.58633333333333326,0.41644444444444451,0.19755555555555557,1.0666666666666666E-2,0,0,0,0,0
CEN_West_PV,Q1,d2,0,0,0,0,0,0,0,0.16111111111111109,0.38277777777777777,0.5692222222222223,0.69555555555555559,0.76855555555555566,0.79199999999999993,0.76777777777777778,0.69877777777777783,0.58033333333333337,0.40744444444444439,0.18266666666666664,5.2222222222222218E-3,0,0,0,0,0
CEN_West_PV,Q1,d3,0,0,0,0,0,0,0,0.14822222222222223,0.38122222222222224,0.56677777777777782,0.68966666666666665,0.75911111111111107,0.78388888888888897,0.76433333333333331,0.69788888888888889,0.57811111111111102,0.40866666666666662,0.19377777777777774,1.1555555555555553E-2,0,0,0,0,0
CEN_West_PV,Q1,d4,0,0,0,0,0,0,0,0.13866666666666666,0.36666666666666664,0.55177777777777781,0.67266666666666675,0.74111111111111105,0.76455555555555554,0.74133333333333329,0.67433333333333334,0.55955555555555558,0.39777777777777779,0.19088888888888889,1.2333333333333332E-2,0,0,0,0,0
CEN_West_PV,Q1,d5,0,0,0,0,0,0,5.7142857142857147E-4,9.8000000000000004E-2,0.25285714285714284,0.38300000000000001,0.4741428571428572,0.52657142857142858,0.54257142857142859,0.52628571428571436,0.47557142857142859,0.38757142857142857,0.27,0.12957142857142859,1.1285714285714286E-2,0,0,0,0,0
CEN_West_PV,Q2,d1,0,0,0,0,0,0,1.3222222222222222E-2,0.12522222222222223,0.29088888888888892,0.44177777777777777,0.55411111111111111,0.62111111111111106,0.64311111111111119,0.62177777777777776,0.55833333333333324,0.45011111111111113,0.31044444444444447,0.15655555555555556,3.755555555555555E-2,0,0,0,0,0
CEN_West_PV,Q2,d2,0,0,0,0,0,0,2E-3,0.13412499999999999,0.34199999999999997,0.51874999999999993,0.64262500000000011,0.71287499999999993,0.73312499999999992,0.70912500000000001,0.63950000000000007,0.52137500000000003,0.36099999999999999,0.175125,1.5500000000000002E-2,0,0,0,0,0
CEN_West_PV,Q2,d3,0,0,0,0,0,0,5.2222222222222218E-3,0.12244444444444443,0.30466666666666664,0.47044444444444444,0.59044444444444444,0.65955555555555556,0.68344444444444441,0.66300000000000003,0.59066666666666667,0.47277777777777774,0.32144444444444448,0.157,1.9444444444444445E-2,0,0,0,0,0
CEN_West_PV,Q2,d4,0,0,0,0,0,0,1.4888888888888889E-2,0.12188888888888888,0.27900000000000003,0.42733333333333334,0.53944444444444462,0.60599999999999998,0.62744444444444436,0.60699999999999987,0.54333333333333333,0.44011111111111112,0.30388888888888888,0.15588888888888888,3.9666666666666663E-2,0,0,0,0,0
CEN_West_PV,Q2,d5,0,0,0,0,0,0,1.1666666666666667E-2,9.7111111111111093E-2,0.22455555555555554,0.35866666666666669,0.46666666666666667,0.52666666666666673,0.53799999999999992,0.50255555555555553,0.42933333333333334,0.33077777777777778,0.21966666666666668,0.11211111111111111,2.8555555555555549E-2,0,0,0,0,0
CEN_West_PV,Q3,d1,0,0,0,0,0,0,0,6.5000000000000002E-2,0.2028888888888889,0.34000000000000008,0.44588888888888889,0.51155555555555554,0.52388888888888885,0.49988888888888883,0.42533333333333334,0.31444444444444447,0.20044444444444443,8.3000000000000004E-2,4.6666666666666671E-3,0,0,0,0,0
CEN_West_PV,Q3,d2,0,0,0,0,0,0,1.1222222222222224E-2,0.11422222222222222,0.27088888888888885,0.41955555555555551,0.5387777777777778,0.60388888888888892,0.61744444444444446,0.58566666666666656,0.51155555555555554,0.40122222222222226,0.26544444444444443,0.13366666666666668,2.6777777777777775E-2,0,0,0,0,0
CEN_West_PV,Q3,d3,0,0,0,0,0,0,8.4444444444444419E-3,0.10077777777777779,0.2493333333333333,0.39988888888888885,0.52199999999999991,0.5915555555555555,0.6032222222222221,0.57399999999999995,0.49855555555555547,0.38344444444444442,0.25477777777777777,0.12677777777777777,2.4888888888888891E-2,0,0,0,0,0
CEN_West_PV,Q3,d4,0,0,0,0,0,0,1.4444444444444446E-3,7.955555555555556E-2,0.22666666666666668,0.38211111111111112,0.49833333333333335,0.56944444444444442,0.58400000000000007,0.54777777777777781,0.4724444444444445,0.35888888888888887,0.23555555555555557,0.108,1.1000000000000001E-2,0,0,0,0,0
CEN_West_PV,Q3,d5,0,0,0,0,0,0,0,3.4599999999999999E-2,0.13279999999999997,0.26319999999999999,0.36840000000000001,0.44040000000000001,0.45519999999999994,0.437,0.39259999999999995,0.31259999999999999,0.19739999999999996,7.5800000000000006E-2,2.8000000000000004E-3,0,0,0,0,0
CEN_West_PV,Q4,d1,0,0,0,0,0,0,0,4.5777777777777778E-2,0.23155555555555557,0.42744444444444446,0.57033333333333347,0.65633333333333332,0.69100000000000006,0.67633333333333323,0.61522222222222234,0.503,0.32433333333333336,0.11099999999999999,1.1111111111111112E-4,0,0,0,0,0
CEN_West_PV,Q4,d2,0,0,0,0,0,0,0,8.6777777777777773E-2,0.28322222222222226,0.46933333333333327,0.61877777777777776,0.70644444444444454,0.73488888888888892,0.7115555555555555,0.63688888888888906,0.49600000000000005,0.33288888888888896,0.14288888888888887,3.1111111111111109E-3,0,0,0,0,0
CEN_West_PV,Q4,d3,0,0,0,0,0,0,0,7.7666666666666676E-2,0.28611111111111115,0.48844444444444451,0.63933333333333331,0.72933333333333339,0.75322222222222213,0.7152222222222222,0.62633333333333341,0.48955555555555563,0.31722222222222224,0.12922222222222224,1.1111111111111113E-3,0,0,0,0,0
CEN_West_PV,Q4,d4,0,0,0,0,0,0,0,6.1222222222222226E-2,0.28088888888888891,0.48688888888888887,0.629,0.71111111111111114,0.73133333333333339,0.69744444444444442,0.62355555555555553,0.50077777777777777,0.33077777777777778,0.14000000000000001,0,0,0,0,0,0
CEN_West_PV,Q4,d5,0,0,0,0,0,0,0,4.8111111111111118E-2,0.24944444444444441,0.44700000000000006,0.58644444444444443,0.66833333333333345,0.69911111111111102,0.6817777777777777,0.61877777777777776,0.50600000000000001,0.33144444444444449,0.12000000000000001,1.1111111111111112E-4,0,0,0,0,0
CEN_West_PV 1ax,Q1,d1,0,0,0,0,0,0,7.5555555555555558E-3,0.54922222222222217,0.72744444444444456,0.7907777777777778,0.80877777777777782,0.80400000000000005,0.78922222222222227,0.77588888888888885,0.75722222222222224,0.71311111111111103,0.62522222222222223,0.42955555555555552,7.1333333333333318E-2,0,0,0,0,0
CEN_West_PV 1ax,Q1,d2,0,0,0,0,0,0,0,0.62777777777777788,0.71266666666666667,0.78366666666666662,0.80577777777777781,0.80399999999999994,0.7884444444444445,0.77022222222222225,0.74622222222222223,0.69677777777777772,0.59433333333333338,0.37155555555555547,3.1000000000000003E-2,0,0,0,0,0
CEN_West_PV 1ax,Q1,d3,0,0,0,0,0,0,6.4444444444444436E-3,0.54866666666666675,0.7238888888888888,0.78655555555555556,0.79866666666666664,0.79155555555555579,0.7791111111111112,0.76755555555555555,0.74944444444444447,0.70400000000000007,0.61422222222222222,0.41988888888888887,7.6777777777777778E-2,0,0,0,0,0
CEN_West_PV 1ax,Q1,d4,0,0,0,0,0,0,6.000000000000001E-3,0.49166666666666664,0.68633333333333335,0.76122222222222224,0.77633333333333332,0.77188888888888885,0.76077777777777778,0.74577777777777787,0.72333333333333338,0.67833333333333323,0.59488888888888891,0.41055555555555556,8.1111111111111106E-2,0,0,0,0,0
CEN_West_PV 1ax,Q1,d5,0,0,0,0,0,0,2.4714285714285713E-2,0.34471428571428575,0.4787142857142857,0.53042857142857147,0.54628571428571426,0.5455714285714286,0.53785714285714281,0.53057142857142858,0.51700000000000013,0.48228571428571421,0.41942857142857143,0.29385714285714287,9.171428571428572E-2,0,0,0,0,0
CEN_West_PV 1ax,Q2,d1,0,0,0,0,0,0,0.13222222222222221,0.37844444444444453,0.54444444444444451,0.60955555555555541,0.63466666666666671,0.64011111111111108,0.63822222222222225,0.63322222222222213,0.62111111111111106,0.58244444444444443,0.50488888888888894,0.35200000000000004,0.12366666666666666,0,0,0,0,0
CEN_West_PV 1ax,Q2,d2,0,0,0,0,0,0,4.5499999999999999E-2,0.45762499999999995,0.64112499999999994,0.71437499999999998,0.73712500000000003,0.7370000000000001,0.72787500000000005,0.71687499999999993,0.69687500000000013,0.65012500000000006,0.56100000000000005,0.40375,0.17525000000000002,0,0,0,0,0
CEN_West_PV 1ax,Q2,d3,0,0,0,0,0,0,4.7555555555555559E-2,0.32322222222222219,0.53111111111111109,0.6316666666666666,0.67044444444444451,0.68011111111111111,0.67955555555555558,0.67333333333333334,0.64733333333333332,0.58766666666666667,0.48133333333333339,0.31155555555555559,0.12422222222222223,0,0,0,0,0
CEN_West_PV 1ax,Q2,d4,0,0,0,0,0,0,0.11722222222222221,0.32733333333333331,0.50488888888888894,0.58733333333333337,0.61888888888888882,0.62588888888888883,0.62388888888888894,0.6186666666666667,0.60255555555555551,0.56522222222222229,0.48466666666666669,0.33799999999999997,0.12122222222222222,0,0,0,0,0
CEN_West_PV 1ax,Q2,d5,0,0,0,0,0,0,4.9555555555555561E-2,0.17211111111111113,0.32222222222222224,0.44600000000000001,0.51811111111111108,0.5484444444444444,0.54977777777777781,0.51933333333333342,0.45633333333333337,0.36622222222222223,0.25822222222222224,0.14466666666666669,4.3111111111111121E-2,0,0,0,0,0
CEN_West_PV 1ax,Q3,d1,0,0,0,0,0,0,1E-3,8.455555555555555E-2,0.2378888888888889,0.37188888888888888,0.46522222222222226,0.52600000000000002,0.5394444444444445,0.51444444444444448,0.43566666666666665,0.31888888888888883,0.21044444444444446,9.5333333333333339E-2,8.7777777777777784E-3,0,0,0,0,0
CEN_West_PV 1ax,Q3,d2,0,0,0,0,0,0,7.0222222222222241E-2,0.27766666666666667,0.45833333333333331,0.55722222222222229,0.61477777777777787,0.62922222222222235,0.62288888888888883,0.59822222222222221,0.54655555555555557,0.45588888888888884,0.32022222222222219,0.17377777777777778,4.1555555555555554E-2,0,0,0,0,0
CEN_West_PV 1ax,Q3,d3,0,0,0,0,0,0,4.8111111111111111E-2,0.2122222222222222,0.38522222222222224,0.51066666666666671,0.58788888888888891,0.61588888888888893,0.61011111111111127,0.5872222222222222,0.53066666666666662,0.42933333333333334,0.30044444444444446,0.16155555555555556,4.0333333333333339E-2,0,0,0,0,0
CEN_West_PV 1ax,Q3,d4,0,0,0,0,0,0,8.2222222222222228E-3,0.12777777777777777,0.2961111111111111,0.44466666666666677,0.53600000000000003,0.58788888888888879,0.59599999999999997,0.56322222222222218,0.49622222222222223,0.38766666666666666,0.26722222222222219,0.13722222222222222,2.5000000000000001E-2,0,0,0,0,0
CEN_West_PV 1ax,Q3,d5,0,0,0,0,0,0,0,3.1600000000000003E-2,0.12759999999999999,0.26900000000000002,0.37759999999999999,0.45199999999999996,0.46860000000000002,0.44840000000000002,0.40440000000000004,0.33280000000000004,0.22700000000000004,9.74E-2,5.5999999999999999E-3,0,0,0,0,0
CEN_West_PV 1ax,Q4,d1,0,0,0,0,0,0,0,0.10455555555555557,0.31844444444444447,0.5003333333333333,0.60922222222222211,0.66755555555555557,0.69188888888888889,0.68677777777777793,0.65788888888888897,0.59466666666666657,0.4532222222222223,0.22422222222222221,1.7777777777777779E-3,0,0,0,0,0
CEN_West_PV 1ax,Q4,d2,0,0,0,0,0,0,0,0.17222222222222219,0.4035555555555555,0.55966666666666665,0.66766666666666674,0.71866666666666668,0.73477777777777775,0.72844444444444445,0.6952222222222223,0.60111111111111115,0.49088888888888893,0.31788888888888889,2.2111111111111113E-2,0,0,0,0,0
CEN_West_PV 1ax,Q4,d3,0,0,0,0,0,0,0,0.14244444444444446,0.39944444444444444,0.58466666666666667,0.69077777777777771,0.7410000000000001,0.75133333333333341,0.73299999999999998,0.68299999999999994,0.59177777777777774,0.45633333333333326,0.27500000000000002,8.2222222222222228E-3,0,0,0,0,0
CEN_West_PV 1ax,Q4,d4,0,0,0,0,0,0,0,0.12444444444444443,0.39655555555555555,0.58277777777777784,0.67800000000000016,0.72255555555555551,0.73044444444444434,0.71366666666666667,0.67922222222222217,0.60855555555555563,0.48788888888888887,0.32633333333333336,0,0,0,0,0,0
CEN_West_PV 1ax,Q4,d5,0,0,0,0,0,0,0,0.10822222222222223,0.35166666666666674,0.53022222222222226,0.62944444444444458,0.67988888888888888,0.69944444444444442,0.69311111111111101,0.66344444444444439,0.60088888888888892,0.46900000000000003,0.25011111111111106,1.7777777777777779E-3,0,0,0,0,0
CEN_West_PV 2ax,Q1,d1,0,0,0,0,0,0,7.5555555555555558E-3,0.55066666666666664,0.72677777777777786,0.7884444444444445,0.80855555555555558,0.81,0.80188888888888898,0.7864444444444445,0.76088888888888884,0.71288888888888879,0.62477777777777765,0.43077777777777776,7.1444444444444435E-2,0,0,0,0,0
CEN_West_PV 2ax,Q1,d2,0,0,0,0,0,0,0,0.63166666666666649,0.71255555555555561,0.78,0.80166666666666653,0.80488888888888888,0.79622222222222216,0.77633333333333332,0.74600000000000011,0.69388888888888878,0.59377777777777785,0.37422222222222223,3.1333333333333331E-2,0,0,0,0,0
CEN_West_PV 2ax,Q1,d3,0,0,0,0,0,0,6.4444444444444436E-3,0.5497777777777777,0.72333333333333327,0.78544444444444461,0.80033333333333345,0.79966666666666675,0.79311111111111121,0.77966666666666673,0.755,0.70533333333333337,0.61499999999999999,0.42133333333333334,7.6999999999999999E-2,0,0,0,0,0
CEN_West_PV 2ax,Q1,d4,0,0,0,0,0,0,6.000000000000001E-3,0.49277777777777776,0.68699999999999994,0.76211111111111107,0.78055555555555545,0.78177777777777779,0.77566666666666673,0.75877777777777788,0.73077777777777775,0.68199999999999994,0.59699999999999998,0.41233333333333327,8.1333333333333327E-2,0,0,0,0,0
CEN_West_PV 2ax,Q1,d5,0,0,0,0,0,0,2.4714285714285713E-2,0.34671428571428564,0.48471428571428571,0.53985714285714292,0.56085714285714283,0.56557142857142861,0.5614285714285715,0.55214285714285716,0.53357142857142859,0.49357142857142861,0.4265714285714286,0.29728571428571426,9.2142857142857151E-2,0,0,0,0,0
CEN_West_PV 2ax,Q2,d1,0,0,0,0,0,0,0.13833333333333334,0.40144444444444449,0.59077777777777774,0.67477777777777781,0.71488888888888902,0.73144444444444434,0.73311111111111105,0.72366666666666679,0.69988888888888878,0.64444444444444449,0.54733333333333334,0.37288888888888894,0.127,0,0,0,0,0
CEN_West_PV 2ax,Q2,d2,0,0,0,0,0,0,4.5624999999999999E-2,0.46262500000000001,0.65399999999999991,0.73425000000000007,0.76487500000000008,0.77237500000000003,0.76700000000000002,0.75312499999999993,0.72612499999999991,0.67137499999999983,0.57562499999999994,0.41062500000000002,0.17649999999999999,0,0,0,0,0
CEN_West_PV 2ax,Q2,d3,0,0,0,0,0,0,4.844444444444445E-2,0.33111111111111113,0.55266666666666664,0.66533333333333333,0.71422222222222231,0.73155555555555551,0.73477777777777775,0.72544444444444434,0.69066666666666654,0.62011111111111106,0.50222222222222224,0.32033333333333336,0.12577777777777779,0,0,0,0,0
CEN_West_PV 2ax,Q2,d4,0,0,0,0,0,0,0.12333333333333332,0.3477777777777778,0.55133333333333334,0.65522222222222226,0.70366666666666666,0.72188888888888891,0.7235555555555554,0.71322222222222231,0.68466666666666665,0.63055555555555554,0.52900000000000003,0.35944444444444446,0.125,0,0,0,0,0
CEN_West_PV 2ax,Q2,d5,0,0,0,0,0,0,5.1444444444444452E-2,0.17844444444444446,0.34400000000000003,0.48744444444444451,0.57377777777777772,0.60933333333333328,0.60755555555555552,0.56788888888888889,0.49377777777777776,0.39144444444444443,0.27122222222222225,0.14777777777777784,4.222222222222223E-2,0,0,0,0,0
CEN_West_PV 2ax,Q3,d1,0,0,0,0,0,0,1E-3,8.6444444444444449E-2,0.24644444444444438,0.38511111111111113,0.47866666666666663,0.53444444444444439,0.54322222222222227,0.52122222222222225,0.44899999999999995,0.33366666666666661,0.22,9.78888888888889E-2,8.7777777777777784E-3,0,0,0,0,0
CEN_West_PV 2ax,Q3,d2,0,0,0,0,0,0,7.2111111111111112E-2,0.28777777777777774,0.4861111111111111,0.60144444444444445,0.67266666666666675,0.69411111111111112,0.68611111111111123,0.6547777777777779,0.59211111111111103,0.48744444444444451,0.33633333333333337,0.17811111111111114,4.0888888888888891E-2,0,0,0,0,0
