z,tech,q,d,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
NES,PV,Q2,d1,,,,,,,0.0674444444444444,0.220888888888889,0.400666666666667,0.552555555555556,0.608555555555556,0.623888888888889,0.630222222222222,0.608777777777778,0.576333333333333,0.520666666666667,0.475555555555556,0.378555555555556,0.201444444444444,0.0282222222222222,,,,
NES,PV,Q2,d2,,,,,,,0.02025,0.32375,0.541375,0.635875,0.6785,0.714625,0.728125,0.741,0.7275,0.603125,0.47175,0.347375,0.160125,,,,,
NES,PV,Q2,d3,,,,,,,0.04,0.228777777777778,0.382,0.498111111111111,0.575666666666667,0.620222222222222,0.648555555555556,0.643222222222222,0.629666666666667,0.576,0.471333333333333,0.310555555555556,0.134444444444444,,,,,
NES,PV,Q2,d4,,,,,,,0.0713333333333333,0.283888888888889,0.477,0.598444444444444,0.646111111111111,0.659888888888889,0.683666666666667,0.680666666666667,0.645888888888889,0.609888888888889,0.553222222222222,0.456,0.240333333333333,0.0261111111111111,,,,
NES,PV,Q2,d5,,,,,,,0.0813333333333333,0.280777777777778,0.477333333333333,0.568777777777778,0.613888888888889,0.633444444444444,0.644222222222222,0.646111111111111,0.618555555555556,0.569,0.502444444444444,0.393444444444444,0.212555555555556,0.03,,,,
NES,PV,Q3,d1,,,,,,,0.157333333333333,0.459777777777778,0.609666666666667,0.681555555555555,0.715555555555556,0.731555555555556,0.733333333333333,0.724111111111111,0.700888888888889,0.660333333333333,0.589555555555556,0.443444444444444,0.224666666666667,0.006,,,,
NES,PV,Q3,d2,,,,,,,0.150111111111111,0.379888888888889,0.550777777777778,0.639666666666667,0.691555555555556,0.709888888888889,0.714777777777778,0.707777777777778,0.679888888888889,0.626777777777778,0.546222222222222,0.402555555555556,0.207444444444444,0.0134444444444444,,,,
NES,PV,Q3,d3,,,,,,,0.169666666666667,0.428222222222222,0.570777777777778,0.647333333333333,0.695,0.713888888888889,0.717444444444444,0.709222222222222,0.681333333333333,0.627333333333333,0.543777777777778,0.406444444444444,0.202777777777778,0.00788888888888889,,,,
NES,PV,Q3,d4,,,,,,,0.00944444444444445,0.161444444444444,0.328444444444444,0.495222222222222,0.562888888888889,0.604111111111111,0.601444444444444,0.572,0.507222222222222,0.394,0.287222222222222,0.176555555555556,0.0593333333333333,,,,,
NES,PV,Q3,d5,,,,,,,,0.3152,0.5846,0.6936,0.7438,0.7668,0.7768,0.7772,0.7672,0.741,0.6832,0.5474,0.165,,,,,
NES,PV,Q4,d1,,,,,,,,0.205142857142857,0.485,0.623428571428572,0.691428571428571,0.726,0.744285714285714,0.745142857142857,0.728857142857143,0.695857142857143,0.623,0.461571428571429,0.0838571428571429,,,,,
NES,PV,Q4,d2,,,,,,,,0.173888888888889,0.449,0.584,0.658777777777778,0.714111111111111,0.752555555555556,0.746777777777778,0.722777777777778,0.669777777777778,0.592111111111111,0.452666666666667,0.0513333333333333,,,,,
NES,PV,Q4,d3,,,,,,,,0.0973333333333333,0.359111111111111,0.555444444444444,0.667777777777778,0.716777777777778,0.736888888888889,0.733333333333334,0.709,0.658888888888889,0.564555555555556,0.439444444444444,0.0187777777777778,,,,,
NES,PV,Q4,d4,,,,,,,,0.0707777777777778,0.47,0.672111111111111,0.733333333333333,0.762,0.761666666666667,0.754,0.750333333333333,0.732111111111111,0.678,0.521444444444444,,,,,,
NES,PV,Q4,d5,,,,,,,,0.0127777777777778,0.264555555555556,0.386444444444444,0.466555555555556,0.506777777777778,0.529333333333333,0.539222222222222,0.533777777777778,0.458888888888889,0.377777777777778,0.214777777777778,,,,,,
NES,OnshoreWind,Q1,d1,0.355555555555556,0.335555555555555,0.344444444444444,0.360777777777778,0.387555555555556,0.410111111111111,0.409222222222222,0.38,0.400666666666667,0.416888888888889,0.413222222222222,0.416111111111111,0.416444444444444,0.416222222222222,0.425444444444444,0.445555555555556,0.478222222222222,0.497666666666667,0.497888888888889,0.498222222222222,0.488888888888889,0.463888888888889,0.428222222222222,0.389222222222222
NES,OnshoreWind,Q1,d2,0.610444444444445,0.602666666666667,0.592,0.574777777777778,0.557333333333333,0.561,0.576111111111111,0.563555555555556,0.571555555555556,0.599444444444444,0.601333333333333,0.608222222222222,0.610777777777778,0.602111111111111,0.592111111111111,0.603555555555556,0.631222222222222,0.642444444444444,0.599666666666667,0.624777777777778,0.633444444444444,0.629111111111111,0.619333333333333,0.603111111111111
NES,OnshoreWind,Q1,d3,0.188,0.194777777777778,0.217333333333333,0.267777777777778,0.310777777777778,0.321111111111111,0.319777777777778,0.312,0.326555555555556,0.349444444444444,0.368222222222222,0.401444444444444,0.421222222222222,0.436777777777778,0.457555555555556,0.474888888888889,0.479111111111111,0.451,0.415444444444444,0.394666666666667,0.365777777777778,0.316888888888889,0.274777777777778,0.241333333333333
NES,OnshoreWind,Q1,d4,0.351333333333333,0.354,0.375111111111111,0.423,0.477222222222222,0.498777777777778,0.493222222222222,0.458444444444444,0.469222222222222,0.497555555555556,0.521444444444444,0.554555555555555,0.562111111111111,0.557111111111111,0.552111111111111,0.553777777777778,0.554555555555555,0.536444444444444,0.511888888888889,0.502,0.486222222222222,0.453666666666667,0.422888888888889,0.394
NES,OnshoreWind,Q1,d5,0.427142857142857,0.416142857142857,0.401142857142857,0.380857142857143,0.359571428571429,0.348571428571429,0.355714285714286,0.361571428571429,0.380285714285714,0.383142857142857,0.386142857142857,0.385142857142857,0.385,0.397142857142857,0.427571428571429,0.471,0.502428571428571,0.514428571428571,0.506285714285714,0.493285714285714,0.477571428571429,0.470571428571429,0.480285714285714,0.479714285714286
NES,OnshoreWind,Q2,d1,0.408111111111111,0.429222222222222,0.444,0.437888888888889,0.419,0.401555555555556,0.396333333333333,0.433,0.469777777777778,0.482666666666667,0.493888888888889,0.521888888888889,0.559888888888889,0.592333333333333,0.614444444444445,0.622777777777778,0.619888888888889,0.614666666666667,0.609111111111111,0.578111111111111,0.471777777777778,0.388555555555556,0.372888888888889,0.389555555555556
NES,OnshoreWind,Q2,d2,0.511625,0.512875,0.509875,0.494125,0.4865,0.503875,0.553375,0.572375,0.609125,0.62125,0.6135,0.604,0.605375,0.6145,0.616,0.615,0.612,0.609,0.617125,0.619,0.57575,0.527625,0.490625,0.469625
NES,OnshoreWind,Q2,d3,0.489888888888889,0.515888888888889,0.513777777777778,0.484777777777778,0.446666666666667,0.446333333333333,0.440111111111111,0.433111111111111,0.463111111111111,0.486333333333333,0.505444444444444,0.524222222222222,0.53,0.524666666666667,0.518333333333333,0.516,0.513888888888889,0.493555555555556,0.452777777777778,0.412444444444444,0.377555555555556,0.345333333333333,0.353222222222222,0.386555555555556
NES,OnshoreWind,Q2,d4,0.444222222222222,0.433777777777778,0.438555555555556,0.446222222222222,0.451222222222222,0.465555555555556,0.487333333333333,0.525,0.559888888888889,0.571,0.568444444444445,0.580777777777778,0.601111111111111,0.619444444444444,0.637333333333333,0.652,0.665111111111111,0.671111111111111,0.671666666666667,0.645666666666667,0.546444444444445,0.479111111111111,0.477555555555556,0.467222222222222
NES,OnshoreWind,Q2,d5,0.504666666666667,0.475,0.465777777777778,0.466222222222222,0.472666666666667,0.473888888888889,0.462333333333333,0.439666666666667,0.431555555555556,0.443777777777778,0.479555555555556,0.515555555555556,0.538777777777778,0.553333333333333,0.562111111111111,0.567666666666667,0.574222222222222,0.581111111111111,0.585888888888889,0.587888888888889,0.581222222222222,0.578888888888889,0.564333333333333,0.535888888888889
NES,OnshoreWind,Q3,d1,0.274777777777778,0.249777777777778,0.220555555555556,0.190333333333333,0.165444444444444,0.145333333333333,0.124444444444444,0.113,0.104,0.0933333333333333,0.0892222222222222,0.104777777777778,0.150555555555556,0.220777777777778,0.292666666666667,0.337333333333333,0.356888888888889,0.366111111111111,0.370111111111111,0.369888888888889,0.368555555555556,0.368666666666667,0.361555555555556,0.345888888888889
NES,OnshoreWind,Q3,d2,0.407888888888889,0.389333333333333,0.359444444444444,0.322333333333333,0.293333333333333,0.277,0.261555555555556,0.248111111111111,0.236777777777778,0.229777777777778,0.232666666666667,0.247111111111111,0.274777777777778,0.317,0.364,0.395111111111111,0.405888888888889,0.404444444444444,0.396333333333333,0.397222222222222,0.41,0.427222222222222,0.438222222222222,0.434555555555556
NES,OnshoreWind,Q3,d3,0.356777777777778,0.350333333333333,0.334333333333333,0.297555555555556,0.253333333333333,0.218,0.187888888888889,0.176666666666667,0.166333333333333,0.153444444444444,0.149666666666667,0.157444444444444,0.182888888888889,0.229555555555556,0.285888888888889,0.325888888888889,0.344555555555556,0.350222222222222,0.351555555555556,0.349444444444444,0.343222222222222,0.342777777777778,0.344666666666667,0.344555555555556
NES,OnshoreWind,Q3,d4,0.148888888888889,0.152777777777778,0.150333333333333,0.137,0.120444444444444,0.107222222222222,0.0988888888888889,0.0867777777777778,0.082,0.0758888888888889,0.074,0.0727777777777778,0.0744444444444444,0.0871111111111111,0.11,0.141111111111111,0.163111111111111,0.171888888888889,0.172111111111111,0.172222222222222,0.176333333333333,0.185666666666667,0.195333333333333,0.207444444444444
NES,OnshoreWind,Q3,d5,0.0604,0.0324,0.024,0.0254,0.0336,0.0436,0.0504,0.0486,0.045,0.0392,0.0398,0.0518,0.0758,0.107,0.1338,0.1486,0.159,0.1698,0.1868,0.1948,0.1872,0.17,0.1448,0.1084
NES,OnshoreWind,Q4,d1,0.262142857142857,0.261428571428571,0.265571428571429,0.268285714285714,0.274428571428571,0.302571428571429,0.352714285714286,0.385,0.412285714285714,0.426142857142857,0.413428571428571,0.402285714285714,0.401571428571429,0.402571428571429,0.403,0.417,0.440571428571429,0.454285714285714,0.461,0.461857142857143,0.443571428571429,0.409428571428571,0.368714285714286,0.332
NES,OnshoreWind,Q4,d2,0.192666666666667,0.175,0.16,0.147555555555556,0.139444444444444,0.135111111111111,0.134444444444444,0.131,0.127,0.133444444444444,0.134333333333333,0.136777777777778,0.141222222222222,0.151222222222222,0.173222222222222,0.197222222222222,0.215222222222222,0.225444444444444,0.241222222222222,0.255555555555556,0.265333333333333,0.267777777777778,0.261444444444444,0.247777777777778
NES,OnshoreWind,Q4,d3,0.188,0.159222222222222,0.125666666666667,0.0947777777777778,0.076,0.0686666666666667,0.0701111111111111,0.0721111111111111,0.0737777777777778,0.0812222222222222,0.0875555555555556,0.0945555555555556,0.103555555555556,0.114888888888889,0.131111111111111,0.153888888888889,0.176555555555556,0.187777777777778,0.200888888888889,0.209444444444444,0.206,0.196555555555556,0.182555555555555,0.161555555555556
NES,OnshoreWind,Q4,d4,0.267,0.279333333333333,0.301444444444444,0.324555555555556,0.351777777777778,0.372777777777778,0.384555555555556,0.383888888888889,0.364,0.369666666666667,0.382666666666667,0.396,0.392555555555556,0.381888888888889,0.376555555555556,0.379666666666667,0.388444444444444,0.397,0.407222222222222,0.402,0.386222222222222,0.358,0.325444444444444,0.299888888888889
NES,OnshoreWind,Q4,d5,0.298333333333333,0.282888888888889,0.266666666666667,0.247555555555556,0.233,0.226333333333333,0.232777777777778,0.241555555555556,0.231888888888889,0.240333333333333,0.239888888888889,0.227333333333333,0.214333333333333,0.197777777777778,0.189111111111111,0.198,0.226777777777778,0.316888888888889,0.356666666666667,0.371555555555556,0.379555555555555,0.371777777777778,0.356555555555556,0.339555555555556
NOR,OnshoreWind,Q1,d1,0.533,0.476,0.416,0.388,0.401,0.488,0.538,0.239,0.209,0.32,0.353,0.388,0.42,0.467,0.527,0.599,0.668,0.711,0.751,0.73,0.687,0.688,0.685,0.674
NOR,OnshoreWind,Q1,d2,0.01,0.003,0.002,0.001,,,0.001,0.01,0.189,0.456,0.591,0.574,0.495,0.379,0.259,0.174,0.137,0.308,0.466,0.459,0.362,0.245,0.169,0.129
NOR,OnshoreWind,Q1,d3,0.596,0.663,0.686,0.694,0.682,0.637,0.618,0.435,0.425,0.754,0.849,0.938,0.979,0.99,0.991,0.991,0.985,0.967,0.943,0.902,0.859,0.865,0.893,0.917
NOR,OnshoreWind,Q1,d4,0.013,0.005,0.001,,,0.001,0.005,0.005,0.009,0.065,0.134,0.194,0.245,0.291,0.299,0.251,0.167,0.115,0.067,0.046,0.085,0.188,0.312,0.347
NOR,OnshoreWind,Q1,d5,0.279,0.343,0.386,0.435,0.42,0.345,0.325,0.33,0.253,0.207,0.169,0.125,0.109,0.102,0.109,0.121,0.191,0.219,0.246,0.27,0.266,0.296,0.388,0.481
NOR,OnshoreWind,Q2,d1,0.133,0.155,0.189,0.194,0.193,0.193,0.182,0.122,0.225,0.318,0.264,0.18,0.125,0.097,0.093,0.114,0.162,0.196,0.167,0.102,0.508,0.663,0.595,0.441
NOR,OnshoreWind,Q2,d2,0.575,0.487,0.393,0.28,0.179,0.138,0.069,0.006,,,0.016,0.063,0.117,0.152,0.181,0.227,0.291,0.355,0.502,0.557,0.618,0.683,0.684,0.635
NOR,OnshoreWind,Q2,d3,0.556,0.522,0.437,0.367,0.272,0.168,0.14,0.188,0.101,0.149,0.164,0.194,0.212,0.243,0.311,0.432,0.574,0.73,0.845,0.861,0.824,0.781,0.762,0.763
NOR,OnshoreWind,Q2,d4,0.653,0.596,0.548,0.498,0.448,0.446,0.447,0.229,0.054,0.04,0.085,0.134,0.192,0.241,0.27,0.297,0.328,0.355,0.382,0.468,0.659,0.75,0.762,0.745
NOR,OnshoreWind,Q2,d5,0.873,0.856,0.832,0.812,0.788,0.753,0.705,0.605,0.92,0.854,0.731,0.606,0.524,0.485,0.481,0.483,0.495,0.541,0.622,0.697,0.741,0.762,0.766,0.774
NOR,OnshoreWind,Q3,d1,0.055,0.031,0.018,0.014,0.014,0.021,0.045,0.067,0.025,0.009,0.014,0.033,0.059,0.069,0.063,0.054,0.049,0.063,0.112,0.184,0.213,0.201,0.15,0.106
NOR,OnshoreWind,Q3,d2,0.074,0.026,0.004,0.001,,,,,0.037,0.101,0.146,0.169,0.162,0.133,0.097,0.07,0.058,0.054,0.055,0.05,0.036,0.018,0.006,0.02
NOR,OnshoreWind,Q3,d3,0.208,0.304,0.369,0.42,0.414,0.337,0.236,0.118,0.06,0.047,0.107,0.148,0.144,0.126,0.112,0.103,0.09,0.076,0.065,0.073,0.07,0.067,0.06,0.053
NOR,OnshoreWind,Q3,d4,0.325,0.218,0.127,0.061,0.013,,,,,0.034,0.119,0.208,0.271,0.291,0.279,0.259,0.264,0.278,0.254,0.261,0.259,0.258,0.241,0.194
NOR,OnshoreWind,Q3,d5,0.255,0.135,0.062,0.019,0.004,0.005,0.016,0.036,0.085,0.32,0.508,0.549,0.476,0.364,0.267,0.239,0.253,0.237,0.201,0.237,0.265,0.333,0.34,0.267
NOR,OnshoreWind,Q4,d1,0.153,0.362,0.501,0.442,0.333,0.194,0.086,0.035,0.041,0.101,0.122,0.101,0.074,0.047,0.026,0.016,0.01,0.006,0.003,,,,0.002,0.016
NOR,OnshoreWind,Q4,d2,0.094,0.101,0.102,0.094,0.086,0.077,0.071,0.076,0.04,0.058,0.131,0.256,0.408,0.521,0.575,0.571,0.513,0.374,0.329,0.302,0.275,0.273,0.264,0.228
NOR,OnshoreWind,Q4,d3,0.022,0.073,0.138,0.212,0.295,0.381,0.469,0.55,0.479,0.125,0.113,0.116,0.116,0.134,0.163,0.181,0.191,0.188,0.282,0.504,0.684,0.764,0.786,0.794
NOR,OnshoreWind,Q4,d4,0.141,0.136,0.172,0.212,0.284,0.365,0.358,0.379,0.275,0.089,0.077,0.101,0.107,0.113,0.128,0.102,0.065,0.07,0.124,0.235,0.395,0.534,0.619,0.668
NOR,OnshoreWind,Q4,d5,0.81,0.803,0.796,0.809,0.814,0.804,0.795,0.727,0.404,0.348,0.491,0.455,0.471,0.5,0.531,0.575,0.578,0.621,0.618,0.599,0.58,0.59,0.633,0.672
NTE,PV,Q1,d1,,,,,,,0.2045,0.438222222222222,0.617666666666667,0.702888888888889,0.733722222222222,0.740166666666667,0.735555555555556,0.720222222222222,0.688777777777778,0.648722222222222,0.532944444444444,0.303777777777778,0.0304444444444444,,,,,
NTE,PV,Q1,d2,,,,,,,0.0932222222222222,0.357944444444444,0.487888888888889,0.574277777777778,0.617444444444444,0.638833333333333,0.636222222222222,0.603611111111111,0.574,0.498444444444444,0.342222222222222,0.111888888888889,,,,,,
NTE,PV,Q1,d3,,,,,,,0.0613888888888889,0.393611111111111,0.576222222222222,0.652333333333333,0.675277777777778,0.695555555555556,0.686277777777778,0.6505,0.606833333333333,0.517833333333333,0.383222222222222,0.181388888888889,0.00833333333333333,,,,,
NTE,PV,Q1,d4,,,,,,,0.0515555555555556,0.363888888888889,0.546444444444444,0.639111111111111,0.679277777777778,0.701,0.695,0.671166666666667,0.630333333333333,0.539888888888889,0.398055555555556,0.200277777777778,0.0147777777777778,,,,,
NTE,PV,Q1,d5,,,,,,,0.131714285714286,0.292785714285714,0.427214285714286,0.481285714285714,0.498428571428571,0.5165,0.522285714285714,0.514857142857143,0.489142857142857,0.45,0.3775,0.209428571428571,0.0216428571428571,,,,,
NTE,PV,Q2,d1,,,,,,0.0102777777777778,0.120833333333333,0.250888888888889,0.3785,0.486166666666667,0.543111111111111,0.569555555555556,0.572166666666667,0.554166666666667,0.505388888888889,0.428166666666667,0.321944444444444,0.201444444444444,0.0868888888888889,0.0113333333333333,,,,
NTE,PV,Q2,d2,,,,,,,0.197875,0.4624375,0.5911875,0.672375,0.7255625,0.7415625,0.7385,0.72025,0.6841875,0.6385625,0.5579375,0.3685,0.0904375,,,,,
