zone,tech,fuel,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
NOR,ST,Steam,1,0.99,0.99,0.99,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94,0.94,0.938,0.936,0.934,0.932,0.93,0.928,0.926,0.924,0.922,0.92
NOR,STO HY,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOR,Storage,Battery,0.877,0.837,0.796,0.755,0.714,0.673,0.632,0.592,0.573,0.555,0.536,0.518,0.499,0.481,0.462,0.444,0.425,0.407,0.392,0.377,0.364,0.35,0.337,0.325,0.313,0.301,0.29,0.28
NTE,BiomassPlant,Biomass,1,0.99,0.99,0.99,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94,0.94,0.938,0.936,0.934,0.932,0.93,0.928,0.926,0.924,0.922,0.92
NTE,CCGT,Gas,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
NTE,CCGT,Hydrogen,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
NTE,CCGT_CCS,GasCCS,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
NTE,Geothermal,Geothermal,1,0.99,0.99,0.99,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94,0.94,0.938,0.936,0.934,0.932,0.93,0.928,0.926,0.924,0.922,0.92
NTE,GT,Diesel,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
NTE,GT,Gas,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
NTE,GT,Hydrogen,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
NTE,GT,LicorNegro,1,0.99,0.99,0.99,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94,0.94,0.938,0.936,0.934,0.932,0.93,0.928,0.926,0.924,0.922,0.92
NTE,ICE,Biogas,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
NTE,ICE,Diesel,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
NTE,ICE,Gas,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
NTE,ICE,HFO,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
NTE,ImportTransmission,Import,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTE,Nuclear,Uranium,1,0.99,0.99,0.99,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94,0.94,0.938,0.936,0.934,0.932,0.93,0.928,0.926,0.924,0.922,0.92
NTE,OCGT,Gas,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
NTE,OCGT_CCS,GasCCS,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
NTE,OffshoreWind,Wind,0.93,0.91,0.89,0.87,0.84,0.82,0.8,0.77,0.77,0.76,0.75,0.74,0.73,0.73,0.72,0.71,0.7,0.69,0.682,0.675,0.668,0.66,0.653,0.646,0.639,0.632,0.625,0.618
NTE,OnshoreWind,Wind,0.93,0.91,0.89,0.87,0.84,0.82,0.8,0.77,0.77,0.76,0.75,0.74,0.73,0.73,0.72,0.71,0.7,0.69,0.682,0.675,0.668,0.66,0.653,0.646,0.639,0.632,0.625,0.618
NTE,PV,Gas,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
NTE,PV,Solar,0.94,0.92,0.9,0.88,0.86,0.84,0.82,0.8,0.78,0.76,0.74,0.72,0.7,0.68,0.66,0.64,0.62,0.6,0.583,0.566,0.55,0.535,0.52,0.505,0.491,0.477,0.463,0.45
NTE,ST,ChemReaction,1,0.99,0.99,0.99,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94,0.94,0.938,0.936,0.934,0.932,0.93,0.928,0.926,0.924,0.922,0.92
NTE,ST,Coal,1,0.99,0.99,0.99,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94,0.94,0.938,0.936,0.934,0.932,0.93,0.928,0.926,0.924,0.922,0.92
NTE,ST,Coke,1,0.99,0.99,0.99,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94,0.94,0.938,0.936,0.934,0.932,0.93,0.928,0.926,0.924,0.922,0.92
NTE,ST,Gas,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
NTE,ST,HFO,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
NTE,ST,Steam,1,0.99,0.99,0.99,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94,0.94,0.938,0.936,0.934,0.932,0.93,0.928,0.926,0.924,0.922,0.92
NTE,STO HY,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTE,Storage,Battery,0.877,0.837,0.796,0.755,0.714,0.673,0.632,0.592,0.573,0.555,0.536,0.518,0.499,0.481,0.462,0.444,0.425,0.407,0.392,0.377,0.364,0.35,0.337,0.325,0.313,0.301,0.29,0.28
NES,BiomassPlant,Biomass,1,0.99,0.99,0.99,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94,0.94,0.938,0.936,0.934,0.932,0.93,0.928,0.926,0.924,0.922,0.92
NES,CCGT,Gas,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
NES,CCGT,Hydrogen,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
NES,CCGT_CCS,GasCCS,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
NES,Geothermal,Geothermal,1,0.99,0.99,0.99,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94,0.94,0.938,0.936,0.934,0.932,0.93,0.928,0.926,0.924,0.922,0.92
NES,GT,Diesel,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
NES,GT,Gas,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
NES,GT,Hydrogen,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
NES,GT,LicorNegro,1,0.99,0.99,0.99,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94,0.94,0.938,0.936,0.934,0.932,0.93,0.928,0.926,0.924,0.922,0.92
NES,ICE,Biogas,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
NES,ICE,Diesel,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
NES,ICE,Gas,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
NES,ICE,HFO,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
NES,ImportTransmission,Import,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NES,Nuclear,Uranium,1,0.99,0.99,0.99,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94,0.94,0.938,0.936,0.934,0.932,0.93,0.928,0.926,0.924,0.922,0.92
NES,OCGT,Gas,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
NES,OCGT_CCS,GasCCS,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
NES,OffshoreWind,Wind,0.93,0.91,0.89,0.87,0.84,0.82,0.8,0.77,0.77,0.76,0.75,0.74,0.73,0.73,0.72,0.71,0.7,0.69,0.682,0.675,0.668,0.66,0.653,0.646,0.639,0.632,0.625,0.618
NES,OnshoreWind,Wind,0.93,0.91,0.89,0.87,0.84,0.82,0.8,0.77,0.77,0.76,0.75,0.74,0.73,0.73,0.72,0.71,0.7,0.69,0.682,0.675,0.668,0.66,0.653,0.646,0.639,0.632,0.625,0.618
NES,PV,Gas,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
NES,PV,Solar,0.94,0.92,0.9,0.88,0.86,0.84,0.82,0.8,0.78,0.76,0.74,0.72,0.7,0.68,0.66,0.64,0.62,0.6,0.583,0.566,0.55,0.535,0.52,0.505,0.491,0.477,0.463,0.45
NES,ST,ChemReaction,1,0.99,0.99,0.99,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94,0.94,0.938,0.936,0.934,0.932,0.93,0.928,0.926,0.924,0.922,0.92
NES,ST,Coal,1,0.99,0.99,0.99,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94,0.94,0.938,0.936,0.934,0.932,0.93,0.928,0.926,0.924,0.922,0.92
NES,ST,Coke,1,0.99,0.99,0.99,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94,0.94,0.938,0.936,0.934,0.932,0.93,0.928,0.926,0.924,0.922,0.92
NES,ST,Gas,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
NES,ST,HFO,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
NES,ST,Steam,1,0.99,0.99,0.99,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94,0.94,0.938,0.936,0.934,0.932,0.93,0.928,0.926,0.924,0.922,0.92
NES,STO HY,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NES,Storage,Battery,0.877,0.837,0.796,0.755,0.714,0.673,0.632,0.592,0.573,0.555,0.536,0.518,0.499,0.481,0.462,0.444,0.425,0.407,0.392,0.377,0.364,0.35,0.337,0.325,0.313,0.301,0.29,0.28
PEN,BiomassPlant,Biomass,1,0.99,0.99,0.99,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94,0.94,0.938,0.936,0.934,0.932,0.93,0.928,0.926,0.924,0.922,0.92
PEN,CCGT,Gas,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
PEN,CCGT,Hydrogen,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
PEN,CCGT_CCS,GasCCS,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
PEN,Geothermal,Geothermal,1,0.99,0.99,0.99,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94,0.94,0.938,0.936,0.934,0.932,0.93,0.928,0.926,0.924,0.922,0.92
PEN,GT,Diesel,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
PEN,GT,Gas,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
PEN,GT,Hydrogen,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
PEN,GT,LicorNegro,1,0.99,0.99,0.99,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94,0.94,0.938,0.936,0.934,0.932,0.93,0.928,0.926,0.924,0.922,0.92
PEN,ICE,Biogas,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
PEN,ICE,Diesel,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
PEN,ICE,Gas,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
PEN,ICE,HFO,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
PEN,ImportTransmission,Import,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEN,Nuclear,Uranium,1,0.99,0.99,0.99,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94,0.94,0.938,0.936,0.934,0.932,0.93,0.928,0.926,0.924,0.922,0.92
PEN,OCGT,Gas,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
PEN,OCGT_CCS,GasCCS,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
PEN,OffshoreWind,Wind,0.93,0.91,0.89,0.87,0.84,0.82,0.8,0.77,0.77,0.76,0.75,0.74,0.73,0.73,0.72,0.71,0.7,0.69,0.682,0.675,0.668,0.66,0.653,0.646,0.639,0.632,0.625,0.618
PEN,OnshoreWind,Wind,0.93,0.91,0.89,0.87,0.84,0.82,0.8,0.77,0.77,0.76,0.75,0.74,0.73,0.73,0.72,0.71,0.7,0.69,0.682,0.675,0.668,0.66,0.653,0.646,0.639,0.632,0.625,0.618
PEN,PV,Gas,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
PEN,PV,Solar,0.94,0.92,0.9,0.88,0.86,0.84,0.82,0.8,0.78,0.76,0.74,0.72,0.7,0.68,0.66,0.64,0.62,0.6,0.583,0.566,0.55,0.535,0.52,0.505,0.491,0.477,0.463,0.45
PEN,ST,ChemReaction,1,0.99,0.99,0.99,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94,0.94,0.938,0.936,0.934,0.932,0.93,0.928,0.926,0.924,0.922,0.92
PEN,ST,Coal,1,0.99,0.99,0.99,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94,0.94,0.938,0.936,0.934,0.932,0.93,0.928,0.926,0.924,0.922,0.92
PEN,ST,Coke,1,0.99,0.99,0.99,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94,0.94,0.938,0.936,0.934,0.932,0.93,0.928,0.926,0.924,0.922,0.92
PEN,ST,Gas,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
PEN,ST,HFO,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
PEN,ST,Steam,1,0.99,0.99,0.99,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94,0.94,0.938,0.936,0.934,0.932,0.93,0.928,0.926,0.924,0.922,0.92
PEN,STO HY,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEN,Storage,Battery,0.877,0.837,0.796,0.755,0.714,0.673,0.632,0.592,0.573,0.555,0.536,0.518,0.499,0.481,0.462,0.444,0.425,0.407,0.392,0.377,0.364,0.35,0.337,0.325,0.313,0.301,0.29,0.28
SIBC,BiomassPlant,Biomass,1,0.99,0.99,0.99,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94,0.94,0.938,0.936,0.934,0.932,0.93,0.928,0.926,0.924,0.922,0.92
SIBC,CCGT,Gas,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
SIBC,CCGT,Hydrogen,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
SIBC,CCGT_CCS,GasCCS,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
SIBC,Geothermal,Geothermal,1,0.99,0.99,0.99,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94,0.94,0.938,0.936,0.934,0.932,0.93,0.928,0.926,0.924,0.922,0.92
SIBC,GT,Diesel,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
SIBC,GT,Gas,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
SIBC,GT,Hydrogen,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
SIBC,GT,LicorNegro,1,0.99,0.99,0.99,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94,0.94,0.938,0.936,0.934,0.932,0.93,0.928,0.926,0.924,0.922,0.92
SIBC,ICE,Biogas,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
SIBC,ICE,Diesel,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
SIBC,ICE,Gas,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
SIBC,ICE,HFO,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
SIBC,ImportTransmission,Import,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIBC,Nuclear,Uranium,1,0.99,0.99,0.99,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94,0.94,0.938,0.936,0.934,0.932,0.93,0.928,0.926,0.924,0.922,0.92
SIBC,OCGT,Gas,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
SIBC,OCGT_CCS,GasCCS,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
SIBC,OffshoreWind,Wind,0.93,0.91,0.89,0.87,0.84,0.82,0.8,0.77,0.77,0.76,0.75,0.74,0.73,0.73,0.72,0.71,0.7,0.69,0.682,0.675,0.668,0.66,0.653,0.646,0.639,0.632,0.625,0.618
SIBC,OnshoreWind,Wind,0.93,0.91,0.89,0.87,0.84,0.82,0.8,0.77,0.77,0.76,0.75,0.74,0.73,0.73,0.72,0.71,0.7,0.69,0.682,0.675,0.668,0.66,0.653,0.646,0.639,0.632,0.625,0.618
SIBC,PV,Gas,0.98,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.9,0.9,0.89,0.89,0.887,0.884,0.881,0.878,0.875,0.872,0.869,0.866,0.864,0.861
SIBC,PV,Solar,0.94,0.92,0.9,0.88,0.86,0.84,0.82,0.8,0.78,0.76,0.74,0.72,0.7,0.68,0.66,0.64,0.62,0.6,0.583,0.566,0.55,0.535,0.52,0.505,0.491,0.477,0.463,0.45
SIBC,ST,ChemReaction,1,0.99,0.99,0.99,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94,0.94,0.938,0.936,0.934,0.932,0.93,0.928,0.926,0.924,0.922,0.92
SIBC,ST,Coal,1,0.99,0.99,0.99,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94,0.94,0.938,0.936,0.934,0.932,0.93,0.928,0.926,0.924,0.922,0.92
SIBC,ST,Coke,1,0.99,0.99,0.99,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94,0.94,0.938,0.936,0.934,0.932,0.93,0.928,0.926,0.924,0.922,0.92
