g,z,tech,fuel,Status,StYr,RetrYr,Life,Capacity,UnitSize,BuildLimitperYear,DescreteCap,HeatRate,Capex,FOMperMW,VOM,ReserveCost,MinLimitShare,RampUpRate,RampDnRate,OverLoadFactor,ResLimShare,MinGenCommitment,HoursOn,HoursOff,minUT,minDT,StUpCost,InitialOn,fuel2,HeatRate2
GT_Gener_PEN,7,1,1,4,2030,2060,30,5000,0,500,0,9.4499999999999993,0.8,63496.972344336245,11.609988125000001,5,0,1,1,0,0.2,,,,,,,,,0
ICE_Gener_PEN,7,10,3,4,2030,2060,30,5000,0,500,0,10.41544727496,1.6831666666666665,108323.50221308252,15.825191428571427,5,0,1,1,0,0.2,,,,,,,,,0
PV_Gener_PEN,7,6,7,4,2030,2060,25,9969.75,0,1000,0,0,1.2,15000,0,0,0,1,1,0,0,,,,,,,,,0
ST_Gener_PEN,7,13,1,4,2030,2060,30,5000,0,500,0,9.4,2,38757,5.72,5,0,0.8,0.8,0,0.2,,,,,,,,,0
WIND_Gener_PEN,7,5,8,4,2030,2060,30,9967.5,0,1000,0,0,0.9,25273.01,0,0,0,1,1,0,0,,,,,,,,,0
NUCLEAR_Gener_ORI,2,18,9,4,2030,2060,50,0,0,1000,0,10.240096038415366,4,150000,2.2432300000000001,5,0.3,0.8,0.8,0,0.05,,,,,,,,,0
PV_Candi_SIBC,8,6,7,3,2026,2051,25,42,0,4.2,0,0,1.3161449999999999,19235.96,0,0,0,1,1,0,0,,,,,,,,,0
WIND_Candi_SIBC,8,5,8,3,2026,2056,30,30,0,3,0,0,0.9,25273.01,0,0,0,1,1,0,0,,,,,,,,,0
PV_Candi_SIBCS,9,6,7,3,2026,2051,25,56,0,5.6,0,0,1.3161449999999999,19235.96,0,0,0,1,1,0,0,,,,,,,,,0
CCGT_Gener_SIBC,8,2,1,4,2030,2060,30,5000,0,500,0,9.4499999999999993,0.9,11251.317216938514,3.1558160909090911,5,0.15,1,1,0,0.2,,,,,,,,,0
GEO_Gener_SIBC,8,19,11,4,2030,2060,30,5000,0,500,0,10.41544727496,5.6,52530.001236402495,13.293933333333333,5,0,1,1,0,0.05,,,,,,,,,0
GT_Gener_SIBC_Diesel,8,1,3,4,2030,2060,30,5000,0,500,0,9.4499999999999993,0.8,12422.769315416192,5.2114647499999993,5,0,1,1,0,0.2,,,,,,,,,0
GT_Gener_SIBC_Gas,8,1,1,4,2030,2060,30,5000,0,500,0,10.41544727496,0.8,20650.969774803267,6.0883139999999996,5,0,1,1,0,0.2,,,,,,,,,0
ICE_Gener_SIBC,8,10,2,4,2030,2060,30,5000,0,500,0,10.41544727496,1.6831666666666665,30000,17.832743499999999,5,0,1,1,0,0.2,,,,,,,,,0
ST_Gener_SIBC,8,13,1,4,2030,2060,30,5000,0,500,0,9.4,2,70132.207148008558,17.302889999999998,5,0,0.8,0.8,0,0.2,,,,,,,,,0
WIND_Gener_SIBC,8,5,8,4,2030,2060,30,127842.75,0,500,0,9.4499999999999993,0.9,20000,0,0,0,1,1,0,0,,,,,,,,,0
GT_Gener_SIBCS,9,1,3,4,2030,2060,30,5000,0,1000,0,9.4499999999999993,0.8,52530.001236402495,5.2548410000000008,5,0,1,1,0,0.2,,,,,,,,,0
ICE_Gener_SIBCS,9,10,2,4,2030,2060,30,5000,0,1000,0,10.41544727496,1.6831666666666665,316331.37382392975,17.832743499999999,5,0,1,1,0,0.2,,,,,,,,,0
PV_Gener_SIBCS,9,6,7,4,2030,2055,25,97286.25,0,500,0,0,1.2,52530.001236402495,0,0,0,1,1,0,0,,,,,,,,,0
WIND_Gener_SIBCS,9,5,8,4,2030,2060,30,139641,0,500,0,0,0.9,25273.01,0,0,0,1,1,0,0,,,,,,,,,0
Wind_OffShore_Gener_NES,6,26,21,4,2030,2060,30,1453.5,0,500,0,0,3,60000,0,0,0,1,1,0,0,,,,,,,,,0
Wind_OffShore_Gener_ORI,2,26,21,4,2030,2060,30,2901.75,0,500,0,0,3,60000,0,0,0,1,1,0,0,,,,,,,,,0
Wind_OffShore_Gener_PEN,7,26,21,4,2030,2060,30,41640.75,0,500,0,0,3,60000,0,0,0,1,1,0,0,,,,,,,,,0
Wind_OffShore_Gener_SIBC,8,26,21,4,2030,2060,30,687.75,0,209.69859000000002,0,0,3,60000,0,0,0,1,1,0,0,,,,,,,,,0
STORAGE_Gener_CEN,1,17,16,4,2030,2060,20,5000,0,500,0,0,0.3,40000,0,5,0,1,1,0,0.5,,,,,,,,,0
STORAGE_Gener_NES,6,17,16,4,2030,2060,20,5000,0,500,0,0,0.3,40000,0,5,0,1,1,0,0.5,,,,,,,,,0
STORAGE_Gener_NOR,4,17,16,4,2030,2060,20,5000,0,500,0,0,0.3,40000,0,5,0,1,1,0,0.5,,,,,,,,,0
STORAGE_Gener_NTE,5,17,16,4,2030,2060,20,5000,0,500,0,0,0.3,40000,0,5,0,1,1,0,0.5,,,,,,,,,0
STORAGE_Gener_OCC,3,17,16,4,2030,2060,20,5000,0,500,0,0,0.3,40000,0,5,0,1,1,0,0.5,,,,,,,,,0
STORAGE_Gener_ORI,2,17,16,4,2030,2060,20,5000,0,500,0,0,0.3,40000,0,5,0,1,1,0,0.5,,,,,,,,,0
STORAGE_Gener_PEN,7,17,16,4,2030,2060,20,5000,0,500,0,0,0.3,40000,0,5,0,1,1,0,0.5,,,,,,,,,0
STORAGE_Gener_SIBC,8,17,16,4,2030,2060,20,5000,0,209.69859000000002,0,0,0.3,40000,0,5,0,1,1,0,0.5,,,,,,,,,0
STORAGE_Gener_SIBCS,9,17,16,4,2030,2060,20,5000,0,500,0,0,0.3,40000,0,5,0,1,1,0,0.5,,,,,,,,,0
BIOMASS_Biomass_049_(1314)_EXI_NES,6,11,12,1,1978,2008,30,49.3,0,0,0,23.641720775018907,1.5,100000,2.5,5,0,0.8,0.8,0,0.05,,,,,,,,,0
BIOMASS_Biomass_050_(E_1546_GEN_2015)_EXI_ORI,2,11,12,1,2015,2045,30,50,0,0,0,24.21874509899045,1.5,100000,2.5,5,0,0.8,0.8,0,0.05,,,,,,,,,0
BIOMASS_Biomass_022_(1225)_EXI_ORI,2,11,12,1,1978,2008,30,21.5,0,0,0,12.5,1.5,100000,2.5,5,0,0.8,0.8,0,0.05,,,,,,,,2,15.6
BIOMASS_Biomass_012_(2375)_EXI_ORI,2,11,12,1,1980,2010,30,11.5,0,0,0,29.624778174239204,1.5,100000,2.5,5,0,0.8,0.8,0,0.05,,,,,,,,,0
BIOMASS_Biomass_045_(E_1398_COG_2015)_EXI_ORI,2,11,12,1,2015,2045,30,30.507294760603543,0,0,0,20.381548293029756,1.5,100000,2.5,5,0,0.8,0.8,0,0.05,,,,,,,,,0
BIOMASS_Biomass_025_(3519)_EXI_ORI,2,11,12,1,1984,2014,30,25.2,0,0,0,72.238158903473305,1.5,100000,2.5,5,0,0.8,0.8,0,0.05,,,,,,,,,0
BIOMASS_Biomass_001_(E_2025_GEN_2018)_EXI_ORI,2,11,12,1,2018,2048,30,1.3,0,0,0,12.5,1.5,100000,2.5,5,0,0.8,0.8,0,0.05,,,,,,,,,0
CCGT_Gas_1288_(E_2245_GEN_2020)_EXI_CEN,1,2,1,1,2020,2050,30,1287.923,0,0,0,10.196206141668595,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_850_(E_1985_GEN_2017)_EXI_CEN,1,2,1,1,2017,2047,30,850,0,0,0,8.329729749864244,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_567_(E_2246_GEN_2020)_EXI_CEN,1,2,1,1,2020,2050,30,566.68799999999999,0,0,0,9.3567317792733959,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_1161_(E_308_PIE_2004)_EXI_NES,6,2,1,1,2004,2034,30,1161,0,0,0,8.4765500136641183,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_1154_(E_185_PIE_2001)_EXI_NES,6,2,1,1,2001,2031,30,1153.7,0,0,0,8.4925704892336018,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_1143_(E_288_PIE_2003)_EXI_NES,6,2,1,1,2003,2033,30,1143.002,0,0,0,8.874514857787215,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_987_(E_1692_GEN_2015)_EXI_NES,6,2,1,1,2015,2045,30,987.15000000000009,0,0,0,11.768865303032545,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_950_(E_1761_GEN_2016)_EXI_NES,6,2,1,1,2016,2046,30,949.8,0,0,0,8.1311534269044188,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_946_(E_1562_PIE_2015)_EXI_NES,6,2,1,1,2015,2045,30,946.09999999999991,0,0,0,8.1218142881492099,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_532_(E_2046_GEN_2018)_EXI_NES,6,2,1,1,2018,2048,30,532,0,0,0,7.9110615653383975,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_530_(E_152_PIE_99)_EXI_NES,6,2,1,1,1999,2029,30,530.09999999999991,0,0,0,9.0363052546038816,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_529_(E_128_PIE_98)_EXI_NES,6,2,1,1,1998,2028,30,528.70000000000005,0,0,0,9.9683490280451856,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_522_(E_198_PIE_2001)_EXI_NES,6,2,1,1,2001,2031,30,522.00000000000011,0,0,0,9.5966273904306778,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_519_(E_208_PIE_2002)_EXI_NES,6,2,1,1,2002,2032,30,518.63,0,0,0,9.2733535469012978,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_516_(E_165_PIE_2000)_EXI_NES,6,2,1,1,2000,2030,30,515.9,0,0,0,9.1734920848464547,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_511_(E_1708_GEN_2015)_EXI_NES,6,2,1,1,2015,2045,30,511.12,0,0,0,10.651873221386053,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,76.57296040380956
CCGT_Gas_338_(E_1055_GEN_2013)_EXI_NES,6,2,1,1,2013,2043,30,338,0,0,0,12.130254357925651,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_284_(E_167_GEN_2000)_EXI_NES,6,2,1,1,2000,2030,30,284.01600000000002,0,0,0,12.86309844028977,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_260_(E_094_GEN_98)_EXI_NES,6,2,1,1,1998,2028,30,260.3,0,0,0,11.286634418364972,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_232_(E_133_PIE_99)_EXI_NES,6,2,1,1,1999,2029,30,232.47000000000003,0,0,0,9.7101703964401747,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_228_(E_2007_GEN_2017)_EXI_NES,6,2,1,1,2017,2047,30,227.5,0,0,0,8.4993386861703257,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
