c,z,attribute,y,value
Libya,Libya,CapexInvestmentComponent,2028,1046331429.024
Libya,Libya,CapexInvestmentComponent,2029,480082857.316
Libya,Libya,CapexInvestmentComponent,2030,473131428.456
Libya,Libya,CapexInvestmentComponent,2031,570801428.456
Libya,Libya,CapexInvestmentComponent,2032,562540000.0
Libya,Libya,CapexInvestmentComponent,2033,558030000.0
Libya,Libya,CapexInvestmentComponent,2034,553520000.0
Libya,Libya,CapexInvestmentComponent,2035,713258571.5439999
Libya,Libya,CapexInvestmentComponent,2036,705258571.5439999
Libya,Libya,CapexInvestmentComponent,2037,695948571.5439999
Libya,Libya,CapexInvestmentComponent,2038,686545000.078
Libya,Libya,CapexInvestmentComponent,2039,673577142.684
Libya,Libya,CapexInvestmentComponent,2040,1109504285.404
Libya,Libya,CapexInvestmentComponent,2041,1097759506.329
Libya,Libya,CapexInvestmentComponent,2042,1086246569.901
Libya,Libya,CapexInvestmentComponent,2043,1074959593.578
Libya,Libya,CapexInvestmentComponent,2044,1063892975.233
Libya,Libya,CapexInvestmentComponent,2045,1052752290.715
Libya,Libya,CapexInvestmentComponent,2046,1042398607.314
Libya,Libya,CapexInvestmentComponent,2047,1031960266.995
Libya,Libya,CapexInvestmentComponent,2048,1021720979.973
Libya,Libya,CapexInvestmentComponent,2049,1011670099.154
Libya,Libya,CapexInvestmentComponent,2050,1001538855.817
Libya,Libya,CapexInvestmentComponentCumulated,2028,1046331429.024
Libya,Libya,CapexInvestmentComponentCumulated,2029,1526414286.3400002
Libya,Libya,CapexInvestmentComponentCumulated,2030,1999545714.796
Libya,Libya,CapexInvestmentComponentCumulated,2031,2570347143.252
Libya,Libya,CapexInvestmentComponentCumulated,2032,3132887143.252
Libya,Libya,CapexInvestmentComponentCumulated,2033,3690917143.252
Libya,Libya,CapexInvestmentComponentCumulated,2034,4244437143.252
Libya,Libya,CapexInvestmentComponentCumulated,2035,4957695714.796
Libya,Libya,CapexInvestmentComponentCumulated,2036,5662954286.34
Libya,Libya,CapexInvestmentComponentCumulated,2037,6358902857.884
Libya,Libya,CapexInvestmentComponentCumulated,2038,7045447857.962
Libya,Libya,CapexInvestmentComponentCumulated,2039,7719025000.646
Libya,Libya,CapexInvestmentComponentCumulated,2040,8828529286.05
Libya,Libya,CapexInvestmentComponentCumulated,2041,9926288792.379
Libya,Libya,CapexInvestmentComponentCumulated,2042,11012535362.28
Libya,Libya,CapexInvestmentComponentCumulated,2043,12087494955.858
Libya,Libya,CapexInvestmentComponentCumulated,2044,13151387931.091
Libya,Libya,CapexInvestmentComponentCumulated,2045,14204140221.806
Libya,Libya,CapexInvestmentComponentCumulated,2046,15246538829.12
Libya,Libya,CapexInvestmentComponentCumulated,2047,16278499096.115
Libya,Libya,CapexInvestmentComponentCumulated,2048,17300220076.088
Libya,Libya,CapexInvestmentComponentCumulated,2049,18311890175.242
Libya,Libya,CapexInvestmentComponentCumulated,2050,19313429031.059
Libya,Libya,Costs,2026,5440.108605184061
Libya,Libya,Costs,2027,6537.6671063719805
Libya,Libya,Costs,2028,6661.340749324074
Libya,Libya,Costs,2029,6947.692888676181
Libya,Libya,Costs,2030,7046.66508802827
Libya,Libya,Costs,2031,7163.766350883644
Libya,Libya,Costs,2032,7163.246883739002
Libya,Libya,Costs,2033,7285.486946594378
Libya,Libya,Costs,2034,7290.877099449722
Libya,Libya,Costs,2035,7327.047951733242
Libya,Libya,Costs,2036,7481.602383954844
Libya,Libya,Costs,2037,7547.14458694464
Libya,Libya,Costs,2038,7496.327031675674
Libya,Libya,Costs,2039,7569.880750081463
Libya,Libya,Costs,2040,7476.874454505974
Libya,Libya,Costs,2041,7864.249206349539
Libya,Libya,Costs,2042,7722.196361057853
Libya,Libya,Costs,2043,7761.97336830082
Libya,Libya,Costs,2044,7692.227618219294
Libya,Libya,Costs,2045,7720.355869717594
Libya,Libya,Costs,2046,7686.86711076141
Libya,Libya,Costs,2047,7822.962991925903
Libya,Libya,Costs,2048,7749.86681504895
Libya,Libya,Costs,2049,7809.48926216861
Libya,Libya,Costs,2050,7809.873105506002
Libya,Libya,CostsPerMWh,2026,104.85137239195248
Libya,Libya,CostsPerMWh,2027,122.2908175527867
Libya,Libya,CostsPerMWh,2028,120.9942920592874
Libya,Libya,CostsPerMWh,2029,120.7139759999336
Libya,Libya,CostsPerMWh,2030,118.36569781513236
Libya,Libya,CostsPerMWh,2031,117.53320455585046
Libya,Libya,CostsPerMWh,2032,114.81402281998716
Libya,Libya,CostsPerMWh,2033,114.10673704100948
Libya,Libya,CostsPerMWh,2034,111.59562701008257
Libya,Libya,CostsPerMWh,2035,109.61086604633395
Libya,Libya,CostsPerMWh,2036,109.4009443893554
Libya,Libya,CostsPerMWh,2037,107.88107989000022
Libya,Libya,CostsPerMWh,2038,104.75582772045377
Libya,Libya,CostsPerMWh,2039,103.42356168050868
Libya,Libya,CostsPerMWh,2040,99.87543018495334
Libya,Libya,CostsPerMWh,2041,102.70532194106826
Libya,Libya,CostsPerMWh,2042,98.60808510902356
Libya,Libya,CostsPerMWh,2043,96.91805724079532
Libya,Libya,CostsPerMWh,2044,93.91989961440862
Libya,Libya,CostsPerMWh,2045,92.1778505130153
Libya,Libya,CostsPerMWh,2046,89.74952258968577
Libya,Libya,CostsPerMWh,2047,89.31852476937719
Libya,Libya,CostsPerMWh,2048,86.52881531696836
Libya,Libya,CostsPerMWh,2049,85.26946544415755
Libya,Libya,CostsPerMWh,2050,83.38981480439912
Libya,Libya,DemandEnergyZone,2026,51883.99999999999
Libya,Libya,DemandEnergyZone,2027,53460.00000000002
Libya,Libya,DemandEnergyZone,2028,55055.00000000005
Libya,Libya,DemandEnergyZone,2029,57555.000000000015
Libya,Libya,DemandEnergyZone,2030,59532.99999999995
Libya,Libya,DemandEnergyZone,2031,60951.00000000002
Libya,Libya,DemandEnergyZone,2032,62390.00000000003
Libya,Libya,DemandEnergyZone,2033,63848.00000000005
Libya,Libya,DemandEnergyZone,2034,65332.99999999999
Libya,Libya,DemandEnergyZone,2035,66846.00000000003
Libya,Libya,DemandEnergyZone,2036,68386.99999999997
Libya,Libya,DemandEnergyZone,2037,69958.00000000003
Libya,Libya,DemandEnergyZone,2038,71560.00000000004
Libya,Libya,DemandEnergyZone,2039,73192.99999999993
Libya,Libya,DemandEnergyZone,2040,74861.99999999997
Libya,Libya,DemandEnergyZone,2041,76571.00000000001
Libya,Libya,DemandEnergyZone,2042,78312.00000000001
Libya,Libya,DemandEnergyZone,2043,80088.00000000003
Libya,Libya,DemandEnergyZone,2044,81902.0
Libya,Libya,DemandEnergyZone,2045,83754.99999999997
Libya,Libya,DemandEnergyZone,2046,85648.00000000004
Libya,Libya,DemandEnergyZone,2047,87585.00000000001
Libya,Libya,DemandEnergyZone,2048,89563.99999999997
Libya,Libya,DemandEnergyZone,2049,91585.99999999996
Libya,Libya,DemandEnergyZone,2050,93655.0
Libya,Libya,DemandPeakZone,2026,8370.997879999999
Libya,Libya,DemandPeakZone,2027,8624.924439999999
Libya,Libya,DemandPeakZone,2028,8882.282439999999
Libya,Libya,DemandPeakZone,2029,9285.47664
Libya,Libya,DemandPeakZone,2030,9604.60056
Libya,Libya,DemandPeakZone,2031,9833.64918
Libya,Libya,DemandPeakZone,2032,10065.27138
Libya,Libya,DemandPeakZone,2033,10300.32502
Libya,Libya,DemandPeakZone,2034,10540.52582
Libya,Libya,DemandPeakZone,2035,10784.15806
Libya,Libya,DemandPeakZone,2036,11032.93746
Libya,Libya,DemandPeakZone,2037,11286.86402
Libya,Libya,DemandPeakZone,2038,11545.07988
Libya,Libya,DemandPeakZone,2039,11808.4429
Libya,Libya,DemandPeakZone,2040,12077.81094
Libya,Libya,DemandPeakZone,2041,12353.184
Libya,Libya,DemandPeakZone,2042,12634.56208
Libya,Libya,DemandPeakZone,2043,12921.08732
Libya,Libya,DemandPeakZone,2044,13213.61758
Libya,Libya,DemandPeakZone,2045,13512.15286
Libya,Libya,DemandPeakZone,2046,13817.55102
Libya,Libya,DemandPeakZone,2047,14130.669919999998
Libya,Libya,DemandPeakZone,2048,14449.793839999998
Libya,Libya,DemandPeakZone,2049,14775.78064
Libya,Libya,DemandPeakZone,2050,15109.488179999998
Libya,Libya,EmissionsIntensityZone,2026,4.813314104267354e-07
Libya,Libya,EmissionsIntensityZone,2027,4.84113756552187e-07
Libya,Libya,EmissionsIntensityZone,2028,4.796058792165715e-07
Libya,Libya,EmissionsIntensityZone,2029,4.763207109771159e-07
Libya,Libya,EmissionsIntensityZone,2030,4.684639212422081e-07
Libya,Libya,EmissionsIntensityZone,2031,4.627468275805339e-07
Libya,Libya,EmissionsIntensityZone,2032,4.522286036533305e-07
Libya,Libya,EmissionsIntensityZone,2033,4.477388358601625e-07
Libya,Libya,EmissionsIntensityZone,2034,4.3759431835783683e-07
Libya,Libya,EmissionsIntensityZone,2035,4.294853598628805e-07
Libya,Libya,EmissionsIntensityZone,2036,4.3079994409896683e-07
Libya,Libya,EmissionsIntensityZone,2037,4.234959064130539e-07
Libya,Libya,EmissionsIntensityZone,2038,4.096733767070759e-07
Libya,Libya,EmissionsIntensityZone,2039,4.038820442323045e-07
Libya,Libya,EmissionsIntensityZone,2040,3.867389621580631e-07
Libya,Libya,EmissionsIntensityZone,2041,3.991609713020071e-07
Libya,Libya,EmissionsIntensityZone,2042,3.828121873781787e-07
Libya,Libya,EmissionsIntensityZone,2043,3.755203876416339e-07
Libya,Libya,EmissionsIntensityZone,2044,3.603240583006176e-07
Libya,Libya,EmissionsIntensityZone,2045,3.547457511737464e-07
Libya,Libya,EmissionsIntensityZone,2046,3.418821429142813e-07
Libya,Libya,EmissionsIntensityZone,2047,3.385610992474005e-07
Libya,Libya,EmissionsIntensityZone,2048,3.2673242569098785e-07
Libya,Libya,EmissionsIntensityZone,2049,3.230794246656526e-07
Libya,Libya,EmissionsIntensityZone,2050,3.131627455438548e-07
Libya,Libya,EmissionsZone,2026,24.34092942528
Libya,Libya,EmissionsZone,2027,25.880721425279933
Libya,Libya,EmissionsZone,2028,25.35436480478405
Libya,Libya,EmissionsZone,2029,27.41463852028792
Libya,Libya,EmissionsZone,2030,26.863126635791915
Libya,Libya,EmissionsZone,2031,28.20488188786113
Libya,Libya,EmissionsZone,2032,27.224161939930493
Libya,Libya,EmissionsZone,2033,28.58722919199965
Libya,Libya,EmissionsZone,2034,27.631018044068888
Libya,Libya,EmissionsZone,2035,28.70937836539412
Libya,Libya,EmissionsZone,2036,28.51766389951929
Libya,Libya,EmissionsZone,2037,29.626926620844444
Libya,Libya,EmissionsZone,2038,28.41904214216986
Libya,Libya,EmissionsZone,2039,29.561338463495066
Libya,Libya,EmissionsZone,2040,28.10509385795076
Libya,Libya,EmissionsZone,2041,30.564154733566
Libya,Libya,EmissionsZone,2042,29.140429327601712
Libya,Libya,EmissionsZone,2043,30.074676805443183
Libya,Libya,EmissionsZone,2044,28.760076052352343
Libya,Libya,EmissionsZone,2045,29.71173038955714
Libya,Libya,EmissionsZone,2046,28.64392962059811
Libya,Libya,EmissionsZone,2047,29.65287387758356
Libya,Libya,EmissionsZone,2048,28.694110975047195
Libya,Libya,EmissionsZone,2049,29.58955218742844
Libya,Libya,EmissionsZone,2050,28.82392987238747
Libya,Libya,GenCostsPerMWh,2026,105.1073483326873
Libya,Libya,GenCostsPerMWh,2027,122.2908175527871
Libya,Libya,GenCostsPerMWh,2028,123.2746665265107
Libya,Libya,GenCostsPerMWh,2029,122.66643541876608
Libya,Libya,GenCostsPerMWh,2030,121.60046269655732
Libya,Libya,GenCostsPerMWh,2031,120.6443012911564
Libya,Libya,GenCostsPerMWh,2032,119.15660333587483
Libya,Libya,GenCostsPerMWh,2033,118.3726705311008
Libya,Libya,GenCostsPerMWh,2034,116.92370666182244
Libya,Libya,GenCostsPerMWh,2035,115.0951995145081
Libya,Libya,GenCostsPerMWh,2036,116.01389141409062
Libya,Libya,GenCostsPerMWh,2037,114.61928900309816
Libya,Libya,GenCostsPerMWh,2038,112.40930272848868
Libya,Libya,GenCostsPerMWh,2039,111.25237373749864
Libya,Libya,GenCostsPerMWh,2040,108.8540517342954
Libya,Libya,GenCostsPerMWh,2041,111.59032943893618
Libya,Libya,GenCostsPerMWh,2042,109.2613666798367
Libya,Libya,GenCostsPerMWh,2043,108.09963279233293
Libya,Libya,GenCostsPerMWh,2044,105.94964090939962
Libya,Libya,GenCostsPerMWh,2045,104.7339115110728
Libya,Libya,GenCostsPerMWh,2046,103.00318610980209
Libya,Libya,GenCostsPerMWh,2047,102.21691293070177
Libya,Libya,GenCostsPerMWh,2048,100.62197266616626
Libya,Libya,GenCostsPerMWh,2049,100.0574697626532
Libya,Libya,GenCostsPerMWh,2050,98.65371131423493
