z,q,d,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Burkina,dry,3,0.755160278504309,0.7307428870469989,0.6990372405513355,0.6906086702221811,0.6688872690812061,0.6559873698977432,0.6333121145856352,0.626855018783539,0.7021477110688202,0.7633658870700867,0.7854520747647521,0.7907600599402137,0.8166511099164111,0.806081095195218,0.8087016655067816,0.8338712780612441,0.8045949033227678,0.7167690773582767,0.720951479430458,0.7579662105185618,0.7777570354441039,0.8018428427404946,0.8127308088520657,0.8173065823193959
Burkina,dry,4,0.5916837900861172,0.5857148354227752,0.566974393479138,0.5566759347518011,0.5496319701662208,0.545601287637166,0.5386294448054197,0.4892829932286907,0.5553430016062482,0.6016519839529098,0.6035799215675927,0.6117167066304738,0.6067433839834735,0.6060525103537594,0.6319921545604367,0.6541757505994571,0.6427191660262562,0.6056413284035476,0.6572666514947124,0.6874867657681132,0.6952814122670747,0.6885474832696221,0.6459897116559088,0.6071932654113523
Burkina,wet,1,0.733784534061587,0.747051418632699,0.6927032794509072,0.6834336551326831,0.6636034710792866,0.6719071476396068,0.6454630909228836,0.6608694409354717,0.7255602354071635,0.7883644303425893,0.7989590720041161,0.8108250794603622,0.783258957774692,0.7896401938052249,0.8040227667268047,0.8097637023086657,0.7944538811068489,0.7526344779363502,0.7268342398026327,0.7902571866139385,0.8147717665322078,0.8207398416619667,0.7966379828776798,0.7906984925893799
Burkina,wet,2,0.6222755072984796,0.5951456342701464,0.5785092565412562,0.5710492725707558,0.5388084298896295,0.5445537631394071,0.5411620617586493,0.5294877926235717,0.6059762108154045,0.6805463662619712,0.6768529848621275,0.6885024071734759,0.6902093619753444,0.6817748547945024,0.6940566617522728,0.7172288535389681,0.6844706252274418,0.6768230807202938,0.6522781568933993,0.6994224762608388,0.7117854201916723,0.7094326678562357,0.6946804709462571,0.6848178211094655
Burkina,wet,3,0.5858008098305468,0.5792188202596161,0.5507672281389179,0.5299618612249923,0.5186611739794387,0.506158384208854,0.4881101351953058,0.4640351021853111,0.4682238808759714,0.4775337438556334,0.4540119374695598,0.4789218677335409,0.4969142663645468,0.5068228718310679,0.4821167734750261,0.4865447853003552,0.478533553656496,0.4982841399206001,0.4919800829620052,0.5275959158858058,0.5898794269398936,0.6126881514732736,0.6095686657365598,0.6043387391666198
Burkina,wet,4,0.667988385759032,0.6406689732434889,0.6260335344166987,0.6107740665125283,0.5943747230843482,0.5851229093211869,0.556896257914428,0.5586628011165677,0.6651499110021954,0.6987905313812085,0.7117476002475888,0.7176987443558681,0.71485982983224,0.7122907122353016,0.7289743648942965,0.7441931543702374,0.7298780856511792,0.6837843691490403,0.6829468332943041,0.7315516181768806,0.7454961833739567,0.7436900611605665,0.7239341976949623,0.7145588094633415
Gambia,dry,1,0.8170736261760146,0.793447946996529,0.7793026247423915,0.7761902826915064,0.7712683461481612,0.7872336522808933,0.7156743033862961,0.6947412192212554,0.7004086629421569,0.7099836354643687,0.7252950859154006,0.741231364409813,0.7530905380835454,0.758385884487581,0.7633073686345399,0.7632671264454687,0.7735579357286915,0.7705808325468748,0.7970892362391218,0.8680374057236776,0.868912958887359,0.8737522266253175,0.873034656267057,0.8421886159952886
Gambia,dry,2,0.8908240978107216,0.8505759050044777,0.8355728433727707,0.8285372635231357,0.8307929434896939,0.8373308945418476,0.8614502245915265,0.8132414253979487,0.8016017747682103,0.8180271882746732,0.823174297466959,0.8227509170605842,0.8209029752749365,0.8301879213319386,0.8497202667883467,0.8645701242346142,0.8751512597345809,0.8660052212872532,0.8935085421615476,0.9013478018859604,0.9724621096108336,1.0,0.9840418202626824,0.9380031629752552
Gambia,dry,3,0.8465177685756297,0.8342529850853267,0.8257142741488737,0.803126962012632,0.7971594539108292,0.7907190011363572,0.7806687613916451,0.7255637353958612,0.7151811537053511,0.7101551943726099,0.7073013697863434,0.7089432055879212,0.7292541102743367,0.7366370141589418,0.7352782286642799,0.7457543820594837,0.740961798326507,0.7469085307135144,0.7629655625899578,0.8231910796548967,0.8652695110508599,0.8614076529773705,0.8530102012026038,0.8261435553111249
Gambia,dry,4,0.8077236530113557,0.791926816549141,0.7779820005663843,0.7671232428734068,0.7614236929979494,0.761653951603705,0.7484611236243988,0.7333716820156626,0.7067543920947092,0.7191371180991777,0.7293874755981524,0.7435704789280126,0.738620195024408,0.7489708569774963,0.745235761543703,0.7575246159131412,0.751062883644564,0.7585670000603065,0.7791940530773493,0.825687142653817,0.8336098628694081,0.8285949480231933,0.8278495277361158,0.805887749607444
Gambia,wet,1,0.8405216383472868,0.8126747357903142,0.8004232061286177,0.7904944681053923,0.7800288220883745,0.7428193656804999,0.724874913747053,0.708190637503593,0.7311327425003447,0.7377857201057048,0.7262980685103918,0.7141631359344843,0.7313815259300486,0.7366916292132052,0.7386166082814452,0.7409047350836232,0.7676218935901548,0.7861525782510618,0.7946084237355302,0.8881354681714332,0.8967221097117811,0.9055433743373946,0.8695418150134309,0.8558393494796426
Gambia,wet,2,0.7029561582228718,0.7062537514842004,0.6885221713570137,0.6947696329801514,0.6932705026305647,0.6970836329666267,0.6347933800658443,0.6445161148433765,0.633261673148105,0.629802240254368,0.5916383290686482,0.6155644955041302,0.6237629520508462,0.6493431961005061,0.6585602807246217,0.6816952242763352,0.6800630599949832,0.694024766745392,0.7169256248906161,0.7754893580134724,0.7836448434225534,0.7784062473428403,0.7789489626765902,0.7616328262752889
Gambia,wet,3,0.7356015015867655,0.7133684397694227,0.7113208600591758,0.7009816018919218,0.6931531737852519,0.6927317415512569,0.6666482432258029,0.6616107945418741,0.6539377901161469,0.6631450308835873,0.6567143075740389,0.6616461201843344,0.6658484764535779,0.6648198774694067,0.6748084147212788,0.6881085400751651,0.6961970955994273,0.693920791410692,0.7032095213695763,0.7484607473632002,0.7687798470315261,0.7827622671641299,0.7652428389589854,0.7293023324417472
Gambia,wet,4,0.8313457700943532,0.8011049156040807,0.7785475147794741,0.7716706648111352,0.7785058099489316,0.8176431137998142,0.798815601443828,0.7459577053255835,0.7616939101251625,0.7700404635676608,0.7808072984182635,0.775153991108196,0.7855189543249971,0.7925018382620249,0.8124829579193684,0.805956275008606,0.8224786062731538,0.8302647900761729,0.8685568464782669,0.8955112331330322,0.9279311806968684,0.9475319201314544,0.9141200205589038,0.8388589422082493
Ghana,dry,1,0.7657326630843034,0.7266555727513173,0.7273639508732005,0.7192786297785353,0.7188971448232253,0.6712044092797219,0.5806214127339434,0.5622104898217357,0.5940781924699794,0.5914832310893126,0.5935696594194382,0.5882536744805621,0.6577162113010352,0.6280529997995526,0.6653630886323498,0.667409099041317,0.6759897632337378,0.7428485139603451,0.829721338236515,0.8452456879984617,0.850820566870026,0.8306813240786677,0.8075351572706797,0.7635927982574914
Ghana,dry,2,0.7187135111009695,0.6744807201970454,0.6592489529182133,0.6366974319186434,0.653615982509305,0.6452062167781566,0.605782659189972,0.6319402678532301,0.6734620459559492,0.7009016391577123,0.6931159034036378,0.6856084991220498,0.7044738838391973,0.7101823958491937,0.7715930317167272,0.793116329535091,0.7981646633877141,0.7924676637883625,0.885719875135024,0.8857167430947042,0.8802494639128446,0.8325702579288334,0.777500255632693,0.7461013776847139
Ghana,dry,3,0.7954703428536568,0.7899320462417794,0.7563815474796376,0.7605872669598803,0.7626220943840855,0.7281916819360797,0.6886602430192407,0.7812823255299406,0.8308137994569917,0.836904097223704,0.8617923219576132,0.8365137900297229,0.8300445348848269,0.8450906180451304,0.8782286820539118,0.9176677956003988,0.8819652219485433,0.8401359829786161,0.9318631332685656,0.921459108392802,0.9338164627292472,0.9029911857477154,0.8814665231542221,0.8655633237766577
Ghana,dry,4,0.8125967093955865,0.7935434194859768,0.7655134194671535,0.7484780940777221,0.7479166623018134,0.7413444607740766,0.6821771088688435,0.7300724138954017,0.8106380947726968,0.826811383954811,0.8267787368064063,0.8491288074240191,0.633525367780078,0.8416120042690352,0.8715981617033806,0.9248672329897594,0.9042198378291896,0.9464250310623428,0.9406541459566282,0.945145243497978,0.934524899854775,0.9192076282145972,0.8856042678388134,0.8363241589937475
Ghana,wet,1,0.7724615815750553,0.7235043944975791,0.7246669623670514,0.6887118442261546,0.676644736896484,0.6560205522754788,0.6620076663337338,0.7682699276837611,0.7946767262041287,0.7896855057204714,0.7890730383026778,0.8353743115218669,0.7972053338238283,0.8135662973388746,0.8546211208708654,0.8351314732576283,0.8146237347693438,0.7771673656283657,0.8538684624961418,0.81798556580971,0.8077899083097713,0.7930210379607827,0.7874312593780299,0.7791088494150534
Ghana,wet,2,0.7067433903490693,0.691840705305777,0.6596595604476335,0.6569924072764783,0.6522409703653668,0.6377802862733425,0.6499228457466163,0.7013720573899568,0.7533445725602329,0.7487192702196429,0.7390540828274628,0.7368468815674033,0.713058583643771,0.7190536215512927,0.7758776424138121,0.7652145813205707,0.7528823442911063,0.7323362272423358,0.7913341071548522,0.8276986116946604,0.826223438554001,0.8325734211338094,0.7868440900068054,0.7324647401347893
Ghana,wet,3,0.6193543485448558,0.6005460560144736,0.592145922420766,0.5692017776049333,0.5639766462059925,0.5944999711987666,0.5426205582570038,0.5399218910607699,0.5622022474861806,0.6009376828336538,0.5789908378785659,0.5957018398482233,0.594779639890677,0.575305176427316,0.5767680403988612,0.5922579140294955,0.6178973939670233,0.6202946404107678,0.6779580193101289,0.7516819846716042,0.7358026165127272,0.7199423451027545,0.6955070495018709,0.6447694277543738
Ghana,wet,4,0.7038248886158323,0.6922695979184205,0.6844335864752863,0.6845907297079791,0.6974267366480021,0.6930843029492699,0.676094662003267,0.6992583087180927,0.7589487409812786,0.787142812871356,0.800793474288634,0.7819699066169981,0.7517814034121997,0.6535100266063433,0.7963801308215154,0.806945836477751,0.7939317342846526,0.8396572660035481,0.8652637800044971,0.8632182139468183,0.8232734076096302,0.7955969703456447,0.7588360646284723,0.7274193206802114
Guinea,dry,1,0.7412314886983631,0.7272018706157443,0.6977786438035853,0.6927123928293063,0.681605611847233,0.6738113795791113,0.6975837879968823,0.6979734996102883,0.696414653156664,0.6884255650818394,0.6517926734216679,0.6576383476227591,0.6827747466874513,0.6710833982852689,0.6779033515198754,0.6956352299298518,0.7018706157443491,0.7223304754481683,0.7882891660171472,0.8606780982073265,0.8043647700701482,0.8805533904910366,0.8530787217459078,0.7418160561184722
Guinea,dry,2,0.7858534684333592,0.7293452844894778,0.6841387373343726,0.6812159002338269,0.6804364770070147,0.6981683554169913,0.7624707716289943,0.6932969602494152,0.6856975837879967,0.6627045985970382,0.6560795011691347,0.6695245518316446,0.6870615744349181,0.662120031176929,0.7030397505845674,0.7166796570537801,0.7379189399844115,0.7272018706157443,0.8012470771628993,0.868082618862042,0.922057677318784,0.9008183943881526,0.8700311769290724,0.828916601714731
Guinea,dry,3,0.7314886983632111,0.7079111457521434,0.6892049883086515,0.6755650818394388,0.6697194076383476,0.6911535463756819,0.750194855806703,0.6800467653936086,0.6664068589243959,0.6742010911925175,0.6897895557287607,0.6878409976617302,0.6936866718628214,0.711223694466095,0.7170693686671862,0.730709275136399,0.7521434138737334,0.7369446609508963,0.7667575993764614,0.8563912704598596,0.8678877630553389,0.8961418550272797,0.8604832424006235,0.8295011691348402
Guinea,dry,4,0.7959859703819173,0.7710444271239282,0.745323460639127,0.7121979734996102,0.730709275136399,0.7424006235385814,0.824240062353858,0.7570148090413094,0.759937646141855,0.7638347622759157,0.7521434138737334,0.7911145752143414,0.7780592361652376,0.7753312548713951,0.8199532346063912,0.8279423226812158,0.8478176149649259,0.8476227591582228,0.9510911925175368,0.9861652377240842,0.9832424006235384,0.965510522213562,0.9243959469992205,0.882501948558067
Guinea,wet,1,0.8067030397505845,0.7813717848791893,0.750194855806703,0.7969602494154325,0.7833203429462198,0.7482462977396726,0.7248636009353078,0.7229150428682775,0.7677318784099766,0.7268121590023382,0.740452065471551,0.7092751363990646,0.7560405300077941,0.7579890880748246,0.7735775526110678,0.7950116913484021,0.8261886204208885,0.8378799688230708,0.9620031176929073,0.9054949337490256,0.7131722525331254,0.7457131722525331,0.8275526110678098,0.8178098207326577
Guinea,wet,2,0.6724473889321901,0.6352299298519095,0.6176929072486359,0.6021044427123928,0.607950116913484,0.6235385814497272,0.6488698363211223,0.7073265783320343,0.6800467653936086,0.6761496492595479,0.672252533125487,0.6995323460639127,0.701480904130943,0.6981683554169914,0.7145362431800467,0.7020654715510521,0.7250584567420109,0.6825798908807482,0.7531176929072486,0.8072876071706936,0.8452844894777863,0.8265783320342946,0.7878020265003897,0.7517537022603273
Guinea,wet,3,0.5533904910366328,0.5378020265003897,0.5027279812938426,0.5105222135619641,0.4773967264224473,0.4988308651597817,0.5280592361652376,0.5572876071706936,0.5806703039750584,0.5943102104442712,0.5748246297739672,0.5845674201091192,0.5572876071706936,0.5378020265003897,0.5923616523772408,0.6001558846453624,0.6001558846453624,0.5319563522992985,0.5767731878409976,0.7151208106001559,0.759937646141855,0.7365549493374902,0.7131722525331254,0.6352299298519095
Guinea,wet,4,0.6628994544037411,0.598207326578332,0.5845674201091192,0.5748246297739672,0.5767731878409976,0.6492595479345283,0.4746687451286047,0.5736554949337489,0.5691738113795791,0.5849571317225254,0.5572876071706936,0.5436477007014808,0.5956742010911925,0.4127045985970381,0.4107560405300077,0.4166017147310989,0.6599766173031957,0.7268121590023382,0.9080280592361653,0.902961808261886,0.9339438815276696,0.912704598597038,0.8521044427123928,0.7916991426344504
GuineaBissau,dry,1,0.8170736261760146,0.793447946996529,0.7793026247423915,0.7761902826915064,0.7712683461481612,0.7872336522808933,0.7156743033862961,0.6947412192212554,0.7004086629421569,0.7099836354643687,0.7252950859154006,0.741231364409813,0.7530905380835454,0.758385884487581,0.7633073686345399,0.7632671264454687,0.7735579357286915,0.7705808325468748,0.7970892362391218,0.8680374057236776,0.868912958887359,0.8737522266253175,0.873034656267057,0.8421886159952886
GuineaBissau,dry,2,0.8908240978107216,0.8505759050044777,0.8355728433727707,0.8285372635231357,0.8307929434896939,0.8373308945418476,0.8614502245915265,0.8132414253979487,0.8016017747682103,0.8180271882746732,0.823174297466959,0.8227509170605842,0.8209029752749365,0.8301879213319386,0.8497202667883467,0.8645701242346142,0.8751512597345809,0.8660052212872532,0.8935085421615476,0.9013478018859604,0.9724621096108336,1.0,0.9840418202626824,0.9380031629752552
GuineaBissau,dry,3,0.8465177685756297,0.8342529850853267,0.8257142741488737,0.803126962012632,0.7971594539108292,0.7907190011363572,0.7806687613916451,0.7255637353958612,0.7151811537053511,0.7101551943726099,0.7073013697863434,0.7089432055879212,0.7292541102743367,0.7366370141589418,0.7352782286642799,0.7457543820594837,0.740961798326507,0.7469085307135144,0.7629655625899578,0.8231910796548967,0.8652695110508599,0.8614076529773705,0.8530102012026038,0.8261435553111249
GuineaBissau,dry,4,0.8077236530113557,0.791926816549141,0.7779820005663843,0.7671232428734068,0.7614236929979494,0.761653951603705,0.7484611236243988,0.7333716820156626,0.7067543920947092,0.7191371180991777,0.7293874755981524,0.7435704789280126,0.738620195024408,0.7489708569774963,0.745235761543703,0.7575246159131412,0.751062883644564,0.7585670000603065,0.7791940530773493,0.825687142653817,0.8336098628694081,0.8285949480231933,0.8278495277361158,0.805887749607444
GuineaBissau,wet,1,0.8405216383472868,0.8126747357903142,0.8004232061286177,0.7904944681053923,0.7800288220883745,0.7428193656804999,0.724874913747053,0.708190637503593,0.7311327425003447,0.7377857201057048,0.7262980685103918,0.7141631359344843,0.7313815259300486,0.7366916292132052,0.7386166082814452,0.7409047350836232,0.7676218935901548,0.7861525782510618,0.7946084237355302,0.8881354681714332,0.8967221097117811,0.9055433743373946,0.8695418150134309,0.8558393494796426
GuineaBissau,wet,2,0.7029561582228718,0.7062537514842004,0.6885221713570137,0.6947696329801514,0.6932705026305647,0.6970836329666267,0.6347933800658443,0.6445161148433765,0.633261673148105,0.629802240254368,0.5916383290686482,0.6155644955041302,0.6237629520508462,0.6493431961005061,0.6585602807246217,0.6816952242763352,0.6800630599949832,0.694024766745392,0.7169256248906161,0.7754893580134724,0.7836448434225534,0.7784062473428403,0.7789489626765902,0.7616328262752889
GuineaBissau,wet,3,0.7356015015867655,0.7133684397694227,0.7113208600591758,0.7009816018919218,0.6931531737852519,0.6927317415512569,0.6666482432258029,0.6616107945418741,0.6539377901161469,0.6631450308835873,0.6567143075740389,0.6616461201843344,0.6658484764535779,0.6648198774694067,0.6748084147212788,0.6881085400751651,0.6961970955994273,0.693920791410692,0.7032095213695763,0.7484607473632002,0.7687798470315261,0.7827622671641299,0.7652428389589854,0.7293023324417472
GuineaBissau,wet,4,0.8313457700943532,0.8011049156040807,0.7785475147794741,0.7716706648111352,0.7785058099489316,0.8176431137998142,0.798815601443828,0.7459577053255835,0.7616939101251625,0.7700404635676608,0.7808072984182635,0.775153991108196,0.7855189543249971,0.7925018382620249,0.8124829579193684,0.805956275008606,0.8224786062731538,0.8302647900761729,0.8685568464782669,0.8955112331330322,0.9279311806968684,0.9475319201314544,0.9141200205589038,0.8388589422082493
IvoryCoast,dry,1,0.816172199571829,0.7929268063308003,0.7667937178799269,0.7575553060016528,0.7410257403176506,0.6873267797772806,0.5911200606305387,0.5587745550902574,0.5541221572521509,0.5542604568311724,0.5563515464658957,0.5627465189995993,0.5774947861058688,0.5853944580592674,0.5946605298533448,0.6063274823391416,0.5973435416862624,0.6194216864803898,0.7359529117593406,0.7556910276765159,0.8039465167868073,0.827911067838714,0.8268544590550312,0.8259804057156495
IvoryCoast,dry,2,0.8664247346031126,0.8506419866457974,0.8332604955550506,0.8113095863736235,0.802275857872293,0.7764249005626069,0.6418206862978345,0.6619017851709695,0.6926153556788556,0.7123700675455183,0.7377397423202284,0.7426410794005585,0.7485879612982445,0.7624400471324951,0.7785879059784185,0.7681711816869271,0.7420546891855303,0.6860322957176955,0.8170407209280445,0.8600961458673312,0.8741916389606558,0.9067141679620776,0.8938467751304214,0.8972544767573777
IvoryCoast,dry,3,0.876592519652375,0.8296259826185135,0.8317779240679981,0.7994102905950797,0.7936680920743265,0.7770223547439564,0.6048227829194521,0.6381031936138766,0.688018277672361,0.7193237703784469,0.7210497491245677,0.7378835738824051,0.7505573473034389,0.8034818302013134,0.7784385424330756,0.7746989218164863,0.6981915947047895,0.6540574330491774,0.7809445308048526,0.8037860892751487,0.8344664678840764,0.8879109571990511,0.8889509700332466,0.8761278330668809
IvoryCoast,dry,4,0.8760448533194712,0.8677634745279829,0.8618331885797732,0.838549071456631,0.8065410168891435,0.7562829498747047,0.6409466329584528,0.6604468735997203,0.6906957575221123,0.7167458662255872,0.7399912594666047,0.7278264284963502,0.7292204882528378,0.7555748560301424,0.7693052382348535,0.7580476525029499,0.7420602211686909,0.7395044449484681,0.8909756758700476,0.9073669419750336,0.9075882213014592,0.9155819369685888,0.9196645405411435,0.9142597929931952
IvoryCoast,wet,1,0.9072341743791726,0.8775661486886481,0.8740422754153184,0.8484347253646951,0.8368507526263136,0.7338286302256536,0.6205944669104461,0.6658239612318656,0.7178356669082339,0.7375627188590823,0.7480236990158643,0.7667328660651543,0.5389313314930293,0.736838029065038,0.762141320041826,0.758977025673938,0.7280753677385791,0.7021746225804527,0.8274906371184996,0.8624140468116407,0.8937748593493331,0.9145917119828336,0.9652591457511656,0.930180840529521
IvoryCoast,wet,2,0.8083776352984826,0.7889437784551427,0.7675958554382203,0.7533012109511125,0.7150032915299845,0.6684184613342073,0.5703308679128413,0.6210646854790953,0.6635503161528413,0.6795322155039397,0.6685180370310935,0.6679316468160708,0.6579021613458245,0.6576255621877868,0.6710848772176374,0.6996520382591939,0.6496207825543414,0.6237808892109766,0.7392776336388872,0.795593222214236,0.8139317463917685,0.8391575896043019,0.8280272394850875,0.826422964368501
IvoryCoast,wet,3,0.7304319925650187,0.6943911222734276,0.6912378918718609,0.670221887844577,0.6621064685479133,0.6122024484557503,0.4592265181144814,0.4788208024694799,0.4644542422012887,0.4619869777116418,0.4683874822285061,0.4835838399707938,0.492761400034301,0.5033883396858968,0.496141441745454,0.5061156073840939,0.4910022293892159,0.5300469665370368,0.6377546786747615,0.6873655036594051,0.7087300226258095,0.7416508544148033,0.7492462672943665,0.7293809157644965
IvoryCoast,wet,4,0.8048592940083079,0.783743714284138,0.7771495903566512,0.7390508223293009,0.7370261164924999,0.703380594909473,0.5654903826472728,0.606498973817127,0.6366925379079181,0.6551970215802644,0.6288205258703228,0.672069570220232,0.6746253464404491,0.703363998959991,0.7088627902216705,0.6792113604806169,0.6423351607317743,0.6367423257563639,0.7748980732102694,0.7992222031676179,0.8201441634811653,0.8478206752338692,0.8413482549359111,0.831285577566701
Liberia,dry,1,0.8170736261760146,0.793447946996529,0.7793026247423915,0.7761902826915064,0.7712683461481612,0.7872336522808933,0.7156743033862961,0.6947412192212554,0.7004086629421569,0.7099836354643687,0.7252950859154006,0.741231364409813,0.7530905380835454,0.758385884487581,0.7633073686345399,0.7632671264454687,0.7735579357286915,0.7705808325468748,0.7970892362391218,0.8680374057236776,0.868912958887359,0.8737522266253175,0.873034656267057,0.8421886159952886
Liberia,dry,2,0.8908240978107216,0.8505759050044777,0.8355728433727707,0.8285372635231357,0.8307929434896939,0.8373308945418476,0.8614502245915265,0.8132414253979487,0.8016017747682103,0.8180271882746732,0.823174297466959,0.8227509170605842,0.8209029752749365,0.8301879213319386,0.8497202667883467,0.8645701242346142,0.8751512597345809,0.8660052212872532,0.8935085421615476,0.9013478018859604,0.9724621096108336,1.0,0.9840418202626824,0.9380031629752552
Liberia,dry,3,0.8465177685756297,0.8342529850853267,0.8257142741488737,0.803126962012632,0.7971594539108292,0.7907190011363572,0.7806687613916451,0.7255637353958612,0.7151811537053511,0.7101551943726099,0.7073013697863434,0.7089432055879212,0.7292541102743367,0.7366370141589418,0.7352782286642799,0.7457543820594837,0.740961798326507,0.7469085307135144,0.7629655625899578,0.8231910796548967,0.8652695110508599,0.8614076529773705,0.8530102012026038,0.8261435553111249
Liberia,dry,4,0.8077236530113557,0.791926816549141,0.7779820005663843,0.7671232428734068,0.7614236929979494,0.761653951603705,0.7484611236243988,0.7333716820156626,0.7067543920947092,0.7191371180991777,0.7293874755981524,0.7435704789280126,0.738620195024408,0.7489708569774963,0.745235761543703,0.7575246159131412,0.751062883644564,0.7585670000603065,0.7791940530773493,0.825687142653817,0.8336098628694081,0.8285949480231933,0.8278495277361158,0.805887749607444
Liberia,wet,1,0.8405216383472868,0.8126747357903142,0.8004232061286177,0.7904944681053923,0.7800288220883745,0.7428193656804999,0.724874913747053,0.708190637503593,0.7311327425003447,0.7377857201057048,0.7262980685103918,0.7141631359344843,0.7313815259300486,0.7366916292132052,0.7386166082814452,0.7409047350836232,0.7676218935901548,0.7861525782510618,0.7946084237355302,0.8881354681714332,0.8967221097117811,0.9055433743373946,0.8695418150134309,0.8558393494796426
