z,q,d,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
CEN,Q3,d1,0.72682021347362136,0.68947320429445724,0.6744886756803059,0.66421265164509058,0.68264110541506684,0.71322002002895457,0.75727981074277828,0.78248553644080321,0.81786745967794772,0.85079840840853505,0.84068231724637643,0.84966936137659399,0.88361461335847968,0.8873655510684868,0.89735361732225027,0.91057576435503762,0.92047226397177395,0.91880108156080775,0.93966052942082423,0.96239750732128704,0.93038543680536656,0.90150512040385389,0.84541130343840276,0.79346215769871542
CEN,Q3,d2,0.70193797702176042,0.66817934692116621,0.65293125984458067,0.62767982408879408,0.64144459490561956,0.66807130242928825,0.68997659869011185,0.74395426488008398,0.7768355207263139,0.8266095035733646,0.83142956334592832,0.85016071775154167,0.86288571499562916,0.86082763557622255,0.86923999097041449,0.88786292180231163,0.8818410705596943,0.8825473949126057,0.8557653641289098,0.89890204262174955,0.88863130964084402,0.84630952095814105,0.80338400669850729,0.74667266438876345
CEN,Q3,d3,0.71242442570544751,0.68271189972173385,0.64135709365889304,0.64684071094824591,0.63846176710843483,0.64741994999097796,0.65627078726595978,0.68586420870998399,0.71913483149857838,0.73930842266434482,0.7498067512185439,0.78291157097097031,0.78387385327401471,0.77761339292505538,0.7752555444629603,0.76263434258713569,0.77987603845851305,0.7794209752275244,0.78496130796760333,0.83455368438770094,0.81891354065257083,0.80115619607118316,0.76460689182290498,0.71940191810579857
CEN,Q3,d4,0.65616072635909861,0.62418193715622217,0.60251101134394713,0.59876477046215038,0.61534072378573912,0.64840600482660671,0.70469531520155382,0.74722977519578915,0.78787829876900539,0.81622195109051021,0.85485011639150787,0.85670086206845508,0.86582848427877679,0.8706006047735545,0.87425319050545813,0.88996757412833649,0.89042472703506037,0.88554572375461493,0.89943100967132272,0.92745115530362721,0.92102665831663089,0.87962691782970437,0.82208646963533172,0.75947475985279578
CEN,Q3,d5,0.62066905386400617,0.57872206835132101,0.57631680273965624,0.56025040469210319,0.58583870385133274,0.61419002296867609,0.67397177688603571,0.70306083642733153,0.748705679328039,0.77213114782121595,0.79744495173432228,0.80038579995775117,0.80075654587755207,0.79907196837766381,0.80521909318043527,0.82358956862386556,0.83040237317949539,0.84151382794426088,0.86190038579030592,0.8720127255368153,0.85827740089081084,0.81318472544067388,0.77341481225165321,0.70098074040765024
CEN,Q4,d1,0.69916773564666534,0.6557325533126952,0.63679428843548569,0.64069613050301955,0.66995652019721652,0.68730957008587101,0.7439050208631911,0.77277636340402023,0.79693064613809839,0.82553718245797147,0.85813997418591115,0.85577909063551949,0.8569867732003279,0.85824088331311965,0.87842572174861921,0.8962357233676469,0.91275689044031172,0.90348018957691767,0.94079451515774426,0.95520018731309064,0.93699682429641151,0.90561499393529465,0.84567098024385079,0.80403410400570563
CEN,Q4,d2,0.64178682960133893,0.60002119701014778,0.58918285135156301,0.57788799701572435,0.5989950499372787,0.63637093199280781,0.70203474052070192,0.73054349234258209,0.76378293047108203,0.79387334355361128,0.81424986235089636,0.8310863983549458,0.83361643516732242,0.84511813251486911,0.86179352509915041,0.87719506437941486,0.87314036200856338,0.87611841157670212,0.90977997699526325,0.93156596288857052,0.92693793233851596,0.8757703357895984,0.80926475191845859,0.74590623598462935
CEN,Q4,d3,0.69898353369592758,0.66463761168422841,0.65146576222771979,0.64306570533690832,0.65033652681098786,0.69767695958176279,0.73158792436885101,0.76505916416810382,0.80341067012362199,0.82989463081635406,0.83060935922410006,0.82651645195252355,0.83584207820668288,0.8597465068904242,0.85575913347638388,0.85318997309670974,0.85304702625229145,0.8527339307299564,0.91179433370016449,0.92867359002557315,0.90706116234232259,0.8812236708052622,0.82129534072908839,0.75451936770254369
CEN,Q4,d4,0.71292827594578101,0.67826056131390422,0.65530984226235622,0.65107314622914814,0.64477012603476258,0.65583641961597194,0.68242811896601407,0.70005290693820521,0.73604921926173594,0.75755281984221834,0.78870334042620271,0.79603096456618938,0.78958262294872605,0.79293495355866617,0.79737255383119521,0.79741758477341451,0.79727643107311619,0.78049550114269139,0.82564191742445037,0.82322089609963267,0.82267239284953053,0.80317130747811694,0.77669089935042168,0.72922439645417347
CEN,Q4,d5,0.68249781203566307,0.64031631653013987,0.6240105058337112,0.59474475531305948,0.59744400934522057,0.6115091248249287,0.60956279479828612,0.62895694040344685,0.6417034856115702,0.66681083607411007,0.66305969835062117,0.70818314099085322,0.70028735181037471,0.71496960191036496,0.71869270053461842,0.74103408781740521,0.72723421812316502,0.74165424473442376,0.80833702194436152,0.83073122790359055,0.8561863343642373,0.82012182790930044,0.76945336732946967,0.70213285411064441
NES,Q1,d1,0.56986580077572702,0.55687396645861587,0.53733343717049298,0.53054085883239077,0.52461202810816432,0.52180477781721213,0.52325722505495542,0.53438847661176969,0.55377565347558233,0.57029940018187353,0.58188689477946798,0.59149476325821193,0.60626897351617393,0.61001179978531073,0.62903726981194186,0.63695736196543928,0.64399998256169844,0.63526448731492369,0.60739044733801351,0.60614551271876405,0.61075497264069201,0.60152171851291714,0.59038104868793628,0.59357326771776031
NES,Q1,d2,0.44605490726687719,0.43073227827645383,0.41964912076281474,0.41501406220678144,0.41688734005064637,0.4124239274899566,0.41062716177968178,0.41712182258787173,0.42555515090769336,0.43216810681276796,0.43647422430768457,0.43802085977564437,0.43775624543854652,0.44268451080510857,0.43987834803005649,0.44637240008299045,0.45136750883755294,0.45563011539201603,0.46186133339991597,0.46686195424308563,0.45619732151650605,0.44706074057692641,0.43113365487183547,0.41536605987321962
NES,Q1,d3,0.5289639544360959,0.51469951804893943,0.50107095109884092,0.4918658408045557,0.48727374546777552,0.49173460886583076,0.49780746648625956,0.49962984351304096,0.51573485062410296,0.53376099024188317,0.53874922751296328,0.54306855769194573,0.55079166441256799,0.56059831526190251,0.56827815597094389,0.57465258523812102,0.57263764100997094,0.56940547083117088,0.55373933821249088,0.54777921366338489,0.54720772405790075,0.53640585110504346,0.52783170929241519,0.5254037602923135
NES,Q1,d4,0.38286391922261642,0.37781883150300527,0.37934857718321102,0.37985288097586323,0.37993860211800068,0.39359910414688759,0.42348592996579915,0.44103283414213368,0.45546861690290613,0.46241097756939009,0.47119008680112789,0.47793907731171936,0.48485531381709962,0.48888897053184643,0.49249814093833522,0.50020845270148029,0.50374945599434684,0.49262722479536258,0.48568368228761982,0.49392473985720015,0.50148167224593243,0.49224814940978284,0.47318553500808402,0.46765191564697195
NES,Q1,d5,0.44298675699706896,0.4266817309813028,0.41527681302355779,0.40714661628582804,0.40021886019693792,0.39772416213419448,0.38341784608043455,0.37419301068908445,0.37449975913345906,0.38113696299691485,0.38120374059495921,0.40410891012002115,0.41196042139655831,0.43090996505800322,0.45073632079182574,0.46032737478457258,0.47139329057382517,0.4787990780687002,0.47866257183638994,0.49870033844176492,0.51074188995123815,0.51867119507653336,0.51677568181282241,0.51389445824646385
NES,Q2,d1,1,0.73482235899399229,0.71684015676240498,0.93110485234613538,0.93407556134982772,0.94053687299149902,0.89883502554215777,0.86835258660544234,0.70187279511997058,0.72587096251300209,0.74471911988891804,0.76151997864600707,0.79029235907127582,0.82058995042568283,0.83911237459532739,0.86659559924642759,0.8695860634678878,0.8548100998679643,0.81836378635464802,0.79207600483754348,0.79336809658758212,0.8001055968427162,0.99389797523483747,0.94161786538146397
NES,Q2,d2,0.4825251817992483,0.47693655331572465,0.46898235660018911,0.46226474631333503,0.45800655164917781,0.45291449465684497,0.45598874991751487,0.45891958941518879,0.46957301089913672,0.48606799074898099,0.49583385103291228,0.49745651908116795,0.51580869073429714,0.52907685000068372,0.53844546973731389,0.54911278716969036,0.55934189752104635,0.55029932567276674,0.54001548758977502,0.5470318143978149,0.54393334922596726,0.5309724195425497,0.52959272965500104,0.52133567640694889
NES,Q2,d3,0.61861257305508943,0.60212532867730684,0.58274904044754605,0.56496021867630208,0.56010299774312711,0.54494819655264604,0.53428557874255189,0.53298079428689538,0.55081895931782954,0.55664142829201946,0.56404746784961768,0.56830358973383399,0.58397910653672758,0.57749566806827013,0.57597968754923101,0.58828110779981546,0.592834809545013,0.59751320386583373,0.59030621776515091,0.59979470283846015,0.60087474008508701,0.59067799839210933,0.57175067826075932,0.55382870078906332
NES,Q2,d4,0.73148529346779056,0.71347052045205639,0.69726921824688404,0.68216411383802555,0.66502730540787491,0.64560945694949023,0.63732235275187299,0.65126712049846591,0.67962372821772832,0.70042957670702644,0.71499309106380182,0.72862170715820496,0.74596907990963002,0.7732905754104491,0.78971198544377419,0.81238993310627872,0.81429251522334001,0.80151906472047307,0.76829081379995856,0.75297475350068954,0.76869281024769731,0.77625405386017621,0.78096698473732462,0.78728643738074333
NES,Q2,d5,0.57016197606077879,0.55247117181225369,0.53626509230509178,0.53028177640015195,0.52120963315560143,0.5126224633463744,0.50280398298735152,0.50229816364775981,0.52720153742408149,0.542546099042023,0.54434514045065729,0.55253153290795765,0.55595322175594586,0.5569230425952314,0.54570223505522686,0.54655085890571098,0.54344852560150747,0.54633193133351687,0.54017435051739249,0.53838514114026281,0.54412001514754293,0.54779786075635062,0.53555443554100257,0.52115621963778669
NES,Q3,d1,0.77918562893711762,0.76045018006037224,0.7351656216566268,0.71071466638448322,0.68908952209739971,0.67438322530503647,0.65460266968507819,0.66927067830831821,0.69398427738947832,0.73158578405873698,0.74845458164622725,0.76670974164958017,0.77810852291046051,0.79976658674772305,0.81598861516700261,0.83137788066375717,0.83132686887566365,0.8286221581760963,0.80067015076006232,0.78873318863506259,0.80451050469417285,0.80806343102943645,0.81300842527578776,0.80963576738336107
NES,Q3,d2,0.70855655687076013,0.68529568562546928,0.65929694237215997,0.64020473834323854,0.63130385031754555,0.62150216304296779,0.61488275258834935,0.6232466471397321,0.64592487381506247,0.6667599496904999,0.68383899850248597,0.69122355962105786,0.70306023090292957,0.72091031025710994,0.73779859118339286,0.75515290279355651,0.75914785123464168,0.7576628411392522,0.74102095548814073,0.74263997338281051,0.74703386577620357,0.74612973184846199,0.74762406430135919,0.73867462170279863
NES,Q3,d3,0.71980846958492684,0.69817411787459605,0.67127085388030949,0.65624767381973903,0.63031305595733012,0.61874305276889519,0.5979945881816271,0.59776962061587724,0.6142256472631874,0.63366013186130288,0.65342746449274458,0.66385883298526083,0.67523109296735095,0.68134154756603915,0.68532419090739216,0.70183956643626311,0.71130907546682631,0.70882105548094743,0.69955893700076677,0.69702963025053899,0.70858887717748409,0.6985982966346258,0.6889585850245018,0.68529232241120985
NES,Q3,d4,0.60104083594461999,0.59015059598368169,0.57355737746174829,0.56042814755894488,0.5554284723473123,0.55509473179000401,0.56759869712107514,0.58940891172513754,0.62920553277677416,0.64008442119601783,0.66176437010179412,0.6694800401794323,0.67945819038384681,0.69180470528973048,0.70375411439882551,0.70613031523891567,0.70809091220746512,0.69457074332544055,0.66918345430164261,0.67805470276315838,0.68282890707624488,0.68806741092545276,0.68238148385282626,0.67038764512184323
NES,Q3,d5,0.5666695122804285,0.5524385177998492,0.52973750798347241,0.50968281354313993,0.50603343437640136,0.50951353123031384,0.51321938988534921,0.53102778615014423,0.56084146622032538,0.58963927961583429,0.60685387713884242,0.62601635593792992,0.64172561109852788,0.65570048845079121,0.67947572301080994,0.69338404629234962,0.70054924388118733,0.68952225592966665,0.670157946227808,0.67502016164909273,0.66478901497969922,0.66313838065157027,0.64737696515292309,0.63136873427456575
NES,Q4,d1,0.62530492713266972,0.61138192080117904,0.58817185287701268,0.57155847250782399,0.55877357534525363,0.54732920481542846,0.54415935833391293,0.55866180375846919,0.58133076356179691,0.60146672762145736,0.61939600777827519,0.63059829663462574,0.64863368568610702,0.66289154941885875,0.68393770721606828,0.69446582182058658,0.68710679196086377,0.68347487883848224,0.67175310614793271,0.67411244256507119,0.67721394437934812,0.67592836900555919,0.67651014086778938,0.66531043367272635
NES,Q4,d2,0.51766536097383398,0.49747237525322691,0.48296264378920023,0.47380937122438482,0.46433121279622575,0.47173645415520049,0.48704185489628865,0.50322555630659149,0.53093662901380667,0.54779910125371478,0.57165213124779179,0.59153735868783131,0.60778254754959171,0.62165548930982573,0.6318906333135369,0.64999527382394018,0.65935251665407346,0.64842919782029163,0.63914230664738148,0.62879571287281555,0.61378323517352995,0.60827005746514873,0.60240855919401759,0.59047817844257344
NES,Q4,d3,0.54493753065326456,0.53080972890773026,0.51586872922142146,0.50726419561969682,0.50532182405427439,0.50360647856684115,0.51560168461919997,0.52586442869845074,0.54255297369610556,0.55824697192809958,0.5674216785435372,0.58565985998232784,0.59586636633155399,0.61409188439277951,0.62758114705581025,0.64165464910074843,0.64165418460780566,0.62815498369816047,0.62940952206569367,0.62115163019386443,0.61514289637903574,0.60819826397744281,0.59254275128443989,0.57074907849474954
NES,Q4,d4,0.49600354552377623,0.47691441776978788,0.46577433529851103,0.45992727514845838,0.4541253936746128,0.4516933379544833,0.44510282197297346,0.44998392624549599,0.4605174958678161,0.47700689783909722,0.4851297855505044,0.4931393084484807,0.50116134412050817,0.50532459595157941,0.50469192089431547,0.51028555417039956,0.5084245814262669,0.51064096974395223,0.51808804638112638,0.50454825148329596,0.49576578934174975,0.4915396542024425,0.46821226693363127,0.46003355287758729
NES,Q4,d5,0.43884755496186062,0.42248394972775444,0.41385774031713535,0.40755969635953654,0.39814391711416719,0.39974325350752615,0.39861217038885233,0.40202560220103073,0.40987830800122782,0.41742133413708055,0.42301170486546452,0.41952744897661948,0.42071115058508479,0.42171959409182419,0.42299941720403389,0.41952332085503957,0.42801514120169321,0.43420876698723421,0.44364301180870269,0.45872925431642553,0.46235650982697835,0.46070102606570323,0.45343467443780805,0.44347093223376921
NOR,Q1,d1,0.4214260117066016,0.39988370200518691,0.3861225853123384,0.37823569322874157,0.36904697821413396,0.37013309484633627,0.37428082840810278,0.37637960992102237,0.39022323858568314,0.40892169473182932,0.41591939190485672,0.43092043750042253,0.44287695544774375,0.44936661964137348,0.45788419149477549,0.47062762383299073,0.47597714388844203,0.47513882707855737,0.47026801138419483,0.46631193888372452,0.47365132206266625,0.46722139869682017,0.45869122397906992,0.44695952323498744
NOR,Q1,d2,0.38475363390861284,0.36992993373686223,0.35935862455620737,0.35279280487636161,0.34481456605749666,0.34528110798161438,0.3482127551417642,0.35265141894969831,0.35928691528922596,0.37910940152428002,0.38857559627277916,0.39714284728567295,0.40869862176082183,0.41388881896036223,0.41749282220473205,0.41731611819697789,0.41701572225765959,0.41813236295390838,0.41755749162459188,0.4223628234579927,0.4246974555790366,0.41830243433509195,0.40541221209620654,0.39183685613598429
NOR,Q1,d3,0.38561476730344613,0.36928169279926198,0.35800427192184803,0.35064630165895921,0.34498042191950012,0.34562747789772885,0.35428696523928327,0.35382274429753335,0.36950832239611175,0.38950528778157489,0.39541942699573324,0.39924028479600165,0.40451611890445804,0.40678278189576988,0.41402016419146603,0.41937622074846526,0.42587502905335123,0.42598836569837217,0.41523762780249973,0.42161173049376338,0.42744590417534878,0.41989266728894631,0.40991315967570818,0.39490877417253328
NOR,Q1,d4,0.35292239189341262,0.33793765958807359,0.32836983447459833,0.32393182431681899,0.31831305632488005,0.32289391875285173,0.3329043838666027,0.34650531257833539,0.36049173933363016,0.38030178524301095,0.39063010260021408,0.40066321476932804,0.40624442933646493,0.41264616709790919,0.41761052642124186,0.42462562397111714,0.4326697713487716,0.43829431033753175,0.42682689747876235,0.42874993448642768,0.43678998344265713,0.43657288245715464,0.42600801365302499,0.40613154185745937
NOR,Q1,d5,0.37322122480490627,0.36037449651722964,0.35024155064720136,0.34172754940146305,0.33461383107368808,0.33491835689352983,0.33334038250166931,0.32676752821788496,0.33235654289368716,0.34228162801449208,0.3519929013733008,0.35658827168879903,0.36156394754890242,0.36585205685072941,0.3681368682463389,0.36972956899168674,0.37060207310284909,0.37431803403509517,0.37266968039702281,0.37734754695478406,0.39182232028481473,0.39292877172865071,0.38764073673321414,0.3767503693770034
NOR,Q2,d1,0.85194613043267964,0.81813900012457097,0.79047935164951477,0.76295752198891353,0.73519659968532936,0.71434975452360694,0.67801200191167854,0.65158383382370266,0.66139691931116684,0.70303822674038885,0.73463889104189528,0.76280199344981026,0.79076868971576009,0.82139761392805866,0.86782197315813259,0.90889383070932173,0.93429155078736925,0.92639716794290761,0.89555027062899095,0.84819811442693349,0.83381213614974858,0.85017955699842995,0.85901665192295251,0.84999918276253372
NOR,Q2,d2,0.40195947468311238,0.38543329899001827,0.3719357239027607,0.36050186042466331,0.351921684965527,0.3530966333528564,0.35852420692679154,0.35731540854962796,0.37458584533942441,0.3838041056905741,0.39043884875946883,0.40020946446414857,0.41320454337331952,0.41768535538214391,0.42532921719227984,0.43563377943476655,0.44548793652286606,0.45674500860682488,0.45459936002826118,0.443525224348987,0.45084999302901341,0.44493283898459568,0.43698635812552405,0.42377623530633773
NOR,Q2,d3,0.50395007080359455,0.4797954360244665,0.45558383056593821,0.43591661595401754,0.41983862230569335,0.41091339471711835,0.40176172279082839,0.39510523449405688,0.41246252286351143,0.43674554746622513,0.45566571685123874,0.47127158808094177,0.486375695430459,0.50043129899531735,0.51413845634356958,0.52948498226185736,0.54529534287407622,0.54989042481450623,0.53953961769743186,0.52155986562602674,0.52729523676603296,0.52396242493133827,0.51775918184644487,0.50238385162815413
NOR,Q2,d4,0.73006982577580815,0.69278604214894191,0.65603002509478292,0.62175813729252472,0.58995097022620757,0.56714648130089718,0.52895354895646363,0.51509747647067428,0.53305842823535454,0.577015771963035,0.62079473036892663,0.650886826040463,0.68257756123602631,0.71615855305876497,0.7655628124626882,0.81789782943336875,0.84603001104305231,0.84720014793606058,0.81988787082508319,0.76900306410918928,0.7501413736925695,0.76162440948912946,0.76567743368755892,0.75312822108397304
NOR,Q2,d5,0.80178638952030612,0.77534011322576923,0.74611223743616062,0.71725626586416802,0.68795354713183599,0.66943788931988712,0.64016732877698868,0.61821528004899851,0.62915174372294336,0.6578910369945784,0.69313297832882692,0.73073746823845742,0.76644414085094037,0.80937534646516729,0.84051318451161772,0.84988030582074636,0.84944653379075241,0.82748348311697506,0.80101438848976181,0.77735986948361135,0.77591156250427551,0.78398731928486987,0.78351963434684513,0.76525769591088832
NOR,Q3,d1,0.85773615301744599,0.81521326203172972,0.78289230322328729,0.75723579011577369,0.73533301157899655,0.71614231317310106,0.69096900657319693,0.6637934140014059,0.68230858769278546,0.72464880618069771,0.76170229872121076,0.80073037574977779,0.84289957558810047,0.88736499424064308,0.93910865007128397,0.97944686047601159,1,0.99698462619729578,0.96681311028422467,0.93904596956553155,0.94798044438129647,0.94857973496185022,0.93125719316653299,0.89933074368560495
NOR,Q3,d2,0.83314090210670322,0.79724877636166702,0.76465842455533906,0.73642748060181318,0.71214662143370311,0.69172651369803595,0.66935942333766929,0.64824893345442247,0.66640875216165085,0.70054890848498652,0.73379318134389626,0.76646574975605741,0.80100772964727596,0.84446710031612282,0.89158177702785202,0.92531754936224409,0.94454570506791891,0.94172030052611011,0.91886522362291112,0.88391687257636919,0.87948847142541098,0.89597831360762814,0.89770918446069592,0.88593725102526788
NOR,Q3,d3,0.82443716055239635,0.79253665608897594,0.76488055025794055,0.74156221715867454,0.71580404047935875,0.69232177052308908,0.66592404785141379,0.64041810148410117,0.65599632191407453,0.69081190857463104,0.73202274892691443,0.76432751329061277,0.8006842060274808,0.8330397663486625,0.86579911468364679,0.88832304437888165,0.90145638602533995,0.90156899736337104,0.88512484427833704,0.85610033408234187,0.86068044323968063,0.87014233158716003,0.86843977567034292,0.85778119545538511
NOR,Q3,d4,0.76823234416303943,0.73374511533705933,0.70415782284415573,0.67766050066707628,0.65412530951645631,0.63606898425191793,0.62010996541813179,0.59940535732645595,0.62939218386397278,0.67749892848563265,0.71212572560148202,0.74559576293203667,0.77876388380018569,0.8077074742042909,0.85239915193541382,0.88752026236832104,0.90304893122292385,0.90880604234762374,0.89030892967415742,0.86697557660315272,0.88475023283053467,0.89667510467263467,0.89040784407030849,0.86682027876410406
NOR,Q3,d5,0.75613234301583099,0.72577599965671835,0.69674130894694875,0.67249460736874578,0.64936135863149114,0.63196499107096415,0.61359859095117908,0.59566492296341433,0.62299572948332516,0.67284726910453196,0.71208734025830112,0.74403713064248378,0.77982868339779432,0.81549759460588045,0.85803986614391348,0.8962437200386606,0.91195107132875886,0.90485467123463026,0.87001644450962157,0.85561738449070235,0.8608711989780351,0.85807218861974954,0.84517237659904776,0.82431919068127824
NOR,Q4,d1,0.79344960786198937,0.75630382481325753,0.72395187529747651,0.6956062402099723,0.67074583803643939,0.65059973729975062,0.63170840891702129,0.60757545120439027,0.62321177309357711,0.67018228848707673,0.70848063852238319,0.74529857407302336,0.78402867926057329,0.82164234124510327,0.87269257213426199,0.91447823138403139,0.93413703767805178,0.924290378341728,0.88946016494816227,0.87480532673003608,0.87940059742505605,0.87199770706516622,0.85778955483691022,0.83495718441181543
NOR,Q4,d2,0.73447186595006941,0.69667265995114658,0.66561525757601681,0.63744851814678594,0.6128796666627494,0.59938549614902537,0.5858529193193881,0.56965634584298319,0.59380352481580023,0.6413583457726687,0.67939253550678325,0.71415814239868591,0.7504967985858283,0.78317081761196949,0.83154148134840045,0.86898960905282119,0.88770035347233189,0.87244301409789171,0.82717478547114542,0.81997141046077526,0.82830677645966566,0.82791830203585315,0.81178016907783301,0.78397787456445145
NOR,Q4,d3,0.6694213488250611,0.63482173936110453,0.60726716077911158,0.58247860594304735,0.56298130366909072,0.54877072734253352,0.53698869029334906,0.5186476899000334,0.52587621995499689,0.55941895751413118,0.59418028946411239,0.62357174207882105,0.65877204380093612,0.69241965900308811,0.74040845647408982,0.77890286310582435,0.79880757468535013,0.78679326812207129,0.74868347693141724,0.74673948292106174,0.75048084008432181,0.7498775140005397,0.73945941062889264,0.71068700490850722
NOR,Q4,d4,0.42371506483730659,0.40915656311699378,0.39753886140672551,0.38650164472710313,0.37443649676542096,0.37135114219841731,0.37316391681406247,0.3718320364622974,0.37749882152469816,0.40103323318876993,0.41400077140505548,0.42026886916894335,0.42846750518772764,0.43189375928318668,0.43586792076521336,0.4391380031577804,0.44241787981630326,0.44261683064978025,0.44875725690616169,0.45508157557427242,0.44570727809526262,0.43923954788409986,0.43097303536515091,0.42245864088068302
NOR,Q4,d5,0.36760101493762587,0.35703010948206659,0.34877861868258403,0.34151353315532751,0.33452324634769132,0.33551929907674749,0.33591480111358779,0.3355738141987481,0.33542413355648415,0.35070178676982589,0.35525872979667872,0.35669737358963532,0.36020579535455238,0.36322042812071759,0.36451750946651457,0.36449472958384738,0.37120775162809749,0.37123313562501775,0.38183126893020664,0.39183879611371636,0.39084223829135883,0.3883231964311904,0.38100221857251632,0.36655152193909629
NTE,Q1,d1,0.60486032854434713,0.59218659671719265,0.58400002236353166,0.58236283226945795,0.58399953917795466,0.59248540719390752,0.61078747160150815,0.6192344848324437,0.63038561559869655,0.63754588712529436,0.64351685752095833,0.64325065373990353,0.64553930202788168,0.6310380901484699,0.63910548983419191,0.64494298252832416,0.65531563283250061,0.66255341584155936,0.67245876645165892,0.70034425213637908,0.71293728086446451,0.70107366427003526,0.67639632532370242,0.65808639110043987
