z,g,uni,y,value
South_Africa,SA_WindPrivate29_REN_ZAF,Generation costs: $m,2031,86.02747007702075
South_Africa,SA_WindPrivate29_REN_ZAF,Generation costs: $m,2032,86.02747007702075
South_Africa,SA_WindPrivate29_REN_ZAF,Generation costs: $m,2033,86.02747007702075
South_Africa,SA_WindPrivate29_REN_ZAF,Generation costs: $m,2034,86.02747007702075
South_Africa,SA_WindPrivate29_REN_ZAF,Generation costs: $m,2035,86.02747007702075
South_Africa,SA_WindPrivate29_REN_ZAF,Fixed O&M: $m,2029,21.951999999999998
South_Africa,SA_WindPrivate29_REN_ZAF,Fixed O&M: $m,2030,21.951999999999998
South_Africa,SA_WindPrivate29_REN_ZAF,Fixed O&M: $m,2031,21.951999999999998
South_Africa,SA_WindPrivate29_REN_ZAF,Fixed O&M: $m,2032,21.951999999999998
South_Africa,SA_WindPrivate29_REN_ZAF,Fixed O&M: $m,2033,21.951999999999998
South_Africa,SA_WindPrivate29_REN_ZAF,Fixed O&M: $m,2034,21.951999999999998
South_Africa,SA_WindPrivate29_REN_ZAF,Fixed O&M: $m,2035,21.951999999999998
South_Africa,SA_WindPublicProcurement25_REN_ZAF,Generation costs: $m,2025,89.39930947622602
South_Africa,SA_WindPublicProcurement25_REN_ZAF,Generation costs: $m,2026,89.39930947622602
South_Africa,SA_WindPublicProcurement25_REN_ZAF,Generation costs: $m,2027,89.39930947622602
South_Africa,SA_WindPublicProcurement25_REN_ZAF,Generation costs: $m,2028,89.39930947622602
South_Africa,SA_WindPublicProcurement25_REN_ZAF,Generation costs: $m,2029,89.39930947622602
South_Africa,SA_WindPublicProcurement25_REN_ZAF,Generation costs: $m,2030,89.39930947622602
South_Africa,SA_WindPublicProcurement25_REN_ZAF,Generation costs: $m,2031,89.39930947622602
South_Africa,SA_WindPublicProcurement25_REN_ZAF,Generation costs: $m,2032,89.39930947622602
South_Africa,SA_WindPublicProcurement25_REN_ZAF,Generation costs: $m,2033,89.39930947622602
South_Africa,SA_WindPublicProcurement25_REN_ZAF,Generation costs: $m,2034,89.39930947622602
South_Africa,SA_WindPublicProcurement25_REN_ZAF,Generation costs: $m,2035,89.39930947622602
South_Africa,SA_WindPublicProcurement25_REN_ZAF,Fixed O&M: $m,2025,21.951999999999998
South_Africa,SA_WindPublicProcurement25_REN_ZAF,Fixed O&M: $m,2026,21.951999999999998
South_Africa,SA_WindPublicProcurement25_REN_ZAF,Fixed O&M: $m,2027,21.951999999999998
South_Africa,SA_WindPublicProcurement25_REN_ZAF,Fixed O&M: $m,2028,21.951999999999998
South_Africa,SA_WindPublicProcurement25_REN_ZAF,Fixed O&M: $m,2029,21.951999999999998
South_Africa,SA_WindPublicProcurement25_REN_ZAF,Fixed O&M: $m,2030,21.951999999999998
South_Africa,SA_WindPublicProcurement25_REN_ZAF,Fixed O&M: $m,2031,21.951999999999998
South_Africa,SA_WindPublicProcurement25_REN_ZAF,Fixed O&M: $m,2032,21.951999999999998
South_Africa,SA_WindPublicProcurement25_REN_ZAF,Fixed O&M: $m,2033,21.951999999999998
South_Africa,SA_WindPublicProcurement25_REN_ZAF,Fixed O&M: $m,2034,21.951999999999998
South_Africa,SA_WindPublicProcurement25_REN_ZAF,Fixed O&M: $m,2035,21.951999999999998
South_Africa,SACCGTNG2028_TH_ZAF,Generation costs: $m,2034,22.2733628280345
South_Africa,SACCGTNG2028_TH_ZAF,Generation costs: $m,2035,22.2733628280345
South_Africa,SACCGTNG2028_TH_ZAF,Fixed O&M: $m,2034,7.387210985735836
South_Africa,SACCGTNG2028_TH_ZAF,Fixed O&M: $m,2035,7.387210985735836
South_Africa,SACCGTNG2028_TH_ZAF,Variable Cost: $m,2034,44.93916133337102
South_Africa,SACCGTNG2028_TH_ZAF,Variable Cost: $m,2035,44.91546020564438
South_Africa,SAOCGTNG_TH_ZAF,Generation costs: $m,2033,19.4037216374333
South_Africa,SAOCGTNG_TH_ZAF,Generation costs: $m,2034,51.70938978957127
South_Africa,SAOCGTNG_TH_ZAF,Generation costs: $m,2035,51.70938978957127
South_Africa,SAOCGTNG_TH_ZAF,Fixed O&M: $m,2033,5.253438573333406
South_Africa,SAOCGTNG_TH_ZAF,Fixed O&M: $m,2034,14.0
South_Africa,SAOCGTNG_TH_ZAF,Fixed O&M: $m,2035,14.0
South_Africa,SAOCGTNG_TH_ZAF,Variable Cost: $m,2033,0.8196730068429181
South_Africa,SAOCGTNG_TH_ZAF,Variable Cost: $m,2034,3.3210240000000004
South_Africa,SAOCGTNG_TH_ZAF,Variable Cost: $m,2035,3.3210240000000004
South_Africa,Sasolburg_TH_ZAF,Fixed O&M: $m,2025,3.5
South_Africa,Sasolburg_TH_ZAF,Fixed O&M: $m,2026,3.5
South_Africa,Sasolburg_TH_ZAF,Fixed O&M: $m,2027,3.5
South_Africa,Sasolburg_TH_ZAF,Fixed O&M: $m,2028,3.5
South_Africa,Sasolburg_TH_ZAF,Fixed O&M: $m,2029,3.5
South_Africa,Sasolburg_TH_ZAF,Fixed O&M: $m,2030,3.5
South_Africa,Sasolburg_TH_ZAF,Fixed O&M: $m,2031,3.5
South_Africa,Sasolburg_TH_ZAF,Fixed O&M: $m,2032,3.5
South_Africa,Sasolburg_TH_ZAF,Fixed O&M: $m,2033,3.5
South_Africa,Sasolburg_TH_ZAF,Fixed O&M: $m,2034,3.5
South_Africa,Sasolburg_TH_ZAF,Fixed O&M: $m,2035,3.5
South_Africa,Sasolburg_TH_ZAF,Variable Cost: $m,2025,23.69519882849222
South_Africa,Sasolburg_TH_ZAF,Variable Cost: $m,2026,24.019774463687728
South_Africa,Sasolburg_TH_ZAF,Variable Cost: $m,2033,0.6028113572492829
South_Africa,Sasolburg_TH_ZAF,Variable Cost: $m,2034,0.916491475274928
South_Africa,Sasolburg_TH_ZAF,Variable Cost: $m,2035,0.916491475274928
South_Africa,Secunda(SasolChemical)_TH_ZAF,Fixed O&M: $m,2025,5.85
South_Africa,Secunda(SasolChemical)_TH_ZAF,Fixed O&M: $m,2026,5.85
South_Africa,Secunda(SasolChemical)_TH_ZAF,Fixed O&M: $m,2027,5.85
South_Africa,Secunda(SasolChemical)_TH_ZAF,Fixed O&M: $m,2028,5.85
South_Africa,Secunda(SasolChemical)_TH_ZAF,Fixed O&M: $m,2029,5.85
South_Africa,Secunda(SasolChemical)_TH_ZAF,Fixed O&M: $m,2030,5.85
South_Africa,Secunda(SasolChemical)_TH_ZAF,Fixed O&M: $m,2031,5.85
South_Africa,Secunda(SasolChemical)_TH_ZAF,Fixed O&M: $m,2032,5.85
South_Africa,Secunda(SasolChemical)_TH_ZAF,Fixed O&M: $m,2033,5.85
South_Africa,Secunda(SasolChemical)_TH_ZAF,Fixed O&M: $m,2034,5.85
South_Africa,Secunda(SasolChemical)_TH_ZAF,Fixed O&M: $m,2035,5.85
South_Africa,Secunda(SasolChemical)_TH_ZAF,Variable Cost: $m,2025,58.89015204175911
South_Africa,Secunda(SasolChemical)_TH_ZAF,Variable Cost: $m,2026,56.622452674662355
South_Africa,Secunda(SasolChemical)_TH_ZAF,Variable Cost: $m,2027,54.454013160107046
South_Africa,Secunda(SasolChemical)_TH_ZAF,Variable Cost: $m,2028,52.38048877077713
South_Africa,Secunda(SasolChemical)_TH_ZAF,Variable Cost: $m,2029,38.86262924039178
South_Africa,Secunda(SasolChemical)_TH_ZAF,Variable Cost: $m,2030,37.277170213982636
South_Africa,Secunda(SasolChemical)_TH_ZAF,Variable Cost: $m,2031,35.61538669742636
South_Africa,Secunda(SasolChemical)_TH_ZAF,Variable Cost: $m,2032,34.818190406204906
South_Africa,Secunda(SasolChemical)_TH_ZAF,Variable Cost: $m,2033,27.644130822772528
South_Africa,Secunda(SasolChemical)_TH_ZAF,Variable Cost: $m,2034,22.73896531532223
South_Africa,Secunda(SasolChemical)_TH_ZAF,Variable Cost: $m,2035,21.966058820302543
South_Africa,Secunda(SasolSynthetic)_TH_ZAF,Fixed O&M: $m,2025,3.0
South_Africa,Secunda(SasolSynthetic)_TH_ZAF,Fixed O&M: $m,2026,3.0
South_Africa,Secunda(SasolSynthetic)_TH_ZAF,Fixed O&M: $m,2027,3.0
South_Africa,Secunda(SasolSynthetic)_TH_ZAF,Fixed O&M: $m,2028,3.0
South_Africa,Secunda(SasolSynthetic)_TH_ZAF,Fixed O&M: $m,2029,3.0
South_Africa,Secunda(SasolSynthetic)_TH_ZAF,Fixed O&M: $m,2030,3.0
South_Africa,Secunda(SasolSynthetic)_TH_ZAF,Fixed O&M: $m,2031,3.0
South_Africa,Secunda(SasolSynthetic)_TH_ZAF,Fixed O&M: $m,2032,3.0
South_Africa,Secunda(SasolSynthetic)_TH_ZAF,Fixed O&M: $m,2033,3.0
South_Africa,Secunda(SasolSynthetic)_TH_ZAF,Fixed O&M: $m,2034,3.0
South_Africa,Secunda(SasolSynthetic)_TH_ZAF,Fixed O&M: $m,2035,3.0
South_Africa,Secunda(SasolSynthetic)_TH_ZAF,Variable Cost: $m,2025,23.205736825673227
South_Africa,Secunda(SasolSynthetic)_TH_ZAF,Variable Cost: $m,2033,0.5906333074878599
South_Africa,Secunda(SasolSynthetic)_TH_ZAF,Variable Cost: $m,2034,0.8902518480286191
South_Africa,Secunda(SasolSynthetic)_TH_ZAF,Variable Cost: $m,2035,0.8979764312937599
South_Africa,SreenbrasPH_HY_ZAF,Fixed O&M: $m,2025,8.37
South_Africa,SreenbrasPH_HY_ZAF,Fixed O&M: $m,2026,8.37
South_Africa,SreenbrasPH_HY_ZAF,Fixed O&M: $m,2027,8.37
South_Africa,SreenbrasPH_HY_ZAF,Fixed O&M: $m,2028,8.37
South_Africa,SreenbrasPH_HY_ZAF,Fixed O&M: $m,2029,8.37
South_Africa,SreenbrasPH_HY_ZAF,Fixed O&M: $m,2030,8.37
South_Africa,SreenbrasPH_HY_ZAF,Fixed O&M: $m,2031,8.37
South_Africa,SreenbrasPH_HY_ZAF,Fixed O&M: $m,2032,8.37
South_Africa,SreenbrasPH_HY_ZAF,Fixed O&M: $m,2033,8.37
South_Africa,SreenbrasPH_HY_ZAF,Fixed O&M: $m,2034,8.37
South_Africa,SreenbrasPH_HY_ZAF,Fixed O&M: $m,2035,8.37
South_Africa,SreenbrasPH_HY_ZAF,Variable Cost: $m,2026,0.038361599999999996
South_Africa,SreenbrasPH_HY_ZAF,Variable Cost: $m,2027,0.08118787502250002
South_Africa,SreenbrasPH_HY_ZAF,Variable Cost: $m,2028,0.13372014599999998
South_Africa,SreenbrasPH_HY_ZAF,Variable Cost: $m,2029,0.07800154537500027
South_Africa,SreenbrasPH_HY_ZAF,Variable Cost: $m,2030,0.06633359999999999
South_Africa,SreenbrasPH_HY_ZAF,Variable Cost: $m,2031,0.0899519668799999
South_Africa,SreenbrasPH_HY_ZAF,Variable Cost: $m,2033,0.07192799999999999
South_Africa,SreenbrasPH_HY_ZAF,Variable Cost: $m,2034,0.0983016
South_Africa,SreenbrasPH_HY_ZAF,Variable Cost: $m,2035,0.07392599999999999
South_Africa,Tutuka_TH_ZAF,Fixed O&M: $m,2025,157.95
South_Africa,Tutuka_TH_ZAF,Fixed O&M: $m,2026,157.95
South_Africa,Tutuka_TH_ZAF,Fixed O&M: $m,2027,157.95
South_Africa,Tutuka_TH_ZAF,Fixed O&M: $m,2028,157.95
South_Africa,Tutuka_TH_ZAF,Fixed O&M: $m,2029,157.95
South_Africa,Tutuka_TH_ZAF,Fixed O&M: $m,2030,157.95
South_Africa,Tutuka_TH_ZAF,Fixed O&M: $m,2031,157.95
South_Africa,Tutuka_TH_ZAF,Fixed O&M: $m,2032,157.95
South_Africa,Tutuka_TH_ZAF,Fixed O&M: $m,2033,157.95
South_Africa,Tutuka_TH_ZAF,Fixed O&M: $m,2034,157.95
South_Africa,Tutuka_TH_ZAF,Fixed O&M: $m,2035,157.95
South_Africa,Tutuka_TH_ZAF,Variable Cost: $m,2025,988.0963380662396
South_Africa,Tutuka_TH_ZAF,Variable Cost: $m,2026,942.021563419881
South_Africa,Tutuka_TH_ZAF,Variable Cost: $m,2027,683.2585872221944
South_Africa,Tutuka_TH_ZAF,Variable Cost: $m,2028,515.9375514020729
South_Africa,Tutuka_TH_ZAF,Variable Cost: $m,2029,425.3286298943277
South_Africa,Tutuka_TH_ZAF,Variable Cost: $m,2030,409.96796898798374
South_Africa,Tutuka_TH_ZAF,Variable Cost: $m,2031,394.7117434681162
South_Africa,Tutuka_TH_ZAF,Variable Cost: $m,2032,379.747071027046
South_Africa,Tutuka_TH_ZAF,Variable Cost: $m,2033,367.5748926460932
South_Africa,Tutuka_TH_ZAF,Variable Cost: $m,2034,353.3230069707604
South_Africa,Tutuka_TH_ZAF,Variable Cost: $m,2035,339.825591883369
South_Africa,Vanderkloof_HY_ZAF,Fixed O&M: $m,2025,9.6
South_Africa,Vanderkloof_HY_ZAF,Fixed O&M: $m,2026,9.6
South_Africa,Vanderkloof_HY_ZAF,Fixed O&M: $m,2027,9.6
South_Africa,Vanderkloof_HY_ZAF,Fixed O&M: $m,2028,9.6
South_Africa,Vanderkloof_HY_ZAF,Fixed O&M: $m,2029,9.6
South_Africa,Vanderkloof_HY_ZAF,Fixed O&M: $m,2030,9.6
South_Africa,Vanderkloof_HY_ZAF,Fixed O&M: $m,2031,9.6
South_Africa,Vanderkloof_HY_ZAF,Fixed O&M: $m,2032,9.6
South_Africa,Vanderkloof_HY_ZAF,Fixed O&M: $m,2033,9.6
South_Africa,Vanderkloof_HY_ZAF,Fixed O&M: $m,2034,9.6
South_Africa,Vanderkloof_HY_ZAF,Fixed O&M: $m,2035,9.6
South_Africa,Vanderkloof_HY_ZAF,Variable Cost: $m,2025,0.4278383999999999
South_Africa,Vanderkloof_HY_ZAF,Variable Cost: $m,2026,0.42783839999999995
South_Africa,Vanderkloof_HY_ZAF,Variable Cost: $m,2027,0.4278383999999998
South_Africa,Vanderkloof_HY_ZAF,Variable Cost: $m,2028,0.42783839999999984
South_Africa,Vanderkloof_HY_ZAF,Variable Cost: $m,2029,0.4278383999999999
South_Africa,Vanderkloof_HY_ZAF,Variable Cost: $m,2030,0.42783839999999984
South_Africa,Vanderkloof_HY_ZAF,Variable Cost: $m,2031,0.4278383999999999
South_Africa,Vanderkloof_HY_ZAF,Variable Cost: $m,2032,0.42783839999999984
South_Africa,Vanderkloof_HY_ZAF,Variable Cost: $m,2033,0.4278383999999998
South_Africa,Vanderkloof_HY_ZAF,Variable Cost: $m,2034,0.4278383999999998
South_Africa,Vanderkloof_HY_ZAF,Variable Cost: $m,2035,0.42783839999999956
Lesotho,LesothoSolar_REN_LSO,Fixed O&M: $m,2025,0.42
Lesotho,LesothoSolar_REN_LSO,Fixed O&M: $m,2026,0.42
Lesotho,LesothoSolar_REN_LSO,Fixed O&M: $m,2027,0.42
Lesotho,LesothoSolar_REN_LSO,Fixed O&M: $m,2028,0.42
Lesotho,LesothoSolar_REN_LSO,Fixed O&M: $m,2029,0.42
Lesotho,LesothoSolar_REN_LSO,Fixed O&M: $m,2030,0.42
Lesotho,LesothoSolar_REN_LSO,Fixed O&M: $m,2031,0.42
Lesotho,LesothoSolar_REN_LSO,Fixed O&M: $m,2032,0.42
Lesotho,LesothoSolar_REN_LSO,Fixed O&M: $m,2033,0.42
Lesotho,LesothoSolar_REN_LSO,Fixed O&M: $m,2034,0.42
Lesotho,LesothoSolar_REN_LSO,Fixed O&M: $m,2035,0.42
Lesotho,Muela_HY_LSO,Fixed O&M: $m,2025,2.96
Lesotho,Muela_HY_LSO,Fixed O&M: $m,2026,2.96
Lesotho,Muela_HY_LSO,Fixed O&M: $m,2027,2.96
Lesotho,Muela_HY_LSO,Fixed O&M: $m,2028,2.96
Lesotho,Muela_HY_LSO,Fixed O&M: $m,2029,2.96
Lesotho,Muela_HY_LSO,Fixed O&M: $m,2030,2.96
Lesotho,Muela_HY_LSO,Fixed O&M: $m,2031,2.96
Lesotho,Muela_HY_LSO,Fixed O&M: $m,2032,2.96
Lesotho,Muela_HY_LSO,Fixed O&M: $m,2033,2.96
Lesotho,Muela_HY_LSO,Fixed O&M: $m,2034,2.96
Lesotho,Muela_HY_LSO,Fixed O&M: $m,2035,2.96
Lesotho,Muela_HY_LSO,Variable Cost: $m,2025,0.2821467264000007
Lesotho,Muela_HY_LSO,Variable Cost: $m,2026,0.28214672640000066
Lesotho,Muela_HY_LSO,Variable Cost: $m,2027,0.2821467264000003
Lesotho,Muela_HY_LSO,Variable Cost: $m,2028,0.27998640453278445
Lesotho,Muela_HY_LSO,Variable Cost: $m,2029,0.27575900808870796
Lesotho,Muela_HY_LSO,Variable Cost: $m,2030,0.27626738320408867
Lesotho,Muela_HY_LSO,Variable Cost: $m,2031,0.27568220921034
Lesotho,Muela_HY_LSO,Variable Cost: $m,2032,0.2745751543743335
Lesotho,Muela_HY_LSO,Variable Cost: $m,2033,0.272949975030548
Lesotho,Muela_HY_LSO,Variable Cost: $m,2034,0.2718773391427997
Lesotho,Muela_HY_LSO,Variable Cost: $m,2035,0.26981573928468794
Lesotho,New_BESS_LSO,Generation costs: $m,2027,1.1844684667938292
Lesotho,New_BESS_LSO,Generation costs: $m,2028,1.1844684667938292
Lesotho,New_BESS_LSO,Generation costs: $m,2029,1.4883044173477402
Lesotho,New_BESS_LSO,Generation costs: $m,2030,3.463564792739542
Lesotho,New_BESS_LSO,Generation costs: $m,2031,4.067753772589122
Lesotho,New_BESS_LSO,Generation costs: $m,2032,4.873389339675961
Lesotho,New_BESS_LSO,Generation costs: $m,2033,7.194257658384904
Lesotho,New_BESS_LSO,Generation costs: $m,2034,8.216098080625073
Lesotho,New_BESS_LSO,Generation costs: $m,2035,9.697300402332013
Lesotho,New_BESS_LSO,Fixed O&M: $m,2027,0.6042960000000003
Lesotho,New_BESS_LSO,Fixed O&M: $m,2028,0.6042960000000003
Lesotho,New_BESS_LSO,Fixed O&M: $m,2029,0.7262640000000001
Lesotho,New_BESS_LSO,Fixed O&M: $m,2030,1.4192639999999999
Lesotho,New_BESS_LSO,Fixed O&M: $m,2031,2.1122639999999997
Lesotho,New_BESS_LSO,Fixed O&M: $m,2032,2.8052639999999998
Lesotho,New_BESS_LSO,Fixed O&M: $m,2033,3.498264
Lesotho,New_BESS_LSO,Fixed O&M: $m,2034,4.191263999999999
Lesotho,New_BESS_LSO,Fixed O&M: $m,2035,4.884264
Lesotho,New_PV_LSO,Generation costs: $m,2026,3.942626597898607
Lesotho,New_PV_LSO,Generation costs: $m,2027,7.636492231882182
Lesotho,New_PV_LSO,Generation costs: $m,2028,11.081596901950727
Lesotho,New_PV_LSO,Generation costs: $m,2029,12.801939176170977
Lesotho,New_PV_LSO,Generation costs: $m,2030,14.134346310065025
Lesotho,New_PV_LSO,Generation costs: $m,2031,14.329026022735691
Lesotho,New_PV_LSO,Generation costs: $m,2032,14.732498783807662
Lesotho,New_PV_LSO,Generation costs: $m,2033,16.390038930175002
Lesotho,New_PV_LSO,Generation costs: $m,2034,16.99624687770968
Lesotho,New_PV_LSO,Generation costs: $m,2035,17.976095787224182
Lesotho,New_PV_LSO,Fixed O&M: $m,2026,1.125
Lesotho,New_PV_LSO,Fixed O&M: $m,2027,2.25
Lesotho,New_PV_LSO,Fixed O&M: $m,2028,3.375
Lesotho,New_PV_LSO,Fixed O&M: $m,2029,3.980499669754486
Lesotho,New_PV_LSO,Fixed O&M: $m,2030,4.489037735251657
Lesotho,New_PV_LSO,Fixed O&M: $m,2031,4.564543199567752
Lesotho,New_PV_LSO,Fixed O&M: $m,2032,4.72334049036033
Lesotho,New_PV_LSO,Fixed O&M: $m,2033,5.3865998613215815
Lesotho,New_PV_LSO,Fixed O&M: $m,2034,5.633290399287687
Lesotho,New_PV_LSO,Fixed O&M: $m,2035,6.0382179076373035
Lesotho,Oxbow_HY_LSO,Variable Cost: $m,2032,-8.407052831671534e-17
Eswatini,Edwaleni1_HY_SWZ,Fixed O&M: $m,2025,0.39999999999999997
Eswatini,Edwaleni1_HY_SWZ,Fixed O&M: $m,2026,0.39999999999999997
Eswatini,Edwaleni1_HY_SWZ,Fixed O&M: $m,2027,0.39999999999999997
Eswatini,Edwaleni1_HY_SWZ,Fixed O&M: $m,2028,0.39999999999999997
Eswatini,Edwaleni1_HY_SWZ,Fixed O&M: $m,2029,0.39999999999999997
Eswatini,Edwaleni1_HY_SWZ,Fixed O&M: $m,2030,0.39999999999999997
Eswatini,Edwaleni1_HY_SWZ,Fixed O&M: $m,2031,0.39999999999999997
Eswatini,Edwaleni1_HY_SWZ,Fixed O&M: $m,2032,0.39999999999999997
Eswatini,Edwaleni1_HY_SWZ,Fixed O&M: $m,2033,0.39999999999999997
Eswatini,Edwaleni1_HY_SWZ,Fixed O&M: $m,2034,0.39999999999999997
Eswatini,Edwaleni1_HY_SWZ,Fixed O&M: $m,2035,0.39999999999999997
Eswatini,Edwaleni1_HY_SWZ,Variable Cost: $m,2025,0.014646720000000004
Eswatini,Edwaleni1_HY_SWZ,Variable Cost: $m,2026,0.01464672
Eswatini,Edwaleni1_HY_SWZ,Variable Cost: $m,2027,0.01464672
Eswatini,Edwaleni1_HY_SWZ,Variable Cost: $m,2028,0.014646720000000005
Eswatini,Edwaleni1_HY_SWZ,Variable Cost: $m,2029,0.014646720000000002
Eswatini,Edwaleni1_HY_SWZ,Variable Cost: $m,2030,0.014646720000000005
Eswatini,Edwaleni1_HY_SWZ,Variable Cost: $m,2031,0.014646720000000002
Eswatini,Edwaleni1_HY_SWZ,Variable Cost: $m,2032,0.014646720000000005
Eswatini,Edwaleni1_HY_SWZ,Variable Cost: $m,2033,0.014646719999999997
Eswatini,Edwaleni1_HY_SWZ,Variable Cost: $m,2034,0.014646720000000002
Eswatini,Edwaleni1_HY_SWZ,Variable Cost: $m,2035,0.014646720000000004
Eswatini,Edwaleni2_HY_SWZ,Fixed O&M: $m,2025,0.19999999999999998
Eswatini,Edwaleni2_HY_SWZ,Fixed O&M: $m,2026,0.19999999999999998
Eswatini,Edwaleni2_HY_SWZ,Fixed O&M: $m,2027,0.19999999999999998
Eswatini,Edwaleni2_HY_SWZ,Fixed O&M: $m,2028,0.19999999999999998
Eswatini,Edwaleni2_HY_SWZ,Fixed O&M: $m,2029,0.19999999999999998
Eswatini,Edwaleni2_HY_SWZ,Fixed O&M: $m,2030,0.19999999999999998
Eswatini,Edwaleni2_HY_SWZ,Fixed O&M: $m,2031,0.19999999999999998
Eswatini,Edwaleni2_HY_SWZ,Fixed O&M: $m,2032,0.19999999999999998
Eswatini,Edwaleni2_HY_SWZ,Fixed O&M: $m,2033,0.19999999999999998
Eswatini,Edwaleni2_HY_SWZ,Fixed O&M: $m,2034,0.19999999999999998
Eswatini,Edwaleni2_HY_SWZ,Fixed O&M: $m,2035,0.19999999999999998
Eswatini,Edwaleni2_HY_SWZ,Variable Cost: $m,2025,0.007323360000000001
Eswatini,Edwaleni2_HY_SWZ,Variable Cost: $m,2026,0.00732336
Eswatini,Edwaleni2_HY_SWZ,Variable Cost: $m,2027,0.007323360000000001
Eswatini,Edwaleni2_HY_SWZ,Variable Cost: $m,2028,0.007323360000000004
Eswatini,Edwaleni2_HY_SWZ,Variable Cost: $m,2029,0.007323360000000002
Eswatini,Edwaleni2_HY_SWZ,Variable Cost: $m,2030,0.007323360000000003
Eswatini,Edwaleni2_HY_SWZ,Variable Cost: $m,2031,0.007323360000000003
Eswatini,Edwaleni2_HY_SWZ,Variable Cost: $m,2032,0.007323360000000001
Eswatini,Edwaleni2_HY_SWZ,Variable Cost: $m,2033,0.007323359999999998
Eswatini,Edwaleni2_HY_SWZ,Variable Cost: $m,2034,0.007323359999999999
Eswatini,Edwaleni2_HY_SWZ,Variable Cost: $m,2035,0.007323360000000003
Eswatini,EdwaleniThermal_TH_SWZ,Fixed O&M: $m,2025,0.072
Eswatini,EdwaleniThermal_TH_SWZ,Fixed O&M: $m,2026,0.072
Eswatini,EdwaleniThermal_TH_SWZ,Fixed O&M: $m,2027,0.072
Eswatini,EdwaleniThermal_TH_SWZ,Fixed O&M: $m,2028,0.072
Eswatini,EdwaleniThermal_TH_SWZ,Fixed O&M: $m,2029,0.072
Eswatini,EdwaleniThermal_TH_SWZ,Fixed O&M: $m,2030,0.072
Eswatini,EdwaleniThermal_TH_SWZ,Fixed O&M: $m,2031,0.072
Eswatini,EdwaleniThermal_TH_SWZ,Fixed O&M: $m,2032,0.072
Eswatini,EdwaleniThermal_TH_SWZ,Fixed O&M: $m,2033,0.072
Eswatini,EdwaleniThermal_TH_SWZ,Fixed O&M: $m,2034,0.072
Eswatini,EdwaleniThermal_TH_SWZ,Fixed O&M: $m,2035,0.072
Eswatini,EdwaleniThermal_TH_SWZ,Variable Cost: $m,2033,0.002336707150670963
Eswatini,EdwaleniThermal_TH_SWZ,Variable Cost: $m,2034,0.0023170206805999305
Eswatini,EdwaleniThermal_TH_SWZ,Variable Cost: $m,2035,0.0022973342274258215
Eswatini,EEC_Solar_PV,Fixed O&M: $m,2025,0.15
Eswatini,EEC_Solar_PV,Fixed O&M: $m,2026,0.15
Eswatini,EEC_Solar_PV,Fixed O&M: $m,2027,0.15
Eswatini,EEC_Solar_PV,Fixed O&M: $m,2028,0.15
Eswatini,EEC_Solar_PV,Fixed O&M: $m,2029,0.15
Eswatini,EEC_Solar_PV,Fixed O&M: $m,2030,0.15
Eswatini,EEC_Solar_PV,Fixed O&M: $m,2031,0.15
Eswatini,EEC_Solar_PV,Fixed O&M: $m,2032,0.15
Eswatini,EEC_Solar_PV,Fixed O&M: $m,2033,0.15
Eswatini,EEC_Solar_PV,Fixed O&M: $m,2034,0.15
Eswatini,EEC_Solar_PV,Fixed O&M: $m,2035,0.15
Eswatini,Ezulwini_HY_SWZ,Fixed O&M: $m,2025,0.7999999999999999
Eswatini,Ezulwini_HY_SWZ,Fixed O&M: $m,2026,0.7999999999999999
Eswatini,Ezulwini_HY_SWZ,Fixed O&M: $m,2027,0.7999999999999999
Eswatini,Ezulwini_HY_SWZ,Fixed O&M: $m,2028,0.7999999999999999
Eswatini,Ezulwini_HY_SWZ,Fixed O&M: $m,2029,0.7999999999999999
Eswatini,Ezulwini_HY_SWZ,Fixed O&M: $m,2030,0.7999999999999999
Eswatini,Ezulwini_HY_SWZ,Fixed O&M: $m,2031,0.7999999999999999
Eswatini,Ezulwini_HY_SWZ,Fixed O&M: $m,2032,0.7999999999999999
Eswatini,Ezulwini_HY_SWZ,Fixed O&M: $m,2033,0.7999999999999999
Eswatini,Ezulwini_HY_SWZ,Fixed O&M: $m,2034,0.7999999999999999
Eswatini,Ezulwini_HY_SWZ,Fixed O&M: $m,2035,0.7999999999999999
Eswatini,Ezulwini_HY_SWZ,Variable Cost: $m,2025,0.019271999999999994
Eswatini,Ezulwini_HY_SWZ,Variable Cost: $m,2026,0.019271999999999994
Eswatini,Ezulwini_HY_SWZ,Variable Cost: $m,2027,0.01927199999999999
Eswatini,Ezulwini_HY_SWZ,Variable Cost: $m,2028,0.019271999999999987
Eswatini,Ezulwini_HY_SWZ,Variable Cost: $m,2029,0.01927199999999998
Eswatini,Ezulwini_HY_SWZ,Variable Cost: $m,2030,0.019271999999999973
Eswatini,Ezulwini_HY_SWZ,Variable Cost: $m,2031,0.019271999999999987
Eswatini,Ezulwini_HY_SWZ,Variable Cost: $m,2032,0.019271999999999987
Eswatini,Ezulwini_HY_SWZ,Variable Cost: $m,2033,0.019271999999999994
Eswatini,Ezulwini_HY_SWZ,Variable Cost: $m,2034,0.019271999999999994
Eswatini,Ezulwini_HY_SWZ,Variable Cost: $m,2035,0.019271999999999987
Eswatini,Maguduza_HY_SWZ,Fixed O&M: $m,2025,0.19999999999999998
Eswatini,Maguduza_HY_SWZ,Fixed O&M: $m,2026,0.19999999999999998
