gen,StYr,RetrYr,Zone,Capacity,MinLimitShare,HeatRate,RampUpRate,RampDnRate,OverLoadFactor,ResLimShare,FOMperMW,VOM,ReserveCost,Capex,Life,BuildLimitperYear,MaxTotalBuild,DescreteCap,Type,fuel1,fuel2,Status,HeatRate2,VRETech,UnitSize,pvwsto,stowpv,RE_Flag,CapacityCredit,Error
AE,2030,2045,1,100000,0.8,2.7296,1,1,,,8000,4.22,,0.95,12.842465753424657,1000,100000,0,1,,,3,,,5,,,,
PEM,2030,2045,1,100000,0,2.52488,1,1,,,8000,4.22,,1.1819999999999999,12.842465753424657,1000,100000,0,1,,,3,,,5,,,,
SOE,2030,2060,1,100000,0,3.0708000000000002,1,1,,,12000,4.22,,4.2,8.9897260273972606,1000,100000,0,1,,,3,,,5,,,,
P2G,2060,2060,1,100001,0,2.73,1,1,,,16000,5,,1.1499999999999999,30,1000,100000,0,2,,,3,,,5,,,,
AE_2045,2045,2060,1,100000,0.8,2.7296,1,1,,,8000,4.22,,0.95,12.842465753424657,10000,100000,0,1,,,3,,,100,,,,
PEM_2045,2045,2060,1,100000,0,2.52488,1,1,,,8000,4.22,,1.45,12.842465753424657,10000,100000,0,1,,,3,,,100,,,,
SOE_2045,2045,2060,1,100000,0,3.0708000000000002,1,1,,,12000,4.22,,4.2,8.9897260273972606,10000,100000,0,1,,,3,,,100,,,,
