zext,q,d,year,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Bulgaria,Q1,d1,2046,0.010,8.393,0.010,81.671,98.302,128.800,167.528,159.499,114.871,102.168,108.069,107.821,105.631,116.346,130.865,158.987,209.113,245.356,219.579,169.577,156.192,102.168,102.168,101.485
Bulgaria,Q1,d1,2047,0.010,6.631,0.010,79.910,96.541,127.038,165.766,157.738,113.109,100.407,106.308,106.059,103.870,114.585,129.104,157.226,207.351,243.594,217.817,167.816,154.430,100.407,100.407,99.724
Bulgaria,Q1,d1,2048,0.010,4.870,0.010,78.148,94.779,125.277,164.005,155.977,111.348,98.646,104.547,104.298,102.109,112.823,127.342,155.464,205.590,241.833,216.056,166.055,152.669,98.646,98.646,97.963
Bulgaria,Q1,d1,2049,0.010,3.109,0.010,76.387,93.018,123.516,162.244,154.215,109.587,96.885,102.786,102.537,100.347,111.062,125.581,153.703,203.829,240.072,214.295,164.293,150.908,96.885,96.885,96.201
Bulgaria,Q1,d1,2050,0.010,1.348,0.010,74.626,91.257,121.755,160.482,152.454,107.826,95.123,101.024,100.776,98.586,109.301,123.820,151.942,202.067,238.311,212.534,162.532,149.147,95.123,95.123,94.440
Bulgaria,Q1,d1,2051,0.010,1.348,0.010,74.626,91.257,121.755,160.482,152.454,107.826,95.123,101.024,100.776,98.586,109.301,123.820,151.942,202.067,238.311,212.534,162.532,149.147,95.123,95.123,94.440
Bulgaria,Q1,d1,2052,0.010,1.348,0.010,74.626,91.257,121.755,160.482,152.454,107.826,95.123,101.024,100.776,98.586,109.301,123.820,151.942,202.067,238.311,212.534,162.532,149.147,95.123,95.123,94.440
Bulgaria,Q1,d1,2053,0.010,1.348,0.010,74.626,91.257,121.755,160.482,152.454,107.826,95.123,101.024,100.776,98.586,109.301,123.820,151.942,202.067,238.311,212.534,162.532,149.147,95.123,95.123,94.440
Bulgaria,Q1,d2,2024,77.727,70.896,67.570,82.056,104.948,174.026,170.756,161.695,166.586,170.091,160.411,156.579,159.006,200.638,280.774,337.334,306.570,294.876,237.042,237.530,175.929,166.493,127.053,128.861
Bulgaria,Q1,d2,2025,86.478,78.898,75.207,91.281,116.680,193.324,189.696,179.642,185.069,188.958,178.218,173.966,176.658,222.851,311.764,374.518,340.386,327.411,263.242,263.783,195.435,184.965,141.206,143.212
Bulgaria,Q1,d2,2026,29.951,21.624,17.569,35.229,63.135,147.346,143.359,132.313,138.276,142.548,130.748,126.076,129.035,179.787,277.477,346.426,308.924,294.668,224.166,224.760,149.665,138.162,90.082,92.287
Bulgaria,Q1,d2,2027,31.244,22.168,17.749,36.995,67.409,159.186,154.841,142.802,149.301,153.957,141.097,136.005,139.229,194.542,301.009,376.153,335.281,319.745,242.907,243.555,161.713,149.176,96.777,99.180
Bulgaria,Q1,d2,2028,32.537,22.713,17.929,38.763,71.684,171.027,166.324,153.293,160.327,165.367,151.447,145.935,149.425,209.298,324.543,405.883,361.642,344.824,261.652,262.352,173.763,160.193,103.473,106.074
Bulgaria,Q1,d2,2029,33.829,23.257,18.109,40.529,75.958,182.867,177.806,163.782,171.352,176.776,161.796,155.864,159.620,224.053,348.075,435.609,387.999,369.900,280.393,281.147,185.811,171.207,110.168,112.967
Bulgaria,Q1,d2,2030,35.122,23.801,18.289,42.296,80.231,194.707,189.287,174.271,182.377,188.185,172.144,165.793,169.815,238.808,371.606,465.336,414.356,394.976,299.135,299.943,197.859,182.222,116.863,119.860
Bulgaria,Q1,d2,2031,32.304,20.983,15.471,39.478,77.413,191.889,186.469,171.453,179.559,185.367,169.326,162.975,166.997,235.989,368.788,462.517,411.538,392.158,296.317,297.125,195.041,179.404,114.045,117.042
Bulgaria,Q1,d2,2032,29.485,18.165,12.653,36.660,74.596,189.071,183.651,168.635,176.741,182.549,166.508,160.157,164.179,233.171,365.970,459.700,408.720,389.340,293.499,294.307,192.223,176.586,111.227,114.224
Bulgaria,Q1,d2,2033,26.668,15.347,9.835,33.842,71.777,186.253,180.833,165.817,173.923,179.731,163.690,157.339,161.361,230.353,363.152,456.881,405.902,386.522,290.681,291.488,189.405,173.768,108.409,111.406
Bulgaria,Q1,d2,2034,23.849,12.529,7.017,31.024,68.959,183.435,178.015,162.999,171.105,176.913,160.872,154.521,158.543,227.535,360.334,454.063,403.084,383.704,287.863,288.671,186.587,170.950,105.591,108.588
Bulgaria,Q1,d2,2035,21.031,9.711,4.199,28.206,66.141,180.617,175.197,160.181,168.287,174.095,158.054,151.703,155.725,224.717,357.516,451.245,400.266,380.886,285.045,285.853,183.769,168.132,102.773,105.770
Bulgaria,Q1,d2,2036,18.213,6.893,1.381,25.388,63.323,177.799,172.379,157.363,165.469,171.277,155.236,148.885,152.906,221.899,354.698,448.427,397.447,378.068,282.227,283.034,180.951,165.314,99.955,102.952
Bulgaria,Q1,d2,2037,15.395,4.075,0.010,22.570,60.505,174.981,169.561,154.545,162.651,168.459,152.418,146.067,150.089,219.081,351.880,445.609,394.630,375.250,279.409,280.216,178.133,162.496,97.137,100.134
Bulgaria,Q1,d2,2038,12.577,1.257,0.010,19.752,57.687,172.163,166.743,151.727,159.833,165.641,149.600,143.249,147.270,216.263,349.062,442.791,391.812,372.432,276.591,277.398,175.315,159.678,94.319,97.316
Bulgaria,Q1,d2,2039,9.759,0.010,0.010,16.933,54.869,169.345,163.925,148.909,157.015,162.823,146.782,140.431,144.452,213.445,346.244,439.973,388.993,369.614,273.773,274.580,172.497,156.860,91.501,94.498
Bulgaria,Q1,d2,2040,6.941,0.010,0.010,14.115,52.051,166.526,161.107,146.091,154.197,160.005,143.964,137.613,141.634,210.627,343.426,437.155,386.175,366.796,270.955,271.762,169.679,154.042,88.683,91.680
Bulgaria,Q1,d2,2041,5.180,0.010,0.010,12.354,50.290,164.765,159.346,144.330,152.436,158.243,142.202,135.851,139.873,208.866,341.664,435.394,384.414,365.035,269.194,270.001,167.917,152.280,86.921,89.918
Bulgaria,Q1,d2,2042,3.419,0.010,0.010,10.593,48.529,163.004,157.584,142.569,150.674,156.482,140.441,134.090,138.112,207.105,339.903,433.633,382.653,363.274,267.432,268.240,166.156,150.519,85.160,88.157
Bulgaria,Q1,d2,2043,1.657,0.010,0.010,8.832,46.767,161.243,155.823,140.807,148.913,154.721,138.680,132.329,136.351,205.343,338.142,431.871,380.892,361.512,265.671,266.478,164.395,148.758,83.399,86.396
Bulgaria,Q1,d2,2044,0.010,0.010,0.010,7.070,45.006,159.481,154.062,139.046,147.152,152.959,136.919,130.567,134.589,203.582,336.381,430.110,379.130,359.751,263.910,264.717,162.634,146.997,81.638,84.635
Bulgaria,Q1,d2,2045,0.010,0.010,0.010,5.309,43.245,157.720,152.301,137.285,145.391,151.198,135.157,128.806,132.828,201.821,334.619,428.349,377.369,357.990,262.149,262.956,160.872,145.235,79.876,82.873
Bulgaria,Q1,d2,2046,0.010,0.010,0.010,3.548,41.484,155.959,150.539,135.523,143.629,149.437,133.396,127.045,131.067,200.060,332.858,426.588,375.608,356.228,260.387,261.195,159.111,143.474,78.115,81.112
Bulgaria,Q1,d2,2047,0.010,0.010,0.010,1.786,39.722,154.198,148.778,133.762,141.868,147.676,131.635,125.284,129.305,198.298,331.097,424.826,373.846,354.467,258.626,259.433,157.350,141.713,76.354,79.351
Bulgaria,Q1,d2,2048,0.010,0.010,0.010,0.025,37.961,152.436,147.017,132.001,140.107,145.914,129.874,123.522,127.544,196.537,329.336,423.065,372.085,352.706,256.865,257.672,155.589,139.952,74.593,77.590
Bulgaria,Q1,d2,2049,0.010,0.010,0.010,0.010,36.200,150.675,145.256,130.240,138.345,144.153,128.112,121.761,125.783,194.776,327.574,421.304,370.324,350.945,255.103,255.911,153.827,138.190,72.831,75.828
Bulgaria,Q1,d2,2050,0.010,0.010,0.010,0.010,34.438,148.914,143.494,128.478,136.584,142.392,126.351,120.000,124.022,193.014,325.813,419.543,368.563,349.183,253.342,254.150,152.066,136.429,71.070,74.067
Bulgaria,Q1,d2,2051,0.010,0.010,0.010,0.010,34.438,148.914,143.494,128.478,136.584,142.392,126.351,120.000,124.022,193.014,325.813,419.543,368.563,349.183,253.342,254.150,152.066,136.429,71.070,74.067
Bulgaria,Q1,d2,2052,0.010,0.010,0.010,0.010,34.438,148.914,143.494,128.478,136.584,142.392,126.351,120.000,124.022,193.014,325.813,419.543,368.563,349.183,253.342,254.150,152.066,136.429,71.070,74.067
Bulgaria,Q1,d2,2053,0.010,0.010,0.010,0.010,34.438,148.914,143.494,128.478,136.584,142.392,126.351,120.000,124.022,193.014,325.813,419.543,368.563,349.183,253.342,254.150,152.066,136.429,71.070,74.067
Bulgaria,Q1,d3,2024,3.523,0.010,0.010,0.646,29.179,130.407,143.976,139.693,123.286,44.687,6.943,16.576,24.784,78.327,114.965,148.277,152.774,146.731,143.826,123.295,121.224,14.299,44.846,19.078
Bulgaria,Q1,d3,2025,4.146,0.010,0.010,0.954,32.612,144.928,159.982,155.231,137.026,49.819,7.941,18.629,27.736,87.143,127.794,164.754,169.745,163.039,159.816,137.037,134.739,16.102,49.995,21.404
Bulgaria,Q1,d3,2026,0.010,0.010,0.010,0.010,0.010,94.172,110.712,105.492,85.490,0.010,0.010,0.010,0.010,30.683,75.347,115.955,121.439,114.071,110.529,85.502,82.977,0.010,0.010,0.010
Bulgaria,Q1,d3,2027,0.010,0.010,0.010,0.010,0.010,101.234,119.261,113.571,91.773,0.010,0.010,0.010,0.010,32.041,80.718,124.975,130.951,122.921,119.061,91.785,89.034,0.010,0.010,0.010
Bulgaria,Q1,d3,2028,0.010,0.010,0.010,0.010,0.010,108.297,127.811,121.652,98.056,0.010,0.010,0.010,0.010,33.399,86.090,133.996,140.464,131.772,127.595,98.070,95.091,0.010,0.010,0.010
Bulgaria,Q1,d3,2029,0.010,0.010,0.010,0.010,0.010,115.360,136.359,129.732,104.338,0.010,0.010,0.010,0.010,34.757,91.460,143.015,149.976,140.623,136.127,104.353,101.148,0.010,0.010,0.010
Bulgaria,Q1,d3,2030,0.010,0.010,0.010,0.010,0.010,122.422,144.907,137.811,110.621,0.010,0.010,0.010,0.010,36.115,96.831,152.035,159.488,149.473,144.659,110.636,107.204,0.010,0.010,0.010
Bulgaria,Q1,d3,2031,0.010,0.010,0.010,0.010,0.010,119.604,142.089,134.993,107.803,0.010,0.010,0.010,0.010,33.297,94.013,149.217,156.670,146.655,141.841,107.818,104.386,0.010,0.010,0.010
Bulgaria,Q1,d3,2032,0.010,0.010,0.010,0.010,0.010,116.786,139.271,132.175,104.985,0.010,0.010,0.010,0.010,30.479,91.195,146.399,153.852,143.837,139.023,105.000,101.568,0.010,0.010,0.010
Bulgaria,Q1,d3,2033,0.010,0.010,0.010,0.010,0.010,113.968,136.453,129.357,102.167,0.010,0.010,0.010,0.010,27.661,88.377,143.581,151.034,141.019,136.205,102.182,98.750,0.010,0.010,0.010
Bulgaria,Q1,d3,2034,0.010,0.010,0.010,0.010,0.010,111.150,133.635,126.539,99.349,0.010,0.010,0.010,0.010,24.843,85.559,140.763,148.216,138.201,133.387,99.364,95.932,0.010,0.010,0.010
Bulgaria,Q1,d3,2035,0.010,0.010,0.010,0.010,0.010,108.332,130.817,123.721,96.531,0.010,0.010,0.010,0.010,22.025,82.741,137.945,145.398,135.382,130.569,96.546,93.114,0.010,0.010,0.010
Bulgaria,Q1,d3,2036,0.010,0.010,0.010,0.010,0.010,105.514,127.999,120.903,93.713,0.010,0.010,0.010,0.010,19.207,79.923,135.127,142.580,132.565,127.751,93.728,90.296,0.010,0.010,0.010
Bulgaria,Q1,d3,2037,0.010,0.010,0.010,0.010,0.010,102.696,125.181,118.085,90.894,0.010,0.010,0.010,0.010,16.389,77.105,132.309,139.762,129.746,124.933,90.910,87.478,0.010,0.010,0.010
Bulgaria,Q1,d3,2038,0.010,0.010,0.010,0.010,0.010,99.878,122.363,115.267,88.076,0.010,0.010,0.010,0.010,13.571,74.287,129.491,136.944,126.928,122.115,88.092,84.660,0.010,0.010,0.010
Bulgaria,Q1,d3,2039,0.010,0.010,0.010,0.010,0.010,97.060,119.545,112.449,85.258,0.010,0.010,0.010,0.010,10.753,71.469,126.672,134.126,124.110,119.296,85.274,81.842,0.010,0.010,0.010
Bulgaria,Q1,d3,2040,0.010,0.010,0.010,0.010,0.010,94.242,116.727,109.631,82.440,0.010,0.010,0.010,0.010,7.935,68.651,123.855,131.308,121.292,116.478,82.456,79.024,0.010,0.010,0.010
Bulgaria,Q1,d3,2041,0.010,0.010,0.010,0.010,0.010,92.481,114.966,107.869,80.679,0.010,0.010,0.010,0.010,6.174,66.890,122.093,129.547,119.531,114.717,80.695,77.263,0.010,0.010,0.010
Bulgaria,Q1,d3,2042,0.010,0.010,0.010,0.010,0.010,90.719,113.204,106.108,78.918,0.010,0.010,0.010,0.010,4.413,65.129,120.332,127.785,117.770,112.956,78.933,75.501,0.010,0.010,0.010
Bulgaria,Q1,d3,2043,0.010,0.010,0.010,0.010,0.010,88.958,111.443,104.347,77.156,0.010,0.010,0.010,0.010,2.651,63.367,118.571,126.024,116.008,111.195,77.172,73.740,0.010,0.010,0.010
Bulgaria,Q1,d3,2044,0.010,0.010,0.010,0.010,0.010,87.197,109.682,102.585,75.395,0.010,0.010,0.010,0.010,0.890,61.606,116.809,124.263,114.247,109.433,75.411,71.979,0.010,0.010,0.010
Bulgaria,Q1,d3,2045,0.010,0.010,0.010,0.010,0.010,85.435,107.921,100.824,73.634,0.010,0.010,0.010,0.010,0.010,59.845,115.048,122.502,112.486,107.672,73.649,70.218,0.010,0.010,0.010
Bulgaria,Q1,d3,2046,0.010,0.010,0.010,0.010,0.010,83.674,106.159,99.063,71.873,0.010,0.010,0.010,0.010,0.010,58.083,113.287,120.740,110.725,105.911,71.888,68.456,0.010,0.010,0.010
Bulgaria,Q1,d3,2047,0.010,0.010,0.010,0.010,0.010,81.913,104.398,97.302,70.112,0.010,0.010,0.010,0.010,0.010,56.322,111.526,118.979,108.963,104.150,70.127,66.695,0.010,0.010,0.010
Bulgaria,Q1,d3,2048,0.010,0.010,0.010,0.010,0.010,80.152,102.637,95.540,68.350,0.010,0.010,0.010,0.010,0.010,54.561,109.764,117.218,107.202,102.388,68.366,64.934,0.010,0.010,0.010
Bulgaria,Q1,d3,2049,0.010,0.010,0.010,0.010,0.010,78.390,100.876,93.779,66.589,0.010,0.010,0.010,0.010,0.010,52.800,108.003,115.457,105.441,100.627,66.604,63.173,0.010,0.010,0.010
Bulgaria,Q1,d3,2050,0.010,0.010,0.010,0.010,0.010,76.629,99.114,92.018,64.828,0.010,0.010,0.010,0.010,0.010,51.038,106.242,113.695,103.680,98.866,64.843,61.411,0.010,0.010,0.010
Bulgaria,Q1,d3,2051,0.010,0.010,0.010,0.010,0.010,76.629,99.114,92.018,64.828,0.010,0.010,0.010,0.010,0.010,51.038,106.242,113.695,103.680,98.866,64.843,61.411,0.010,0.010,0.010
Bulgaria,Q1,d3,2052,0.010,0.010,0.010,0.010,0.010,76.629,99.114,92.018,64.828,0.010,0.010,0.010,0.010,0.010,51.038,106.242,113.695,103.680,98.866,64.843,61.411,0.010,0.010,0.010
Bulgaria,Q1,d3,2053,0.010,0.010,0.010,0.010,0.010,76.629,99.114,92.018,64.828,0.010,0.010,0.010,0.010,0.010,51.038,106.242,113.695,103.680,98.866,64.843,61.411,0.010,0.010,0.010
Bulgaria,Q1,d4,2024,79.807,76.537,77.390,85.579,105.595,131.822,128.646,114.731,16.576,6.971,6.971,6.971,6.971,6.971,6.971,6.971,62.528,120.531,121.028,107.216,97.920,85.926,81.007,81.663
Bulgaria,Q1,d4,2025,88.786,85.157,86.103,95.190,117.397,146.498,142.973,127.534,18.629,7.972,7.972,7.972,7.972,7.972,7.972,7.972,69.614,133.970,134.521,119.196,108.882,95.575,90.116,90.844
Bulgaria,Q1,d4,2026,32.487,28.501,29.540,39.524,63.924,95.897,92.024,75.061,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,11.423,82.132,82.737,65.900,54.568,39.947,33.950,34.749
Bulgaria,Q1,d4,2027,34.008,29.663,30.796,41.676,68.268,103.114,98.894,80.406,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,11.051,88.112,88.772,70.422,58.072,42.137,35.601,36.473
Bulgaria,Q1,d4,2028,35.529,30.826,32.052,43.830,72.614,110.332,105.764,85.753,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,10.679,94.094,94.808,74.945,61.577,44.328,37.253,38.197
Bulgaria,Q1,d4,2029,37.049,31.988,33.307,45.982,76.958,117.550,112.633,91.098,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,10.307,100.075,100.843,79.467,65.081,46.519,38.905,39.920
Bulgaria,Q1,d4,2030,38.569,33.150,34.563,48.135,81.303,124.767,119.503,96.443,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,9.934,106.055,106.878,83.990,68.585,48.709,40.556,41.644
Bulgaria,Q1,d4,2031,35.751,30.331,31.744,45.316,78.485,121.949,116.685,93.625,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,7.117,103.237,104.060,81.171,65.767,45.891,37.739,38.825
Bulgaria,Q1,d4,2032,32.933,27.513,28.927,42.498,75.667,119.131,113.867,90.807,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,4.298,100.419,101.242,78.353,62.949,43.073,34.920,36.008
Bulgaria,Q1,d4,2033,30.115,24.695,26.108,39.680,72.849,116.313,111.049,87.989,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,1.480,97.601,98.424,75.535,60.131,40.255,32.102,33.189
Bulgaria,Q1,d4,2034,27.297,21.877,23.290,36.862,70.031,113.495,108.231,85.171,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,94.783,95.606,72.717,57.313,37.437,29.284,30.371
Bulgaria,Q1,d4,2035,24.479,19.059,20.472,34.044,67.213,110.677,105.413,82.353,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,91.965,92.788,69.899,54.495,34.619,26.466,27.553
Bulgaria,Q1,d4,2036,21.661,16.241,17.654,31.226,64.395,107.859,102.595,79.535,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,89.147,89.970,67.081,51.677,31.801,23.648,24.735
Bulgaria,Q1,d4,2037,18.843,13.423,14.836,28.408,61.577,105.041,99.776,76.717,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,86.329,87.152,64.263,48.859,28.983,20.830,21.917
Bulgaria,Q1,d4,2038,16.025,10.605,12.018,25.590,58.759,102.223,96.959,73.899,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,83.511,84.334,61.445,46.041,26.165,18.012,19.099
Bulgaria,Q1,d4,2039,13.207,7.787,9.200,22.772,55.941,99.405,94.141,71.081,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,80.693,81.516,58.627,43.223,23.347,15.194,16.281
Bulgaria,Q1,d4,2040,10.389,4.969,6.382,19.954,53.123,96.587,91.322,68.263,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,77.875,78.698,55.809,40.405,20.529,12.376,13.463
Bulgaria,Q1,d4,2041,8.627,3.208,4.621,18.193,51.361,94.825,89.561,66.502,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,76.114,76.937,54.048,38.644,18.767,10.615,11.702
Bulgaria,Q1,d4,2042,6.866,1.447,2.860,16.432,49.600,93.064,87.800,64.740,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,74.352,75.175,52.287,36.882,17.006,8.854,9.941
Bulgaria,Q1,d4,2043,5.105,0.010,1.098,14.670,47.839,91.303,86.039,62.979,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,72.591,73.414,50.525,35.121,15.245,7.092,8.179
Bulgaria,Q1,d4,2044,3.344,0.010,0.010,12.909,46.078,89.542,84.277,61.218,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,70.830,71.653,48.764,33.360,13.483,5.331,6.418
Bulgaria,Q1,d4,2045,1.582,0.010,0.010,11.148,44.316,87.780,82.516,59.456,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,69.069,69.892,47.003,31.599,11.722,3.570,4.657
Bulgaria,Q1,d4,2046,0.010,0.010,0.010,9.386,42.555,86.019,80.755,57.695,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,67.307,68.130,45.242,29.837,9.961,1.808,2.896
Bulgaria,Q1,d4,2047,0.010,0.010,0.010,7.625,40.794,84.258,78.993,55.934,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,65.546,66.369,43.480,28.076,8.200,0.047,1.134
Bulgaria,Q1,d4,2048,0.010,0.010,0.010,5.864,39.032,82.496,77.232,54.173,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,63.785,64.608,41.719,26.315,6.438,0.010,0.010
Bulgaria,Q1,d4,2049,0.010,0.010,0.010,4.103,37.271,80.735,75.471,52.411,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,62.023,62.846,39.958,24.554,4.677,0.010,0.010
Bulgaria,Q1,d4,2050,0.010,0.010,0.010,2.341,35.510,78.974,73.710,50.650,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,60.262,61.085,38.197,22.792,2.916,0.010,0.010
Bulgaria,Q1,d4,2051,0.010,0.010,0.010,2.341,35.510,78.974,73.710,50.650,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,60.262,61.085,38.197,22.792,2.916,0.010,0.010
Bulgaria,Q1,d4,2052,0.010,0.010,0.010,2.341,35.510,78.974,73.710,50.650,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,60.262,61.085,38.197,22.792,2.916,0.010,0.010
Bulgaria,Q1,d4,2053,0.010,0.010,0.010,2.341,35.510,78.974,73.710,50.650,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,60.262,61.085,38.197,22.792,2.916,0.010,0.010
Bulgaria,Q1,d5,2024,96.337,96.636,96.871,105.145,107.384,135.908,167.261,183.106,158.996,155.464,135.880,133.321,135.870,140.865,153.927,174.636,211.892,190.453,199.345,163.204,135.898,112.903,91.773,91.323
Bulgaria,Q1,d5,2025,107.125,107.458,107.718,116.898,119.383,151.031,185.818,203.399,176.648,172.728,150.999,148.161,150.989,156.530,171.024,194.000,235.337,211.550,221.416,181.316,151.020,125.507,102.062,101.563
