zext,q,daytype,y,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Seepex,m5,d4,2025,68,68,68,68,68,68,89,89,89,94,94,94,94,94,94,94,94,115,115,115,115,94,94,77
Seepex,m5,d5,2025,68,68,68,68,68,68,89,89,89,94,94,94,94,94,94,94,94,115,115,115,115,94,94,77
Seepex,m5,d6,2025,68,68,68,68,68,68,89,89,89,94,94,94,94,94,94,94,94,115,115,115,115,94,94,77
Seepex,m5,d7,2025,68,68,68,68,68,68,89,89,89,94,94,94,94,94,94,94,94,115,115,115,115,94,94,77
Seepex,m6,d1,2025,76,76,76,76,76,76,100,100,100,105,105,105,105,105,105,105,105,128,128,128,128,105,105,86
Seepex,m6,d2,2025,76,76,76,76,76,76,100,100,100,105,105,105,105,105,105,105,105,128,128,128,128,105,105,86
Seepex,m6,d3,2025,76,76,76,76,76,76,100,100,100,105,105,105,105,105,105,105,105,128,128,128,128,105,105,86
Seepex,m6,d4,2025,76,76,76,76,76,76,100,100,100,105,105,105,105,105,105,105,105,128,128,128,128,105,105,86
Seepex,m6,d5,2025,76,76,76,76,76,76,100,100,100,105,105,105,105,105,105,105,105,128,128,128,128,105,105,86
Seepex,m6,d6,2025,76,76,76,76,76,76,100,100,100,105,105,105,105,105,105,105,105,128,128,128,128,105,105,86
Seepex,m6,d7,2025,76,76,76,76,76,76,100,100,100,105,105,105,105,105,105,105,105,128,128,128,128,105,105,86
Seepex,m7,d1,2025,84,84,84,84,84,84,110,110,110,116,116,116,116,116,116,116,116,142,142,142,142,116,116,95
Seepex,m7,d2,2025,84,84,84,84,84,84,110,110,110,116,116,116,116,116,116,116,116,142,142,142,142,116,116,95
Seepex,m7,d3,2025,84,84,84,84,84,84,110,110,110,116,116,116,116,116,116,116,116,142,142,142,142,116,116,95
Seepex,m7,d4,2025,84,84,84,84,84,84,110,110,110,116,116,116,116,116,116,116,116,142,142,142,142,116,116,95
Seepex,m7,d5,2025,84,84,84,84,84,84,110,110,110,116,116,116,116,116,116,116,116,142,142,142,142,116,116,95
Seepex,m7,d6,2025,84,84,84,84,84,84,110,110,110,116,116,116,116,116,116,116,116,142,142,142,142,116,116,95
Seepex,m7,d7,2025,84,84,84,84,84,84,110,110,110,116,116,116,116,116,116,116,116,142,142,142,142,116,116,95
Seepex,m8,d1,2025,72,72,72,72,72,72,95,95,95,99,99,99,99,99,99,99,99,122,122,122,122,99,99,81
Seepex,m8,d2,2025,72,72,72,72,72,72,95,95,95,99,99,99,99,99,99,99,99,122,122,122,122,99,99,81
Seepex,m8,d3,2025,72,72,72,72,72,72,95,95,95,99,99,99,99,99,99,99,99,122,122,122,122,99,99,81
Seepex,m8,d4,2025,72,72,72,72,72,72,95,95,95,99,99,99,99,99,99,99,99,122,122,122,122,99,99,81
Seepex,m8,d5,2025,72,72,72,72,72,72,95,95,95,99,99,99,99,99,99,99,99,122,122,122,122,99,99,81
Seepex,m8,d6,2025,72,72,72,72,72,72,95,95,95,99,99,99,99,99,99,99,99,122,122,122,122,99,99,81
Seepex,m8,d7,2025,72,72,72,72,72,72,95,95,95,99,99,99,99,99,99,99,99,122,122,122,122,99,99,81
Seepex,m9,d1,2025,80,80,80,80,80,80,105,105,105,110,110,110,110,110,110,110,110,135,135,135,135,110,110,90
Seepex,m9,d2,2025,80,80,80,80,80,80,105,105,105,110,110,110,110,110,110,110,110,135,135,135,135,110,110,90
Seepex,m9,d3,2025,80,80,80,80,80,80,105,105,105,110,110,110,110,110,110,110,110,135,135,135,135,110,110,90
Seepex,m9,d4,2025,80,80,80,80,80,80,105,105,105,110,110,110,110,110,110,110,110,135,135,135,135,110,110,90
Seepex,m9,d5,2025,80,80,80,80,80,80,105,105,105,110,110,110,110,110,110,110,110,135,135,135,135,110,110,90
Seepex,m9,d6,2025,80,80,80,80,80,80,105,105,105,110,110,110,110,110,110,110,110,135,135,135,135,110,110,90
Seepex,m9,d7,2025,80,80,80,80,80,80,105,105,105,110,110,110,110,110,110,110,110,135,135,135,135,110,110,90
Seepex,m10,d1,2025,96,96,96,96,96,96,126,126,126,132,132,132,132,132,132,132,132,162,162,162,162,132,132,108
Seepex,m10,d2,2025,96,96,96,96,96,96,126,126,126,132,132,132,132,132,132,132,132,162,162,162,162,132,132,108
Seepex,m10,d3,2025,96,96,96,96,96,96,126,126,126,132,132,132,132,132,132,132,132,162,162,162,162,132,132,108
Seepex,m10,d4,2025,96,96,96,96,96,96,126,126,126,132,132,132,132,132,132,132,132,162,162,162,162,132,132,108
Seepex,m10,d5,2025,96,96,96,96,96,96,126,126,126,132,132,132,132,132,132,132,132,162,162,162,162,132,132,108
Seepex,m10,d6,2025,96,96,96,96,96,96,126,126,126,132,132,132,132,132,132,132,132,162,162,162,162,132,132,108
Seepex,m10,d7,2025,96,96,96,96,96,96,126,126,126,132,132,132,132,132,132,132,132,162,162,162,162,132,132,108
Seepex,m11,d1,2025,104,104,104,104,104,104,137,137,137,143,143,143,143,143,143,143,143,176,176,176,176,143,143,117
Seepex,m11,d2,2025,104,104,104,104,104,104,137,137,137,143,143,143,143,143,143,143,143,176,176,176,176,143,143,117
Seepex,m11,d3,2025,104,104,104,104,104,104,137,137,137,143,143,143,143,143,143,143,143,176,176,176,176,143,143,117
Seepex,m11,d4,2025,104,104,104,104,104,104,137,137,137,143,143,143,143,143,143,143,143,176,176,176,176,143,143,117
Seepex,m11,d5,2025,104,104,104,104,104,104,137,137,137,143,143,143,143,143,143,143,143,176,176,176,176,143,143,117
Seepex,m11,d6,2025,104,104,104,104,104,104,137,137,137,143,143,143,143,143,143,143,143,176,176,176,176,143,143,117
Seepex,m11,d7,2025,104,104,104,104,104,104,137,137,137,143,143,143,143,143,143,143,143,176,176,176,176,143,143,117
Seepex,m12,d1,2025,116,116,116,116,116,116,152,152,152,160,160,160,160,160,160,160,160,196,196,196,196,160,160,131
Seepex,m12,d2,2025,116,116,116,116,116,116,152,152,152,160,160,160,160,160,160,160,160,196,196,196,196,160,160,131
Seepex,m12,d3,2025,116,116,116,116,116,116,152,152,152,160,160,160,160,160,160,160,160,196,196,196,196,160,160,131
Seepex,m12,d4,2025,116,116,116,116,116,116,152,152,152,160,160,160,160,160,160,160,160,196,196,196,196,160,160,131
Seepex,m12,d5,2025,116,116,116,116,116,116,152,152,152,160,160,160,160,160,160,160,160,196,196,196,196,160,160,131
Seepex,m12,d6,2025,116,116,116,116,116,116,152,152,152,160,160,160,160,160,160,160,160,196,196,196,196,160,160,131
Seepex,m12,d7,2025,116,116,116,116,116,116,152,152,152,160,160,160,160,160,160,160,160,196,196,196,196,160,160,131
Seepex,m1,d1,2030,112,112,112,112,112,112,147,147,147,154,154,154,154,154,154,154,154,189,189,189,189,154,154,126
Seepex,m1,d2,2030,112,112,112,112,112,112,147,147,147,154,154,154,154,154,154,154,154,189,189,189,189,154,154,126
Seepex,m1,d3,2030,112,112,112,112,112,112,147,147,147,154,154,154,154,154,154,154,154,189,189,189,189,154,154,126
Seepex,m1,d4,2030,112,112,112,112,112,112,147,147,147,154,154,154,154,154,154,154,154,189,189,189,189,154,154,126
Seepex,m1,d5,2030,112,112,112,112,112,112,147,147,147,154,154,154,154,154,154,154,154,189,189,189,189,154,154,126
Seepex,m1,d6,2030,112,112,112,112,112,112,147,147,147,154,154,154,154,154,154,154,154,189,189,189,189,154,154,126
Seepex,m1,d7,2030,112,112,112,112,112,112,147,147,147,154,154,154,154,154,154,154,154,189,189,189,189,154,154,126
Seepex,m2,d1,2030,108,108,108,108,108,108,142,142,142,149,149,149,149,149,149,149,149,182,182,182,182,149,149,122
Seepex,m2,d2,2030,108,108,108,108,108,108,142,142,142,149,149,149,149,149,149,149,149,182,182,182,182,149,149,122
Seepex,m2,d3,2030,108,108,108,108,108,108,142,142,142,149,149,149,149,149,149,149,149,182,182,182,182,149,149,122
Seepex,m2,d4,2030,108,108,108,108,108,108,142,142,142,149,149,149,149,149,149,149,149,182,182,182,182,149,149,122
Seepex,m2,d5,2030,108,108,108,108,108,108,142,142,142,149,149,149,149,149,149,149,149,182,182,182,182,149,149,122
Seepex,m2,d6,2030,108,108,108,108,108,108,142,142,142,149,149,149,149,149,149,149,149,182,182,182,182,149,149,122
Seepex,m2,d7,2030,108,108,108,108,108,108,142,142,142,149,149,149,149,149,149,149,149,182,182,182,182,149,149,122
Seepex,m3,d1,2030,92,92,92,92,92,92,121,121,121,127,127,127,127,127,127,127,127,155,155,155,155,127,127,104
Seepex,m3,d2,2030,92,92,92,92,92,92,121,121,121,127,127,127,127,127,127,127,127,155,155,155,155,127,127,104
Seepex,m3,d3,2030,92,92,92,92,92,92,121,121,121,127,127,127,127,127,127,127,127,155,155,155,155,127,127,104
Seepex,m3,d4,2030,92,92,92,92,92,92,121,121,121,127,127,127,127,127,127,127,127,155,155,155,155,127,127,104
Seepex,m3,d5,2030,92,92,92,92,92,92,121,121,121,127,127,127,127,127,127,127,127,155,155,155,155,127,127,104
Seepex,m3,d6,2030,92,92,92,92,92,92,121,121,121,127,127,127,127,127,127,127,127,155,155,155,155,127,127,104
Seepex,m3,d7,2030,92,92,92,92,92,92,121,121,121,127,127,127,127,127,127,127,127,155,155,155,155,127,127,104
Seepex,m4,d1,2030,76,76,76,76,76,76,100,100,100,105,105,105,105,105,105,105,105,128,128,128,128,105,105,86
Seepex,m4,d2,2030,76,76,76,76,76,76,100,100,100,105,105,105,105,105,105,105,105,128,128,128,128,105,105,86
Seepex,m4,d3,2030,76,76,76,76,76,76,100,100,100,105,105,105,105,105,105,105,105,128,128,128,128,105,105,86
Seepex,m4,d4,2030,76,76,76,76,76,76,100,100,100,105,105,105,105,105,105,105,105,128,128,128,128,105,105,86
Seepex,m4,d5,2030,76,76,76,76,76,76,100,100,100,105,105,105,105,105,105,105,105,128,128,128,128,105,105,86
Seepex,m4,d6,2030,76,76,76,76,76,76,100,100,100,105,105,105,105,105,105,105,105,128,128,128,128,105,105,86
Seepex,m4,d7,2030,76,76,76,76,76,76,100,100,100,105,105,105,105,105,105,105,105,128,128,128,128,105,105,86
Seepex,m5,d1,2030,68,68,68,68,68,68,89,89,89,94,94,94,94,94,94,94,94,115,115,115,115,94,94,77
Seepex,m5,d2,2030,68,68,68,68,68,68,89,89,89,94,94,94,94,94,94,94,94,115,115,115,115,94,94,77
Seepex,m5,d3,2030,68,68,68,68,68,68,89,89,89,94,94,94,94,94,94,94,94,115,115,115,115,94,94,77
Seepex,m5,d4,2030,68,68,68,68,68,68,89,89,89,94,94,94,94,94,94,94,94,115,115,115,115,94,94,77
Seepex,m5,d5,2030,68,68,68,68,68,68,89,89,89,94,94,94,94,94,94,94,94,115,115,115,115,94,94,77
Seepex,m5,d6,2030,68,68,68,68,68,68,89,89,89,94,94,94,94,94,94,94,94,115,115,115,115,94,94,77
Seepex,m5,d7,2030,68,68,68,68,68,68,89,89,89,94,94,94,94,94,94,94,94,115,115,115,115,94,94,77
Seepex,m6,d1,2030,76,76,76,76,76,76,100,100,100,105,105,105,105,105,105,105,105,128,128,128,128,105,105,86
Seepex,m6,d2,2030,76,76,76,76,76,76,100,100,100,105,105,105,105,105,105,105,105,128,128,128,128,105,105,86
Seepex,m6,d3,2030,76,76,76,76,76,76,100,100,100,105,105,105,105,105,105,105,105,128,128,128,128,105,105,86
Seepex,m6,d4,2030,76,76,76,76,76,76,100,100,100,105,105,105,105,105,105,105,105,128,128,128,128,105,105,86
Seepex,m6,d5,2030,76,76,76,76,76,76,100,100,100,105,105,105,105,105,105,105,105,128,128,128,128,105,105,86
Seepex,m6,d6,2030,76,76,76,76,76,76,100,100,100,105,105,105,105,105,105,105,105,128,128,128,128,105,105,86
Seepex,m6,d7,2030,76,76,76,76,76,76,100,100,100,105,105,105,105,105,105,105,105,128,128,128,128,105,105,86
Seepex,m7,d1,2030,84,84,84,84,84,84,110,110,110,116,116,116,116,116,116,116,116,142,142,142,142,116,116,95
Seepex,m7,d2,2030,84,84,84,84,84,84,110,110,110,116,116,116,116,116,116,116,116,142,142,142,142,116,116,95
Seepex,m7,d3,2030,84,84,84,84,84,84,110,110,110,116,116,116,116,116,116,116,116,142,142,142,142,116,116,95
Seepex,m7,d4,2030,84,84,84,84,84,84,110,110,110,116,116,116,116,116,116,116,116,142,142,142,142,116,116,95
Seepex,m7,d5,2030,84,84,84,84,84,84,110,110,110,116,116,116,116,116,116,116,116,142,142,142,142,116,116,95
Seepex,m7,d6,2030,84,84,84,84,84,84,110,110,110,116,116,116,116,116,116,116,116,142,142,142,142,116,116,95
Seepex,m7,d7,2030,84,84,84,84,84,84,110,110,110,116,116,116,116,116,116,116,116,142,142,142,142,116,116,95
Seepex,m8,d1,2030,72,72,72,72,72,72,95,95,95,99,99,99,99,99,99,99,99,122,122,122,122,99,99,81
Seepex,m8,d2,2030,72,72,72,72,72,72,95,95,95,99,99,99,99,99,99,99,99,122,122,122,122,99,99,81
Seepex,m8,d3,2030,72,72,72,72,72,72,95,95,95,99,99,99,99,99,99,99,99,122,122,122,122,99,99,81
Seepex,m8,d4,2030,72,72,72,72,72,72,95,95,95,99,99,99,99,99,99,99,99,122,122,122,122,99,99,81
Seepex,m8,d5,2030,72,72,72,72,72,72,95,95,95,99,99,99,99,99,99,99,99,122,122,122,122,99,99,81
Seepex,m8,d6,2030,72,72,72,72,72,72,95,95,95,99,99,99,99,99,99,99,99,122,122,122,122,99,99,81
Seepex,m8,d7,2030,72,72,72,72,72,72,95,95,95,99,99,99,99,99,99,99,99,122,122,122,122,99,99,81
Seepex,m9,d1,2030,80,80,80,80,80,80,105,105,105,110,110,110,110,110,110,110,110,135,135,135,135,110,110,90
Seepex,m9,d2,2030,80,80,80,80,80,80,105,105,105,110,110,110,110,110,110,110,110,135,135,135,135,110,110,90
Seepex,m9,d3,2030,80,80,80,80,80,80,105,105,105,110,110,110,110,110,110,110,110,135,135,135,135,110,110,90
Seepex,m9,d4,2030,80,80,80,80,80,80,105,105,105,110,110,110,110,110,110,110,110,135,135,135,135,110,110,90
Seepex,m9,d5,2030,80,80,80,80,80,80,105,105,105,110,110,110,110,110,110,110,110,135,135,135,135,110,110,90
Seepex,m9,d6,2030,80,80,80,80,80,80,105,105,105,110,110,110,110,110,110,110,110,135,135,135,135,110,110,90
Seepex,m9,d7,2030,80,80,80,80,80,80,105,105,105,110,110,110,110,110,110,110,110,135,135,135,135,110,110,90
Seepex,m10,d1,2030,96,96,96,96,96,96,126,126,126,132,132,132,132,132,132,132,132,162,162,162,162,132,132,108
Seepex,m10,d2,2030,96,96,96,96,96,96,126,126,126,132,132,132,132,132,132,132,132,162,162,162,162,132,132,108
Seepex,m10,d3,2030,96,96,96,96,96,96,126,126,126,132,132,132,132,132,132,132,132,162,162,162,162,132,132,108
Seepex,m10,d4,2030,96,96,96,96,96,96,126,126,126,132,132,132,132,132,132,132,132,162,162,162,162,132,132,108
Seepex,m10,d5,2030,96,96,96,96,96,96,126,126,126,132,132,132,132,132,132,132,132,162,162,162,162,132,132,108
Seepex,m10,d6,2030,96,96,96,96,96,96,126,126,126,132,132,132,132,132,132,132,132,162,162,162,162,132,132,108
Seepex,m10,d7,2030,96,96,96,96,96,96,126,126,126,132,132,132,132,132,132,132,132,162,162,162,162,132,132,108
Seepex,m11,d1,2030,104,104,104,104,104,104,137,137,137,143,143,143,143,143,143,143,143,176,176,176,176,143,143,117
Seepex,m11,d2,2030,104,104,104,104,104,104,137,137,137,143,143,143,143,143,143,143,143,176,176,176,176,143,143,117
Seepex,m11,d3,2030,104,104,104,104,104,104,137,137,137,143,143,143,143,143,143,143,143,176,176,176,176,143,143,117
Seepex,m11,d4,2030,104,104,104,104,104,104,137,137,137,143,143,143,143,143,143,143,143,176,176,176,176,143,143,117
Seepex,m11,d5,2030,104,104,104,104,104,104,137,137,137,143,143,143,143,143,143,143,143,176,176,176,176,143,143,117
Seepex,m11,d6,2030,104,104,104,104,104,104,137,137,137,143,143,143,143,143,143,143,143,176,176,176,176,143,143,117
Seepex,m11,d7,2030,104,104,104,104,104,104,137,137,137,143,143,143,143,143,143,143,143,176,176,176,176,143,143,117
Seepex,m12,d1,2030,116,116,116,116,116,116,152,152,152,160,160,160,160,160,160,160,160,196,196,196,196,160,160,131
Seepex,m12,d2,2030,116,116,116,116,116,116,152,152,152,160,160,160,160,160,160,160,160,196,196,196,196,160,160,131
Seepex,m12,d3,2030,116,116,116,116,116,116,152,152,152,160,160,160,160,160,160,160,160,196,196,196,196,160,160,131
Seepex,m12,d4,2030,116,116,116,116,116,116,152,152,152,160,160,160,160,160,160,160,160,196,196,196,196,160,160,131
Seepex,m12,d5,2030,116,116,116,116,116,116,152,152,152,160,160,160,160,160,160,160,160,196,196,196,196,160,160,131
Seepex,m12,d6,2030,116,116,116,116,116,116,152,152,152,160,160,160,160,160,160,160,160,196,196,196,196,160,160,131
Seepex,m12,d7,2030,116,116,116,116,116,116,152,152,152,160,160,160,160,160,160,160,160,196,196,196,196,160,160,131
Seepex,m1,d1,2029,112,112,112,112,112,112,147,147,147,154,154,154,154,154,154,154,154,189,189,189,189,154,154,126
Seepex,m1,d2,2029,112,112,112,112,112,112,147,147,147,154,154,154,154,154,154,154,154,189,189,189,189,154,154,126
Seepex,m1,d3,2029,112,112,112,112,112,112,147,147,147,154,154,154,154,154,154,154,154,189,189,189,189,154,154,126
Seepex,m1,d4,2029,112,112,112,112,112,112,147,147,147,154,154,154,154,154,154,154,154,189,189,189,189,154,154,126
Seepex,m1,d5,2029,112,112,112,112,112,112,147,147,147,154,154,154,154,154,154,154,154,189,189,189,189,154,154,126
Seepex,m1,d6,2029,112,112,112,112,112,112,147,147,147,154,154,154,154,154,154,154,154,189,189,189,189,154,154,126
Seepex,m1,d7,2029,112,112,112,112,112,112,147,147,147,154,154,154,154,154,154,154,154,189,189,189,189,154,154,126
Seepex,m2,d1,2029,108,108,108,108,108,108,142,142,142,149,149,149,149,149,149,149,149,182,182,182,182,149,149,122
Seepex,m2,d2,2029,108,108,108,108,108,108,142,142,142,149,149,149,149,149,149,149,149,182,182,182,182,149,149,122
Seepex,m2,d3,2029,108,108,108,108,108,108,142,142,142,149,149,149,149,149,149,149,149,182,182,182,182,149,149,122
Seepex,m2,d4,2029,108,108,108,108,108,108,142,142,142,149,149,149,149,149,149,149,149,182,182,182,182,149,149,122
Seepex,m2,d5,2029,108,108,108,108,108,108,142,142,142,149,149,149,149,149,149,149,149,182,182,182,182,149,149,122
Seepex,m2,d6,2029,108,108,108,108,108,108,142,142,142,149,149,149,149,149,149,149,149,182,182,182,182,149,149,122
Seepex,m2,d7,2029,108,108,108,108,108,108,142,142,142,149,149,149,149,149,149,149,149,182,182,182,182,149,149,122
Seepex,m3,d1,2029,92,92,92,92,92,92,121,121,121,127,127,127,127,127,127,127,127,155,155,155,155,127,127,104
Seepex,m3,d2,2029,92,92,92,92,92,92,121,121,121,127,127,127,127,127,127,127,127,155,155,155,155,127,127,104
Seepex,m3,d3,2029,92,92,92,92,92,92,121,121,121,127,127,127,127,127,127,127,127,155,155,155,155,127,127,104
Seepex,m3,d4,2029,92,92,92,92,92,92,121,121,121,127,127,127,127,127,127,127,127,155,155,155,155,127,127,104
Seepex,m3,d5,2029,92,92,92,92,92,92,121,121,121,127,127,127,127,127,127,127,127,155,155,155,155,127,127,104
Seepex,m3,d6,2029,92,92,92,92,92,92,121,121,121,127,127,127,127,127,127,127,127,155,155,155,155,127,127,104
Seepex,m3,d7,2029,92,92,92,92,92,92,121,121,121,127,127,127,127,127,127,127,127,155,155,155,155,127,127,104
Seepex,m4,d1,2029,76,76,76,76,76,76,100,100,100,105,105,105,105,105,105,105,105,128,128,128,128,105,105,86
Seepex,m4,d2,2029,76,76,76,76,76,76,100,100,100,105,105,105,105,105,105,105,105,128,128,128,128,105,105,86
Seepex,m4,d3,2029,76,76,76,76,76,76,100,100,100,105,105,105,105,105,105,105,105,128,128,128,128,105,105,86
Seepex,m4,d4,2029,76,76,76,76,76,76,100,100,100,105,105,105,105,105,105,105,105,128,128,128,128,105,105,86
Seepex,m4,d5,2029,76,76,76,76,76,76,100,100,100,105,105,105,105,105,105,105,105,128,128,128,128,105,105,86
Seepex,m4,d6,2029,76,76,76,76,76,76,100,100,100,105,105,105,105,105,105,105,105,128,128,128,128,105,105,86
Seepex,m4,d7,2029,76,76,76,76,76,76,100,100,100,105,105,105,105,105,105,105,105,128,128,128,128,105,105,86
Seepex,m5,d1,2029,68,68,68,68,68,68,89,89,89,94,94,94,94,94,94,94,94,115,115,115,115,94,94,77
Seepex,m5,d2,2029,68,68,68,68,68,68,89,89,89,94,94,94,94,94,94,94,94,115,115,115,115,94,94,77
Seepex,m5,d3,2029,68,68,68,68,68,68,89,89,89,94,94,94,94,94,94,94,94,115,115,115,115,94,94,77
Seepex,m5,d4,2029,68,68,68,68,68,68,89,89,89,94,94,94,94,94,94,94,94,115,115,115,115,94,94,77
Seepex,m5,d5,2029,68,68,68,68,68,68,89,89,89,94,94,94,94,94,94,94,94,115,115,115,115,94,94,77
Seepex,m5,d6,2029,68,68,68,68,68,68,89,89,89,94,94,94,94,94,94,94,94,115,115,115,115,94,94,77
Seepex,m5,d7,2029,68,68,68,68,68,68,89,89,89,94,94,94,94,94,94,94,94,115,115,115,115,94,94,77
Seepex,m6,d1,2029,76,76,76,76,76,76,100,100,100,105,105,105,105,105,105,105,105,128,128,128,128,105,105,86
Seepex,m6,d2,2029,76,76,76,76,76,76,100,100,100,105,105,105,105,105,105,105,105,128,128,128,128,105,105,86
Seepex,m6,d3,2029,76,76,76,76,76,76,100,100,100,105,105,105,105,105,105,105,105,128,128,128,128,105,105,86
Seepex,m6,d4,2029,76,76,76,76,76,76,100,100,100,105,105,105,105,105,105,105,105,128,128,128,128,105,105,86
Seepex,m6,d5,2029,76,76,76,76,76,76,100,100,100,105,105,105,105,105,105,105,105,128,128,128,128,105,105,86
Seepex,m6,d6,2029,76,76,76,76,76,76,100,100,100,105,105,105,105,105,105,105,105,128,128,128,128,105,105,86
Seepex,m6,d7,2029,76,76,76,76,76,76,100,100,100,105,105,105,105,105,105,105,105,128,128,128,128,105,105,86
Seepex,m7,d1,2029,84,84,84,84,84,84,110,110,110,116,116,116,116,116,116,116,116,142,142,142,142,116,116,95
Seepex,m7,d2,2029,84,84,84,84,84,84,110,110,110,116,116,116,116,116,116,116,116,142,142,142,142,116,116,95
Seepex,m7,d3,2029,84,84,84,84,84,84,110,110,110,116,116,116,116,116,116,116,116,142,142,142,142,116,116,95
Seepex,m7,d4,2029,84,84,84,84,84,84,110,110,110,116,116,116,116,116,116,116,116,142,142,142,142,116,116,95
Seepex,m7,d5,2029,84,84,84,84,84,84,110,110,110,116,116,116,116,116,116,116,116,142,142,142,142,116,116,95
Seepex,m7,d6,2029,84,84,84,84,84,84,110,110,110,116,116,116,116,116,116,116,116,142,142,142,142,116,116,95
Seepex,m7,d7,2029,84,84,84,84,84,84,110,110,110,116,116,116,116,116,116,116,116,142,142,142,142,116,116,95
Seepex,m8,d1,2029,72,72,72,72,72,72,95,95,95,99,99,99,99,99,99,99,99,122,122,122,122,99,99,81
Seepex,m8,d2,2029,72,72,72,72,72,72,95,95,95,99,99,99,99,99,99,99,99,122,122,122,122,99,99,81
Seepex,m8,d3,2029,72,72,72,72,72,72,95,95,95,99,99,99,99,99,99,99,99,122,122,122,122,99,99,81
Seepex,m8,d4,2029,72,72,72,72,72,72,95,95,95,99,99,99,99,99,99,99,99,122,122,122,122,99,99,81
Seepex,m8,d5,2029,72,72,72,72,72,72,95,95,95,99,99,99,99,99,99,99,99,122,122,122,122,99,99,81
Seepex,m8,d6,2029,72,72,72,72,72,72,95,95,95,99,99,99,99,99,99,99,99,122,122,122,122,99,99,81
