c,z,attribute,y,value
Libya,Libya,CapexInvestmentComponent,2028,1247931429.024
Libya,Libya,CapexInvestmentComponent,2029,676882857.316
Libya,Libya,CapexInvestmentComponent,2030,665131428.456
Libya,Libya,CapexInvestmentComponent,2031,1161481428.456
Libya,Libya,CapexInvestmentComponent,2032,1143180000.0
Libya,Libya,CapexInvestmentComponent,2033,1128630000.0
Libya,Libya,CapexInvestmentComponent,2034,1384480000.0
Libya,Libya,CapexInvestmentComponent,2035,2203207143.064
Libya,Libya,CapexInvestmentComponent,2036,2171207143.064
Libya,Libya,CapexInvestmentComponent,2037,2132657143.064
Libya,Libya,CapexInvestmentComponent,2038,2093639285.734
Libya,Libya,CapexInvestmentComponent,2039,2048834285.404
Libya,Libya,CapexInvestmentComponent,2040,3222526371.6839986
Libya,Libya,CapexInvestmentComponent,2041,3695571277.49
Libya,Libya,CapexInvestmentComponent,2042,3605702476.654
Libya,Libya,CapexInvestmentComponent,2043,2984311442.511352
Libya,Libya,CapexInvestmentComponent,2044,3032614215.1793413
Libya,Libya,CapexInvestmentComponent,2045,3198302382.000788
Libya,Libya,CapexInvestmentComponent,2046,1173623062.252
Libya,Libya,CapexInvestmentComponent,2047,1718467318.317438
Libya,Libya,CapexInvestmentComponent,2048,2271242410.7369485
Libya,Libya,CapexInvestmentComponent,2049,2102309695.2809625
Libya,Libya,CapexInvestmentComponent,2050,1981915640.6317043
Libya,Libya,CapexInvestmentComponentCumulated,2028,1247931429.024
Libya,Libya,CapexInvestmentComponentCumulated,2029,1924814286.34
Libya,Libya,CapexInvestmentComponentCumulated,2030,2589945714.796
Libya,Libya,CapexInvestmentComponentCumulated,2031,3751427143.252
Libya,Libya,CapexInvestmentComponentCumulated,2032,4894607143.252
Libya,Libya,CapexInvestmentComponentCumulated,2033,6023237143.252
Libya,Libya,CapexInvestmentComponentCumulated,2034,7407717143.252
Libya,Libya,CapexInvestmentComponentCumulated,2035,9610924286.316
Libya,Libya,CapexInvestmentComponentCumulated,2036,11782131429.38
Libya,Libya,CapexInvestmentComponentCumulated,2037,13914788572.444
Libya,Libya,CapexInvestmentComponentCumulated,2038,16008427858.178
Libya,Libya,CapexInvestmentComponentCumulated,2039,18057262143.582
Libya,Libya,CapexInvestmentComponentCumulated,2040,21279788515.266
Libya,Libya,CapexInvestmentComponentCumulated,2041,24975359792.756
Libya,Libya,CapexInvestmentComponentCumulated,2042,28581062269.41
Libya,Libya,CapexInvestmentComponentCumulated,2043,31565373711.92135
Libya,Libya,CapexInvestmentComponentCumulated,2044,34597987927.10069
Libya,Libya,CapexInvestmentComponentCumulated,2045,37796290309.10148
Libya,Libya,CapexInvestmentComponentCumulated,2046,34391848057.64879
Libya,Libya,CapexInvestmentComponentCumulated,2047,40688380689.67092
Libya,Libya,CapexInvestmentComponentCumulated,2048,42959623100.40786
Libya,Libya,CapexInvestmentComponentCumulated,2049,45061932795.68883
Libya,Libya,CapexInvestmentComponentCumulated,2050,47043848436.32053
Libya,Libya,Costs,2026,6735.584050152246
Libya,Libya,Costs,2027,8327.475768668948
Libya,Libya,Costs,2028,8679.501813386649
Libya,Libya,Costs,2029,9110.663365451795
Libya,Libya,Costs,2030,9383.75367992548
Libya,Libya,Costs,2031,9614.329495394417
Libya,Libya,Costs,2032,9716.384485167053
Libya,Libya,Costs,2033,9927.281141781814
Libya,Libya,Costs,2034,10009.86997692464
Libya,Libya,Costs,2035,9815.808907479804
Libya,Libya,Costs,2036,9805.500127153116
Libya,Libya,Costs,2037,9509.249076288994
Libya,Libya,Costs,2038,9354.163488063185
Libya,Libya,Costs,2039,9152.533391717852
Libya,Libya,Costs,2040,8534.040793604034
Libya,Libya,Costs,2041,8697.733796858363
Libya,Libya,Costs,2042,8223.213320576388
Libya,Libya,Costs,2043,7935.872815607901
Libya,Libya,Costs,2044,7677.920753771568
Libya,Libya,Costs,2045,7278.755311076327
Libya,Libya,Costs,2046,7039.618773675256
Libya,Libya,Costs,2047,6862.887820384002
Libya,Libya,Costs,2048,6533.814377458039
Libya,Libya,Costs,2049,6280.7489436503
Libya,Libya,Costs,2050,5980.803435606229
Libya,Libya,CostsPerMWh,2026,105.77568469726192
Libya,Libya,CostsPerMWh,2027,123.57138698128732
Libya,Libya,CostsPerMWh,2028,121.7014191843104
Libya,Libya,CostsPerMWh,2029,120.67263626606707
Libya,Libya,CostsPerMWh,2030,118.20264879546382
Libya,Libya,CostsPerMWh,2031,115.5790716411138
Libya,Libya,CostsPerMWh,2032,111.78794363845292
Libya,Libya,CostsPerMWh,2033,109.618616437157
Libya,Libya,CostsPerMWh,2034,106.39516567382329
Libya,Libya,CostsPerMWh,2035,100.72351705416769
Libya,Libya,CostsPerMWh,2036,97.89934131883427
Libya,Libya,CostsPerMWh,2037,92.41342555602093
Libya,Libya,CostsPerMWh,2038,87.09892723319263
Libya,Libya,CostsPerMWh,2039,82.75346647122834
Libya,Libya,CostsPerMWh,2040,75.2129801577935
Libya,Libya,CostsPerMWh,2041,74.7716188994392
Libya,Libya,CostsPerMWh,2042,68.4856862597141
Libya,Libya,CostsPerMWh,2043,64.48888179238978
Libya,Libya,CostsPerMWh,2044,60.93587899818708
Libya,Libya,CostsPerMWh,2045,57.58463391172792
Libya,Libya,CostsPerMWh,2046,55.51706038339804
Libya,Libya,CostsPerMWh,2047,53.95309644093992
Libya,Libya,CostsPerMWh,2048,51.20463924905597
Libya,Libya,CostsPerMWh,2049,49.06758444126117
Libya,Libya,CostsPerMWh,2050,46.57874048384156
Libya,Libya,DemandEnergyZone,2026,63678.000000000015
Libya,Libya,DemandEnergyZone,2027,67389.99999999997
Libya,Libya,DemandEnergyZone,2028,71317.99999999999
Libya,Libya,DemandEnergyZone,2029,75498.99999999999
Libya,Libya,DemandEnergyZone,2030,79386.99999999994
Libya,Libya,DemandEnergyZone,2031,83184.00000000004
Libya,Libya,DemandEnergyZone,2032,86918.0
Libya,Libya,DemandEnergyZone,2033,90562.00000000004
Libya,Libya,DemandEnergyZone,2034,94082.0
Libya,Libya,DemandEnergyZone,2035,97453.0
Libya,Libya,DemandEnergyZone,2036,100158.99999999993
Libya,Libya,DemandEnergyZone,2037,102898.99999999996
Libya,Libya,DemandEnergyZone,2038,107396.99999999994
Libya,Libya,DemandEnergyZone,2039,110600.0
Libya,Libya,DemandEnergyZone,2040,113464.99999999993
Libya,Libya,DemandEnergyZone,2041,116324.0
Libya,Libya,DemandEnergyZone,2042,120071.99999999994
Libya,Libya,DemandEnergyZone,2043,123058.0
Libya,Libya,DemandEnergyZone,2044,125999.99999999996
Libya,Libya,DemandEnergyZone,2045,126401.00000000012
Libya,Libya,DemandEnergyZone,2046,126801.00000000004
Libya,Libya,DemandEnergyZone,2047,127201.00000000006
Libya,Libya,DemandEnergyZone,2048,127602.0
Libya,Libya,DemandEnergyZone,2049,128001.99999999977
Libya,Libya,DemandEnergyZone,2050,128402.00000000012
Libya,Libya,DemandPeakZone,2026,9386.70412
Libya,Libya,DemandPeakZone,2027,9934.0188
Libya,Libya,DemandPeakZone,2028,10513.0743
Libya,Libya,DemandPeakZone,2029,11129.01778
Libya,Libya,DemandPeakZone,2030,11702.06826
Libya,Libya,DemandPeakZone,2031,12262.25084
Libya,Libya,DemandPeakZone,2032,12812.1391
Libya,Libya,DemandPeakZone,2033,13349.15946
Libya,Libya,DemandPeakZone,2034,13868.16476
