c,z,y,uni,value
AFG,NEPS_HERAT,2050,Exports exchange: GWh,393.8423226760525
AFG,NEPS_HERAT,2050,Imports exchange: GWh,1007.7205696828044
AFG,NEPS_HERAT,2050,Net interchange Ratio: GWh,0.0819531475458242
AFG,NEPS_HERAT,2050,Net interchange: GWh,613.878247006752
AFG,NEPS_HERAT,2050,Total Demand: GWh,7490.600000000012
AFG,NEPS_HERAT,2050,Total production: GWh,6876.721752993237
AFG,NEPS_TAJ,2026,Demand: GWh,1907.7
AFG,NEPS_TAJ,2026,Exports exchange: GWh,3554.363147088388
AFG,NEPS_TAJ,2026,Imports exchange: GWh,2667.176373362659
AFG,NEPS_TAJ,2026,Net interchange Ratio: GWh,-0.4650557077767621
AFG,NEPS_TAJ,2026,Net interchange: GWh,-887.1867737257289
AFG,NEPS_TAJ,2026,Total Demand: GWh,1907.7
AFG,NEPS_TAJ,2026,Total production: GWh,2799.902040313883
AFG,NEPS_TAJ,2027,Demand: GWh,2021.4
AFG,NEPS_TAJ,2027,Exports exchange: GWh,3059.3184087681325
AFG,NEPS_TAJ,2027,Imports exchange: GWh,2235.9238031248824
AFG,NEPS_TAJ,2027,Net interchange Ratio: GWh,-0.4073387778981153
AFG,NEPS_TAJ,2027,Net interchange: GWh,-823.3946056432501
AFG,NEPS_TAJ,2027,Total Demand: GWh,2021.4
AFG,NEPS_TAJ,2027,Total production: GWh,2852.1133702782063
AFG,NEPS_TAJ,2028,Demand: GWh,2165.499999999998
AFG,NEPS_TAJ,2028,Exports exchange: GWh,3022.30032365289
AFG,NEPS_TAJ,2028,Imports exchange: GWh,2371.7733220585687
AFG,NEPS_TAJ,2028,Net interchange Ratio: GWh,-0.3004049880370915
AFG,NEPS_TAJ,2028,Net interchange: GWh,-650.5270015943211
AFG,NEPS_TAJ,2028,Total Demand: GWh,2165.499999999998
AFG,NEPS_TAJ,2028,Total production: GWh,2823.8243224066264
AFG,NEPS_TAJ,2029,Demand: GWh,2286.699999999996
AFG,NEPS_TAJ,2029,Exports exchange: GWh,2752.58148448247
AFG,NEPS_TAJ,2029,Imports exchange: GWh,2220.5956929868908
AFG,NEPS_TAJ,2029,Net interchange Ratio: GWh,-0.2326434562887918
AFG,NEPS_TAJ,2029,Net interchange: GWh,-531.9857914955792
AFG,NEPS_TAJ,2029,Total Demand: GWh,2286.699999999996
AFG,NEPS_TAJ,2029,Total production: GWh,2826.102634986888
AFG,NEPS_TAJ,2030,Demand: GWh,2378.1999999999985
AFG,NEPS_TAJ,2030,Exports exchange: GWh,2258.4652685277515
AFG,NEPS_TAJ,2030,Imports exchange: GWh,1797.5211024152968
AFG,NEPS_TAJ,2030,Net interchange Ratio: GWh,-0.1938206063882158
AFG,NEPS_TAJ,2030,Net interchange: GWh,-460.9441661124547
AFG,NEPS_TAJ,2030,Total Demand: GWh,2378.1999999999985
AFG,NEPS_TAJ,2030,Total production: GWh,2845.5669066254245
AFG,NEPS_TAJ,2031,Demand: GWh,2509.6999999999944
AFG,NEPS_TAJ,2031,Exports exchange: GWh,2828.935895302289
AFG,NEPS_TAJ,2031,Imports exchange: GWh,2098.4773961691085
AFG,NEPS_TAJ,2031,Net interchange Ratio: GWh,-0.2910541097076072
AFG,NEPS_TAJ,2031,Net interchange: GWh,-730.4584991331803
AFG,NEPS_TAJ,2031,Total Demand: GWh,2509.6999999999944
AFG,NEPS_TAJ,2031,Total production: GWh,3240.158499133178
AFG,NEPS_TAJ,2032,Demand: GWh,2648.4999999999995
AFG,NEPS_TAJ,2032,Exports exchange: GWh,2631.319596823706
AFG,NEPS_TAJ,2032,Imports exchange: GWh,2023.7999371657247
AFG,NEPS_TAJ,2032,Net interchange Ratio: GWh,-0.229382540931841
AFG,NEPS_TAJ,2032,Net interchange: GWh,-607.5196596579808
AFG,NEPS_TAJ,2032,Total Demand: GWh,2648.4999999999995
AFG,NEPS_TAJ,2032,Total production: GWh,3256.0196596579767
AFG,NEPS_TAJ,2033,Demand: GWh,2795.000000000001
AFG,NEPS_TAJ,2033,Exports exchange: GWh,2779.170401379626
AFG,NEPS_TAJ,2033,Imports exchange: GWh,2188.7830841340888
AFG,NEPS_TAJ,2033,Net interchange Ratio: GWh,-0.2112298093901743
AFG,NEPS_TAJ,2033,Net interchange: GWh,-590.3873172455374
AFG,NEPS_TAJ,2033,Total Demand: GWh,2795.000000000001
AFG,NEPS_TAJ,2033,Total production: GWh,3385.3873172455365
AFG,NEPS_TAJ,2034,Demand: GWh,2949.5999999999945
AFG,NEPS_TAJ,2034,Exports exchange: GWh,2664.6631960194745
AFG,NEPS_TAJ,2034,Imports exchange: GWh,2213.6635997261296
AFG,NEPS_TAJ,2034,Net interchange Ratio: GWh,-0.1529019515504969
AFG,NEPS_TAJ,2034,Net interchange: GWh,-450.9995962933449
AFG,NEPS_TAJ,2034,Total Demand: GWh,2949.5999999999945
AFG,NEPS_TAJ,2034,Total production: GWh,3400.599596293342
AFG,NEPS_TAJ,2035,Demand: GWh,3112.6999999999966
AFG,NEPS_TAJ,2035,Exports exchange: GWh,2927.295146022348
AFG,NEPS_TAJ,2035,Imports exchange: GWh,2403.5422184617573
AFG,NEPS_TAJ,2035,Net interchange Ratio: GWh,-0.1682632208566809
AFG,NEPS_TAJ,2035,Net interchange: GWh,-523.7529275605903
AFG,NEPS_TAJ,2035,Total Demand: GWh,3112.6999999999966
AFG,NEPS_TAJ,2035,Total production: GWh,3636.4529275605855
AFG,NEPS_TAJ,2040,Demand: GWh,4074.0999999999976
AFG,NEPS_TAJ,2040,Exports exchange: GWh,3453.594663903633
AFG,NEPS_TAJ,2040,Imports exchange: GWh,3206.927630129599
AFG,NEPS_TAJ,2040,Net interchange Ratio: GWh,-0.0605451593662487
AFG,NEPS_TAJ,2040,Net interchange: GWh,-246.66703377403385
AFG,NEPS_TAJ,2040,Total Demand: GWh,4074.0999999999976
AFG,NEPS_TAJ,2040,Total production: GWh,4320.767033774035
AFG,NEPS_TAJ,2045,Demand: GWh,5332.400000000017
AFG,NEPS_TAJ,2045,Exports exchange: GWh,2797.524825870855
AFG,NEPS_TAJ,2045,Imports exchange: GWh,2854.8503176459844
AFG,NEPS_TAJ,2045,Net interchange Ratio: GWh,0.0107504110297669
AFG,NEPS_TAJ,2045,Net interchange: GWh,57.32549177512965
AFG,NEPS_TAJ,2045,Total Demand: GWh,5332.400000000017
AFG,NEPS_TAJ,2045,Total production: GWh,5275.074508224886
AFG,NEPS_TAJ,2050,Demand: GWh,6979.299999999994
AFG,NEPS_TAJ,2050,Exports exchange: GWh,2633.225073326089
AFG,NEPS_TAJ,2050,Imports exchange: GWh,3203.303104732868
AFG,NEPS_TAJ,2050,Net interchange Ratio: GWh,0.0816812619326837
AFG,NEPS_TAJ,2050,Net interchange: GWh,570.0780314067792
AFG,NEPS_TAJ,2050,Total Demand: GWh,6979.299999999994
AFG,NEPS_TAJ,2050,Total production: GWh,6409.221968593223
AFG,NEPS_TKM,2026,Demand: GWh,790.4000000000024
AFG,NEPS_TKM,2026,Exports exchange: GWh,1597.2487794059286
AFG,NEPS_TKM,2026,Imports exchange: GWh,2399.6470144783243
AFG,NEPS_TKM,2026,Net interchange Ratio: GWh,1.0151799532798498
AFG,NEPS_TKM,2026,Net interchange: GWh,802.3982350723957
AFG,NEPS_TKM,2026,Total Demand: GWh,790.4000000000024
AFG,NEPS_TKM,2027,Demand: GWh,837.3999999999988
AFG,NEPS_TKM,2027,Exports exchange: GWh,759.9682741487142
AFG,NEPS_TKM,2027,Imports exchange: GWh,1.9630896055001053
AFG,NEPS_TKM,2027,Net interchange Ratio: GWh,-0.905188899621704
AFG,NEPS_TKM,2027,Net interchange: GWh,-758.005184543214
AFG,NEPS_TKM,2027,Total Demand: GWh,837.3999999999988
AFG,NEPS_TKM,2027,Total production: GWh,1595.414999991238
AFG,NEPS_TKM,2028,Demand: GWh,897.1000000000005
AFG,NEPS_TKM,2028,Exports exchange: GWh,728.7924595487369
AFG,NEPS_TKM,2028,Imports exchange: GWh,30.630612620595805
AFG,NEPS_TKM,2028,Net interchange Ratio: GWh,-0.7782430575500399
AFG,NEPS_TKM,2028,Net interchange: GWh,-698.1618469281411
AFG,NEPS_TKM,2028,Total Demand: GWh,897.1000000000005
AFG,NEPS_TKM,2028,Total production: GWh,1595.4149999912397
AFG,NEPS_TKM,2029,Demand: GWh,947.2999999999988
AFG,NEPS_TKM,2029,Exports exchange: GWh,651.4702929629773
AFG,NEPS_TKM,2029,Imports exchange: GWh,3.372153740434482
AFG,NEPS_TKM,2029,Net interchange Ratio: GWh,-0.6841530024517509
AFG,NEPS_TKM,2029,Net interchange: GWh,-648.0981392225428
AFG,NEPS_TKM,2029,Total Demand: GWh,947.2999999999988
AFG,NEPS_TKM,2029,Total production: GWh,1595.4149999912397
AFG,NEPS_TKM,2030,Demand: GWh,985.3000000000022
AFG,NEPS_TKM,2030,Exports exchange: GWh,1387.5692367518086
AFG,NEPS_TKM,2030,Imports exchange: GWh,781.3610419704222
AFG,NEPS_TKM,2030,Net interchange Ratio: GWh,-0.6152524051368974
AFG,NEPS_TKM,2030,Net interchange: GWh,-606.2081947813864
AFG,NEPS_TKM,2030,Total Demand: GWh,985.3000000000022
AFG,NEPS_TKM,2030,Total production: GWh,1595.4149999912402
AFG,NEPS_TKM,2031,Demand: GWh,1039.6999999999996
AFG,NEPS_TKM,2031,Exports exchange: GWh,1961.1901323648635
AFG,NEPS_TKM,2031,Imports exchange: GWh,1405.4751323736266
AFG,NEPS_TKM,2031,Net interchange Ratio: GWh,-0.5344955275475973
AFG,NEPS_TKM,2031,Net interchange: GWh,-555.7149999912367
AFG,NEPS_TKM,2031,Total Demand: GWh,1039.6999999999996
AFG,NEPS_TKM,2031,Total production: GWh,1595.4149999912388
AFG,NEPS_TKM,2032,Demand: GWh,1097.1999999999991
AFG,NEPS_TKM,2032,Exports exchange: GWh,1590.1411745158214
AFG,NEPS_TKM,2032,Imports exchange: GWh,1091.9261745245808
AFG,NEPS_TKM,2032,Net interchange Ratio: GWh,-0.4540785636084952
AFG,NEPS_TKM,2032,Net interchange: GWh,-498.2149999912406
AFG,NEPS_TKM,2032,Total Demand: GWh,1097.1999999999991
AFG,NEPS_TKM,2032,Total production: GWh,1595.4149999912404
AFG,NEPS_TKM,2033,Demand: GWh,1157.9000000000003
AFG,NEPS_TKM,2033,Exports exchange: GWh,1811.4325483550929
AFG,NEPS_TKM,2033,Imports exchange: GWh,1373.917548363853
AFG,NEPS_TKM,2033,Net interchange Ratio: GWh,-0.3778521461190426
AFG,NEPS_TKM,2033,Net interchange: GWh,-437.5149999912396
AFG,NEPS_TKM,2033,Total Demand: GWh,1157.9000000000003
AFG,NEPS_TKM,2033,Total production: GWh,1595.41499999124
AFG,NEPS_TKM,2034,Demand: GWh,1222.0000000000002
AFG,NEPS_TKM,2034,Exports exchange: GWh,1685.2874578131398
AFG,NEPS_TKM,2034,Imports exchange: GWh,1311.8724578219012
AFG,NEPS_TKM,2034,Net interchange Ratio: GWh,-0.3055769230697532
AFG,NEPS_TKM,2034,Net interchange: GWh,-373.4149999912386
AFG,NEPS_TKM,2034,Total Demand: GWh,1222.0000000000002
AFG,NEPS_TKM,2034,Total production: GWh,1595.4149999912402
AFG,NEPS_TKM,2035,Demand: GWh,1289.599999999998
AFG,NEPS_TKM,2035,Exports exchange: GWh,1691.409595673649
AFG,NEPS_TKM,2035,Imports exchange: GWh,1385.5945956824105
AFG,NEPS_TKM,2035,Net interchange Ratio: GWh,-0.2371394230701294
AFG,NEPS_TKM,2035,Net interchange: GWh,-305.81499999123844
AFG,NEPS_TKM,2035,Total Demand: GWh,1289.599999999998
AFG,NEPS_TKM,2035,Total production: GWh,1595.4149999912406
AFG,NEPS_TKM,2040,Demand: GWh,1687.8000000000022
AFG,NEPS_TKM,2040,Exports exchange: GWh,2317.194633653323
AFG,NEPS_TKM,2040,Imports exchange: GWh,2213.5695862965463
AFG,NEPS_TKM,2040,Net interchange Ratio: GWh,-0.0613965205336985
AFG,NEPS_TKM,2040,Net interchange: GWh,-103.62504735677658
AFG,NEPS_TKM,2040,Total Demand: GWh,1687.8000000000022
AFG,NEPS_TKM,2040,Total production: GWh,1791.4250473567758
AFG,NEPS_TKM,2045,Demand: GWh,2209.0999999999995
AFG,NEPS_TKM,2045,Exports exchange: GWh,2330.5595932520628
AFG,NEPS_TKM,2045,Imports exchange: GWh,1527.0746307561242
AFG,NEPS_TKM,2045,Net interchange Ratio: GWh,-0.3637159759612234
AFG,NEPS_TKM,2045,Net interchange: GWh,-803.4849624959386
AFG,NEPS_TKM,2045,Total Demand: GWh,2209.0999999999995
AFG,NEPS_TKM,2045,Total production: GWh,3009.199636614028
AFG,NEPS_TKM,2045,Unmet demand: GWh,3.385325881904694
AFG,NEPS_TKM,2050,Demand: GWh,2891.400000000001
AFG,NEPS_TKM,2050,Exports exchange: GWh,2648.2967585785773
AFG,NEPS_TKM,2050,Imports exchange: GWh,1805.767243449259
AFG,NEPS_TKM,2050,Net interchange Ratio: GWh,-0.2913915456627647
AFG,NEPS_TKM,2050,Net interchange: GWh,-842.5295151293183
AFG,NEPS_TKM,2050,Total Demand: GWh,2891.400000000001
AFG,NEPS_TKM,2050,Total production: GWh,3726.983193473148
AFG,NEPS_TKM,2050,Unmet demand: GWh,6.946321656168957
AFG,NEPS_UZB,2026,Demand: GWh,1907.7
AFG,NEPS_UZB,2026,Exports exchange: GWh,3549.574385424307
AFG,NEPS_UZB,2026,Imports exchange: GWh,3107.612447662622
AFG,NEPS_UZB,2026,Net interchange Ratio: GWh,-0.2316726622433742
AFG,NEPS_UZB,2026,Net interchange: GWh,-441.961937761685
AFG,NEPS_UZB,2026,Total Demand: GWh,1907.7
AFG,NEPS_UZB,2026,Total production: GWh,2365.1999999999985
AFG,NEPS_UZB,2027,Demand: GWh,2021.4
AFG,NEPS_UZB,2027,Exports exchange: GWh,3434.294131940374
AFG,NEPS_UZB,2027,Imports exchange: GWh,728.9388260707252
AFG,NEPS_UZB,2027,Net interchange Ratio: GWh,-1.3383572305677498
AFG,NEPS_UZB,2027,Net interchange: GWh,-2705.355305869649
AFG,NEPS_UZB,2027,Total Demand: GWh,2021.4
AFG,NEPS_UZB,2027,Total production: GWh,4730.400000000002
AFG,NEPS_UZB,2028,Demand: GWh,2165.499999999998
AFG,NEPS_UZB,2028,Exports exchange: GWh,3289.1843333034794
AFG,NEPS_UZB,2028,Imports exchange: GWh,727.9239530688238
AFG,NEPS_UZB,2028,Net interchange Ratio: GWh,-1.1827570446708189
AFG,NEPS_UZB,2028,Net interchange: GWh,-2561.260380234656
AFG,NEPS_UZB,2028,Total Demand: GWh,2165.499999999998
AFG,NEPS_UZB,2028,Total production: GWh,4730.400000000001
AFG,NEPS_UZB,2029,Demand: GWh,2286.699999999996
AFG,NEPS_UZB,2029,Exports exchange: GWh,3242.0354341093166
AFG,NEPS_UZB,2029,Imports exchange: GWh,802.3471699591081
AFG,NEPS_UZB,2029,Net interchange Ratio: GWh,-1.0669035134255536
AFG,NEPS_UZB,2029,Net interchange: GWh,-2439.6882641502084
AFG,NEPS_UZB,2029,Total Demand: GWh,2286.699999999996
AFG,NEPS_UZB,2029,Total production: GWh,4730.400000000001
