zone,season,daytype,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
WestMed,Q1,d1,0.6588466118769516,0.6262864274290145,0.597912151823362,0.5820069791111326,0.5741677686923168,0.5789517139672231,0.596072345964509,0.6410590524194943,0.742912878814105,0.8005469739875788,0.8221458689616494,0.8303684804508726,0.8182942027681038,0.8219816036723417,0.8324071702058423,0.8368220811321669,0.835313748433508,0.837673179580561,0.8205873392831179,0.7986057356107761,0.7755999404559962,0.7584452091310037,0.7305713454867723,0.7056798748191178
WestMed,Q1,d2,0.6341088478235282,0.598054088111278,0.5753678226973433,0.5581218713434096,0.5594377245882117,0.5650507854961885,0.5837192154038953,0.6372797391141791,0.7310665646571719,0.7880641967444663,0.8011576462116858,0.8074736379309151,0.771139679154752,0.7683710560752193,0.7741158407821035,0.7682109450187287,0.7712547860223913,0.7764172857627517,0.7802599511185271,0.7648783848342807,0.7463065408395704,0.7304595273867799,0.7022477861400945,0.6673607120355048
WestMed,Q1,d3,0.663197132194612,0.6253669572321731,0.5992086186483511,0.5810546212378228,0.5754048646066287,0.5827190838531894,0.601642825986111,0.6452936004043454,0.7429151290235475,0.8062869120895098,0.8234589527179067,0.8311846141063899,0.8077384702730023,0.8093368113493641,0.8141171216705555,0.8057408035671012,0.8103244802016187,0.8166207393149669,0.8088391688764878,0.7919283256364631,0.7697506075565494,0.749070144221116,0.7276841536789193,0.6987905989711349
WestMed,Q1,d4,0.6390897729711765,0.6039854671088617,0.5705502973738324,0.5571845725640617,0.5561643622214067,0.5639474904971924,0.5904594581495662,0.6357679445548392,0.7264399609502115,0.7816131924586827,0.8007578013030443,0.814619610748385,0.7888052080232083,0.7918902451689734,0.8056288123740748,0.7978178161198081,0.8039942948535979,0.810002873344365,0.794347127694193,0.7669314413110758,0.745489541718883,0.7282917102284137,0.7025072525981264,0.6656349744860868
WestMed,Q1,d5,0.6128090576122854,0.5815764967354654,0.5564922004278859,0.5385928228704364,0.5301540181816923,0.5296449515685691,0.5236164673788868,0.5346542639738006,0.5362524319571284,0.5579733575201999,0.5908482251040289,0.6060547943308568,0.6146144179573637,0.6196960832508257,0.6176020037249621,0.6189169915045939,0.62867978481074,0.6534428204471339,0.690155506781785,0.6924486432967991,0.6783552353719077,0.6634964100504739,0.6469867964633632,0.6292946112676642
WestMed,Q1,d6,0.6101936218678815,0.5764840996738928,0.5567720918639351,0.5463228115847706,0.5466648434200414,0.5530730937264161,0.5673252279635258,0.604045530391675,0.7053799045911195,0.7367419390574045,0.7317615331888584,0.7290624935090112,0.6939060866434491,0.6928275439483212,0.6986832812900278,0.6862728569351454,0.695063905948169,0.7091555829427201,0.7227837167921014,0.7464972893630869,0.7354006411365981,0.7169371533811993,0.6911168654928651,0.6452942927764814
WestMed,Q2,d1,0.7267501436672182,0.690261266625586,0.6623628237705201,0.6414599358863402,0.627064134430974,0.6099208272462282,0.6042274511704551,0.6452399415637916,0.757599303473631,0.8245281483891962,0.8628381372420049,0.888035982579917,0.8712018195539738,0.8903118097915267,0.913488620863942,0.896217744113106,0.9084114559893652,0.8904071840532849,0.8597614085618739,0.852257479350001,0.8708871364180819,0.8724655717955286,0.8314996434283499,0.8037680622581025
WestMed,Q2,d2,0.602643649908953,0.5768290740907424,0.5535004604274705,0.5381505701684541,0.5327171798298149,0.5289520601532912,0.5200568091337732,0.5633124121552852,0.669500488122356,0.7046117177060326,0.7248054434297346,0.738622248686224,0.7057385533576587,0.7183217245605167,0.7351671386336729,0.7247150888659636,0.718842907686023,0.7131509163545222,0.6889622034050862,0.6985496534677458,0.7195107006113646,0.7032037789671192,0.6775342551114373,0.6428483151124066
WestMed,Q2,d3,0.7250759878419453,0.6965220416669551,0.6681443042006218,0.6470408014899848,0.63526632094218,0.6136329804543347,0.6048427969064814,0.6282839210418816,0.6957214863845019,0.7472315500135013,0.7753498210218027,0.796994412556861,0.7807335336596714,0.7906948646758659,0.8016720787088644,0.7909920654153194,0.7806546032361473,0.773711841640645,0.7700190748523515,0.7675973302130429,0.7824961400253408,0.78465166757829,0.7582051290927848,0.7250529664684174
WestMed,Q2,d4,0.560282245501312,0.530416946500405,0.5058476019691063,0.4944231155361383,0.4912354342211851,0.4904442259625703,0.4879231259217204,0.5286375501104333,0.6275015405280029,0.669736760113826,0.6865799239775395,0.6966963463522374,0.6747059149351593,0.6774295338258407,0.6859225166342405,0.6859481344032791,0.6876866808372163,0.6878159813336472,0.6825861484030437,0.7023291398660951,0.7116751251462636,0.6970113756741972,0.6711684125984034,0.6399216580927917
