c,z,y,q,d,t,uni,value
Armenia,Armenia,2025,Q1,d1,t01,Reservoir,732.7541152979073
Armenia,Armenia,2025,Q1,d1,t01,Onshore Wind,0.533892
Armenia,Armenia,2025,Q1,d1,t01,Demand,733.2880072979074
Armenia,Armenia,2025,Q1,d1,t02,Reservoir,664.9193184888939
Armenia,Armenia,2025,Q1,d1,t02,Onshore Wind,0.537284
Armenia,Armenia,2025,Q1,d1,t02,Demand,665.4566024888939
Armenia,Armenia,2025,Q1,d1,t03,Reservoir,605.8013157709363
Armenia,Armenia,2025,Q1,d1,t03,Onshore Wind,0.544228
Armenia,Armenia,2025,Q1,d1,t03,Demand,606.3455437709363
Armenia,Armenia,2025,Q1,d1,t04,Reservoir,569.0586010515483
Armenia,Armenia,2025,Q1,d1,t04,Onshore Wind,0.5372
Armenia,Armenia,2025,Q1,d1,t04,PV,3.615096
Armenia,Armenia,2025,Q1,d1,t04,Demand,573.2108970515483
Armenia,Armenia,2025,Q1,d1,t05,Reservoir,499.31264950799135
Armenia,Armenia,2025,Q1,d1,t05,Onshore Wind,0.522456
Armenia,Armenia,2025,Q1,d1,t05,PV,57.04466000000001
Armenia,Armenia,2025,Q1,d1,t05,Demand,556.8797655079914
Armenia,Armenia,2025,Q1,d1,t06,Reservoir,411.635134354396
Armenia,Armenia,2025,Q1,d1,t06,Onshore Wind,0.58526
Armenia,Armenia,2025,Q1,d1,t06,PV,154.625584
Armenia,Armenia,2025,Q1,d1,t06,Demand,566.845978354396
Armenia,Armenia,2025,Q1,d1,t07,Reservoir,368.7985975820501
Armenia,Armenia,2025,Q1,d1,t07,Onshore Wind,0.761032
Armenia,Armenia,2025,Q1,d1,t07,PV,232.953116
Armenia,Armenia,2025,Q1,d1,t07,Demand,602.5127455820501
Armenia,Armenia,2025,Q1,d1,t08,Reservoir,413.8546192342594
Armenia,Armenia,2025,Q1,d1,t08,Onshore Wind,0.90644
Armenia,Armenia,2025,Q1,d1,t08,PV,281.470796
Armenia,Armenia,2025,Q1,d1,t08,Demand,696.2318552342595
Armenia,Armenia,2025,Q1,d1,t09,Reservoir,609.1492800842985
Armenia,Armenia,2025,Q1,d1,t09,Onshore Wind,0.998724
Armenia,Armenia,2025,Q1,d1,t09,PV,298.27208800000005
Armenia,Armenia,2025,Q1,d1,t09,Demand,908.4200920842986
Armenia,Armenia,2025,Q1,d1,t10,Reservoir,740.4085818734306
Armenia,Armenia,2025,Q1,d1,t10,Onshore Wind,1.069296
Armenia,Armenia,2025,Q1,d1,t10,PV,287.009152
Armenia,Armenia,2025,Q1,d1,t10,Demand,1028.4870298734306
Armenia,Armenia,2025,Q1,d1,t11,Reservoir,386.4522375394006
Armenia,Armenia,2025,Q1,d1,t11,ROR,430.0
Armenia,Armenia,2025,Q1,d1,t11,Onshore Wind,1.114432
Armenia,Armenia,2025,Q1,d1,t11,PV,255.916524
Armenia,Armenia,2025,Q1,d1,t11,Demand,1073.4831935394006
Armenia,Armenia,2025,Q1,d1,t12,Reservoir,455.8100100795127
Armenia,Armenia,2025,Q1,d1,t12,ROR,430.0
Armenia,Armenia,2025,Q1,d1,t12,Onshore Wind,1.120088
Armenia,Armenia,2025,Q1,d1,t12,PV,203.682952
Armenia,Armenia,2025,Q1,d1,t12,Demand,1090.6130500795127
Armenia,Armenia,2025,Q1,d1,t13,Reservoir,503.5684625582086
Armenia,Armenia,2025,Q1,d1,t13,ROR,430.0
Armenia,Armenia,2025,Q1,d1,t13,Onshore Wind,1.067436
Armenia,Armenia,2025,Q1,d1,t13,PV,130.823264
Armenia,Armenia,2025,Q1,d1,t13,Demand,1065.4591625582086
Armenia,Armenia,2025,Q1,d1,t14,Reservoir,594.9099418546467
Armenia,Armenia,2025,Q1,d1,t14,ROR,430.0
Armenia,Armenia,2025,Q1,d1,t14,Onshore Wind,0.951392
Armenia,Armenia,2025,Q1,d1,t14,PV,47.279652
Armenia,Armenia,2025,Q1,d1,t14,Demand,1073.1409858546467
Armenia,Armenia,2025,Q1,d1,t15,Reservoir,660.2791435916687
Armenia,Armenia,2025,Q1,d1,t15,ROR,430.0
Armenia,Armenia,2025,Q1,d1,t15,Onshore Wind,0.834856
Armenia,Armenia,2025,Q1,d1,t15,PV,3.746176
Armenia,Armenia,2025,Q1,d1,t15,Demand,1094.8601755916686
Armenia,Armenia,2025,Q1,d1,t16,Reservoir,673.290985091502
