zone,season,daytype,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
BiH,m1,d29,0.587215176,0.546693955,0.526828788,0.519965319,0.530037524,0.578658346,0.689957023,0.794630652,0.860056803,0.874650056,0.858889078,0.840547561,0.818410385,0.822143003,0.811093999,0.798193707,0.80961333,0.888212347,0.891316367,0.877146994,0.850577288,0.81403578,0.761252342,0.681929842
BiH,m1,d30,0.612282848,0.571235188,0.548721526,0.538833527,0.547892874,0.594816222,0.698467564,0.796375067,0.851040436,0.861467362,0.845946057,0.833963235,0.813770629,0.82259928,0.81296264,0.798884643,0.810923585,0.897813279,0.898277731,0.884221901,0.858660589,0.822927923,0.765332559,0.68605028
BiH,m1,d31,0.61382385,0.565473545,0.546060543,0.538166965,0.546515817,0.592963128,0.695795849,0.796438208,0.851607598,0.866795947,0.850039364,0.831953819,0.813360692,0.828722113,0.821975548,0.809634343,0.819438288,0.89369249,0.894264266,0.881702495,0.850092173,0.818138414,0.760514415,0.68164443
BiH,m2,d1,0.612338366,0.567653074,0.54206458,0.537182041,0.545471966,0.590448738,0.684327028,0.774860973,0.828661882,0.840366765,0.830073844,0.818472072,0.804497236,0.823509027,0.822165922,0.81634796,0.819002924,0.891063102,0.888666869,0.872460497,0.842155866,0.804293721,0.750645724,0.672059947
BiH,m2,d2,0.600472045,0.556893093,0.534211324,0.524475885,0.529540674,0.57434658,0.671297145,0.758983845,0.811244955,0.822915535,0.809460719,0.810684915,0.796184893,0.81396296,0.811071933,0.803318929,0.80902029,0.871653561,0.869261891,0.849498381,0.818662948,0.776832223,0.735871024,0.670475163
BiH,m2,d3,0.608776614,0.560677818,0.538590644,0.526026316,0.526218997,0.547253093,0.599375986,0.679173621,0.753319445,0.798416931,0.805799617,0.806970602,0.797835325,0.826645796,0.822266626,0.803635033,0.812438959,0.856330405,0.846608156,0.830009951,0.810781055,0.767430492,0.722369467,0.65865122
BiH,m2,d4,0.598229024,0.553874932,0.528386189,0.51612628,0.515585799,0.53069877,0.564572375,0.625996897,0.716958081,0.779908359,0.810720071,0.80987507,0.804244573,0.787359352,0.771025645,0.768127547,0.78483774,0.856432513,0.874380492,0.867727509,0.846525858,0.804163027,0.729098429,0.649493526
BiH,m2,d5,0.583987333,0.543927554,0.521859888,0.511682867,0.525897226,0.573100619,0.676930851,0.781372529,0.84666247,0.865716789,0.862575908,0.84912365,0.833810072,0.854936497,0.849033828,0.833881488,0.831307267,0.899742653,0.905176657,0.884335995,0.863324618,0.825028865,0.774089394,0.690361845
BiH,m2,d6,0.62059168,0.575698762,0.554260797,0.542512432,0.552079512,0.600180665,0.698116254,0.794907437,0.857601692,0.877081345,0.869499007,0.868460622,0.864074883,0.885455474,0.881576916,0.867164359,0.863645537,0.912179797,0.910414819,0.894177704,0.867213407,0.826610038,0.775149042,0.701061143
BiH,m2,d7,0.627980334,0.582111871,0.558924877,0.547704054,0.557165867,0.599614607,0.696456794,0.789812006,0.849061311,0.869871832,0.865436543,0.858142274,0.836560475,0.857850945,0.857228867,0.857990666,0.865533035,0.906685662,0.906945496,0.889558962,0.862800436,0.820984606,0.764080079,0.685091084
BiH,m2,d8,0.616127655,0.566921065,0.544474505,0.537993641,0.54418458,0.590721461,0.689492872,0.785756212,0.83486255,0.85418548,0.850263942,0.847679741,0.842215496,0.863031383,0.864888338,0.856069467,0.851729265,0.903716599,0.908102339,0.887738667,0.860037345,0.824180704,0.769379676,0.693073932
BiH,m2,d9,0.619086938,0.571857667,0.549791054,0.534668353,0.544717388,0.590480634,0.692150595,0.784534725,0.838181318,0.857070739,0.846644064,0.830611216,0.805575992,0.817515584,0.812509522,0.802764756,0.803482473,0.880138324,0.900925223,0.885168358,0.854207045,0.811435129,0.764897446,0.692573221
BiH,m2,d10,0.623292784,0.580951418,0.55589177,0.545541627,0.55101861,0.577896797,0.630688509,0.720953593,0.80966965,0.8512772,0.855897899,0.851987745,0.844407814,0.872310143,0.85947264,0.847842633,0.849149076,0.898750558,0.897798685,0.880201264,0.851317673,0.805961907,0.755869945,0.692766354
BiH,m2,d11,0.632425954,0.581375849,0.551606635,0.538587133,0.542275517,0.561855323,0.592446067,0.657834505,0.75090942,0.81401602,0.844700297,0.844249185,0.836301393,0.820647338,0.801336194,0.791088509,0.798524155,0.86494526,0.891568528,0.888787984,0.867468778,0.833498281,0.756921068,0.675166375
BiH,m2,d12,0.604756127,0.563581784,0.543426893,0.539357408,0.547400889,0.596135905,0.697110969,0.805698612,0.870180414,0.886841759,0.873051079,0.865361417,0.851624248,0.868104898,0.866612644,0.855536558,0.856528202,0.903311677,0.910908309,0.893777396,0.870168778,0.833679378,0.77942821,0.698021417
BiH,m2,d13,0.626442993,0.583462599,0.553813547,0.545135801,0.553175621,0.599218762,0.69667415,0.795424899,0.858990986,0.884957421,0.885105518,0.889214722,0.882329889,0.906344231,0.897462269,0.877282001,0.871227926,0.912664711,0.92247312,0.90791056,0.884731489,0.84512543,0.791867962,0.708718007
BiH,m2,d14,0.634078543,0.590451345,0.56882777,0.560704549,0.568051477,0.609758829,0.708587463,0.805186266,0.863173311,0.882948356,0.87104051,0.867806748,0.860831342,0.883966329,0.880814565,0.863775278,0.854372996,0.907844861,0.925546648,0.913894473,0.887853062,0.849450938,0.794753924,0.71601348
BiH,m2,d15,0.641077822,0.594125386,0.570870687,0.562577402,0.567862908,0.615690485,0.708722521,0.809245369,0.873174903,0.888618673,0.877680655,0.87281291,0.860645581,0.878799031,0.873237743,0.86163251,0.853786927,0.907434874,0.935185946,0.923688037,0.898065189,0.858305266,0.807165691,0.730928805
BiH,m2,d16,0.654134335,0.607113092,0.582847943,0.57551912,0.572848357,0.622596382,0.727330141,0.828946541,0.881168433,0.899831221,0.888112846,0.874189065,0.850512843,0.864176891,0.853926347,0.836579633,0.831891882,0.901872683,0.929612672,0.912709948,0.884269845,0.843909409,0.796841074,0.727080438
BiH,m2,d17,0.655777295,0.609617653,0.581265165,0.567242134,0.573878266,0.606809977,0.659039894,0.754472677,0.850243881,0.886186531,0.882661641,0.871288509,0.848392743,0.864224735,0.847531393,0.835526554,0.831207667,0.888791796,0.914318403,0.892356156,0.857259158,0.813171772,0.758464878,0.69368603
BiH,m2,d18,0.628382197,0.585589018,0.553891783,0.542841576,0.539402745,0.556654724,0.58688844,0.655403717,0.74072608,0.805497957,0.835878516,0.840482615,0.830859867,0.823392675,0.801163522,0.797736226,0.811575754,0.867203527,0.88472512,0.875192644,0.853077134,0.805509341,0.737686655,0.657937366
BiH,m2,d19,0.594266512,0.555175157,0.532156872,0.5247956,0.534237202,0.584381573,0.683741962,0.796149135,0.859265114,0.886068826,0.877290778,0.875731571,0.871039005,0.892800697,0.889593065,0.874533755,0.860894282,0.904973293,0.917867467,0.906724078,0.881630929,0.84074932,0.786603821,0.703552464
BiH,m2,d20,0.630956368,0.585587062,0.560934543,0.552754099,0.562777356,0.609546789,0.707104587,0.802522274,0.86467339,0.888152466,0.879811286,0.882527887,0.877816013,0.899171278,0.8929176,0.873000477,0.858391878,0.906577385,0.925793543,0.90355135,0.875456591,0.833802901,0.786794296,0.704050668
BiH,m2,d21,0.628131992,0.580219158,0.560182523,0.551553525,0.562777005,0.610337024,0.710682136,0.813685272,0.874245284,0.896170269,0.898452057,0.898400953,0.887573167,0.908492015,0.905862026,0.886117272,0.875250669,0.915872645,0.939240285,0.924592417,0.896803631,0.857833342,0.797963713,0.71767309
BiH,m2,d22,0.642643297,0.594336524,0.571973767,0.562722641,0.576044606,0.622962788,0.718411017,0.813550013,0.871792831,0.896596556,0.895467999,0.893634916,0.887046477,0.911050588,0.911468701,0.894302481,0.879591272,0.922392125,0.943056204,0.925007169,0.897422098,0.858179888,0.805704731,0.724769863
BiH,m2,d23,0.644920522,0.598378626,0.573562012,0.565629365,0.573705244,0.619919551,0.71630832,0.812775826,0.877917469,0.901733663,0.895835509,0.89405032,0.879973727,0.908234989,0.897318184,0.875553132,0.866013936,0.903205105,0.928583365,0.913410663,0.879556517,0.838222793,0.793026609,0.717989344
BiH,m2,d24,0.649257514,0.601944741,0.576315524,0.56844993,0.571346975,0.598910431,0.650931467,0.750359059,0.840346253,0.888231906,0.898180989,0.898567255,0.889265225,0.917311438,0.90339894,0.886474701,0.87835173,0.90807285,0.930127626,0.913471045,0.884206905,0.839901059,0.786680904,0.722245041
BiH,m2,d25,0.657700952,0.611595975,0.582229276,0.568262163,0.568351683,0.586459596,0.622554154,0.69663428,0.789875397,0.845361392,0.873506203,0.874640728,0.869662701,0.856011341,0.840444801,0.837914161,0.853836978,0.910724404,0.957632806,0.950349069,0.927012473,0.886101123,0.80635058,0.722270819
BiH,m2,d26,0.649785508,0.60918289,0.586633771,0.577939827,0.586726351,0.638914441,0.7379171,0.845596151,0.924847989,0.952249355,0.953286436,0.957890735,0.946205661,0.96802588,0.961838251,0.944100757,0.924279172,0.960782113,0.99627651,0.984964262,0.956066227,0.915285723,0.857691012,0.773814113
BiH,m2,d27,0.695135506,0.649167392,0.626726399,0.619739508,0.629418676,0.674483915,0.76510076,0.86285816,0.931360347,0.95772012,0.952434364,0.946906727,0.934581321,0.952417814,0.943976231,0.927723318,0.914893188,0.952895756,0.993822352,0.977103883,0.947909555,0.907713164,0.850256971,0.764076317
BiH,m2,d28,0.682592993,0.637011446,0.616520992,0.611163419,0.622633644,0.66998373,0.762421221,0.861723284,0.929485337,0.951154751,0.944916118,0.936069262,0.924083681,0.939774798,0.933290925,0.916741417,0.8996589,0.944251512,0.999147978,0.992234609,0.96343136,0.917685567,0.877114295,0.797277241
BiH,m3,d1,0.718762579,0.67228287,0.649463485,0.637337581,0.642013145,0.672966985,0.731971653,0.812796489,0.885079439,0.926685134,0.938430891,0.935846189,0.925580299,0.951737159,0.943776328,0.926560057,0.909704124,0.937819496,0.97282923,0.962596189,0.933333504,0.898625832,0.847476377,0.766221192
BiH,m3,d2,0.686781788,0.642078542,0.616977119,0.60816908,0.616244708,0.659572201,0.741482463,0.845265553,0.910505543,0.94330004,0.941627692,0.932187545,0.916842372,0.933252309,0.926512212,0.911475973,0.891578909,0.913091901,0.946705921,0.930139061,0.894122889,0.852044567,0.804953112,0.73012884
BiH,m3,d3,0.65732276,0.613880371,0.58775626,0.575008729,0.579502745,0.610250313,0.660332295,0.757777001,0.854423649,0.898107216,0.904604028,0.894979424,0.881852949,0.904689938,0.889547828,0.87430361,0.860853609,0.891904994,0.92608417,0.913253639,0.87884532,0.831017543,0.77682776,0.704845317
BiH,m3,d4,0.637289385,0.590013474,0.564445843,0.550695484,0.551733217,0.572902922,0.601779542,0.678294668,0.771226802,0.830985295,0.85554062,0.853316456,0.839228329,0.822546672,0.802714153,0.800325543,0.807441674,0.851361254,0.90758257,0.903899301,0.877098297,0.834287113,0.757109386,0.677386125
BiH,m3,d5,0.605251623,0.564797354,0.539628677,0.532685919,0.543688783,0.593411331,0.693550521,0.809593319,0.875889197,0.891210948,0.874649856,0.863639368,0.854077855,0.876958023,0.875199866,0.85769026,0.841015875,0.871648445,0.91167392,0.905022341,0.875914323,0.837879356,0.78247245,0.700819414
BiH,m3,d6,0.622091307,0.575728752,0.554787587,0.547256052,0.555359012,0.604412239,0.696559304,0.79533899,0.855054202,0.871860535,0.857503145,0.851960112,0.841430627,0.867731421,0.870810064,0.85626917,0.851352628,0.865634691,0.899694357,0.893969125,0.866251052,0.821794551,0.767056463,0.69398759
BiH,m3,d7,0.62099234,0.573805146,0.552186235,0.544780278,0.553039059,0.599272674,0.692386206,0.794057421,0.847377579,0.859032511,0.84527458,0.830977221,0.81512898,0.826225828,0.818739629,0.803634883,0.787918891,0.821068459,0.891593955,0.887909482,0.862658959,0.82312582,0.725793102,0.684631497
BiH,m3,d8,0.610832219,0.564253963,0.538025036,0.526958329,0.533429012,0.582758473,0.674510344,0.775865405,0.836397583,0.852997494,0.841542615,0.838522749,0.827562212,0.840982424,0.830108097,0.808050663,0.787261105,0.812462129,0.883358093,0.879744836,0.847177424,0.808814217,0.763955954,0.692221409
BiH,m3,d9,0.628542682,0.583118761,0.559730007,0.551125934,0.557012102,0.600572899,0.684025819,0.778869323,0.826575383,0.832322181,0.816554333,0.798057546,0.774408457,0.788852609,0.778041825,0.765855739,0.751827692,0.780042464,0.862696071,0.865985601,0.833266281,0.790740508,0.741952933,0.672432321
BiH,m3,d10,0.603937556,0.562128999,0.540231547,0.529672924,0.536551237,0.56589577,0.613076594,0.715104636,0.793108858,0.822345966,0.816575095,0.804337102,0.790440152,0.805114048,0.797739637,0.782322748,0.765903984,0.787323293,0.866098542,0.86167564,0.822180566,0.773198153,0.719056265,0.652653716
BiH,m3,d11,0.593848551,0.551619825,0.528385237,0.513641028,0.514773898,0.534426273,0.560464976,0.635703548,0.714938635,0.753476469,0.754758339,0.739667033,0.718174002,0.70772862,0.694574311,0.693603481,0.709146801,0.746413799,0.829457684,0.834850914,0.80570764,0.753769454,0.680089085,0.598193717
BiH,m3,d12,0.542540116,0.506263758,0.488552293,0.483587155,0.491343017,0.541506546,0.624192951,0.730094085,0.77725846,0.783422668,0.767786668,0.761866747,0.750693569,0.768503481,0.763383275,0.748370005,0.741431961,0.770020762,0.832893054,0.833269792,0.802596799,0.759369108,0.698796006,0.625432493
BiH,m3,d13,0.561763044,0.524506728,0.50412756,0.497666055,0.508188168,0.553001596,0.635536594,0.732279382,0.781081902,0.784341893,0.767110978,0.760280509,0.754502868,0.770579749,0.768232764,0.755833535,0.744077497,0.76954989,0.837004415,0.837655782,0.806236135,0.761012318,0.704428408,0.632203733
BiH,m3,d14,0.567479601,0.529975788,0.504366481,0.501496166,0.509313264,0.549466976,0.635536293,0.734937054,0.782826268,0.790632332,0.785307809,0.784043643,0.775127176,0.796544629,0.789897413,0.775974936,0.765563557,0.790726667,0.852357662,0.851808003,0.821938436,0.779032967,0.720924003,0.64368103
BiH,m3,d15,0.577757978,0.536982389,0.516374981,0.510237103,0.522993611,0.567263799,0.654664987,0.750917545,0.797167259,0.797079343,0.773628101,0.765203319,0.755035074,0.773779107,0.767336258,0.753573663,0.746190575,0.77729833,0.850812598,0.851870441,0.821722684,0.780312479,0.721293569,0.643731683
BiH,m3,d16,0.570505986,0.52892296,0.50848707,0.503134562,0.513106214,0.556152307,0.638356306,0.734603598,0.786588475,0.796456814,0.788122004,0.784086321,0.772406915,0.787386734,0.782898887,0.765437326,0.746017503,0.758361717,0.831163333,0.838580222,0.808827207,0.758771253,0.704963323,0.640511211
BiH,m3,d17,0.577385504,0.542034189,0.514484224,0.50530045,0.510536105,0.535467466,0.583886378,0.680279159,0.769978033,0.812336701,0.816943808,0.812096175,0.803327404,0.820539763,0.808797367,0.789853832,0.777498836,0.794794496,0.832953386,0.825556156,0.792958303,0.747848179,0.695053207,0.634436022
BiH,m3,d18,0.575631108,0.53559495,0.511613056,0.503688484,0.507108508,0.524211888,0.547099279,0.625828087,0.703719618,0.754766714,0.769210215,0.768371633,0.76044641,0.747464621,0.732031784,0.737533894,0.754708589,0.795195206,0.841197172,0.844051237,0.816133312,0.771402984,0.70663206,0.630341562
BiH,m3,d19,0.56709845,0.532399404,0.515017032,0.510707172,0.519527046,0.564064642,0.656911469,0.769898944,0.830933589,0.847757074,0.842077028,0.838721549,0.830288993,0.84707662,0.841356001,0.827194502,0.814257148,0.829270318,0.875880019,0.878473498,0.852195673,0.815164437,0.759747751,0.684184147
BiH,m3,d20,0.607843597,0.569600653,0.549210552,0.544441806,0.551074729,0.597938046,0.685541143,0.792193043,0.85200916,0.872119216,0.867960512,0.860248783,0.851099865,0.867178502,0.864441138,0.84427732,0.830101828,0.850205716,0.891651328,0.896002513,0.864013197,0.825050329,0.769332183,0.689456412
BiH,m3,d21,0.619001931,0.577569308,0.558722014,0.549641352,0.556732258,0.602897767,0.694521402,0.802725538,0.866988328,0.886685136,0.887946945,0.88472522,0.879718907,0.901919876,0.896444497,0.877488073,0.855454561,0.864074682,0.915471684,0.921510113,0.891991705,0.852427724,0.79277505,0.711067499
BiH,m3,d22,0.63726426,0.592086481,0.571428321,0.565818938,0.572801917,0.617325169,0.705150739,0.81295592,0.87361127,0.891747819,0.889767942,0.889959421,0.885750264,0.910210603,0.903447186,0.885458333,0.875596764,0.889345618,0.93086094,0.93411055,0.90797691,0.864631513,0.807975185,0.727317553
BiH,m3,d23,0.649466795,0.607682411,0.583507233,0.577382394,0.588856481,0.628884163,0.716845592,0.822419989,0.883632321,0.90853344,0.901001303,0.895443124,0.880066005,0.898335355,0.889834042,0.86997394,0.845974794,0.859928416,0.915638337,0.919831696,0.88995927,0.843287181,0.791137055,0.717708396
BiH,m3,d24,0.648081112,0.603063518,0.580835067,0.573333572,0.577935163,0.602061543,0.654906867,0.764346984,0.850548852,0.886902292,0.886305942,0.878435433,0.860042711,0.882543233,0.872663008,0.855394229,0.838027604,0.848235569,0.902121484,0.913134329,0.878893516,0.826673028,0.770600161,0.701642899
BiH,m3,d25,0.636910341,0.588989382,0.566041108,0.560948836,0.567778302,0.586372031,0.650291886,0.736180207,0.798863028,0.832526698,0.830934492,0.818522674,0.803006636,0.773280502,0.761553351,0.75827666,0.766660618,0.795820644,0.882834813,0.900070292,0.863156661,0.786658687,0.696579013,0.615685871
BiH,m3,d26,0.566633597,0.540063239,0.531779633,0.539412324,0.579854156,0.678804908,0.797314854,0.870880878,0.898043022,0.891058839,0.884920359,0.870676311,0.868116935,0.884010813,0.872393444,0.850661091,0.835054178,0.843256137,0.89759176,0.895453857,0.858041069,0.78868716,0.718830433,0.639028535
BiH,m3,d27,0.585548646,0.560441254,0.551842447,0.553535959,0.597847823,0.694814537,0.809002185,0.865118483,0.871895942,0.854388944,0.843466522,0.826511139,0.820354253,0.838647876,0.829542941,0.814027806,0.794251958,0.800777106,0.877596902,0.894572897,0.853338573,0.782149675,0.712722596,0.632715879
BiH,m3,d28,0.579028313,0.558058612,0.54834875,0.554541996,0.59789311,0.691956058,0.804806369,0.853459087,0.862586791,0.836751151,0.821611398,0.801430278,0.792142039,0.813504977,0.802345841,0.781951126,0.76022138,0.771613219,0.863549948,0.887679588,0.847212581,0.771468983,0.701471532,0.622440461
BiH,m3,d29,0.569653563,0.546358442,0.537793437,0.543020867,0.586830916,0.673786008,0.789586475,0.842042223,0.854129009,0.834823883,0.817647884,0.802564401,0.795761164,0.816903737,0.803534881,0.786943246,0.772615394,0.78595411,0.865603196,0.887583749,0.846146813,0.771240143,0.701431612,0.616824859
BiH,m3,d30,0.565480115,0.537686414,0.527931918,0.53085419,0.574299237,0.65736589,0.76096347,0.806158952,0.817808519,0.815574675,0.804053597,0.794137563,0.774028309,0.779380466,0.766169737,0.748883705,0.734805006,0.739611265,0.823276073,0.846226554,0.804939019,0.733054622,0.666102464,0.598422257
