c,z,attribute,y,tech,f,techfuel,g,uni,value
AFG,NEPS_AFG,CapacityPlant,2026,CCGT,Gas,Gas,NEPS_AFG_CCGT_Gas_cand,,71.81781715992159
AFG,NEPS_AFG,CapacityPlant,2026,ICE,HFO,Diesel,TAKAKHIL_ICE_2030,,108.0
AFG,NEPS_AFG,CapacityPlant,2026,HY,Water,Reservoir,KAJAKI I_HY,,51.5
AFG,NEPS_AFG,CapacityPlant,2026,HY,Water,Reservoir,NAGHLU_HY_2031,,100.0
AFG,NEPS_AFG,CapacityPlant,2026,HY,Water,Reservoir,Kunar-A_HY_NEW_2031,,789.0
AFG,NEPS_AFG,CapacityPlant,2026,HY,Water,Reservoir,Kunar-B_HY_NEW_2031,,300.0
AFG,NEPS_AFG,CapacityPlant,2026,HY,Water,Reservoir,DARUNTA_HY,,11.55
AFG,NEPS_AFG,CapacityPlant,2026,HY,Water,Reservoir,MAHIPER_HY,,66.0
AFG,NEPS_AFG,CapacityPlant,2026,HY,Water,Reservoir,SOROBI_HY,,22.0
AFG,NEPS_AFG,CapacityPlant,2026,HY,Water,Reservoir,PUL_E_KHUMRI_HY,,9.0
AFG,NEPS_AFG,CapacityPlant,2026,HY,Water,Reservoir,KAJAKI II_HY,,100.0
AFG,NEPS_AFG,CapacityPlant,2026,PV,Solar,PV,SEPS_PV,,40.0
AFG,NEPS_AFG,CapacityPlant,2027,CCGT,Gas,Gas,NEPS_AFG_CCGT_Gas_cand,,71.81781715992159
AFG,NEPS_AFG,CapacityPlant,2027,ICE,HFO,Diesel,TAKAKHIL_ICE_2030,,108.0
AFG,NEPS_AFG,CapacityPlant,2027,HY,Water,Reservoir,KAJAKI I_HY,,51.5
AFG,NEPS_AFG,CapacityPlant,2027,HY,Water,Reservoir,NAGHLU_HY_2031,,100.0
AFG,NEPS_AFG,CapacityPlant,2027,HY,Water,Reservoir,Kunar-A_HY_NEW_2031,,789.0
AFG,NEPS_AFG,CapacityPlant,2027,HY,Water,Reservoir,Kunar-B_HY_NEW_2031,,300.0
