c,z,attribute,y,value
AFG,NEPS_AFG,CapexInvestmentComponent,2026,2682921939.174149
AFG,NEPS_AFG,CapexInvestmentComponent,2028,327459994.00255984
AFG,NEPS_AFG,CapexInvestmentComponent,2029,490355734.8127681
AFG,NEPS_AFG,CapexInvestmentComponent,2030,636406320.0
AFG,NEPS_AFG,CapexInvestmentComponent,2031,171071564.72158268
AFG,NEPS_AFG,CapexInvestmentComponent,2032,340755763.6148234
AFG,NEPS_AFG,CapexInvestmentComponent,2033,347284630.961242
AFG,NEPS_AFG,CapexInvestmentComponent,2034,225146486.8877321
AFG,NEPS_AFG,CapexInvestmentComponent,2035,153543243.5404583
AFG,NEPS_AFG,CapexInvestmentComponent,2040,1149412582.995296
AFG,NEPS_AFG,CapexInvestmentComponent,2045,1190727340.3582764
AFG,NEPS_AFG,CapexInvestmentComponent,2050,1452297195.7605658
AFG,NEPS_AFG,CapexInvestmentComponentCumulated,2026,2682921939.174149
AFG,NEPS_AFG,CapexInvestmentComponentCumulated,2028,3010381933.1767087
AFG,NEPS_AFG,CapexInvestmentComponentCumulated,2029,3500737667.989477
AFG,NEPS_AFG,CapexInvestmentComponentCumulated,2030,4137143987.989477
AFG,NEPS_AFG,CapexInvestmentComponentCumulated,2031,4308215552.71106
AFG,NEPS_AFG,CapexInvestmentComponentCumulated,2032,4648971316.325883
AFG,NEPS_AFG,CapexInvestmentComponentCumulated,2033,4996255947.287125
AFG,NEPS_AFG,CapexInvestmentComponentCumulated,2034,5221402434.174857
AFG,NEPS_AFG,CapexInvestmentComponentCumulated,2035,5374945677.715316
AFG,NEPS_AFG,CapexInvestmentComponentCumulated,2040,6524358260.710611
AFG,NEPS_AFG,CapexInvestmentComponentCumulated,2045,7715085601.068888
AFG,NEPS_AFG,CapexInvestmentComponentCumulated,2050,9167382796.829453
AFG,NEPS_AFG,Costs,2026,34.49418650716544
AFG,NEPS_AFG,Costs,2027,47.99666186483622
AFG,NEPS_AFG,Costs,2028,53.543769470496336
AFG,NEPS_AFG,Costs,2029,53.04570980971364
AFG,NEPS_AFG,Costs,2030,44.80543862206096
AFG,NEPS_AFG,Costs,2031,62.61559178452325
AFG,NEPS_AFG,Costs,2032,67.46832179328968
AFG,NEPS_AFG,Costs,2033,76.54436641327347
AFG,NEPS_AFG,Costs,2034,99.54311750071967
AFG,NEPS_AFG,Costs,2035,110.95449801055123
AFG,NEPS_AFG,Costs,2040,245.45504342578093
AFG,NEPS_AFG,Costs,2045,423.2802133201909
AFG,NEPS_AFG,Costs,2050,652.488431109155
