zone,season,daytype,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
guinea,1,1,0.6800856137992339,0.6531135256048292,0.629082801500193,0.6142697455626418,0.6115095484053142,0.6263890108040004,0.6598931070490966,0.6505579198414316,0.6526673352161237,0.6496509367451501,0.6472855745011525,0.6560395941524738,0.6650438622704817,0.6642182608126771,0.6668796088718292,0.672284640232048,0.6837387138462014,0.7066888082800006,0.7649020116882063,0.8329474265009639,0.8432576524970323,0.8221197850951799,0.7841981292644219,0.7335830210499826
guinea,1,2,0.6800856137992339,0.6531135256048292,0.629082801500193,0.6142697455626418,0.6115095484053142,0.6263890108040004,0.6598931070490966,0.6505579198414316,0.6526673352161237,0.6496509367451501,0.6472855745011525,0.6560395941524738,0.6650438622704817,0.6642182608126771,0.6668796088718292,0.672284640232048,0.6837387138462014,0.7066888082800006,0.7649020116882063,0.8329474265009639,0.8432576524970323,0.8221197850951799,0.7841981292644219,0.7335830210499826
guinea,1,3,0.6800856137992339,0.6531135256048292,0.629082801500193,0.6142697455626418,0.6115095484053142,0.6263890108040004,0.6598931070490966,0.6505579198414316,0.6526673352161237,0.6496509367451501,0.6472855745011525,0.6560395941524738,0.6650438622704817,0.6642182608126771,0.6668796088718292,0.672284640232048,0.6837387138462014,0.7066888082800006,0.7649020116882063,0.8329474265009639,0.8432576524970323,0.8221197850951799,0.7841981292644219,0.7335830210499826
guinea,2,1,0.7725974201845395,0.7419563283379198,0.7146567133016736,0.6978286425850067,0.6946929767810517,0.7115964872063604,0.7496581338569501,0.7390530844231139,0.7414494428278746,0.7380227247358628,0.7353356030993596,0.7452804289589641,0.755509544495992,0.7545716367628211,0.75759500706061,0.7637352829320451,0.7767474501435561,0.8028194378356516,0.8689513627893451,0.9462529714001146,0.9579656938051404,0.9339524497495252,0.8908723244395687,0.8333720608913072
guinea,2,2,0.7725974201845395,0.7419563283379198,0.7146567133016736,0.6978286425850067,0.6946929767810517,0.7115964872063604,0.7496581338569501,0.7390530844231139,0.7414494428278746,0.7380227247358628,0.7353356030993596,0.7452804289589641,0.755509544495992,0.7545716367628211,0.75759500706061,0.7637352829320451,0.7767474501435561,0.8028194378356516,0.8689513627893451,0.9462529714001146,0.9579656938051404,0.9339524497495252,0.8908723244395687,0.8333720608913072
guinea,2,3,0.7725974201845395,0.7419563283379198,0.7146567133016736,0.6978286425850067,0.6946929767810517,0.7115964872063604,0.7496581338569501,0.7390530844231139,0.7414494428278746,0.7380227247358628,0.7353356030993596,0.7452804289589641,0.755509544495992,0.7545716367628211,0.75759500706061,0.7637352829320451,0.7767474501435561,0.8028194378356516,0.8689513627893451,0.9462529714001146,0.9579656938051404,0.9339524497495252,0.8908723244395687,0.8333720608913072
guinea,3,1,0.7462483695758174,0.7166522769211188,0.6902837016727311,0.6740295439350316,0.6710008184531666,0.6873278430657799,0.7240914161949641,0.7138480466955153,0.7161626784891924,0.7128528269127413,0.7102573482226708,0.7198630107443922,0.7297432673855371,0.728837346528949,0.7317576062870129,0.7376884711049536,0.7502568648279336,0.7754396803519356,0.8393162089090933,0.9139814846196904,0.9252947504547704,0.9021004661398566,0.8604895670690338,0.8049503213997683
guinea,3,2,0.7462483695758174,0.7166522769211188,0.6902837016727311,0.6740295439350316,0.6710008184531666,0.6873278430657799,0.7240914161949641,0.7138480466955153,0.7161626784891924,0.7128528269127413,0.7102573482226708,0.7198630107443922,0.7297432673855371,0.728837346528949,0.7317576062870129,0.7376884711049536,0.7502568648279336,0.7754396803519356,0.8393162089090933,0.9139814846196904,0.9252947504547704,0.9021004661398566,0.8604895670690338,0.8049503213997683
guinea,3,3,0.7462483695758174,0.7166522769211188,0.6902837016727311,0.6740295439350316,0.6710008184531666,0.6873278430657799,0.7240914161949641,0.7138480466955153,0.7161626784891924,0.7128528269127413,0.7102573482226708,0.7198630107443922,0.7297432673855371,0.728837346528949,0.7317576062870129,0.7376884711049536,0.7502568648279336,0.7754396803519356,0.8393162089090933,0.9139814846196904,0.9252947504547704,0.9021004661398566,0.8604895670690338,0.8049503213997683
guinea,4,1,0.7967176368833785,0.7651199410462188,0.7369680417371208,0.7196146046372572,0.7163810444620416,0.7338122764714222,0.7730621941945551,0.7621260588888752,0.7645972307508141,0.7610635317386156,0.7582925191202436,0.7685478189065,0.7790962837928069,0.7781290949137553,0.781246853757038,0.7875788268575089,0.8009972293018378,0.8278831751776826,0.8960797153098911,0.9757946526506674,0.9878730420837752,0.9631101130885892,0.9186850415870688,0.8593896402596867
