Zone,m,d,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Guinea,3,3,0.7314887,0.70791115,0.68920499,0.67556508,0.66971941,0.69115355,0.75019486,0.68004677,0.66640686,0.67420109,0.68978956,0.687841,0.69368667,0.71122369,0.71706937,0.73070928,0.75214341,0.73694466,0.7667576,0.85639127,0.86788776,0.89614186,0.86048324,0.82950117
Guinea,3,4,0.79598597,0.77104443,0.74532346,0.71219797,0.73070928,0.74240062,0.82424006,0.75701481,0.75993765,0.76383476,0.75214341,0.79111458,0.77805924,0.77533126,0.81995324,0.82794232,0.84781762,0.84762276,0.95109119,0.98616524,0.9832424,0.96551052,0.92439595,0.88250195
Guinea,4,1,0.74123149,0.72720187,0.69777864,0.69271239,0.68160561,0.67381138,0.69758379,0.6979735,0.69641465,0.68842557,0.65179267,0.65763835,0.68277475,0.6710834,0.67790335,0.69563523,0.70187062,0.72233048,0.78828917,0.8606781,0.80436477,0.88055339,0.85307872,0.74181606
Guinea,4,2,0.78585347,0.72934528,0.68413874,0.6812159,0.68043648,0.69816836,0.76247077,0.69329696,0.68569758,0.6627046,0.6560795,0.66952455,0.68706157,0.66212003,0.70303975,0.71667966,0.73791894,0.72720187,0.80124708,0.86808262,0.92205768,0.90081839,0.87003118,0.8289166
Guinea,4,3,0.7314887,0.70791115,0.68920499,0.67556508,0.66971941,0.69115355,0.75019486,0.68004677,0.66640686,0.67420109,0.68978956,0.687841,0.69368667,0.71122369,0.71706937,0.73070928,0.75214341,0.73694466,0.7667576,0.85639127,0.86788776,0.89614186,0.86048324,0.82950117
Guinea,4,4,0.79598597,0.77104443,0.74532346,0.71219797,0.73070928,0.74240062,0.82424006,0.75701481,0.75993765,0.76383476,0.75214341,0.79111458,0.77805924,0.77533126,0.81995324,0.82794232,0.84781762,0.84762276,0.95109119,0.98616524,0.9832424,0.96551052,0.92439595,0.88250195
Guinea,5,1,0.74123149,0.72720187,0.69777864,0.69271239,0.68160561,0.67381138,0.69758379,0.6979735,0.69641465,0.68842557,0.65179267,0.65763835,0.68277475,0.6710834,0.67790335,0.69563523,0.70187062,0.72233048,0.78828917,0.8606781,0.80436477,0.88055339,0.85307872,0.74181606
Guinea,5,2,0.78585347,0.72934528,0.68413874,0.6812159,0.68043648,0.69816836,0.76247077,0.69329696,0.68569758,0.6627046,0.6560795,0.66952455,0.68706157,0.66212003,0.70303975,0.71667966,0.73791894,0.72720187,0.80124708,0.86808262,0.92205768,0.90081839,0.87003118,0.8289166
Guinea,5,3,0.7314887,0.70791115,0.68920499,0.67556508,0.66971941,0.69115355,0.75019486,0.68004677,0.66640686,0.67420109,0.68978956,0.687841,0.69368667,0.71122369,0.71706937,0.73070928,0.75214341,0.73694466,0.7667576,0.85639127,0.86788776,0.89614186,0.86048324,0.82950117
Guinea,5,4,0.79598597,0.77104443,0.74532346,0.71219797,0.73070928,0.74240062,0.82424006,0.75701481,0.75993765,0.76383476,0.75214341,0.79111458,0.77805924,0.77533126,0.81995324,0.82794232,0.84781762,0.84762276,0.95109119,0.98616524,0.9832424,0.96551052,0.92439595,0.88250195
Guinea,6,1,0.80670304,0.781371785,0.750194856,0.796960249,0.783320343,0.748246298,0.724863601,0.722915043,0.767731878,0.726812159,0.740452065,0.709275136,0.75604053,0.757989088,0.773577553,0.795011691,0.82618862,0.837879969,0.962003118,0.905494934,0.713172253,0.745713172,0.827552611,0.817809821
Guinea,6,2,0.672447389,0.63522993,0.617692907,0.602104443,0.607950117,0.623538581,0.648869836,0.707326578,0.680046765,0.676149649,0.672252533,0.699532346,0.701480904,0.698168355,0.714536243,0.702065472,0.725058457,0.682579891,0.753117693,0.807287607,0.845284489,0.826578332,0.787802027,0.751753702
Guinea,6,3,0.553390491,0.537802027,0.502727981,0.510522214,0.477396726,0.498830865,0.528059236,0.557287607,0.580670304,0.59431021,0.57482463,0.58456742,0.557287607,0.537802027,0.592361652,0.600155885,0.600155885,0.531956352,0.576773188,0.715120811,0.759937646,0.736554949,0.713172253,0.63522993
Guinea,6,4,0.662899454,0.598207327,0.58456742,0.57482463,0.576773188,0.649259548,0.474668745,0.573655495,0.569173811,0.584957132,0.557287607,0.543647701,0.595674201,0.412704599,0.410756041,0.416601715,0.659976617,0.726812159,0.908028059,0.902961808,0.933943882,0.912704599,0.852104443,0.791699143
Guinea,7,1,0.80670304,0.781371785,0.750194856,0.796960249,0.783320343,0.748246298,0.724863601,0.722915043,0.767731878,0.726812159,0.740452065,0.709275136,0.75604053,0.757989088,0.773577553,0.795011691,0.82618862,0.837879969,0.962003118,0.905494934,0.713172253,0.745713172,0.827552611,0.817809821
Guinea,7,2,0.672447389,0.63522993,0.617692907,0.602104443,0.607950117,0.623538581,0.648869836,0.707326578,0.680046765,0.676149649,0.672252533,0.699532346,0.701480904,0.698168355,0.714536243,0.702065472,0.725058457,0.682579891,0.753117693,0.807287607,0.845284489,0.826578332,0.787802027,0.751753702
Guinea,7,3,0.553390491,0.537802027,0.502727981,0.510522214,0.477396726,0.498830865,0.528059236,0.557287607,0.580670304,0.59431021,0.57482463,0.58456742,0.557287607,0.537802027,0.592361652,0.600155885,0.600155885,0.531956352,0.576773188,0.715120811,0.759937646,0.736554949,0.713172253,0.63522993
Guinea,7,4,0.662899454,0.598207327,0.58456742,0.57482463,0.576773188,0.649259548,0.474668745,0.573655495,0.569173811,0.584957132,0.557287607,0.543647701,0.595674201,0.412704599,0.410756041,0.416601715,0.659976617,0.726812159,0.908028059,0.902961808,0.933943882,0.912704599,0.852104443,0.791699143
Guinea,8,1,0.80670304,0.78137179,0.75019486,0.79696025,0.78332034,0.7482463,0.7248636,0.72291504,0.76773188,0.72681216,0.74045207,0.70927514,0.75604053,0.75798909,0.77357755,0.79501169,0.82618862,0.83787997,0.96200312,0.90549493,0.71317225,0.74571317,0.82755261,0.81780982
Guinea,8,2,0.67244739,0.63522993,0.61769291,0.60210444,0.60795012,0.62353858,0.64886984,0.70732658,0.68004677,0.67614965,0.67225253,0.69953235,0.7014809,0.69816836,0.71453624,0.70206547,0.72505846,0.68257989,0.75311769,0.80728761,0.84528449,0.82657833,0.78780203,0.7517537
Guinea,8,3,0.55339049,0.53780203,0.50272798,0.51052221,0.47739673,0.49883087,0.52805924,0.55728761,0.5806703,0.59431021,0.57482463,0.58456742,0.55728761,0.53780203,0.59236165,0.60015589,0.60015589,0.53195635,0.57677319,0.71512081,0.75993765,0.73655495,0.71317225,0.63522993
Guinea,8,4,0.66289945,0.59820733,0.58456742,0.57482463,0.57677319,0.64925955,0.47466875,0.5736555,0.56917381,0.58495713,0.55728761,0.5436477,0.5956742,0.4127046,0.41075604,0.41660172,0.65997662,0.72681216,0.90802806,0.90296181,0.93394388,0.9127046,0.85210444,0.79169914
Guinea,9,1,0.80670304,0.78137179,0.75019486,0.79696025,0.78332034,0.7482463,0.7248636,0.72291504,0.76773188,0.72681216,0.74045207,0.70927514,0.75604053,0.75798909,0.77357755,0.79501169,0.82618862,0.83787997,0.96200312,0.90549493,0.71317225,0.74571317,0.82755261,0.81780982
Guinea,9,2,0.67244739,0.63522993,0.61769291,0.60210444,0.60795012,0.62353858,0.64886984,0.70732658,0.68004677,0.67614965,0.67225253,0.69953235,0.7014809,0.69816836,0.71453624,0.70206547,0.72505846,0.68257989,0.75311769,0.80728761,0.84528449,0.82657833,0.78780203,0.7517537
Guinea,9,3,0.55339049,0.53780203,0.50272798,0.51052221,0.47739673,0.49883087,0.52805924,0.55728761,0.5806703,0.59431021,0.57482463,0.58456742,0.55728761,0.53780203,0.59236165,0.60015589,0.60015589,0.53195635,0.57677319,0.71512081,0.75993765,0.73655495,0.71317225,0.63522993
Guinea,9,4,0.66289945,0.59820733,0.58456742,0.57482463,0.57677319,0.64925955,0.47466875,0.5736555,0.56917381,0.58495713,0.55728761,0.5436477,0.5956742,0.4127046,0.41075604,0.41660172,0.65997662,0.72681216,0.90802806,0.90296181,0.93394388,0.9127046,0.85210444,0.79169914
Guinea,10,1,0.80670304,0.78137179,0.75019486,0.79696025,0.78332034,0.7482463,0.7248636,0.72291504,0.76773188,0.72681216,0.74045207,0.70927514,0.75604053,0.75798909,0.77357755,0.79501169,0.82618862,0.83787997,0.96200312,0.90549493,0.71317225,0.74571317,0.82755261,0.81780982
Guinea,10,2,0.67244739,0.63522993,0.61769291,0.60210444,0.60795012,0.62353858,0.64886984,0.70732658,0.68004677,0.67614965,0.67225253,0.69953235,0.7014809,0.69816836,0.71453624,0.70206547,0.72505846,0.68257989,0.75311769,0.80728761,0.84528449,0.82657833,0.78780203,0.7517537
Guinea,10,3,0.55339049,0.53780203,0.50272798,0.51052221,0.47739673,0.49883087,0.52805924,0.55728761,0.5806703,0.59431021,0.57482463,0.58456742,0.55728761,0.53780203,0.59236165,0.60015589,0.60015589,0.53195635,0.57677319,0.71512081,0.75993765,0.73655495,0.71317225,0.63522993
Guinea,10,4,0.66289945,0.59820733,0.58456742,0.57482463,0.57677319,0.64925955,0.47466875,0.5736555,0.56917381,0.58495713,0.55728761,0.5436477,0.5956742,0.4127046,0.41075604,0.41660172,0.65997662,0.72681216,0.90802806,0.90296181,0.93394388,0.9127046,0.85210444,0.79169914
Guinea,11,1,0.80670304,0.78137179,0.75019486,0.79696025,0.78332034,0.7482463,0.7248636,0.72291504,0.76773188,0.72681216,0.74045207,0.70927514,0.75604053,0.75798909,0.77357755,0.79501169,0.82618862,0.83787997,0.96200312,0.90549493,0.71317225,0.74571317,0.82755261,0.81780982
Guinea,11,2,0.67244739,0.63522993,0.61769291,0.60210444,0.60795012,0.62353858,0.64886984,0.70732658,0.68004677,0.67614965,0.67225253,0.69953235,0.7014809,0.69816836,0.71453624,0.70206547,0.72505846,0.68257989,0.75311769,0.80728761,0.84528449,0.82657833,0.78780203,0.7517537
Guinea,11,3,0.55339049,0.53780203,0.50272798,0.51052221,0.47739673,0.49883087,0.52805924,0.55728761,0.5806703,0.59431021,0.57482463,0.58456742,0.55728761,0.53780203,0.59236165,0.60015589,0.60015589,0.53195635,0.57677319,0.71512081,0.75993765,0.73655495,0.71317225,0.63522993
Guinea,11,4,0.66289945,0.59820733,0.58456742,0.57482463,0.57677319,0.64925955,0.47466875,0.5736555,0.56917381,0.58495713,0.55728761,0.5436477,0.5956742,0.4127046,0.41075604,0.41660172,0.65997662,0.72681216,0.90802806,0.90296181,0.93394388,0.9127046,0.85210444,0.79169914
Guinea,12,1,0.80670304,0.78137179,0.75019486,0.79696025,0.78332034,0.7482463,0.7248636,0.72291504,0.76773188,0.72681216,0.74045207,0.70927514,0.75604053,0.75798909,0.77357755,0.79501169,0.82618862,0.83787997,0.96200312,0.90549493,0.71317225,0.74571317,0.82755261,0.81780982
Guinea,12,2,0.67244739,0.63522993,0.61769291,0.60210444,0.60795012,0.62353858,0.64886984,0.70732658,0.68004677,0.67614965,0.67225253,0.69953235,0.7014809,0.69816836,0.71453624,0.70206547,0.72505846,0.68257989,0.75311769,0.80728761,0.84528449,0.82657833,0.78780203,0.7517537
Guinea,12,3,0.55339049,0.53780203,0.50272798,0.51052221,0.47739673,0.49883087,0.52805924,0.55728761,0.5806703,0.59431021,0.57482463,0.58456742,0.55728761,0.53780203,0.59236165,0.60015589,0.60015589,0.53195635,0.57677319,0.71512081,0.75993765,0.73655495,0.71317225,0.63522993
Guinea,12,4,0.66289945,0.59820733,0.58456742,0.57482463,0.57677319,0.64925955,0.47466875,0.5736555,0.56917381,0.58495713,0.55728761,0.5436477,0.5956742,0.4127046,0.41075604,0.41660172,0.65997662,0.72681216,0.90802806,0.90296181,0.93394388,0.9127046,0.85210444,0.79169914
