month,day,hour,zone,value
3,24,1,ZONE1,551.7638090205047
3,24,2,ZONE1,599.9999999999922
3,24,3,ZONE1,641.4213562373124
3,24,4,ZONE1,673.2050807568849
3,24,5,ZONE1,693.1851652578097
3,24,6,ZONE1,700.0
3,24,7,ZONE1,693.1851652578109
3,24,8,ZONE1,673.2050807568871
3,24,9,ZONE1,641.4213562373155
3,24,10,ZONE1,600.0000000000157
3,24,11,ZONE1,551.763809020509
3,24,12,ZONE1,499.999999999992
3,24,13,ZONE1,448.2361909794974
3,24,14,ZONE1,400.0000000000098
3,24,15,ZONE1,358.57864376268924
3,24,16,ZONE1,326.79491924311617
3,24,17,ZONE1,306.814834742185
3,24,18,ZONE1,300.0
3,24,19,ZONE1,306.8148347421827
3,24,20,ZONE1,326.7949192431118
3,24,21,ZONE1,358.578643762683
3,24,22,ZONE1,400.0000000000021
3,24,23,ZONE1,448.23619097948887
3,25,0,ZONE1,499.9999999999831
3,25,1,ZONE1,551.7638090205005
3,25,2,ZONE1,600.0000000000081
3,25,3,ZONE1,641.4213562373093
3,25,4,ZONE1,673.2050807568827
3,25,5,ZONE1,693.1851652578144
3,25,6,ZONE1,700.0
3,25,7,ZONE1,693.185165257812
3,25,8,ZONE1,673.2050807568893
3,25,9,ZONE1,641.4213562373186
3,25,10,ZONE1,599.9999999999998
3,25,11,ZONE1,551.7638090205132
3,25,12,ZONE1,499.99999999999625
3,25,13,ZONE1,448.23619097950154
3,25,14,ZONE1,400.00000000001353
3,25,15,ZONE1,358.57864376269225
3,25,16,ZONE1,326.79491924310696
3,25,17,ZONE1,306.8148347421861
3,25,18,ZONE1,300.0
3,25,19,ZONE1,306.8148347421816
3,25,20,ZONE1,326.79491924310963
3,25,21,ZONE1,358.578643762696
3,25,22,ZONE1,399.9999999999984
3,25,23,ZONE1,448.2361909794847
3,26,0,ZONE1,500.0000000000016
3,26,1,ZONE1,551.7638090204963
3,26,2,ZONE1,600.0000000000043
3,26,3,ZONE1,641.4213562373062
3,26,4,ZONE1,673.2050807568805
3,26,5,ZONE1,693.1851652578133
3,26,6,ZONE1,700.0
3,26,7,ZONE1,693.1851652578131
3,26,8,ZONE1,673.2050807568914
3,26,9,ZONE1,641.4213562373216
3,26,10,ZONE1,600.0000000000035
3,26,11,ZONE1,551.7638090204954
3,26,12,ZONE1,500.00000000000057
3,26,13,ZONE1,448.23619097950575
3,26,14,ZONE1,399.99999999999756
3,26,15,ZONE1,358.57864376269526
3,26,16,ZONE1,326.7949192431091
3,26,17,ZONE1,306.81483474218726
3,26,18,ZONE1,300.0
3,26,19,ZONE1,306.81483474218635
3,26,20,ZONE1,326.7949192431075
3,26,21,ZONE1,358.578643762693
3,26,22,ZONE1,399.99999999999466
3,26,23,ZONE1,448.23619097948057
3,27,0,ZONE1,499.99999999999727
3,27,1,ZONE1,551.7638090205141
3,27,2,ZONE1,600.0000000000006
3,27,3,ZONE1,641.4213562373031
3,27,4,ZONE1,673.2050807568784
3,27,5,ZONE1,693.1851652578123
3,27,6,ZONE1,700.0
3,27,7,ZONE1,693.1851652578142
3,27,8,ZONE1,673.2050807568936
3,27,9,ZONE1,641.4213562373086
3,27,10,ZONE1,600.0000000000073
3,27,11,ZONE1,551.7638090204996
3,27,12,ZONE1,500.0000000000049
3,27,13,ZONE1,448.2361909795099
3,27,14,ZONE1,400.00000000000125
3,27,15,ZONE1,358.57864376269833
3,27,16,ZONE1,326.7949192431113
3,27,17,ZONE1,306.81483474218834
3,27,18,ZONE1,300.0
3,27,19,ZONE1,306.8148347421852
3,27,20,ZONE1,326.7949192431167
3,27,21,ZONE1,358.5786437626899
3,27,22,ZONE1,399.9999999999909
3,27,23,ZONE1,448.23619097949836
3,28,0,ZONE1,499.99999999999295
3,28,1,ZONE1,551.7638090205099
3,28,2,ZONE1,599.9999999999968
3,28,3,ZONE1,641.4213562373002
3,28,4,ZONE1,673.2050807568876
3,28,5,ZONE1,693.1851652578111
3,28,6,ZONE1,700.0
3,28,7,ZONE1,693.1851652578154
3,28,8,ZONE1,673.2050807568958
3,28,9,ZONE1,641.4213562373116
3,28,10,ZONE1,599.9999999999912
3,28,11,ZONE1,551.7638090205037
3,28,12,ZONE1,500.0000000000092
3,28,13,ZONE1,448.23619097951405
3,28,14,ZONE1,400.000000000005
3,28,15,ZONE1,358.5786437626854
3,28,16,ZONE1,326.79491924311344
3,28,17,ZONE1,306.8148347421894
3,28,18,ZONE1,300.0
3,28,19,ZONE1,306.8148347421841
3,28,20,ZONE1,326.7949192431145
3,28,21,ZONE1,358.57864376268685
3,28,22,ZONE1,399.99999999998715
3,28,23,ZONE1,448.2361909794942
3,29,0,ZONE1,499.99999999998863
3,29,1,ZONE1,551.7638090205058
3,29,2,ZONE1,599.9999999999932
3,29,3,ZONE1,641.421356237297
3,29,4,ZONE1,673.2050807568855
3,29,5,ZONE1,693.1851652578159
3,29,6,ZONE1,700.0
3,29,7,ZONE1,693.1851652578164
3,29,8,ZONE1,673.2050807568866
3,29,9,ZONE1,641.4213562373146
3,29,10,ZONE1,599.999999999995
3,29,11,ZONE1,551.7638090205079
3,29,12,ZONE1,500.00000000001353
3,29,13,ZONE1,448.23619097949626
3,29,14,ZONE1,400.00000000000875
3,29,15,ZONE1,358.5786437626884
3,29,16,ZONE1,326.7949192431156
3,29,17,ZONE1,306.81483474219056
3,29,18,ZONE1,300.0
3,29,19,ZONE1,306.81483474218885
3,29,20,ZONE1,326.79491924311236
3,29,21,ZONE1,358.5786437626838
3,29,22,ZONE1,399.99999999998346
3,29,23,ZONE1,448.23619097949
3,30,0,ZONE1,500.00000000000705
3,30,1,ZONE1,551.7638090205016
3,30,2,ZONE1,599.9999999999894
3,30,3,ZONE1,641.4213562373101
3,30,4,ZONE1,673.2050807568833
3,30,5,ZONE1,693.1851652578148
3,30,6,ZONE1,700.0
3,30,7,ZONE1,693.1851652578175
3,30,8,ZONE1,673.2050807568887
3,30,9,ZONE1,641.4213562373177
3,30,10,ZONE1,599.9999999999987
3,30,11,ZONE1,551.7638090205121
3,30,12,ZONE1,500.00000000001785
3,30,13,ZONE1,448.2361909795004
3,30,14,ZONE1,399.9999999999928
3,30,15,ZONE1,358.5786437626914
3,30,16,ZONE1,326.79491924311776
3,30,17,ZONE1,306.8148347421858
3,30,18,ZONE1,300.0
3,30,19,ZONE1,306.81483474218777
3,30,20,ZONE1,326.79491924311026
3,30,21,ZONE1,358.57864376268077
3,30,22,ZONE1,399.99999999999943
3,30,23,ZONE1,448.23619097948585
3,31,0,ZONE1,500.00000000000273
3,31,1,ZONE1,551.7638090204974
3,31,2,ZONE1,599.9999999999857
3,31,3,ZONE1,641.421356237307
3,31,4,ZONE1,673.2050807568926
3,31,5,ZONE1,693.1851652578137
3,31,6,ZONE1,700.0
3,31,7,ZONE1,693.1851652578187
3,31,8,ZONE1,673.2050807568909
3,31,9,ZONE1,641.4213562373047
3,31,10,ZONE1,600.0000000000025
3,31,11,ZONE1,551.7638090205162
3,31,12,ZONE1,499.99999999999943
3,31,13,ZONE1,448.2361909795046
3,31,14,ZONE1,399.99999999999653
3,31,15,ZONE1,358.57864376269447
3,31,16,ZONE1,326.7949192431199
3,31,17,ZONE1,306.8148347421869
3,31,18,ZONE1,300.0
3,31,19,ZONE1,306.8148347421867
3,31,20,ZONE1,326.7949192431081
3,31,21,ZONE1,358.57864376267776
3,31,22,ZONE1,399.9999999999957
3,31,23,ZONE1,448.23619097950365
4,1,0,ZONE1,499.9999999999984
4,1,1,ZONE1,551.7638090204933
4,1,2,ZONE1,600.0000000000016
4,1,3,ZONE1,641.421356237304
4,1,4,ZONE1,673.2050807568904
4,1,5,ZONE1,693.1851652578125
4,1,6,ZONE1,700.0
4,1,7,ZONE1,693.1851652578139
4,1,8,ZONE1,673.205080756893
4,1,9,ZONE1,641.4213562373077
4,1,10,ZONE1,600.0000000000061
4,1,11,ZONE1,551.7638090205204
4,1,12,ZONE1,500.0000000000037
4,1,13,ZONE1,448.2361909794868
4,1,14,ZONE1,400.0000000000002
4,1,15,ZONE1,358.57864376269754
4,1,16,ZONE1,326.7949192431107
4,1,17,ZONE1,306.81483474218805
4,1,18,ZONE1,300.0
4,1,19,ZONE1,306.81483474218555
4,1,20,ZONE1,326.79491924310594
4,1,21,ZONE1,358.5786437626907
4,1,22,ZONE1,399.9999999999919
4,1,23,ZONE1,448.2361909794995
4,2,0,ZONE1,499.99999999999415
4,2,1,ZONE1,551.7638090204891
4,2,2,ZONE1,599.9999999999978
4,2,3,ZONE1,641.421356237317
4,2,4,ZONE1,673.2050807568883
4,2,5,ZONE1,693.1851652578114
4,2,6,ZONE1,700.0
4,2,7,ZONE1,693.185165257815
4,2,8,ZONE1,673.2050807568838
4,2,9,ZONE1,641.4213562373108
4,2,10,ZONE1,600.0000000000099
4,2,11,ZONE1,551.7638090205025
4,2,12,ZONE1,500.000000000008
4,2,13,ZONE1,448.23619097949097
4,2,14,ZONE1,400.000000000004
4,2,15,ZONE1,358.5786437627006
4,2,16,ZONE1,326.7949192431129
4,2,17,ZONE1,306.81483474218913
4,2,18,ZONE1,300.0
4,2,19,ZONE1,306.8148347421844
4,2,20,ZONE1,326.7949192431038
4,2,21,ZONE1,358.57864376268765
4,2,22,ZONE1,400.0000000000079
4,2,23,ZONE1,448.23619097949535
4,3,0,ZONE1,499.9999999999898
4,3,1,ZONE1,551.763809020507
4,3,2,ZONE1,599.9999999999941
4,3,3,ZONE1,641.421356237314
4,3,4,ZONE1,673.2050807568861
4,3,5,ZONE1,693.1851652578102
4,3,6,ZONE1,700.0
4,3,7,ZONE1,693.1851652578162
4,3,8,ZONE1,673.205080756886
4,3,9,ZONE1,641.4213562373138
4,3,10,ZONE1,600.0000000000136
4,3,11,ZONE1,551.7638090205068
4,3,12,ZONE1,499.9999999999896
4,3,13,ZONE1,448.2361909794951
4,3,14,ZONE1,400.00000000000773
4,3,15,ZONE1,358.5786437627036
4,3,16,ZONE1,326.79491924311503
4,3,17,ZONE1,306.8148347421844
4,3,18,ZONE1,300.0
4,3,19,ZONE1,306.8148347421833
4,3,20,ZONE1,326.794919243113
4,3,21,ZONE1,358.57864376268464
4,3,22,ZONE1,400.00000000000415
4,3,23,ZONE1,448.2361909794912
4,4,0,ZONE1,499.9999999999855
4,4,1,ZONE1,551.7638090205028
4,4,2,ZONE1,599.9999999999905
4,4,3,ZONE1,641.4213562373109
4,4,4,ZONE1,673.205080756884
4,4,5,ZONE1,693.1851652578092
4,4,6,ZONE1,700.0
4,4,7,ZONE1,693.1851652578114
4,4,8,ZONE1,673.2050807568882
4,4,9,ZONE1,641.4213562373169
4,4,10,ZONE1,599.9999999999977
4,4,11,ZONE1,551.763809020511
4,4,12,ZONE1,499.9999999999939
4,4,13,ZONE1,448.2361909794993
4,4,14,ZONE1,400.0000000000115
4,4,15,ZONE1,358.5786437626906
4,4,16,ZONE1,326.7949192431172
4,4,17,ZONE1,306.8148347421855
4,4,18,ZONE1,300.0
4,4,19,ZONE1,306.8148347421822
4,4,20,ZONE1,326.7949192431108
4,4,21,ZONE1,358.57864376269765
4,4,22,ZONE1,400.00000000000045
4,4,23,ZONE1,448.236190979487
4,5,0,ZONE1,499.9999999999812
4,5,1,ZONE1,551.7638090204986
4,5,2,ZONE1,600.0000000000064
4,5,3,ZONE1,641.4213562373079
4,5,4,ZONE1,673.2050807568818
4,5,5,ZONE1,693.185165257814
4,5,6,ZONE1,700.0
4,5,7,ZONE1,693.1851652578125
4,5,8,ZONE1,673.2050807568903
4,5,9,ZONE1,641.42135623732
4,5,10,ZONE1,600.0000000000015
4,5,11,ZONE1,551.763809020515
4,5,12,ZONE1,499.99999999999824
4,5,13,ZONE1,448.2361909795035
4,5,14,ZONE1,400.0000000000152
4,5,15,ZONE1,358.5786437626937
4,5,16,ZONE1,326.794919243108
4,5,17,ZONE1,306.8148347421866
4,5,18,ZONE1,300.0
4,5,19,ZONE1,306.8148347421869
4,5,20,ZONE1,326.79491924310867
4,5,21,ZONE1,358.5786437626946
4,5,22,ZONE1,399.9999999999967
4,5,23,ZONE1,448.23619097948284
4,6,0,ZONE1,499.9999999999996
4,6,1,ZONE1,551.7638090204945
4,6,2,ZONE1,600.0000000000026
4,6,3,ZONE1,641.4213562373048
4,6,4,ZONE1,673.2050807568796
4,6,5,ZONE1,693.1851652578129
4,6,6,ZONE1,700.0
4,6,7,ZONE1,693.1851652578137
4,6,8,ZONE1,673.2050807568924
4,6,9,ZONE1,641.4213562373229
4,6,10,ZONE1,600.0000000000052
4,6,11,ZONE1,551.7638090204973
4,6,12,ZONE1,500.00000000000256
4,6,13,ZONE1,448.2361909795076
4,6,14,ZONE1,399.99999999999926
4,6,15,ZONE1,358.57864376269674
4,6,16,ZONE1,326.79491924311014
4,6,17,ZONE1,306.8148347421877
4,6,18,ZONE1,300.0
4,6,19,ZONE1,306.81483474218584
4,6,20,ZONE1,326.7949192431065
4,6,21,ZONE1,358.57864376269157
4,6,22,ZONE1,399.99999999999295
4,6,23,ZONE1,448.2361909794787
4,7,0,ZONE1,499.9999999999953
4,7,1,ZONE1,551.7638090205122
4,7,2,ZONE1,599.9999999999989
4,7,3,ZONE1,641.4213562373018
4,7,4,ZONE1,673.2050807568888
4,7,5,ZONE1,693.1851652578117
4,7,6,ZONE1,700.0
4,7,7,ZONE1,693.1851652578147
4,7,8,ZONE1,673.2050807568946
4,7,9,ZONE1,641.42135623731
4,7,10,ZONE1,600.0000000000089
4,7,11,ZONE1,551.7638090205014
4,7,12,ZONE1,500.0000000000069
4,7,13,ZONE1,448.2361909795118
4,7,14,ZONE1,400.00000000000296
4,7,15,ZONE1,358.57864376268367
4,7,16,ZONE1,326.7949192431123
4,7,17,ZONE1,306.81483474218885
4,7,18,ZONE1,300.0
4,7,19,ZONE1,306.81483474218476
4,7,20,ZONE1,326.7949192431157
4,7,21,ZONE1,358.5786437626885
4,7,22,ZONE1,399.9999999999892
4,7,23,ZONE1,448.2361909794965
4,8,0,ZONE1,499.99999999999096
4,8,1,ZONE1,551.7638090205081
4,8,2,ZONE1,599.9999999999951
4,8,3,ZONE1,641.4213562372987
4,8,4,ZONE1,673.2050807568867
4,8,5,ZONE1,693.1851652578106
4,8,6,ZONE1,700.0
4,8,7,ZONE1,693.1851652578158
4,8,8,ZONE1,673.2050807568968
4,8,9,ZONE1,641.421356237313
4,8,10,ZONE1,599.999999999993
4,8,11,ZONE1,551.7638090205056
4,8,12,ZONE1,500.0000000000112
4,8,13,ZONE1,448.236190979494
4,8,14,ZONE1,400.0000000000067
4,8,15,ZONE1,358.57864376268674
4,8,16,ZONE1,326.79491924311446
4,8,17,ZONE1,306.81483474219
4,8,18,ZONE1,300.0
4,8,19,ZONE1,306.8148347421836
4,8,20,ZONE1,326.79491924311355
4,8,21,ZONE1,358.5786437626855
4,8,22,ZONE1,399.99999999998545
4,8,23,ZONE1,448.2361909794923
4,9,0,ZONE1,500.00000000000944
4,9,1,ZONE1,551.7638090205039
4,9,2,ZONE1,599.9999999999915
4,9,3,ZONE1,641.4213562372956
4,9,4,ZONE1,673.2050807568845
4,9,5,ZONE1,693.1851652578154
4,9,6,ZONE1,700.0
4,9,7,ZONE1,693.185165257817
4,9,8,ZONE1,673.2050807568876
4,9,9,ZONE1,641.4213562373161
4,9,10,ZONE1,599.9999999999967
4,9,11,ZONE1,551.7638090205098
4,9,12,ZONE1,500.00000000001546
4,9,13,ZONE1,448.23619097949813
4,9,14,ZONE1,400.00000000001046
4,9,15,ZONE1,358.5786437626898
4,9,16,ZONE1,326.7949192431166
4,9,17,ZONE1,306.81483474219107
4,9,18,ZONE1,300.0
4,9,19,ZONE1,306.8148347421884
4,9,20,ZONE1,326.7949192431114
4,9,21,ZONE1,358.5786437626824
4,9,22,ZONE1,400.0000000000015
4,9,23,ZONE1,448.23619097948813
4,10,0,ZONE1,500.0000000000051
4,10,1,ZONE1,551.7638090204997
4,10,2,ZONE1,599.9999999999877
4,10,3,ZONE1,641.4213562373087
4,10,4,ZONE1,673.2050807568824
4,10,5,ZONE1,693.1851652578143
4,10,6,ZONE1,700.0
4,10,7,ZONE1,693.1851652578181
4,10,8,ZONE1,673.2050807568896
4,10,9,ZONE1,641.421356237303
4,10,10,ZONE1,600.0000000000005
4,10,11,ZONE1,551.7638090205139
4,10,12,ZONE1,500.0000000000198
4,10,13,ZONE1,448.23619097950234
4,10,14,ZONE1,399.9999999999945
4,10,15,ZONE1,358.5786437626928
4,10,16,ZONE1,326.7949192431188
4,10,17,ZONE1,306.81483474218635
4,10,18,ZONE1,300.0
4,10,19,ZONE1,306.81483474218726
4,10,20,ZONE1,326.79491924310923
4,10,21,ZONE1,358.57864376267935
4,10,22,ZONE1,399.9999999999977
4,10,23,ZONE1,448.236190979484
4,11,0,ZONE1,500.0000000000008
4,11,1,ZONE1,551.7638090204956
4,11,2,ZONE1,599.999999999984
4,11,3,ZONE1,641.4213562373056
4,11,4,ZONE1,673.2050807568916
4,11,5,ZONE1,693.1851652578132
4,11,6,ZONE1,700.0
4,11,7,ZONE1,693.1851652578133
4,11,8,ZONE1,673.2050807568919
4,11,9,ZONE1,641.4213562373061
4,11,10,ZONE1,600.0000000000041
4,11,11,ZONE1,551.7638090205181
4,11,12,ZONE1,500.00000000000136
4,11,13,ZONE1,448.2361909795065
4,11,14,ZONE1,399.99999999999824
4,11,15,ZONE1,358.57864376269583
4,11,16,ZONE1,326.7949192431209
4,11,17,ZONE1,306.81483474218743
4,11,18,ZONE1,300.0
4,11,19,ZONE1,306.8148347421861
4,11,20,ZONE1,326.7949192431071
4,11,21,ZONE1,358.5786437626763
4,11,22,ZONE1,399.999999999994
4,11,23,ZONE1,448.23619097950177
4,12,0,ZONE1,499.9999999999965
4,12,1,ZONE1,551.7638090204914
4,12,2,ZONE1,599.9999999999999
4,12,3,ZONE1,641.4213562373026
4,12,4,ZONE1,673.2050807568894
4,12,5,ZONE1,693.1851652578121
4,12,6,ZONE1,700.0
4,12,7,ZONE1,693.1851652578143
4,12,8,ZONE1,673.205080756894
4,12,9,ZONE1,641.421356237309
4,12,10,ZONE1,600.0000000000078
4,12,11,ZONE1,551.7638090205223
4,12,12,ZONE1,500.0000000000057
4,12,13,ZONE1,448.2361909794887
4,12,14,ZONE1,400.00000000000193
4,12,15,ZONE1,358.5786437626989
4,12,16,ZONE1,326.7949192431117
4,12,17,ZONE1,306.8148347421885
4,12,18,ZONE1,300.0
4,12,19,ZONE1,306.81483474218504
4,12,20,ZONE1,326.7949192431049
4,12,21,ZONE1,358.57864376268935
4,12,22,ZONE1,399.9999999999902
4,12,23,ZONE1,448.23619097949756
4,13,0,ZONE1,499.99999999999216
4,13,1,ZONE1,551.7638090204873
4,13,2,ZONE1,599.9999999999961
4,13,3,ZONE1,641.4213562373156
4,13,4,ZONE1,673.2050807568872
4,13,5,ZONE1,693.1851652578109
4,13,6,ZONE1,700.0
4,13,7,ZONE1,693.1851652578155
4,13,8,ZONE1,673.2050807568849
4,13,9,ZONE1,641.4213562373122
4,13,10,ZONE1,600.0000000000116
4,13,11,ZONE1,551.7638090205045
4,13,12,ZONE1,500.00000000001
4,13,13,ZONE1,448.23619097949285
4,13,14,ZONE1,400.0000000000057
4,13,15,ZONE1,358.578643762702
4,13,16,ZONE1,326.79491924311384
4,13,17,ZONE1,306.81483474218373
4,13,18,ZONE1,300.0
4,13,19,ZONE1,306.8148347421839
4,13,20,ZONE1,326.79491924310275
4,13,21,ZONE1,358.5786437626863
4,13,22,ZONE1,400.0000000000062
4,13,23,ZONE1,448.2361909794934
4,14,0,ZONE1,499.99999999998784
4,14,1,ZONE1,551.763809020505
4,14,2,ZONE1,599.9999999999925
4,14,3,ZONE1,641.4213562373126
4,14,4,ZONE1,673.2050807568851
4,14,5,ZONE1,693.1851652578098
4,14,6,ZONE1,700.0
4,14,7,ZONE1,693.1851652578166
4,14,8,ZONE1,673.2050807568869
4,14,9,ZONE1,641.4213562373152
4,14,10,ZONE1,600.0000000000153
4,14,11,ZONE1,551.7638090205087
4,14,12,ZONE1,499.9999999999916
4,14,13,ZONE1,448.23619097949705
4,14,14,ZONE1,400.00000000000944
4,14,15,ZONE1,358.5786437626889
4,14,16,ZONE1,326.794919243116
4,14,17,ZONE1,306.81483474218487
4,14,18,ZONE1,300.0
4,14,19,ZONE1,306.8148347421828
4,14,20,ZONE1,326.79491924311196
4,14,21,ZONE1,358.5786437626832
4,14,22,ZONE1,400.00000000000244
4,14,23,ZONE1,448.23619097948927
4,15,0,ZONE1,499.9999999999835
4,15,1,ZONE1,551.7638090205008
4,15,2,ZONE1,600.0000000000084
4,15,3,ZONE1,641.4213562373095
4,15,4,ZONE1,673.2050807568829
4,15,5,ZONE1,693.1851652578086
4,15,6,ZONE1,700.0
4,15,7,ZONE1,693.1851652578118
4,15,8,ZONE1,673.2050807568891
4,15,9,ZONE1,641.4213562373183
4,15,10,ZONE1,599.9999999999994
4,15,11,ZONE1,551.7638090205128
4,15,12,ZONE1,499.9999999999959
4,15,13,ZONE1,448.2361909795012
4,15,14,ZONE1,400.0000000000132
4,15,15,ZONE1,358.57864376269197
4,15,16,ZONE1,326.7949192431181
4,15,17,ZONE1,306.814834742186
4,15,18,ZONE1,300.0
4,15,19,ZONE1,306.8148347421817
4,15,20,ZONE1,326.7949192431098
4,15,21,ZONE1,358.5786437626963
4,15,22,ZONE1,399.99999999999875
4,15,23,ZONE1,448.2361909794851
4,16,0,ZONE1,500.000000000002
4,16,1,ZONE1,551.7638090204968
4,16,2,ZONE1,600.0000000000047
4,16,3,ZONE1,641.4213562373066
4,16,4,ZONE1,673.2050807568808
4,16,5,ZONE1,693.1851652578134
4,16,6,ZONE1,700.0
4,16,7,ZONE1,693.185165257813
4,16,8,ZONE1,673.2050807568912
4,16,9,ZONE1,641.4213562373213
4,16,10,ZONE1,600.0000000000032
4,16,11,ZONE1,551.763809020495
4,16,12,ZONE1,500.00000000000017
4,16,13,ZONE1,448.23619097950535
4,16,14,ZONE1,400.0000000000169
4,16,15,ZONE1,358.57864376269504
4,16,16,ZONE1,326.79491924310895
4,16,17,ZONE1,306.81483474218714
4,16,18,ZONE1,300.0
4,16,19,ZONE1,306.81483474218646
4,16,20,ZONE1,326.79491924310764
4,16,21,ZONE1,358.5786437626932
4,16,22,ZONE1,399.999999999995
4,16,23,ZONE1,448.23619097948097
4,17,0,ZONE1,499.99999999999767
4,17,1,ZONE1,551.7638090204925
4,17,2,ZONE1,600.0000000000009
4,17,3,ZONE1,641.4213562373035
4,17,4,ZONE1,673.2050807568786
4,17,5,ZONE1,693.1851652578123
4,17,6,ZONE1,700.0
4,17,7,ZONE1,693.1851652578141
4,17,8,ZONE1,673.2050807568934
4,17,9,ZONE1,641.4213562373083
4,17,10,ZONE1,600.0000000000068
4,17,11,ZONE1,551.7638090204991
4,17,12,ZONE1,500.0000000000045
4,17,13,ZONE1,448.2361909795095
4,17,14,ZONE1,400.0000000000009
4,17,15,ZONE1,358.5786437626981
4,17,16,ZONE1,326.7949192431111
4,17,17,ZONE1,306.8148347421882
4,17,18,ZONE1,300.0
4,17,19,ZONE1,306.8148347421853
4,17,20,ZONE1,326.79491924311685
4,17,21,ZONE1,358.57864376269015
4,17,22,ZONE1,399.99999999999125
4,17,23,ZONE1,448.23619097947676
4,18,0,ZONE1,499.99999999999335
4,18,1,ZONE1,551.7638090205104
4,18,2,ZONE1,599.9999999999972
4,18,3,ZONE1,641.4213562373004
4,18,4,ZONE1,673.2050807568878
4,18,5,ZONE1,693.1851652578111
4,18,6,ZONE1,700.0
4,18,7,ZONE1,693.1851652578152
4,18,8,ZONE1,673.2050807568955
4,18,9,ZONE1,641.4213562373113
4,18,10,ZONE1,600.0000000000106
4,18,11,ZONE1,551.7638090205033
4,18,12,ZONE1,500.0000000000088
4,18,13,ZONE1,448.2361909795137
4,18,14,ZONE1,400.00000000000466
4,18,15,ZONE1,358.57864376268503
4,18,16,ZONE1,326.79491924311327
4,18,17,ZONE1,306.81483474218936
4,18,18,ZONE1,300.0
4,18,19,ZONE1,306.8148347421842
4,18,20,ZONE1,326.7949192431147
4,18,21,ZONE1,358.57864376268714
4,18,22,ZONE1,399.9999999999875
4,18,23,ZONE1,448.23619097949455
4,19,0,ZONE1,499.99999999998903
4,19,1,ZONE1,551.7638090205062
4,19,2,ZONE1,599.9999999999934
4,19,3,ZONE1,641.4213562372973
4,19,4,ZONE1,673.2050807568856
4,19,5,ZONE1,693.1851652578159
4,19,6,ZONE1,700.0
4,19,7,ZONE1,693.1851652578164
4,19,8,ZONE1,673.2050807568977
4,19,9,ZONE1,641.4213562373144
4,19,10,ZONE1,599.9999999999947
4,19,11,ZONE1,551.7638090205076
4,19,12,ZONE1,500.00000000001313
4,19,13,ZONE1,448.2361909794959
4,19,14,ZONE1,400.0000000000084
4,19,15,ZONE1,358.5786437626881
4,19,16,ZONE1,326.7949192431154
4,19,17,ZONE1,306.81483474219044
4,19,18,ZONE1,300.0
4,19,19,ZONE1,306.81483474218896
4,19,20,ZONE1,326.79491924311253
4,19,21,ZONE1,358.5786437626841
4,19,22,ZONE1,399.9999999999838
4,19,23,ZONE1,448.2361909794904
4,20,0,ZONE1,500.00000000000745
4,20,1,ZONE1,551.763809020502
4,20,2,ZONE1,599.9999999999898
4,20,3,ZONE1,641.4213562372943
4,20,4,ZONE1,673.2050807568835
4,20,5,ZONE1,693.1851652578149
4,20,6,ZONE1,700.0
4,20,7,ZONE1,693.1851652578116
4,20,8,ZONE1,673.2050807568999
4,20,9,ZONE1,641.4213562373175
4,20,10,ZONE1,599.9999999999984
4,20,11,ZONE1,551.7638090205116
4,20,12,ZONE1,499.9999999999947
4,20,13,ZONE1,448.236190979522
4,20,14,ZONE1,400.00000000001216
4,20,15,ZONE1,358.5786437626912
4,20,16,ZONE1,326.79491924311753
4,20,17,ZONE1,306.81483474218567
4,20,18,ZONE1,300.0
4,20,19,ZONE1,306.814834742182
4,20,20,ZONE1,326.7949192431104
4,20,21,ZONE1,358.57864376268105
4,20,22,ZONE1,399.9999999999998
4,20,23,ZONE1,448.2361909795082
4,21,0,ZONE1,499.9999999999804
4,21,1,ZONE1,551.7638090204979
4,21,2,ZONE1,599.999999999986
4,21,3,ZONE1,641.4213562373074
4,21,4,ZONE1,673.2050807568927
4,21,5,ZONE1,693.1851652578138
4,21,6,ZONE1,700.0
4,21,7,ZONE1,693.1851652578185
4,21,8,ZONE1,673.2050807568907
4,21,9,ZONE1,641.4213562373044
4,21,10,ZONE1,600.000000000002
4,21,11,ZONE1,551.7638090205159
4,21,12,ZONE1,500.00000000002177
4,21,13,ZONE1,448.2361909795042
4,21,14,ZONE1,399.9999999999962
4,21,15,ZONE1,358.57864376269424
4,21,16,ZONE1,326.7949192431083
4,21,17,ZONE1,306.8148347421927
4,21,18,ZONE1,300.0
4,21,19,ZONE1,306.81483474218675
4,21,20,ZONE1,326.79491924310827
4,21,21,ZONE1,358.57864376269407
4,21,22,ZONE1,399.99999999997635
4,21,23,ZONE1,448.2361909794821
4,22,0,ZONE1,499.9999999999988
4,22,1,ZONE1,551.7638090204937
4,22,2,ZONE1,600.0000000000019
4,22,3,ZONE1,641.4213562373203
4,22,4,ZONE1,673.2050807568792
4,22,5,ZONE1,693.1851652578126
4,22,6,ZONE1,700.0
4,22,7,ZONE1,693.1851652578138
4,22,8,ZONE1,673.2050807568814
4,22,9,ZONE1,641.4213562373236
4,22,10,ZONE1,600.0000000000059
4,22,11,ZONE1,551.7638090205201
4,22,12,ZONE1,500.00000000000335
4,22,13,ZONE1,448.2361909794864
4,22,14,ZONE1,399.9999999999999
4,22,15,ZONE1,358.57864376269725
4,22,16,ZONE1,326.79491924312185
4,22,17,ZONE1,306.81483474218794
4,22,18,ZONE1,300.0
