country,zone,attribute,resolution,year,baseline
Angola,Angola,Annual Transmission Capacity: MW,DRC,2035.0,400.0
Angola,Angola,Annual Transmission Capacity: MW,Namibia,2030.0,626.0
Angola,Angola,Annual Transmission Capacity: MW,Namibia,2031.0,626.0
Angola,Angola,Annual Transmission Capacity: MW,Namibia,2032.0,626.0
Angola,Angola,Annual Transmission Capacity: MW,Namibia,2033.0,626.0
Angola,Angola,Annual Transmission Capacity: MW,Namibia,2034.0,626.0
Angola,Angola,Annual Transmission Capacity: MW,Namibia,2035.0,626.0
Angola,Angola,Capacity: MW,Battery,2032.0,200.0
Angola,Angola,Capacity: MW,Battery,2033.0,400.0
Angola,Angola,Capacity: MW,Battery,2034.0,600.0
Angola,Angola,Capacity: MW,Battery,2035.0,800.0
Angola,Angola,Capacity: MW,Biomass,2025.0,20.0
Angola,Angola,Capacity: MW,Biomass,2026.0,20.0
Angola,Angola,Capacity: MW,Biomass,2027.0,20.0
Angola,Angola,Capacity: MW,Biomass,2028.0,20.0
Angola,Angola,Capacity: MW,Biomass,2029.0,20.0
Angola,Angola,Capacity: MW,Biomass,2030.0,20.0
Angola,Angola,Capacity: MW,Biomass,2031.0,20.0
Angola,Angola,Capacity: MW,Biomass,2032.0,20.0
Angola,Angola,Capacity: MW,Biomass,2033.0,20.0
Angola,Angola,Capacity: MW,Biomass,2034.0,20.0
Angola,Angola,Capacity: MW,Biomass,2035.0,20.0
Angola,Angola,Capacity: MW,CCGT-Gas,2025.0,750.0
Angola,Angola,Capacity: MW,CCGT-Gas,2026.0,750.0
Angola,Angola,Capacity: MW,CCGT-Gas,2027.0,750.0
Angola,Angola,Capacity: MW,CCGT-Gas,2028.0,750.0
Angola,Angola,Capacity: MW,CCGT-Gas,2029.0,750.0
Angola,Angola,Capacity: MW,CCGT-Gas,2030.0,750.0
Angola,Angola,Capacity: MW,CCGT-Gas,2031.0,750.0
Angola,Angola,Capacity: MW,CCGT-Gas,2032.0,750.0
Angola,Angola,Capacity: MW,CCGT-Gas,2033.0,750.0
Angola,Angola,Capacity: MW,CCGT-Gas,2034.0,750.0
Angola,Angola,Capacity: MW,CCGT-Gas,2035.0,750.0
Angola,Angola,Capacity: MW,ICE-Diesel,2025.0,741.0
Angola,Angola,Capacity: MW,ICE-Diesel,2026.0,741.0
Angola,Angola,Capacity: MW,ICE-Diesel,2027.0,741.0
Angola,Angola,Capacity: MW,ICE-Diesel,2028.0,741.0
Angola,Angola,Capacity: MW,ICE-Diesel,2029.0,741.0
Angola,Angola,Capacity: MW,ICE-Diesel,2030.0,741.0
Angola,Angola,Capacity: MW,ICE-Diesel,2031.0,741.0
Angola,Angola,Capacity: MW,ICE-Diesel,2032.0,741.0
Angola,Angola,Capacity: MW,ICE-Diesel,2033.0,741.0
Angola,Angola,Capacity: MW,ICE-Diesel,2034.0,741.0
Angola,Angola,Capacity: MW,ICE-Diesel,2035.0,741.0
Angola,Angola,Capacity: MW,OCGT-Gas,2025.0,105.0
Angola,Angola,Capacity: MW,OCGT-Gas,2026.0,105.0
Angola,Angola,Capacity: MW,OCGT-Gas,2027.0,105.0
Angola,Angola,Capacity: MW,OCGT-Gas,2028.0,105.0
Angola,Angola,Capacity: MW,OCGT-Gas,2029.0,105.0
Angola,Angola,Capacity: MW,OCGT-Gas,2030.0,105.0
Angola,Angola,Capacity: MW,OCGT-Gas,2031.0,105.0
Angola,Angola,Capacity: MW,OCGT-Gas,2032.0,105.0
Angola,Angola,Capacity: MW,OCGT-Gas,2033.0,105.0
Angola,Angola,Capacity: MW,OCGT-Gas,2034.0,105.0
Angola,Angola,Capacity: MW,OCGT-Gas,2035.0,105.0
Angola,Angola,Capacity: MW,PV,2025.0,276.0
Angola,Angola,Capacity: MW,PV,2026.0,276.0
Angola,Angola,Capacity: MW,PV,2027.0,352.6
Angola,Angola,Capacity: MW,PV,2028.0,552.6
Angola,Angola,Capacity: MW,PV,2029.0,1016.6
Angola,Angola,Capacity: MW,PV,2030.0,1516.6
Angola,Angola,Capacity: MW,PV,2031.0,2016.6
Angola,Angola,Capacity: MW,PV,2032.0,2440.0
Angola,Angola,Capacity: MW,PV,2033.0,2740.0
Angola,Angola,Capacity: MW,PV,2034.0,3040.0
Angola,Angola,Capacity: MW,PV,2035.0,3340.0
Angola,Angola,Capacity: MW,Reservoir-Water,2025.0,3743.0
Angola,Angola,Capacity: MW,Reservoir-Water,2026.0,3743.0
Angola,Angola,Capacity: MW,Reservoir-Water,2027.0,3743.0
Angola,Angola,Capacity: MW,Reservoir-Water,2028.0,3743.0
Angola,Angola,Capacity: MW,Reservoir-Water,2029.0,3760.1
Angola,Angola,Capacity: MW,Reservoir-Water,2030.0,3938.4
Angola,Angola,Capacity: MW,Reservoir-Water,2031.0,3938.4
Angola,Angola,Capacity: MW,Reservoir-Water,2032.0,3938.4
Angola,Angola,Capacity: MW,Reservoir-Water,2033.0,4727.9
Angola,Angola,Capacity: MW,Reservoir-Water,2034.0,4845.9
Angola,Angola,Capacity: MW,Reservoir-Water,2035.0,4845.9
Angola,Angola,Demand: GWh,,2025.0,17270.6
Angola,Angola,Demand: GWh,,2026.0,18336.6
Angola,Angola,Demand: GWh,,2027.0,22469.3
Angola,Angola,Demand: GWh,,2028.0,23916.0
Angola,Angola,Demand: GWh,,2029.0,24840.3
Angola,Angola,Demand: GWh,,2030.0,25765.3
Angola,Angola,Demand: GWh,,2031.0,26692.5
Angola,Angola,Demand: GWh,,2032.0,27618.3
Angola,Angola,Demand: GWh,,2033.0,28543.3
Angola,Angola,Demand: GWh,,2034.0,29457.9
Angola,Angola,Demand: GWh,,2035.0,30375.0
Angola,Angola,Emissions: MtCO2,,2027.0,0.1
Angola,Angola,Emissions: MtCO2,,2028.0,0.3
Angola,Angola,Emissions: MtCO2,,2029.0,0.3
Angola,Angola,Energy: GWh,Battery,2032.0,21.9
Angola,Angola,Energy: GWh,Battery,2033.0,38.0
Angola,Angola,Energy: GWh,Battery,2034.0,53.5
Angola,Angola,Energy: GWh,Battery,2035.0,69.4
Angola,Angola,Energy: GWh,Biomass,2027.0,38.5
Angola,Angola,Energy: GWh,Biomass,2028.0,74.7
Angola,Angola,Energy: GWh,Biomass,2029.0,112.2
Angola,Angola,Energy: GWh,Biomass,2030.0,148.9
Angola,Angola,Energy: GWh,Biomass,2031.0,148.9
Angola,Angola,Energy: GWh,Biomass,2032.0,148.9
Angola,Angola,Energy: GWh,Biomass,2033.0,113.5
Angola,Angola,Energy: GWh,Biomass,2034.0,114.2
Angola,Angola,Energy: GWh,Biomass,2035.0,77.9
Angola,Angola,Energy: GWh,CCGT-Gas,2027.0,128.9
Angola,Angola,Energy: GWh,CCGT-Gas,2028.0,645.5
Angola,Angola,Energy: GWh,CCGT-Gas,2029.0,628.4
Angola,Angola,Energy: GWh,CCGT-Gas,2030.0,6.4
Angola,Angola,Energy: GWh,CCGT-Gas,2031.0,13.0
Angola,Angola,Energy: GWh,CCGT-Gas,2032.0,2.2
Angola,Angola,Energy: GWh,PV,2025.0,397.7
Angola,Angola,Energy: GWh,PV,2026.0,397.7
Angola,Angola,Energy: GWh,PV,2027.0,521.5
Angola,Angola,Energy: GWh,PV,2028.0,844.9
Angola,Angola,Energy: GWh,PV,2029.0,1595.1
Angola,Angola,Energy: GWh,PV,2030.0,2403.5
Angola,Angola,Energy: GWh,PV,2031.0,3211.9
Angola,Angola,Energy: GWh,PV,2032.0,3896.5
Angola,Angola,Energy: GWh,PV,2033.0,4381.6
Angola,Angola,Energy: GWh,PV,2034.0,4866.6
Angola,Angola,Energy: GWh,PV,2035.0,5351.7
Angola,Angola,Energy: GWh,Reservoir-Water,2025.0,16872.9
Angola,Angola,Energy: GWh,Reservoir-Water,2026.0,17938.9
Angola,Angola,Energy: GWh,Reservoir-Water,2027.0,21780.4
Angola,Angola,Energy: GWh,Reservoir-Water,2028.0,22350.9
Angola,Angola,Energy: GWh,Reservoir-Water,2029.0,22504.6
Angola,Angola,Energy: GWh,Reservoir-Water,2030.0,23823.7
Angola,Angola,Energy: GWh,Reservoir-Water,2031.0,23823.7
Angola,Angola,Energy: GWh,Reservoir-Water,2032.0,23823.7
Angola,Angola,Energy: GWh,Reservoir-Water,2033.0,29011.1
Angola,Angola,Energy: GWh,Reservoir-Water,2034.0,29786.3
Angola,Angola,Energy: GWh,Reservoir-Water,2035.0,29786.3
Angola,Angola,Export revenues with internal zones: $/MWh,,,-2.3
Angola,Angola,Exports exchange: GWh,,2030.0,790.8
Angola,Angola,Exports exchange: GWh,,2031.0,768.8
Angola,Angola,Exports exchange: GWh,,2032.0,733.1
Angola,Angola,Exports exchange: GWh,,2033.0,5286.8
Angola,Angola,Exports exchange: GWh,,2034.0,5613.9
Angola,Angola,Exports exchange: GWh,,2035.0,5175.8
Angola,Angola,Fixed O&M: $/MWh,,,8.9
Angola,Angola,Fixed O&M: $m,,2025.0,185.6
Angola,Angola,Fixed O&M: $m,,2026.0,185.6
Angola,Angola,Fixed O&M: $m,,2027.0,186.7
Angola,Angola,Fixed O&M: $m,,2028.0,189.7
Angola,Angola,Fixed O&M: $m,,2029.0,197.4
Angola,Angola,Fixed O&M: $m,,2030.0,212.0
Angola,Angola,Fixed O&M: $m,,2031.0,219.5
Angola,Angola,Fixed O&M: $m,,2032.0,228.6
Angola,Angola,Fixed O&M: $m,,2033.0,267.5
Angola,Angola,Fixed O&M: $m,,2034.0,279.5
Angola,Angola,Fixed O&M: $m,,2035.0,286.7
Angola,Angola,Fuel costs: $/MWh,,,0.5
Angola,Angola,Fuel costs: $m,,2027.0,9.5
Angola,Angola,Fuel costs: $m,,2028.0,44.3
Angola,Angola,Fuel costs: $m,,2029.0,45.0
Angola,Angola,Fuel costs: $m,,2030.0,5.3
Angola,Angola,Fuel costs: $m,,2031.0,5.7
Angola,Angola,Fuel costs: $m,,2032.0,5.0
Angola,Angola,Fuel costs: $m,,2033.0,3.7
Angola,Angola,Fuel costs: $m,,2034.0,3.7
Angola,Angola,Fuel costs: $m,,2035.0,2.5
Angola,Angola,Generation costs: $/MWh,,,5.3
Angola,Angola,Generation costs: $m,,2027.0,3.8
Angola,Angola,Generation costs: $m,,2028.0,13.0
Angola,Angola,Generation costs: $m,,2029.0,37.6
Angola,Angola,Generation costs: $m,,2030.0,108.2
Angola,Angola,Generation costs: $m,,2031.0,127.5
Angola,Angola,Generation costs: $m,,2032.0,148.1
Angola,Angola,Generation costs: $m,,2033.0,389.2
Angola,Angola,Generation costs: $m,,2034.0,438.3
Angola,Angola,Generation costs: $m,,2035.0,453.5
Angola,Angola,Generation: GWh,,2025.0,17270.6
Angola,Angola,Generation: GWh,,2026.0,18336.6
Angola,Angola,Generation: GWh,,2027.0,22469.3
Angola,Angola,Generation: GWh,,2028.0,23916.0
Angola,Angola,Generation: GWh,,2029.0,24840.3
Angola,Angola,Generation: GWh,,2030.0,26382.4
Angola,Angola,Generation: GWh,,2031.0,27197.5
Angola,Angola,Generation: GWh,,2032.0,27893.2
Angola,Angola,Generation: GWh,,2033.0,33544.1
Angola,Angola,Generation: GWh,,2034.0,34820.6
Angola,Angola,Generation: GWh,,2035.0,35285.3
Angola,Angola,Import costs with internal zones: $/MWh,,,0.3
Angola,Angola,Import costs with internal zones: $m,,2030.0,11.1
Angola,Angola,Import costs with internal zones: $m,,2031.0,15.8
Angola,Angola,Import costs with internal zones: $m,,2032.0,25.5
Angola,Angola,Import costs with internal zones: $m,,2033.0,12.9
Angola,Angola,Import costs with internal zones: $m,,2034.0,12.0
Angola,Angola,Import costs with internal zones: $m,,2035.0,14.3
Angola,Angola,Imports exchange: GWh,,2030.0,186.7
Angola,Angola,Imports exchange: GWh,,2031.0,283.6
Angola,Angola,Imports exchange: GWh,,2032.0,518.9
Angola,Angola,Imports exchange: GWh,,2033.0,352.9
Angola,Angola,Imports exchange: GWh,,2034.0,334.1
Angola,Angola,Imports exchange: GWh,,2035.0,368.4
Angola,Angola,New Capacity: MW,Battery,2032.0,200.0
Angola,Angola,New Capacity: MW,Battery,2033.0,200.0
Angola,Angola,New Capacity: MW,Battery,2034.0,200.0
Angola,Angola,New Capacity: MW,Battery,2035.0,200.0
Angola,Angola,New Capacity: MW,PV,2027.0,76.6
Angola,Angola,New Capacity: MW,PV,2028.0,200.0
Angola,Angola,New Capacity: MW,PV,2029.0,464.0
Angola,Angola,New Capacity: MW,PV,2030.0,500.0
Angola,Angola,New Capacity: MW,PV,2031.0,500.0
Angola,Angola,New Capacity: MW,PV,2032.0,423.4
Angola,Angola,New Capacity: MW,PV,2033.0,300.0
Angola,Angola,New Capacity: MW,PV,2034.0,300.0
Angola,Angola,New Capacity: MW,PV,2035.0,300.0
Angola,Angola,New Capacity: MW,Reservoir-Water,2029.0,17.1
Angola,Angola,New Capacity: MW,Reservoir-Water,2030.0,178.3
Angola,Angola,New Capacity: MW,Reservoir-Water,2033.0,789.6
Angola,Angola,New Capacity: MW,Reservoir-Water,2034.0,118.0
Angola,Angola,New Transmission Capacity: MW,DRC,2033.0,400.0
Angola,Angola,New Transmission Capacity: MW,Namibia,2030.0,626.0
Angola,Angola,Price: $/MWh,,2025.0,0.6
Angola,Angola,Price: $/MWh,,2026.0,0.6
Angola,Angola,Price: $/MWh,,2027.0,18.4
Angola,Angola,Price: $/MWh,,2028.0,43.3
Angola,Angola,Price: $/MWh,,2029.0,50.8
Angola,Angola,Price: $/MWh,,2030.0,53.6
Angola,Angola,Price: $/MWh,,2031.0,50.5
Angola,Angola,Price: $/MWh,,2032.0,46.2
Angola,Angola,Price: $/MWh,,2033.0,40.9
Angola,Angola,Price: $/MWh,,2034.0,41.2
Angola,Angola,Price: $/MWh,,2035.0,40.7
Angola,Angola,Spinning Reserve: GWh,,2025.0,2985.5
Angola,Angola,Spinning Reserve: GWh,,2026.0,2985.5
Angola,Angola,Spinning Reserve: GWh,,2027.0,3006.6
Angola,Angola,Spinning Reserve: GWh,,2028.0,3052.7
Angola,Angola,Spinning Reserve: GWh,,2029.0,3170.7
Angola,Angola,Spinning Reserve: GWh,,2030.0,3325.3
Angola,Angola,Spinning Reserve: GWh,,2031.0,3432.0
Angola,Angola,Spinning Reserve: GWh,,2032.0,3565.8
Angola,Angola,Spinning Reserve: GWh,,2033.0,3743.0
Angola,Angola,Spinning Reserve: GWh,,2034.0,3833.4
Angola,Angola,Spinning Reserve: GWh,,2035.0,3915.4
Angola,Angola,Total Demand: GWh,,2025.0,17270.6
Angola,Angola,Total Demand: GWh,,2026.0,18336.6
Angola,Angola,Total Demand: GWh,,2027.0,22469.3
Angola,Angola,Total Demand: GWh,,2028.0,23916.0
Angola,Angola,Total Demand: GWh,,2029.0,24840.3
Angola,Angola,Total Demand: GWh,,2030.0,25765.3
Angola,Angola,Total Demand: GWh,,2031.0,26692.5
Angola,Angola,Total Demand: GWh,,2032.0,27618.3
Angola,Angola,Total Demand: GWh,,2033.0,28543.3
Angola,Angola,Total Demand: GWh,,2034.0,29457.9
Angola,Angola,Total Demand: GWh,,2035.0,30375.0
Angola,Angola,Trade shared benefits: $/MWh,,,-0.2
Angola,Angola,Transmission costs: $/MWh,,,0.7
Angola,Angola,Transmission costs: $m,,2030.0,27.3
Angola,Angola,Transmission costs: $m,,2031.0,27.3
Angola,Angola,Transmission costs: $m,,2032.0,27.3
Angola,Angola,Transmission costs: $m,,2033.0,42.2
Angola,Angola,Transmission costs: $m,,2034.0,42.2
Angola,Angola,Transmission costs: $m,,2035.0,42.2
Angola,Angola,Unmet system planning reserve costs: $/MWh,,,0.0
Angola,Angola,Unmet system planning reserve costs: $m,,2033.0,1.4
Angola,Angola,Unmet system planning reserve costs: $m,,2034.0,5.8
Angola,Angola,Unmet system planning reserve costs: $m,,2035.0,3.7
Angola,Angola,Variable O&M: $/MWh,,,0.5
Angola,Angola,Variable O&M: $m,,2025.0,9.3
Angola,Angola,Variable O&M: $m,,2026.0,9.9
Angola,Angola,Variable O&M: $m,,2027.0,12.4
Angola,Angola,Variable O&M: $m,,2028.0,13.8
Angola,Angola,Variable O&M: $m,,2029.0,14.0
Angola,Angola,Variable O&M: $m,,2030.0,13.6
Angola,Angola,Variable O&M: $m,,2031.0,13.6
Angola,Angola,Variable O&M: $m,,2032.0,13.6
Angola,Angola,Variable O&M: $m,,2033.0,16.3
Angola,Angola,Variable O&M: $m,,2034.0,16.7
Angola,Angola,Variable O&M: $m,,2035.0,16.6
Botswana,Botswana,Annual Energy Exchanges: GWh,South_Africa,2025.0,265.3
Botswana,Botswana,Annual Energy Exchanges: GWh,South_Africa,2026.0,278.9
Botswana,Botswana,Annual Energy Exchanges: GWh,South_Africa,2027.0,842.6
Botswana,Botswana,Annual Energy Exchanges: GWh,South_Africa,2028.0,1411.3
Botswana,Botswana,Annual Energy Exchanges: GWh,South_Africa,2029.0,1245.2
Botswana,Botswana,Annual Energy Exchanges: GWh,South_Africa,2030.0,4.5
Botswana,Botswana,Annual Energy Exchanges: GWh,South_Africa,2031.0,477.1
Botswana,Botswana,Annual Energy Exchanges: GWh,South_Africa,2032.0,3927.3
Botswana,Botswana,Annual Energy Exchanges: GWh,South_Africa,2033.0,5777.5
Botswana,Botswana,Annual Energy Exchanges: GWh,South_Africa,2034.0,6250.8
Botswana,Botswana,Annual Energy Exchanges: GWh,South_Africa,2035.0,7024.3
Botswana,Botswana,Annual Energy Exchanges: GWh,Zimbabwe,2028.0,46.4
Botswana,Botswana,Annual Energy Exchanges: GWh,Zimbabwe,2029.0,563.3
Botswana,Botswana,Annual Energy Exchanges: GWh,Zimbabwe,2030.0,3888.2
Botswana,Botswana,Annual Energy Exchanges: GWh,Zimbabwe,2031.0,3988.9
Botswana,Botswana,Annual Energy Exchanges: GWh,Zimbabwe,2032.0,1273.8
Botswana,Botswana,Annual Energy Exchanges: GWh,Zimbabwe,2033.0,649.2
Botswana,Botswana,Annual Energy Exchanges: GWh,Zimbabwe,2034.0,1431.5
Botswana,Botswana,Annual Energy Exchanges: GWh,Zimbabwe,2035.0,1608.1
Botswana,Botswana,Annual Transmission Capacity: MW,South_Africa,2025.0,829.0
Botswana,Botswana,Annual Transmission Capacity: MW,South_Africa,2026.0,829.0
Botswana,Botswana,Annual Transmission Capacity: MW,South_Africa,2027.0,829.0
Botswana,Botswana,Annual Transmission Capacity: MW,South_Africa,2028.0,829.0
Botswana,Botswana,Annual Transmission Capacity: MW,South_Africa,2029.0,829.0
Botswana,Botswana,Annual Transmission Capacity: MW,South_Africa,2030.0,829.0
Botswana,Botswana,Annual Transmission Capacity: MW,South_Africa,2031.0,829.0
Botswana,Botswana,Annual Transmission Capacity: MW,South_Africa,2032.0,829.0
Botswana,Botswana,Annual Transmission Capacity: MW,South_Africa,2033.0,1129.0
Botswana,Botswana,Annual Transmission Capacity: MW,South_Africa,2034.0,1429.0
Botswana,Botswana,Annual Transmission Capacity: MW,South_Africa,2035.0,1429.0
Botswana,Botswana,Annual Transmission Capacity: MW,Zimbabwe,2025.0,543.0
Botswana,Botswana,Annual Transmission Capacity: MW,Zimbabwe,2026.0,543.0
Botswana,Botswana,Annual Transmission Capacity: MW,Zimbabwe,2027.0,543.0
Botswana,Botswana,Annual Transmission Capacity: MW,Zimbabwe,2028.0,543.0
Botswana,Botswana,Annual Transmission Capacity: MW,Zimbabwe,2029.0,543.0
Botswana,Botswana,Annual Transmission Capacity: MW,Zimbabwe,2030.0,543.0
Botswana,Botswana,Annual Transmission Capacity: MW,Zimbabwe,2031.0,543.0
Botswana,Botswana,Annual Transmission Capacity: MW,Zimbabwe,2032.0,543.0
Botswana,Botswana,Annual Transmission Capacity: MW,Zimbabwe,2033.0,543.0
Botswana,Botswana,Annual Transmission Capacity: MW,Zimbabwe,2034.0,543.0
Botswana,Botswana,Annual Transmission Capacity: MW,Zimbabwe,2035.0,543.0
Botswana,Botswana,Capacity: MW,Battery,2026.0,50.0
Botswana,Botswana,Capacity: MW,Battery,2027.0,150.0
Botswana,Botswana,Capacity: MW,Battery,2028.0,204.6
Botswana,Botswana,Capacity: MW,Battery,2029.0,252.4
Botswana,Botswana,Capacity: MW,Battery,2030.0,295.0
Botswana,Botswana,Capacity: MW,Battery,2031.0,387.4
Botswana,Botswana,Capacity: MW,Battery,2032.0,487.4
Botswana,Botswana,Capacity: MW,Battery,2033.0,587.4
Botswana,Botswana,Capacity: MW,Battery,2034.0,687.4
Botswana,Botswana,Capacity: MW,Battery,2035.0,787.4
Botswana,Botswana,Capacity: MW,ICE-HFO,2025.0,73.0
Botswana,Botswana,Capacity: MW,ICE-HFO,2026.0,73.0
Botswana,Botswana,Capacity: MW,OCGT-HFO,2025.0,90.0
Botswana,Botswana,Capacity: MW,OCGT-HFO,2026.0,90.0
Botswana,Botswana,Capacity: MW,OCGT-HFO,2027.0,90.0
Botswana,Botswana,Capacity: MW,OCGT-HFO,2028.0,90.0
Botswana,Botswana,Capacity: MW,OCGT-HFO,2029.0,90.0
Botswana,Botswana,Capacity: MW,OCGT-HFO,2030.0,90.0
Botswana,Botswana,Capacity: MW,OCGT-HFO,2031.0,90.0
Botswana,Botswana,Capacity: MW,Onshore Wind,2027.0,200.0
Botswana,Botswana,Capacity: MW,Onshore Wind,2028.0,400.0
Botswana,Botswana,Capacity: MW,Onshore Wind,2029.0,600.0
Botswana,Botswana,Capacity: MW,Onshore Wind,2030.0,800.0
Botswana,Botswana,Capacity: MW,Onshore Wind,2031.0,1000.0
Botswana,Botswana,Capacity: MW,Onshore Wind,2032.0,1200.0
Botswana,Botswana,Capacity: MW,Onshore Wind,2033.0,1400.0
Botswana,Botswana,Capacity: MW,Onshore Wind,2034.0,1600.0
Botswana,Botswana,Capacity: MW,Onshore Wind,2035.0,1800.0
Botswana,Botswana,Capacity: MW,PV,2026.0,260.0
Botswana,Botswana,Capacity: MW,PV,2027.0,400.0
Botswana,Botswana,Capacity: MW,PV,2028.0,400.0
Botswana,Botswana,Capacity: MW,PV,2029.0,600.0
Botswana,Botswana,Capacity: MW,PV,2030.0,800.0
Botswana,Botswana,Capacity: MW,PV,2031.0,1000.0
Botswana,Botswana,Capacity: MW,PV,2032.0,1200.0
Botswana,Botswana,Capacity: MW,PV,2033.0,1400.0
Botswana,Botswana,Capacity: MW,PV,2034.0,1600.0
Botswana,Botswana,Capacity: MW,PV,2035.0,1800.0
Botswana,Botswana,Capacity: MW,ST-Coal,2025.0,652.0
Botswana,Botswana,Capacity: MW,ST-Coal,2026.0,652.0
Botswana,Botswana,Capacity: MW,ST-Coal,2027.0,652.0
Botswana,Botswana,Capacity: MW,ST-Coal,2028.0,652.0
Botswana,Botswana,Capacity: MW,ST-Coal,2029.0,520.0
Botswana,Botswana,Capacity: MW,ST-Coal,2030.0,520.0
Botswana,Botswana,Capacity: MW,ST-Coal,2031.0,520.0
Botswana,Botswana,Capacity: MW,ST-Coal,2032.0,520.0
Botswana,Botswana,Capacity: MW,ST-Coal,2033.0,520.0
Botswana,Botswana,Capacity: MW,ST-Coal,2034.0,520.0
Botswana,Botswana,Capacity: MW,ST-Coal,2035.0,520.0
Botswana,Botswana,Demand: GWh,,2025.0,4613.0
Botswana,Botswana,Demand: GWh,,2026.0,4989.0
Botswana,Botswana,Demand: GWh,,2027.0,5370.0
Botswana,Botswana,Demand: GWh,,2028.0,5477.0
Botswana,Botswana,Demand: GWh,,2029.0,5595.0
Botswana,Botswana,Demand: GWh,,2030.0,5540.0
Botswana,Botswana,Demand: GWh,,2031.0,5569.0
Botswana,Botswana,Demand: GWh,,2032.0,5622.0
Botswana,Botswana,Demand: GWh,,2033.0,5606.0
Botswana,Botswana,Demand: GWh,,2034.0,5656.0
Botswana,Botswana,Demand: GWh,,2035.0,5738.0
Botswana,Botswana,Emissions: MtCO2,,2025.0,5.0
Botswana,Botswana,Emissions: MtCO2,,2026.0,5.0
Botswana,Botswana,Emissions: MtCO2,,2027.0,5.0
Botswana,Botswana,Emissions: MtCO2,,2028.0,5.0
Botswana,Botswana,Emissions: MtCO2,,2029.0,4.1
Botswana,Botswana,Emissions: MtCO2,,2030.0,4.1
Botswana,Botswana,Emissions: MtCO2,,2031.0,4.1
Botswana,Botswana,Emissions: MtCO2,,2032.0,4.1
Botswana,Botswana,Emissions: MtCO2,,2033.0,4.1
Botswana,Botswana,Emissions: MtCO2,,2034.0,3.8
Botswana,Botswana,Emissions: MtCO2,,2035.0,4.1
Botswana,Botswana,Energy: GWh,Battery,2026.0,12.3
Botswana,Botswana,Energy: GWh,Battery,2027.0,25.4
Botswana,Botswana,Energy: GWh,Battery,2028.0,9.6
Botswana,Botswana,Energy: GWh,Battery,2029.0,15.8
Botswana,Botswana,Energy: GWh,Battery,2030.0,22.2
Botswana,Botswana,Energy: GWh,Battery,2031.0,37.6
Botswana,Botswana,Energy: GWh,Battery,2032.0,50.3
Botswana,Botswana,Energy: GWh,Battery,2033.0,77.8
Botswana,Botswana,Energy: GWh,Battery,2034.0,129.5
Botswana,Botswana,Energy: GWh,Battery,2035.0,111.0
Botswana,Botswana,Energy: GWh,Onshore Wind,2027.0,773.8
Botswana,Botswana,Energy: GWh,Onshore Wind,2028.0,1547.7
Botswana,Botswana,Energy: GWh,Onshore Wind,2029.0,2321.5
Botswana,Botswana,Energy: GWh,Onshore Wind,2030.0,3095.4
Botswana,Botswana,Energy: GWh,Onshore Wind,2031.0,3869.2
Botswana,Botswana,Energy: GWh,Onshore Wind,2032.0,4643.1
Botswana,Botswana,Energy: GWh,Onshore Wind,2033.0,5416.9
Botswana,Botswana,Energy: GWh,Onshore Wind,2034.0,6190.8
Botswana,Botswana,Energy: GWh,Onshore Wind,2035.0,6964.6
Botswana,Botswana,Energy: GWh,PV,2026.0,513.3
Botswana,Botswana,Energy: GWh,PV,2027.0,789.7
