Variable,country,zone,generator,fuel,year,baseline
Capacity: MW,Angola,Angola,Cacula Cabasa,ROR,2040,781.84
Capacity: MW,Angola,Angola,Cafunfo,PV,2030,41.0
Capacity: MW,Angola,Angola,Cafunfo,PV,2040,41.0
Capacity: MW,Angola,Angola,Calenga,Onshore Wind,2030,84.0
Capacity: MW,Angola,Angola,Calenga,Onshore Wind,2040,84.0
Capacity: MW,Angola,Angola,Calengue (Catumbela),ROR,2040,200.0
Capacity: MW,Angola,Angola,Cambambe,Reservoir,2025,960.0
Capacity: MW,Angola,Angola,Cambambe,Reservoir,2030,960.0
Capacity: MW,Angola,Angola,Cambambe,Reservoir,2040,960.0
Capacity: MW,Angola,Angola,Cambulo,PV,2030,37.0
Capacity: MW,Angola,Angola,Cambulo,PV,2040,37.0
Capacity: MW,Angola,Angola,Capanda,Reservoir,2025,520.0
Capacity: MW,Angola,Angola,Capanda,Reservoir,2030,520.0
Capacity: MW,Angola,Angola,Capanda,Reservoir,2040,520.0
Capacity: MW,Angola,Angola,Catete,PV,2030,100.0
Capacity: MW,Angola,Angola,Catete,PV,2040,100.0
Capacity: MW,Angola,Angola,Chibia,Onshore Wind,2030,88.0
Capacity: MW,Angola,Angola,Chibia,Onshore Wind,2040,88.0
Capacity: MW,Angola,Angola,Cuango,PV,2030,11.0
Capacity: MW,Angola,Angola,Cuango,PV,2040,11.0
Capacity: MW,Angola,Angola,Cunene,PV,2030,8.0
Capacity: MW,Angola,Angola,Cunene,PV,2040,8.0
Capacity: MW,Angola,Angola,Cunene thermique,Diesel,2025,48.0
Capacity: MW,Angola,Angola,Gastao,Onshore Wind,2030,30.0
Capacity: MW,Angola,Angola,Gastao,Onshore Wind,2040,30.0
Capacity: MW,Angola,Angola,Generic_PV_Angola,PV,2040,2000.0
Capacity: MW,Angola,Angola,Gove,Reservoir,2025,60.0
Capacity: MW,Angola,Angola,Gove,Reservoir,2030,60.0
Capacity: MW,Angola,Angola,Gove,Reservoir,2040,60.0
Capacity: MW,Angola,Angola,Huila thermique,Diesel,2025,137.0
Capacity: MW,Angola,Angola,Kiwaba Ngozi 1,Onshore Wind,2030,62.0
Capacity: MW,Angola,Angola,Kiwaba Ngozi 1,Onshore Wind,2040,62.0
Capacity: MW,Angola,Angola,Kiwaba Ngozi 2,Onshore Wind,2030,42.0
Capacity: MW,Angola,Angola,Kiwaba Ngozi 2,Onshore Wind,2040,42.0
Capacity: MW,Angola,Angola,Kuito,PV,2030,12.0
Capacity: MW,Angola,Angola,Kuito,PV,2040,12.0
Capacity: MW,Angola,Angola,Lauca,ROR,2025,2070.0
Capacity: MW,Angola,Angola,Lauca,ROR,2030,2070.0
Capacity: MW,Angola,Angola,Lauca,ROR,2040,2070.0
Capacity: MW,Angola,Angola,Lauca PV,PV,2030,400.0
Capacity: MW,Angola,Angola,Lauca PV,PV,2040,400.0
Capacity: MW,Angola,Angola,Lomaum,ROR,2025,50.0
Capacity: MW,Angola,Angola,Lomaum,ROR,2030,50.0
Capacity: MW,Angola,Angola,Lomaum,ROR,2040,50.0
Capacity: MW,Angola,Angola,Luachimo,ROR,2025,8.0
Capacity: MW,Angola,Angola,Luachimo,ROR,2030,8.0
Capacity: MW,Angola,Angola,Luachimo,ROR,2040,8.0
Capacity: MW,Angola,Angola,Luau PV,PV,2025,32.0
Capacity: MW,Angola,Angola,Luau PV,PV,2030,32.0
Capacity: MW,Angola,Angola,Luau PV,PV,2040,32.0
Capacity: MW,Angola,Angola,Lucapa,PV,2025,6.0
Capacity: MW,Angola,Angola,Lucapa,PV,2030,6.0
Capacity: MW,Angola,Angola,Lucapa,PV,2040,6.0
Capacity: MW,Angola,Angola,Luena,PV,2025,21.0
Capacity: MW,Angola,Angola,Luena,PV,2030,21.0
Capacity: MW,Angola,Angola,Luena,PV,2040,21.0
Capacity: MW,Angola,Angola,Matala,ROR,2025,41.0
Capacity: MW,Angola,Angola,Matala,ROR,2030,41.0
Capacity: MW,Angola,Angola,Matala,ROR,2040,41.0
Capacity: MW,Angola,Angola,Namibe thermique,Diesel,2025,105.0
Capacity: MW,Angola,Angola,Quilemba,PV,2025,35.0
Capacity: MW,Angola,Angola,Quilemba,PV,2030,35.0
Capacity: MW,Angola,Angola,Quilemba,PV,2040,35.0
Capacity: MW,Angola,Angola,Quilengue,ROR,2040,210.0
Capacity: MW,Angola,Angola,Quipungo,PV,2030,150.0
Capacity: MW,Angola,Angola,Quipungo,PV,2040,150.0
Capacity: MW,Angola,Angola,Saurimo,PV,2025,21.0
Capacity: MW,Angola,Angola,Saurimo,PV,2030,21.0
Capacity: MW,Angola,Angola,Saurimo,PV,2040,21.0
Capacity: MW,Angola,Angola,Soyo,Gas,2025,750.0
Capacity: MW,Angola,Angola,Soyo,Gas,2030,750.0
Capacity: MW,Angola,Angola,Soyo,Gas,2040,750.0
Capacity: MW,Angola,Angola,Tchiumbwe Dala,ROR,2025,12.0
Capacity: MW,Angola,Angola,Tchiumbwe Dala,ROR,2030,12.0
Capacity: MW,Angola,Angola,Tchiumbwe Dala,ROR,2040,12.0
Capacity: MW,Angola,Angola,Tombwa,Onshore Wind,2030,100.0
Capacity: MW,Angola,Angola,Tombwa,Onshore Wind,2040,100.0
Capacity: MW,CAR,CAR,Bangui Enerca,Diesel,2025,20.0
Capacity: MW,CAR,CAR,Bangui Enerca,Diesel,2030,20.0
Capacity: MW,CAR,CAR,Bangui Enerca,Diesel,2040,20.0
Capacity: MW,CAR,CAR,Boali 1 Rebuild,Reservoir,2025,9.0
Capacity: MW,CAR,CAR,Boali 1 Rebuild,Reservoir,2030,9.0
Capacity: MW,CAR,CAR,Boali 1 Rebuild,Reservoir,2040,9.0
Capacity: MW,CAR,CAR,Boali 2,Reservoir,2025,20.0
Capacity: MW,CAR,CAR,Boali 2,Reservoir,2030,20.0
Capacity: MW,CAR,CAR,Boali 2,Reservoir,2040,20.0
Capacity: MW,CAR,CAR,Boali 3,Reservoir,2030,10.0
Capacity: MW,CAR,CAR,Boali 3,Reservoir,2040,10.0
Capacity: MW,CAR,CAR,Danzi,PV,2025,25.0
Capacity: MW,CAR,CAR,Danzi,PV,2030,25.0
Capacity: MW,CAR,CAR,Danzi,PV,2040,25.0
Capacity: MW,CAR,CAR,Dimoli (CAR),Reservoir,2040,90.0
Capacity: MW,CAR,CAR,Kotto,Reservoir,2030,60.0
Capacity: MW,CAR,CAR,Kotto,Reservoir,2040,60.0
Capacity: MW,CAR,CAR,Lancremo,Reservoir,2040,7.33
Capacity: MW,CAR,CAR,PV_CAF_2030,PV,2030,15.0
Capacity: MW,CAR,CAR,PV_CAF_2030,PV,2040,15.0
Capacity: MW,CAR,CAR,Sakai,PV,2025,15.0
Capacity: MW,CAR,CAR,Sakai,PV,2030,15.0
Capacity: MW,CAR,CAR,Sakai,PV,2040,15.0
Capacity: MW,Congo,Congo,Brazzaville Solar,PV,2030,55.0
Capacity: MW,Congo,Congo,Brazzaville Solar,PV,2040,55.0
Capacity: MW,Congo,Congo,CEC (Cote Mateve),Gas,2025,484.0
Capacity: MW,Congo,Congo,CEC (Cote Mateve),Gas,2030,297.58
Capacity: MW,Congo,Congo,CTB (Mpila),Diesel,2025,21.0
Capacity: MW,Congo,Congo,Djeno,Gas,2025,50.0
Capacity: MW,Congo,Congo,Djeno,Gas,2030,50.0
Capacity: MW,Congo,Congo,Dolisie,Diesel,2025,2.0
Capacity: MW,Congo,Congo,Generic_PV_Congo,PV,2040,450.0
Capacity: MW,Congo,Congo,Imboulou,Reservoir,2025,120.0
Capacity: MW,Congo,Congo,Imboulou,Reservoir,2030,120.0
Capacity: MW,Congo,Congo,Imboulou,Reservoir,2040,120.0
Capacity: MW,Congo,Congo,Kouembali,Reservoir,2040,150.0
Capacity: MW,Congo,Congo,Liouesso,Reservoir,2025,20.0
Capacity: MW,Congo,Congo,Liouesso,Reservoir,2030,20.0
Capacity: MW,Congo,Congo,Liouesso,Reservoir,2040,20.0
Capacity: MW,Congo,Congo,Madingou,Diesel,2025,2.0
Capacity: MW,Congo,Congo,Moukouloukou,Reservoir,2025,74.0
Capacity: MW,Congo,Congo,Moukouloukou,Reservoir,2030,74.0
Capacity: MW,Congo,Congo,Moukouloukou,Reservoir,2040,74.0
Capacity: MW,Congo,Congo,Mourala,Reservoir,2040,101.0
Capacity: MW,Congo,Congo,Mpoukou,Reservoir,2040,180.0
Capacity: MW,Congo,Congo,Nkayi Mill,Biomass,2025,6.0
Capacity: MW,Congo,Congo,Nkayi Mill,Biomass,2030,6.0
Capacity: MW,Congo,Congo,Nkayi Mill,Biomass,2040,6.0
Capacity: MW,Congo,Congo,Nyanga,Reservoir,2040,230.0
Capacity: MW,Congo,Congo,Ouesso,Diesel,2025,6.0
Capacity: MW,Congo,Congo,Ouesso Biomass,Biomass,2025,2.5
Capacity: MW,Congo,Congo,Ouesso Biomass,Biomass,2030,2.5
Capacity: MW,Congo,Congo,Ouesso Biomass,Biomass,2040,2.5
Capacity: MW,Congo,Congo,Oyo,Diesel,2025,5.0
Capacity: MW,Congo,Congo,Pointe Noire,Diesel,2025,26.0
Capacity: MW,Congo,Congo,Sibiti,Diesel,2025,2.0
Capacity: MW,DRC,DRC,Generic_PV_DRC,PV,2030,500.0
Capacity: MW,DRC,DRC,Generic_PV_DRC,PV,2040,500.0
Capacity: MW,DRC,DRC,Inga 1,Reservoir,2025,306.0
Capacity: MW,DRC,DRC,Inga 1,Reservoir,2030,306.0
Capacity: MW,DRC,DRC,Inga 1,Reservoir,2040,306.0
Capacity: MW,DRC,DRC,Inga 2,Reservoir,2025,800.0
Capacity: MW,DRC,DRC,Inga 2,Reservoir,2030,800.0
Capacity: MW,DRC,DRC,Inga 2,Reservoir,2040,800.0
Capacity: MW,DRC,DRC,Inga 3,Reservoir,2040,1655.0
Capacity: MW,DRC,DRC,Kakobola,Reservoir,2030,10.0
Capacity: MW,DRC,DRC,Kakobola,Reservoir,2040,10.0
Capacity: MW,DRC,DRC,Katende,Reservoir,2030,64.0
Capacity: MW,DRC,DRC,Katende,Reservoir,2040,64.0
Capacity: MW,DRC,DRC,Mbandaka,Diesel,2025,5.0
Capacity: MW,DRC,DRC,Mbandaka,Diesel,2030,5.0
Capacity: MW,DRC,DRC,Mbandaka,Diesel,2040,5.0
Capacity: MW,DRC,DRC,Mobayi,Reservoir,2025,10.0
Capacity: MW,DRC,DRC,Mobayi,Reservoir,2030,10.0
Capacity: MW,DRC,DRC,Mobayi,Reservoir,2040,10.0
Capacity: MW,DRC,DRC,Nzongo,Reservoir,2025,75.0
Capacity: MW,DRC,DRC,Nzongo,Reservoir,2030,75.0
Capacity: MW,DRC,DRC,Nzongo,Reservoir,2040,75.0
Capacity: MW,DRC,DRC,Nzongoii,Reservoir,2025,150.0
Capacity: MW,DRC,DRC,Nzongoii,Reservoir,2030,150.0
Capacity: MW,DRC,DRC,Nzongoii,Reservoir,2040,150.0
Capacity: MW,DRC,DRC,Sanga,Reservoir,2025,6.0
Capacity: MW,DRC,DRC,Sanga,Reservoir,2030,6.0
Capacity: MW,DRC,DRC,Sanga,Reservoir,2040,6.0
Capacity: MW,DRC,DRC,Soleniama,Reservoir,2025,25.5
Capacity: MW,DRC,DRC,Soleniama,Reservoir,2030,25.5
Capacity: MW,DRC,DRC,Soleniama,Reservoir,2040,25.5
Capacity: MW,DRC,DRC,Zongo 1,Reservoir,2025,13.0
Capacity: MW,DRC,DRC,Zongo 1,Reservoir,2030,13.0
Capacity: MW,DRC,DRC,Zongo 1,Reservoir,2040,13.0
Capacity: MW,DRC,DRC,Zongo 2,Reservoir,2025,74.0
Capacity: MW,DRC,DRC,Zongo 2,Reservoir,2030,74.0
Capacity: MW,DRC,DRC,Zongo 2,Reservoir,2040,74.0
Capacity: MW,DRC,DRC_South,Bousanga,Reservoir,2025,240.0
Capacity: MW,DRC,DRC_South,Bousanga,Reservoir,2030,240.0
Capacity: MW,DRC,DRC_South,Bousanga,Reservoir,2040,240.0
Capacity: MW,DRC,DRC_South,Generic_OnshoreWind_DRCSouth,Onshore Wind,2040,360.0
Capacity: MW,DRC,DRC_South,Generic_PV_DRCSouth,PV,2040,0.54
Capacity: MW,DRC,DRC_South,Kilubi,Reservoir,2025,8.0
Capacity: MW,DRC,DRC_South,Kilubi,Reservoir,2030,8.0
Capacity: MW,DRC,DRC_South,Kilubi,Reservoir,2040,8.0
Capacity: MW,DRC,DRC_South,Koni,Reservoir,2025,42.0
Capacity: MW,DRC,DRC_South,Koni,Reservoir,2030,42.0
Capacity: MW,DRC,DRC_South,Koni,Reservoir,2040,42.0
Capacity: MW,DRC,DRC_South,Lubumbashi,PV,2025,100.0
Capacity: MW,DRC,DRC_South,Lubumbashi,PV,2030,100.0
Capacity: MW,DRC,DRC_South,Lubumbashi,PV,2040,100.0
Capacity: MW,DRC,DRC_South,Nseke,Reservoir,2025,250.0
Capacity: MW,DRC,DRC_South,Nseke,Reservoir,2030,250.0
Capacity: MW,DRC,DRC_South,Nseke,Reservoir,2040,250.0
Capacity: MW,DRC,DRC_South,Nzilo,Reservoir,2025,110.0
Capacity: MW,DRC,DRC_South,Nzilo,Reservoir,2030,110.0
Capacity: MW,DRC,DRC_South,Nzilo,Reservoir,2040,110.0
Capacity: MW,Gabon,Gabon,Akok,Diesel,2025,0.69
Capacity: MW,Gabon,Gabon,Alenakiri,Gas,2025,48.0
Capacity: MW,Gabon,Gabon,Alenakiri,Gas,2030,48.0
Capacity: MW,Gabon,Gabon,Ayeme I,PV,2025,30.0
Capacity: MW,Gabon,Gabon,Ayeme I,PV,2030,30.0
Capacity: MW,Gabon,Gabon,Ayeme I,PV,2040,30.0
Capacity: MW,Gabon,Gabon,Bifoun,Diesel,2025,0.48
Capacity: MW,Gabon,Gabon,Bitam,Diesel,2025,2.34
Capacity: MW,Gabon,Gabon,Bongolo,Reservoir,2025,6.0
Capacity: MW,Gabon,Gabon,Bongolo,Reservoir,2030,6.0
Capacity: MW,Gabon,Gabon,Bongolo,Reservoir,2040,6.0
Capacity: MW,Gabon,Gabon,Booue,Reservoir,2040,411.0
Capacity: MW,Gabon,Gabon,Cap Lopez,Gas,2025,52.5
Capacity: MW,Gabon,Gabon,Cap Lopez,Gas,2030,52.5
Capacity: MW,Gabon,Gabon,Chute de Tsamba,Reservoir,2040,90.0
Capacity: MW,Gabon,Gabon,Doubou,PV,2030,20.0
Capacity: MW,Gabon,Gabon,Doubou,PV,2040,20.0
Capacity: MW,Gabon,Gabon,FE-2 (Kinguele Aval),ROR,2025,34.3
Capacity: MW,Gabon,Gabon,FE-2 (Kinguele Aval),ROR,2030,34.3
Capacity: MW,Gabon,Gabon,FE-2 (Kinguele Aval),ROR,2040,34.3
Capacity: MW,Gabon,Gabon,Fougamou,Diesel,2025,0.24
Capacity: MW,Gabon,Gabon,Gamba,Gas,2025,3.4
Capacity: MW,Gabon,Gabon,Gamba,Gas,2030,3.4
Capacity: MW,Gabon,Gabon,Generic_PV_Gabon,PV,2040,450.0
Capacity: MW,Gabon,Gabon,Grand Poubara,Reservoir,2025,160.0
Capacity: MW,Gabon,Gabon,Grand Poubara,Reservoir,2030,160.0
Capacity: MW,Gabon,Gabon,Grand Poubara,Reservoir,2040,160.0
Capacity: MW,Gabon,Gabon,Kinguele,Reservoir,2025,57.0
Capacity: MW,Gabon,Gabon,Kinguele,Reservoir,2030,57.0
Capacity: MW,Gabon,Gabon,Kinguele,Reservoir,2040,57.0
Capacity: MW,Gabon,Gabon,Kongue,Reservoir,2040,104.0
Capacity: MW,Gabon,Gabon,Koula-Moutou,Diesel,2025,4.73
Capacity: MW,Gabon,Gabon,Lambarene,Diesel,2025,5.9
Capacity: MW,Gabon,Gabon,Lastourville,Diesel,2025,1.05
Capacity: MW,Gabon,Gabon,Lifouta,Reservoir,2040,105.0
Capacity: MW,Gabon,Gabon,Makokou,Diesel,2025,3.57
Capacity: MW,Gabon,Gabon,Mandji,Diesel,2025,0.76
Capacity: MW,Gabon,Gabon,Mayumba,Diesel,2025,0.9
Capacity: MW,Gabon,Gabon,Mekambo,Diesel,2025,0.76
Capacity: MW,Gabon,Gabon,Mimongo,Diesel,2025,0.28
Capacity: MW,Gabon,Gabon,Minvoul,Diesel,2025,0.46
Capacity: MW,Gabon,Gabon,Mitoungou,Reservoir,2040,410.0
Capacity: MW,Gabon,Gabon,Mitzic,Diesel,2025,1.03
Capacity: MW,Gabon,Gabon,Moabi,Diesel,2025,0.67
Capacity: MW,Gabon,Gabon,Moanda Comilog,Diesel,2025,2.81
Capacity: MW,Gabon,Gabon,Mouila,Diesel,2025,3.26
Capacity: MW,Gabon,Gabon,Ndindi,Diesel,2025,0.26
Capacity: MW,Gabon,Gabon,Ndjole,Diesel,2025,1.49
Capacity: MW,Gabon,Gabon,Ngoulmendjim,Reservoir,2030,88.0
Capacity: MW,Gabon,Gabon,Ngoulmendjim,Reservoir,2040,88.0
Capacity: MW,Gabon,Gabon,Omboue,Diesel,2025,0.49
Capacity: MW,Gabon,Gabon,Owendo,Diesel,2025,44.0
Capacity: MW,Gabon,Gabon,Owendo Gas,Gas,2025,165.0
Capacity: MW,Gabon,Gabon,Owendo Gas,Gas,2030,165.0
Capacity: MW,Gabon,Gabon,Owendoc,Diesel,2025,66.2
Capacity: MW,Gabon,Gabon,Oyem,Diesel,2025,6.5
Capacity: MW,Gabon,Gabon,Oyem PV,PV,2030,50.0
Capacity: MW,Gabon,Gabon,Oyem PV,PV,2040,50.0
Capacity: MW,Gabon,Gabon,Port Gentil Perenco,Gas,2025,62.0
Capacity: MW,Gabon,Gabon,Port Gentil Perenco,Gas,2030,62.0
Capacity: MW,Gabon,Gabon,Poubara,Reservoir,2025,38.0
Capacity: MW,Gabon,Gabon,Poubara,Reservoir,2030,38.0
Capacity: MW,Gabon,Gabon,Poubara,Reservoir,2040,38.0
Capacity: MW,Gabon,Gabon,Rabi Kounga Field,Gas,2025,15.51
Capacity: MW,Gabon,Gabon,Rabi Kounga Field,Gas,2030,15.51
Capacity: MW,Gabon,Gabon,Tchibanga,Diesel,2025,1.6
Capacity: MW,Gabon,Gabon,Tchimbele,Reservoir,2025,68.0
Capacity: MW,Gabon,Gabon,Tchimbele,Reservoir,2030,68.0
Capacity: MW,Gabon,Gabon,Tchimbele,Reservoir,2040,68.0
Capacity: MW,Gabon,Gabon,Tsengue Leledi,Reservoir,2040,300.0
Utilization: percent,Angola,Angola,AH Mabubas,ROR,2025,0.59
Utilization: percent,Angola,Angola,AH Mabubas,ROR,2030,0.59
Utilization: percent,Angola,Angola,AH Mabubas,ROR,2040,0.59
Utilization: percent,Angola,Angola,BESS_Angola,Battery,2030,0.03
Utilization: percent,Angola,Angola,BESS_Angola,Battery,2040,0.17
Utilization: percent,Angola,Angola,Baia farta,PV,2025,0.23
Utilization: percent,Angola,Angola,Baia farta,PV,2030,0.23
Utilization: percent,Angola,Angola,Baia farta,PV,2040,0.23
Utilization: percent,Angola,Angola,Bailundo,PV,2030,0.23
Utilization: percent,Angola,Angola,Bailundo,PV,2040,0.23
Utilization: percent,Angola,Angola,Baynes,Reservoir,2040,0.33
Utilization: percent,Angola,Angola,Benjoin,Onshore Wind,2030,0.39
Utilization: percent,Angola,Angola,Benjoin,Onshore Wind,2040,0.39
Utilization: percent,Angola,Angola,Biopo PV,PV,2025,0.23
Utilization: percent,Angola,Angola,Biopo PV,PV,2030,0.23
Utilization: percent,Angola,Angola,Biopo PV,PV,2040,0.23
Utilization: percent,Angola,Angola,CCGT Lobito,Gas,2025,0.36
Utilization: percent,Angola,Angola,CCGT Lobito,Gas,2030,0.73
Utilization: percent,Angola,Angola,CCGT Lobito,Gas,2040,0.38
Utilization: percent,Angola,Angola,CT Belem,Gas,2025,0.36
Utilization: percent,Angola,Angola,CT Biopo,Gas,2025,0.36
Utilization: percent,Angola,Angola,CT Biopo,Gas,2030,0.36
Utilization: percent,Angola,Angola,CT Biopo,Gas,2040,0.01
Utilization: percent,Angola,Angola,CT Boa Vista,Gas,2025,0.36
Utilization: percent,Angola,Angola,CT Boa Vista,Gas,2030,0.36
Utilization: percent,Angola,Angola,CT Boa Vista,Gas,2040,0.01
Utilization: percent,Angola,Angola,CT CFL,Gas,2025,0.36
Utilization: percent,Angola,Angola,CT Camana,Gas,2025,0.36
Utilization: percent,Angola,Angola,CT Cazenga,Gas,2025,0.36
Utilization: percent,Angola,Angola,CT Cazenga,Gas,2030,0.36
Utilization: percent,Angola,Angola,CT Malembo,Gas,2025,0.36
Utilization: percent,Angola,Angola,CT Malembo,Gas,2030,0.36
Utilization: percent,Angola,Angola,CT Morro Bento 2,Gas,2025,0.36
Utilization: percent,Angola,Angola,CT Viana,Gas,2025,0.36
Utilization: percent,Angola,Angola,CT Viana,Gas,2030,0.36
Utilization: percent,Angola,Angola,Cacula,Onshore Wind,2030,0.39
Utilization: percent,Angola,Angola,Cacula,Onshore Wind,2040,0.39
Utilization: percent,Angola,Angola,Cacula Cabasa,ROR,2030,0.43
Utilization: percent,Angola,Angola,Cacula Cabasa,ROR,2040,0.43
Utilization: percent,Angola,Angola,Cafunfo,PV,2030,0.23
Utilization: percent,Angola,Angola,Cafunfo,PV,2040,0.23
Utilization: percent,Angola,Angola,Calenga,Onshore Wind,2030,0.39
Utilization: percent,Angola,Angola,Calenga,Onshore Wind,2040,0.39
Utilization: percent,Angola,Angola,Calengue (Catumbela),ROR,2040,0.43
Utilization: percent,Angola,Angola,Cambambe,Reservoir,2025,0.34
Utilization: percent,Angola,Angola,Cambambe,Reservoir,2030,0.34
Utilization: percent,Angola,Angola,Cambambe,Reservoir,2040,0.34
Utilization: percent,Angola,Angola,Cambulo,PV,2030,0.23
Utilization: percent,Angola,Angola,Cambulo,PV,2040,0.23
Utilization: percent,Angola,Angola,Capanda,Reservoir,2025,0.28
Utilization: percent,Angola,Angola,Capanda,Reservoir,2030,0.28
Utilization: percent,Angola,Angola,Capanda,Reservoir,2040,0.28
Utilization: percent,Angola,Angola,Catete,PV,2030,0.23
Utilization: percent,Angola,Angola,Catete,PV,2040,0.23
Utilization: percent,Angola,Angola,Chibia,Onshore Wind,2030,0.39
Utilization: percent,Angola,Angola,Chibia,Onshore Wind,2040,0.39
Utilization: percent,Angola,Angola,Cuango,PV,2030,0.23
Utilization: percent,Angola,Angola,Cuango,PV,2040,0.23
Utilization: percent,Angola,Angola,Cunene,PV,2030,0.23
Utilization: percent,Angola,Angola,Cunene,PV,2040,0.23
Utilization: percent,Angola,Angola,Gastao,Onshore Wind,2030,0.39
Utilization: percent,Angola,Angola,Gastao,Onshore Wind,2040,0.39
Utilization: percent,Angola,Angola,Generic_PV_Angola,PV,2040,0.23
Utilization: percent,Angola,Angola,Gove,Reservoir,2025,0.42
Utilization: percent,Angola,Angola,Gove,Reservoir,2030,0.42
Utilization: percent,Angola,Angola,Gove,Reservoir,2040,0.42
Utilization: percent,Angola,Angola,Kiwaba Ngozi 1,Onshore Wind,2030,0.39
Utilization: percent,Angola,Angola,Kiwaba Ngozi 1,Onshore Wind,2040,0.39
Utilization: percent,Angola,Angola,Kiwaba Ngozi 2,Onshore Wind,2030,0.39
Utilization: percent,Angola,Angola,Kiwaba Ngozi 2,Onshore Wind,2040,0.39
Utilization: percent,Angola,Angola,Kuito,PV,2030,0.23
Utilization: percent,Angola,Angola,Kuito,PV,2040,0.23
Utilization: percent,Angola,Angola,Lauca,ROR,2025,0.27
Utilization: percent,Angola,Angola,Lauca,ROR,2030,0.24
Utilization: percent,Angola,Angola,Lauca,ROR,2040,0.27
Utilization: percent,Angola,Angola,Lauca PV,PV,2030,0.23
Utilization: percent,Angola,Angola,Lauca PV,PV,2040,0.23
