zone,type,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Gambia,Peak,84,87.95883013,92.10423569,96.44500978,100.9903599,105.7499275,110.7338085,115.9525744,121.4172952,127.1395624,133.1315139,139.4058597,145.9759088,152.8555972,160.0595179,167.6029518,175.5018996,183.7731163,192.4341467,201.5033621,211,220.9442043,231.3570682,242.2606793,253.6781659,265.6337465,278.1527808,291.2618237,304.9886819,319.3624722,334.4136838
Gambia,Energy,406,428.9081126,453.1087908,478.6749662,505.6836855,534.2163426,564.3589243,596.2022686,629.8423393,665.3805147,702.9238935,742.5856169,784.4852103,828.7489432,875.5102095,924.9099299,977.0969762,1032.22862,1090.471008,1151.99966,1217,1285.667914,1358.210341,1434.845896,1515.80553,1601.333224,1691.686726,1787.138327,1887.975682,1994.502676,2107.040341
