zone,type,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Gambia,Peak,104,111.3970688,119.320259,127.8069914,136.8973483,146.6342627,157.0637217,168.2349828,180.2008073,193.017709,206.7462212,221.451183,237.202045,254.0731974,272.1443217,291.5007666,312.2339515,334.4417979,358.2291921,383.7084804,411,440.232647,471.5444853,505.0833988,541.0077898,579.4873268,620.7037464,664.851711,712.1397289,762.7911384,817.0451628
Gambia,Energy,504,544.2838022,587.7874155,634.7681932,685.5040591,740.2951502,799.4655936,863.3654227,932.3726488,1006.895497,1087.37482,1174.28671,1268.145308,1369.505853,1478.967962,1597.179179,1724.838802,1862.702027,2011.584408,2172.366686,2346,2533.511508,2736.01047,2954.694804,3190.85818,3445.897664,3721.321989,4018.760479,4339.972687,4686.858801,5061.47089
