zone,tech,fuel,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Mozambique,ST,Geothermal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mozambique,ROR,Water,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mozambique,Storage,Water,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mozambique,ReservoirHydro,Water,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mozambique,PV,Solar,1.000 ,0.945,0.891,0.836,0.782,0.727,0.672,0.617,0.609,0.600,0.592,0.583,0.575,0.566,0.558,0.550,0.542,0.534,0.525,0.517,0.508,0.500,0.492,0.483,0.475,0.466,0.458,0.449
Mozambique,OnshoreWind,Wind,1.000 ,0.947,0.895,0.842,0.789,0.737,0.684,0.632,0.624,0.618,0.611,0.603,0.596,0.588,0.582,0.575,0.567,0.560,0.553,0.546,0.539,0.532,0.524,0.517,0.511,0.503,0.496,0.488
Mozambique,OffshoreWind,Wind,1.000 ,0.953,0.905,0.857,0.809,0.762,0.714,0.667,0.657,0.648,0.637,0.628,0.618,0.609,0.600,0.590,0.580,0.570,0.561,0.551,0.542,0.532,0.522,0.513,0.503,0.494,0.484,0.475
Mozambique,Storage,Battery,1.000 ,0.906,0.811,0.758,0.705,0.654,0.601,0.549,0.542,0.535,0.528,0.521,0.514,0.507,0.501,0.494,0.486,0.480,0.473,0.467,0.459,0.452,0.446,0.439,0.432,0.425,0.418,0.412
Mozambique,CSPPlant,CSP,1.000,0.944,0.887,0.831,0.775,0.719,0.663,0.653,0.643,0.633,0.622,0.612,0.602,0.592,0.582,0.571,0.562,0.551,0.542,0.531,0.522,0.511,0.501,0.491,0.480,0.471,0.460,0.379
Namibia,ST,Coal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Namibia,OCGT,HFO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Namibia,ICE,HFO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Namibia,CCGT,Gas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Namibia,OCGT,Gas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Namibia,OCGT,LNG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Namibia,CCGT,LNG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Namibia,ICE,Diesel,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Namibia,Nuclear,Uranium,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Namibia,ST,Biomass,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Namibia,ST,Geothermal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Namibia,ROR,Water,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Namibia,Storage,Water,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Namibia,ReservoirHydro,Water,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Namibia,PV,Solar,1.000 ,0.945,0.891,0.836,0.782,0.727,0.672,0.617,0.609,0.600,0.592,0.583,0.575,0.566,0.558,0.550,0.542,0.534,0.525,0.517,0.508,0.500,0.492,0.483,0.475,0.466,0.458,0.449
Namibia,OnshoreWind,Wind,1.000 ,0.947,0.895,0.842,0.789,0.737,0.684,0.632,0.624,0.618,0.611,0.603,0.596,0.588,0.582,0.575,0.567,0.560,0.553,0.546,0.539,0.532,0.524,0.517,0.511,0.503,0.496,0.488
Namibia,OffshoreWind,Wind,1.000 ,0.953,0.905,0.857,0.809,0.762,0.714,0.667,0.657,0.648,0.637,0.628,0.618,0.609,0.600,0.590,0.580,0.570,0.561,0.551,0.542,0.532,0.522,0.513,0.503,0.494,0.484,0.475
Namibia,Storage,Battery,1.000 ,0.906,0.811,0.758,0.705,0.654,0.601,0.549,0.542,0.535,0.528,0.521,0.514,0.507,0.501,0.494,0.486,0.480,0.473,0.467,0.459,0.452,0.446,0.439,0.432,0.425,0.418,0.412
Namibia,CSPPlant,CSP,1.000,0.944,0.887,0.831,0.775,0.719,0.663,0.653,0.643,0.633,0.622,0.612,0.602,0.592,0.582,0.571,0.562,0.551,0.542,0.531,0.522,0.511,0.501,0.491,0.480,0.471,0.460,0.379
Tanzania,ST,Coal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tanzania,OCGT,HFO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tanzania,ICE,HFO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tanzania,CCGT,Gas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tanzania,OCGT,Gas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tanzania,OCGT,LNG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tanzania,CCGT,LNG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tanzania,ICE,Diesel,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tanzania,ICE,Gas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tanzania,Nuclear,Uranium,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tanzania,ST,Biomass,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tanzania,ST,Geothermal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tanzania,ROR,Water,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tanzania,Storage,Water,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tanzania,ReservoirHydro,Water,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tanzania,PV,Solar,1.000 ,0.945,0.891,0.836,0.782,0.727,0.672,0.617,0.609,0.600,0.592,0.583,0.575,0.566,0.558,0.550,0.542,0.534,0.525,0.517,0.508,0.500,0.492,0.483,0.475,0.466,0.458,0.449
Tanzania,OnshoreWind,Wind,1.000 ,0.947,0.895,0.842,0.789,0.737,0.684,0.632,0.624,0.618,0.611,0.603,0.596,0.588,0.582,0.575,0.567,0.560,0.553,0.546,0.539,0.532,0.524,0.517,0.511,0.503,0.496,0.488
Tanzania,OffshoreWind,Wind,1.000 ,0.953,0.905,0.857,0.809,0.762,0.714,0.667,0.657,0.648,0.637,0.628,0.618,0.609,0.600,0.590,0.580,0.570,0.561,0.551,0.542,0.532,0.522,0.513,0.503,0.494,0.484,0.475
Tanzania,Storage,Battery,1.000 ,0.906,0.811,0.758,0.705,0.654,0.601,0.549,0.542,0.535,0.528,0.521,0.514,0.507,0.501,0.494,0.486,0.480,0.473,0.467,0.459,0.452,0.446,0.439,0.432,0.425,0.418,0.412
Tanzania,CSPPlant,CSP,1.000,0.944,0.887,0.831,0.775,0.719,0.663,0.653,0.643,0.633,0.622,0.612,0.602,0.592,0.582,0.571,0.562,0.551,0.542,0.531,0.522,0.511,0.501,0.491,0.480,0.471,0.460,0.379
Zambia,ST,Coal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Zambia,OCGT,HFO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Zambia,ICE,HFO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Zambia,CCGT,Gas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Zambia,OCGT,Gas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Zambia,OCGT,LNG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Zambia,CCGT,LNG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Zambia,ICE,Diesel,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Zambia,Nuclear,Uranium,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Zambia,ST,Biomass,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Zambia,ST,Geothermal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Zambia,ROR,Water,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Zambia,Storage,Water,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Zambia,ReservoirHydro,Water,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Zambia,PV,Solar,1.000 ,0.945,0.891,0.836,0.782,0.727,0.672,0.617,0.609,0.600,0.592,0.583,0.575,0.566,0.558,0.550,0.542,0.534,0.525,0.517,0.508,0.500,0.492,0.483,0.475,0.466,0.458,0.449
Zambia,OnshoreWind,Wind,1.000 ,0.947,0.895,0.842,0.789,0.737,0.684,0.632,0.624,0.618,0.611,0.603,0.596,0.588,0.582,0.575,0.567,0.560,0.553,0.546,0.539,0.532,0.524,0.517,0.511,0.503,0.496,0.488
Zambia,OffshoreWind,Wind,1.000 ,0.953,0.905,0.857,0.809,0.762,0.714,0.667,0.657,0.648,0.637,0.628,0.618,0.609,0.600,0.590,0.580,0.570,0.561,0.551,0.542,0.532,0.522,0.513,0.503,0.494,0.484,0.475
Zambia,Storage,Battery,1.000 ,0.906,0.811,0.758,0.705,0.654,0.601,0.549,0.542,0.535,0.528,0.521,0.514,0.507,0.501,0.494,0.486,0.480,0.473,0.467,0.459,0.452,0.446,0.439,0.432,0.425,0.418,0.412
Zambia,CSPPlant,CSP,1.000,0.944,0.887,0.831,0.775,0.719,0.663,0.653,0.643,0.633,0.622,0.612,0.602,0.592,0.582,0.571,0.562,0.551,0.542,0.531,0.522,0.511,0.501,0.491,0.480,0.471,0.460,0.379
Zimbabwe,ST,Coal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Zimbabwe,OCGT,HFO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Zimbabwe,ICE,HFO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Zimbabwe,CCGT,Gas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Zimbabwe,OCGT,Gas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Zimbabwe,OCGT,LNG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Zimbabwe,CCGT,LNG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Zimbabwe,ICE,Diesel,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Zimbabwe,Nuclear,Uranium,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Zimbabwe,ST,Biomass,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Zimbabwe,ST,Geothermal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Zimbabwe,ROR,Water,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Zimbabwe,Storage,Water,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Zimbabwe,ReservoirHydro,Water,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Zimbabwe,PV,Solar,1.000 ,0.945,0.891,0.836,0.782,0.727,0.672,0.617,0.609,0.600,0.592,0.583,0.575,0.566,0.558,0.550,0.542,0.534,0.525,0.517,0.508,0.500,0.492,0.483,0.475,0.466,0.458,0.449
Zimbabwe,OnshoreWind,Wind,1.000 ,0.947,0.895,0.842,0.789,0.737,0.684,0.632,0.624,0.618,0.611,0.603,0.596,0.588,0.582,0.575,0.567,0.560,0.553,0.546,0.539,0.532,0.524,0.517,0.511,0.503,0.496,0.488
Zimbabwe,OffshoreWind,Wind,1.000 ,0.953,0.905,0.857,0.809,0.762,0.714,0.667,0.657,0.648,0.637,0.628,0.618,0.609,0.600,0.590,0.580,0.570,0.561,0.551,0.542,0.532,0.522,0.513,0.503,0.494,0.484,0.475
Zimbabwe,Storage,Battery,1.000 ,0.906,0.811,0.758,0.705,0.654,0.601,0.549,0.542,0.535,0.528,0.521,0.514,0.507,0.501,0.494,0.486,0.480,0.473,0.467,0.459,0.452,0.446,0.439,0.432,0.425,0.418,0.412
Zimbabwe,CSPPlant,CSP,1.000,0.944,0.887,0.831,0.775,0.719,0.663,0.653,0.643,0.633,0.622,0.612,0.602,0.592,0.582,0.571,0.562,0.551,0.542,0.531,0.522,0.511,0.501,0.491,0.480,0.471,0.460,0.379
