zext,q,d,year,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Bulgaria,Q1,d2,2049,37.380,34.368,32.902,39.288,49.378,79.826,78.385,74.391,76.547,78.091,73.825,72.136,73.205,91.556,126.878,151.809,138.249,133.094,107.602,107.817,80.665,76.505,59.121,59.918
Bulgaria,Q1,d2,2050,37.524,34.501,33.029,39.440,49.572,80.145,78.698,74.688,76.853,78.404,74.120,72.423,73.498,91.924,127.391,152.424,138.808,133.633,108.036,108.251,80.987,76.811,59.355,60.156
Bulgaria,Q1,d2,2051,37.524,34.501,33.029,39.440,49.572,80.145,78.698,74.688,76.853,78.404,74.120,72.423,73.498,91.924,127.391,152.424,138.808,133.633,108.036,108.251,80.987,76.811,59.355,60.156
Bulgaria,Q1,d2,2052,37.524,34.501,33.029,39.440,49.572,80.145,78.698,74.688,76.853,78.404,74.120,72.423,73.498,91.924,127.391,152.424,138.808,133.633,108.036,108.251,80.987,76.811,59.355,60.156
Bulgaria,Q1,d2,2053,37.524,34.501,33.029,39.440,49.572,80.145,78.698,74.688,76.853,78.404,74.120,72.423,73.498,91.924,127.391,152.424,138.808,133.633,108.036,108.251,80.987,76.811,59.355,60.156
Bulgaria,Q1,d3,2024,8.028,2.706,2.706,5.063,34.478,138.837,152.825,148.410,131.495,50.466,11.555,21.485,29.948,85.146,122.917,157.259,161.896,155.665,152.671,131.505,129.370,19.138,50.630,24.064
Bulgaria,Q1,d3,2025,7.793,2.684,2.684,4.947,33.183,133.359,146.786,142.548,126.311,48.530,11.178,20.711,28.834,81.820,118.077,151.042,155.493,149.512,146.638,126.321,124.271,18.457,48.687,23.187
Bulgaria,Q1,d3,2026,7.558,2.662,2.662,4.830,31.887,127.879,140.745,136.685,121.126,46.593,10.802,19.936,27.720,78.493,113.236,144.824,149.089,143.358,140.603,121.135,119.171,17.777,46.744,22.309
Bulgaria,Q1,d3,2027,7.323,2.641,2.641,4.714,30.592,122.399,134.705,130.821,115.941,44.657,10.425,19.162,26.606,75.166,108.394,138.606,142.685,137.204,134.569,115.949,114.071,17.096,44.801,21.430
Bulgaria,Q1,d3,2028,7.088,2.619,2.619,4.598,29.296,116.920,128.665,124.958,110.755,42.720,10.049,18.387,25.492,71.839,103.553,132.387,136.281,131.049,128.535,110.763,108.971,16.416,42.858,20.552
Bulgaria,Q1,d3,2029,6.853,2.597,2.597,4.482,28.001,111.440,122.624,119.094,105.570,40.783,9.672,17.612,24.378,68.512,98.711,126.169,129.877,124.895,122.501,105.578,103.871,15.735,40.915,19.674
Bulgaria,Q1,d3,2030,6.618,2.576,2.576,4.366,26.705,105.960,116.584,113.231,100.385,38.847,9.296,16.838,23.264,65.185,93.870,119.951,123.472,118.740,116.466,100.392,98.771,15.055,38.972,18.796
Bulgaria,Q1,d3,2031,6.383,2.554,2.554,4.250,25.410,100.481,110.543,107.367,95.200,36.910,8.919,16.063,22.151,61.858,89.029,113.733,117.068,112.586,110.432,95.206,93.671,14.374,37.028,17.918
Bulgaria,Q1,d3,2032,6.148,2.532,2.532,4.133,24.114,95.001,104.503,101.504,90.014,34.974,8.543,15.288,21.037,58.531,84.187,107.514,110.664,106.432,104.398,90.021,88.570,13.694,35.085,17.040
Bulgaria,Q1,d3,2033,5.913,2.511,2.511,4.017,22.819,89.521,98.462,95.640,84.829,33.037,8.166,14.514,19.923,55.204,79.346,101.296,104.260,100.277,98.363,84.835,83.470,13.013,33.142,16.162
Bulgaria,Q1,d3,2034,5.678,2.489,2.489,3.901,21.523,84.043,92.423,89.778,79.645,31.101,7.790,13.739,18.809,51.877,74.506,95.079,97.857,94.125,92.331,79.651,78.372,12.333,31.200,15.284
Bulgaria,Q1,d3,2035,5.443,2.467,2.467,3.785,20.228,78.563,86.383,83.915,74.460,29.165,7.414,12.965,17.695,48.550,69.664,88.861,91.453,87.970,86.296,74.465,73.272,11.652,29.256,14.406
Bulgaria,Q1,d3,2036,5.270,2.451,2.451,3.699,19.276,74.538,81.946,79.608,70.651,27.742,7.137,12.396,16.877,46.107,66.108,84.294,86.749,83.450,81.864,70.656,69.525,11.153,27.829,13.762
Bulgaria,Q1,d3,2037,5.097,2.435,2.435,3.614,18.325,70.515,77.510,75.303,66.843,26.320,6.861,11.827,16.059,43.664,62.553,79.728,82.047,78.931,77.433,66.848,65.781,10.653,26.402,13.117
Bulgaria,Q1,d3,2038,4.925,2.419,2.419,3.529,17.373,66.492,73.075,70.997,63.036,24.898,6.584,11.258,15.241,41.221,58.999,75.162,77.344,74.412,73.002,63.041,62.036,10.153,24.976,12.472
Bulgaria,Q1,d3,2039,4.752,2.404,2.404,3.443,16.422,62.467,68.638,66.691,59.227,23.476,6.308,10.689,14.423,38.777,55.443,70.595,72.641,69.891,68.570,59.232,58.290,9.653,23.548,11.827
Bulgaria,Q1,d3,2040,4.579,2.388,2.388,3.358,15.471,58.443,64.203,62.385,55.420,22.054,6.031,10.120,13.605,36.334,51.888,66.029,67.938,65.373,64.139,55.424,54.545,9.154,22.122,11.182
Bulgaria,Q1,d3,2041,4.590,2.389,2.389,3.363,15.527,58.682,64.466,62.641,55.646,22.138,6.048,10.154,13.654,36.479,52.099,66.300,68.217,65.641,64.403,55.650,54.767,9.184,22.206,11.221
Bulgaria,Q1,d3,2042,4.600,2.389,2.389,3.368,15.584,58.922,64.731,62.898,55.873,22.223,6.064,10.188,13.702,36.625,52.311,66.573,68.498,65.911,64.667,55.877,54.991,9.213,22.291,11.259
Bulgaria,Q1,d3,2043,4.610,2.390,2.390,3.373,15.641,59.163,64.996,63.155,56.101,22.308,6.081,10.222,13.751,36.771,52.523,66.845,68.779,66.180,64.931,56.105,55.214,9.243,22.377,11.298
Bulgaria,Q1,d3,2044,4.620,2.391,2.391,3.378,15.697,59.401,65.259,63.410,56.327,22.393,6.097,10.256,13.800,36.916,52.734,67.116,69.058,66.449,65.195,56.331,55.437,9.273,22.461,11.336
Bulgaria,Q1,d3,2045,4.631,2.392,2.392,3.384,15.754,59.642,65.524,63.668,56.554,22.477,6.114,10.290,13.849,37.062,52.947,67.389,69.339,66.719,65.459,56.558,55.660,9.303,22.547,11.375
Bulgaria,Q1,d3,2046,4.641,2.393,2.393,3.389,15.810,59.880,65.787,63.923,56.780,22.562,6.130,10.324,13.897,37.207,53.158,67.660,69.618,66.987,65.722,56.784,55.883,9.332,22.631,11.413
Bulgaria,Q1,d3,2047,4.651,2.394,2.394,3.394,15.867,60.121,66.052,64.180,57.008,22.647,6.146,10.358,13.946,37.353,53.370,67.933,69.899,67.257,65.987,57.011,56.106,9.362,22.716,11.451
Bulgaria,Q1,d3,2048,4.662,2.395,2.395,3.399,15.924,60.361,66.317,64.437,57.235,22.732,6.163,10.392,13.995,37.499,53.582,68.205,70.180,67.526,66.251,57.239,56.330,9.392,22.802,11.490
Bulgaria,Q1,d3,2049,4.672,2.396,2.396,3.404,15.981,60.600,66.581,64.693,57.461,22.816,6.179,10.425,14.043,37.644,53.793,68.476,70.459,67.795,66.514,57.465,56.552,9.422,22.886,11.528
Bulgaria,Q1,d3,2050,4.682,2.397,2.397,3.409,16.037,60.840,66.845,64.950,57.688,22.901,6.196,10.459,14.092,37.790,54.005,68.749,70.740,68.065,66.779,57.692,56.776,9.451,22.971,11.567
Bulgaria,Q1,d3,2051,4.682,2.397,2.397,3.409,16.037,60.840,66.845,64.950,57.688,22.901,6.196,10.459,14.092,37.790,54.005,68.749,70.740,68.065,66.779,57.692,56.776,9.451,22.971,11.567
Bulgaria,Q1,d3,2052,4.682,2.397,2.397,3.409,16.037,60.840,66.845,64.950,57.688,22.901,6.196,10.459,14.092,37.790,54.005,68.749,70.740,68.065,66.779,57.692,56.776,9.451,22.971,11.567
Bulgaria,Q1,d3,2053,4.682,2.397,2.397,3.409,16.037,60.840,66.845,64.950,57.688,22.901,6.196,10.459,14.092,37.790,54.005,68.749,70.740,68.065,66.779,57.692,56.776,9.451,22.971,11.567
Bulgaria,Q1,d4,2024,86.672,83.301,84.180,92.623,113.257,140.296,137.021,122.676,21.485,11.584,11.584,11.584,11.584,11.584,11.584,11.584,68.859,128.655,129.167,114.928,105.345,92.980,87.909,88.585
Bulgaria,Q1,d4,2025,83.285,80.049,80.892,88.997,108.804,134.759,131.615,117.845,20.711,11.206,11.206,11.206,11.206,11.206,11.206,11.206,66.185,123.585,124.077,110.408,101.209,89.340,84.472,85.121
Bulgaria,Q1,d4,2026,79.897,76.796,77.604,85.370,104.350,129.221,126.209,113.013,19.936,10.828,10.828,10.828,10.828,10.828,10.828,10.828,63.511,118.514,118.985,105.887,97.073,85.699,81.034,81.656
Bulgaria,Q1,d4,2027,76.508,73.542,74.316,81.743,99.896,123.683,120.802,108.182,19.162,10.451,10.451,10.451,10.451,10.451,10.451,10.451,60.837,113.442,113.893,101.366,92.936,82.058,77.596,78.191
Bulgaria,Q1,d4,2028,73.120,70.289,71.028,78.117,95.442,118.145,115.395,103.350,18.387,10.073,10.073,10.073,10.073,10.073,10.073,10.073,58.163,108.371,108.801,96.845,88.799,78.417,74.158,74.726
Bulgaria,Q1,d4,2029,69.732,67.036,67.739,74.490,90.988,112.606,109.988,98.518,17.612,9.695,9.695,9.695,9.695,9.695,9.695,9.695,55.489,103.299,103.709,92.324,84.662,74.776,70.721,71.261
Bulgaria,Q1,d4,2030,66.344,63.783,64.451,70.863,86.534,107.068,104.581,93.687,16.838,9.318,9.318,9.318,9.318,9.318,9.318,9.318,52.815,98.228,98.617,87.803,80.525,71.134,67.283,67.796
Bulgaria,Q1,d4,2031,62.956,60.530,61.163,67.236,82.079,101.530,99.174,88.855,16.063,8.940,8.940,8.940,8.940,8.940,8.940,8.940,50.141,93.156,93.525,83.282,76.388,67.493,63.845,64.332
Bulgaria,Q1,d4,2032,59.567,57.277,57.874,63.609,77.625,95.992,93.767,84.023,15.288,8.563,8.563,8.563,8.563,8.563,8.563,8.563,47.467,88.085,88.433,78.761,72.251,63.852,60.407,60.867
Bulgaria,Q1,d4,2033,56.179,54.024,54.586,59.983,73.171,90.454,88.361,79.192,14.514,8.185,8.185,8.185,8.185,8.185,8.185,8.185,44.793,83.013,83.341,74.240,68.115,60.211,56.969,57.402
Bulgaria,Q1,d4,2034,52.792,50.772,51.299,56.357,68.718,84.917,82.955,74.361,13.739,7.807,7.807,7.807,7.807,7.807,7.807,7.807,42.120,77.943,78.250,69.720,63.979,56.571,53.533,53.938
Bulgaria,Q1,d4,2035,49.404,47.519,48.011,52.730,64.264,79.379,77.548,69.529,12.965,7.430,7.430,7.430,7.430,7.430,7.430,7.430,39.446,72.872,73.158,65.199,59.842,52.930,50.095,50.473
Bulgaria,Q1,d4,2036,46.915,45.130,45.595,50.066,60.993,75.311,73.577,65.980,12.396,7.152,7.152,7.152,7.152,7.152,7.152,7.152,37.482,69.147,69.418,61.878,56.803,50.255,47.570,47.928
Bulgaria,Q1,d4,2037,44.427,42.741,43.181,47.403,57.722,71.245,69.607,62.433,11.827,6.875,6.875,6.875,6.875,6.875,6.875,6.875,35.519,65.423,65.679,58.558,53.766,47.582,45.045,45.384
Bulgaria,Q1,d4,2038,41.939,40.352,40.766,44.740,54.452,67.178,65.637,58.885,11.258,6.598,6.598,6.598,6.598,6.598,6.598,6.598,33.555,61.699,61.940,55.239,50.728,44.908,42.521,42.840
Bulgaria,Q1,d4,2039,39.451,37.963,38.351,42.076,51.180,63.110,61.665,55.336,10.689,6.321,6.321,6.321,6.321,6.321,6.321,6.321,31.591,57.974,58.200,51.918,47.690,42.234,39.996,40.295
Bulgaria,Q1,d4,2040,36.963,35.575,35.937,39.413,47.910,59.044,57.695,51.788,10.120,6.043,6.043,6.043,6.043,6.043,6.043,6.043,29.628,54.251,54.461,48.598,44.652,39.560,37.472,37.751
Bulgaria,Q1,d4,2041,37.111,35.716,36.080,39.571,48.104,59.285,57.931,51.999,10.154,6.060,6.060,6.060,6.060,6.060,6.060,6.060,29.744,54.472,54.683,48.795,44.832,39.719,37.622,37.901
Bulgaria,Q1,d4,2042,37.259,35.859,36.224,39.730,48.299,59.528,58.168,52.211,10.188,6.076,6.076,6.076,6.076,6.076,6.076,6.076,29.861,54.694,54.907,48.993,45.014,39.879,37.773,38.053
Bulgaria,Q1,d4,2043,37.408,36.002,36.368,39.889,48.495,59.771,58.405,52.422,10.222,6.093,6.093,6.093,6.093,6.093,6.093,6.093,29.979,54.916,55.130,49.191,45.195,40.038,37.923,38.205
Bulgaria,Q1,d4,2044,37.555,36.144,36.512,40.047,48.689,60.012,58.641,52.633,10.256,6.109,6.109,6.109,6.109,6.109,6.109,6.109,30.095,55.137,55.352,49.389,45.375,40.197,38.073,38.356
Bulgaria,Q1,d4,2045,37.704,36.286,36.656,40.206,48.884,60.255,58.878,52.845,10.290,6.126,6.126,6.126,6.126,6.126,6.126,6.126,30.213,55.360,55.575,49.587,45.557,40.357,38.224,38.508
Bulgaria,Q1,d4,2046,37.852,36.428,36.799,40.364,49.078,60.496,59.114,53.056,10.324,6.142,6.142,6.142,6.142,6.142,6.142,6.142,30.329,55.581,55.797,49.784,45.737,40.516,38.374,38.659
Bulgaria,Q1,d4,2047,38.000,36.571,36.943,40.523,49.273,60.739,59.351,53.267,10.358,6.159,6.159,6.159,6.159,6.159,6.159,6.159,30.446,55.803,56.020,49.982,45.919,40.675,38.525,38.811
Bulgaria,Q1,d4,2048,38.149,36.713,37.087,40.682,49.469,60.982,59.588,53.479,10.392,6.175,6.175,6.175,6.175,6.175,6.175,6.175,30.564,56.025,56.243,50.180,46.100,40.835,38.675,38.963
Bulgaria,Q1,d4,2049,38.296,36.855,37.231,40.841,49.663,61.224,59.823,53.690,10.425,6.192,6.192,6.192,6.192,6.192,6.192,6.192,30.680,56.246,56.465,50.377,46.280,40.993,38.825,39.114
Bulgaria,Q1,d4,2050,38.445,36.998,37.375,41.000,49.858,61.466,60.060,53.902,10.459,6.208,6.208,6.208,6.208,6.208,6.208,6.208,30.797,56.469,56.689,50.576,46.462,41.153,38.976,39.266
Bulgaria,Q1,d4,2051,38.445,36.998,37.375,41.000,49.858,61.466,60.060,53.902,10.459,6.208,6.208,6.208,6.208,6.208,6.208,6.208,30.797,56.469,56.689,50.576,46.462,41.153,38.976,39.266
Bulgaria,Q1,d4,2052,38.445,36.998,37.375,41.000,49.858,61.466,60.060,53.902,10.459,6.208,6.208,6.208,6.208,6.208,6.208,6.208,30.797,56.469,56.689,50.576,46.462,41.153,38.976,39.266
Bulgaria,Q1,d4,2053,38.445,36.998,37.375,41.000,49.858,61.466,60.060,53.902,10.459,6.208,6.208,6.208,6.208,6.208,6.208,6.208,30.797,56.469,56.689,50.576,46.462,41.153,38.976,39.266
Bulgaria,Q1,d5,2024,103.713,104.022,104.263,112.793,115.102,144.508,176.831,193.166,168.310,164.668,144.479,141.841,144.469,149.618,163.084,184.433,222.842,200.740,209.907,172.648,144.498,120.792,99.008,98.544
Bulgaria,Q1,d5,2025,99.642,99.939,100.171,108.359,110.575,138.802,169.829,185.510,161.651,158.155,138.774,136.243,138.765,143.707,156.634,177.127,213.996,192.780,201.580,165.814,138.793,116.037,95.126,94.681
