z,fuel,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2040,2045,2050
KAZ_N,Gas,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PAK_N,Coal,10.9849,10.9849,10.9849,10.9849,10.9849,10.9849,10.9849,10.9849,10.9849,10.9849,10.9849,10.9849,10.9849
PAK_S,Coal,828.261,828.261,828.261,828.261,828.261,828.261,828.261,828.261,828.261,828.261,828.261,828.261,828.261
UZB,Gas,452.88,448.56,444.24,439.92,435.6,435.6,435.6,435.6,435.6,435.6,435.6,435.6,435.6
