c,z,y,q,d,t,uni,value
Burundi,Burundi,2026,Q1,d1,t1,Reservoir,19.265904406800416
Burundi,Burundi,2026,Q1,d1,t1,ROR,22.125
Burundi,Burundi,2026,Q1,d1,t1,Imports,148.20532335652788
Burundi,Burundi,2026,Q1,d1,t1,Demand,182.1859615955019
Burundi,Burundi,2026,Q1,d1,t2,Reservoir,18.0
Burundi,Burundi,2026,Q1,d1,t2,ROR,22.125
Burundi,Burundi,2026,Q1,d1,t2,Imports,134.79799467165563
Burundi,Burundi,2026,Q1,d1,t2,Demand,168.18309493807286
Burundi,Burundi,2026,Q1,d1,t3,Reservoir,28.307341001366144
Burundi,Burundi,2026,Q1,d1,t3,ROR,22.125
Burundi,Burundi,2026,Q1,d1,t3,Imports,117.99645914537008
Burundi,Burundi,2026,Q1,d1,t3,Demand,162.52897718946772
Burundi,Burundi,2026,Q1,d1,t4,Reservoir,18.0
Burundi,Burundi,2026,Q1,d1,t4,ROR,22.125
Burundi,Burundi,2026,Q1,d1,t4,Imports,126.9310797126189
Burundi,Burundi,2026,Q1,d1,t4,Demand,160.70952572698795
Burundi,Burundi,2026,Q1,d1,t5,Reservoir,18.0
Burundi,Burundi,2026,Q1,d1,t5,ROR,22.125
Burundi,Burundi,2026,Q1,d1,t5,Imports,126.80986357018418
Burundi,Burundi,2026,Q1,d1,t5,Demand,160.59437039167497
Burundi,Burundi,2026,Q1,d1,t6,Reservoir,18.0
Burundi,Burundi,2026,Q1,d1,t6,ROR,22.125
Burundi,Burundi,2026,Q1,d1,t6,PV,0.000909
Burundi,Burundi,2026,Q1,d1,t6,Imports,138.95474509795542
Burundi,Burundi,2026,Q1,d1,t6,Demand,172.13291684305767
Burundi,Burundi,2026,Q1,d1,t7,Reservoir,18.0
Burundi,Burundi,2026,Q1,d1,t7,ROR,22.125
Burundi,Burundi,2026,Q1,d1,t7,PV,0.6156
Burundi,Burundi,2026,Q1,d1,t7,Imports,162.75695891880383
Burundi,Burundi,2026,Q1,d1,t7,Demand,195.35971097286364
Burundi,Burundi,2026,Q1,d1,t8,Reservoir,18.0
Burundi,Burundi,2026,Q1,d1,t8,ROR,22.125
Burundi,Burundi,2026,Q1,d1,t8,PV,1.962407826
Burundi,Burundi,2026,Q1,d1,t8,Imports,165.65455427624792
Burundi,Burundi,2026,Q1,d1,t8,Demand,199.4592343884356
Burundi,Burundi,2026,Q1,d1,t9,Reservoir,18.0
Burundi,Burundi,2026,Q1,d1,t9,ROR,22.125
Burundi,Burundi,2026,Q1,d1,t9,PV,3.079624707
Burundi,Burundi,2026,Q1,d1,t9,Imports,167.19377391873144
Burundi,Burundi,2026,Q1,d1,t9,Demand,202.0387099297949
Burundi,Burundi,2026,Q1,d1,t10,Reservoir,18.0
Burundi,Burundi,2026,Q1,d1,t10,ROR,22.125
Burundi,Burundi,2026,Q1,d1,t10,PV,4.187743731
Burundi,Burundi,2026,Q1,d1,t10,Imports,179.50654638973486
Burundi,Burundi,2026,Q1,d1,t10,Demand,214.84396280124813
Burundi,Burundi,2026,Q1,d1,t11,Reservoir,18.0
Burundi,Burundi,2026,Q1,d1,t11,ROR,22.125
Burundi,Burundi,2026,Q1,d1,t11,PV,5.308599753
Burundi,Burundi,2026,Q1,d1,t11,Imports,175.8296492914796
Burundi,Burundi,2026,Q1,d1,t11,Demand,212.4717665799056
Burundi,Burundi,2026,Q1,d1,t12,Reservoir,29.046126834290504
Burundi,Burundi,2026,Q1,d1,t12,ROR,22.125
Burundi,Burundi,2026,Q1,d1,t12,PV,5.008370463
Burundi,Burundi,2026,Q1,d1,t12,Imports,178.22770226251552
Burundi,Burundi,2026,Q1,d1,t12,Demand,225.49581444668024
Burundi,Burundi,2026,Q1,d1,t13,Reservoir,27.94749737186558
Burundi,Burundi,2026,Q1,d1,t13,ROR,22.125
Burundi,Burundi,2026,Q1,d1,t13,PV,4.154991444
Burundi,Burundi,2026,Q1,d1,t13,Imports,179.34908507880434
Burundi,Burundi,2026,Q1,d1,t13,Demand,224.6091196407297
Burundi,Burundi,2026,Q1,d1,t14,Reservoir,18.0
Burundi,Burundi,2026,Q1,d1,t14,ROR,22.125
Burundi,Burundi,2026,Q1,d1,t14,PV,3.5854655760000003
Burundi,Burundi,2026,Q1,d1,t14,Imports,169.72807332494267
Burundi,Burundi,2026,Q1,d1,t14,Demand,204.9521352346956
Burundi,Burundi,2026,Q1,d1,t15,Reservoir,18.0
Burundi,Burundi,2026,Q1,d1,t15,ROR,22.125
Burundi,Burundi,2026,Q1,d1,t15,PV,3.0168494910000003
Burundi,Burundi,2026,Q1,d1,t15,Imports,177.75715431399294
Burundi,Burundi,2026,Q1,d1,t15,Demand,212.0111460892933
Burundi,Burundi,2026,Q1,d1,t16,Reservoir,28.66053755116465
Burundi,Burundi,2026,Q1,d1,t16,ROR,22.125
