c,z,y,q,d,t,uni,value
AFG,NEPS_AFG,2017,Q1,d1,t1,Diesel,108.0
AFG,NEPS_AFG,2017,Q1,d1,t1,Reservoir,30.14448302342592
AFG,NEPS_AFG,2017,Q1,d1,t1,Imports,1e-09
AFG,NEPS_AFG,2017,Q1,d1,t1,Demand,435.1871301458
AFG,NEPS_AFG,2017,Q1,d1,t1,Unmet demand,297.0426471213741
AFG,NEPS_AFG,2017,Q1,d1,t2,Diesel,87.00674157303371
AFG,NEPS_AFG,2017,Q1,d1,t2,Reservoir,29.63514684988371
AFG,NEPS_AFG,2017,Q1,d1,t2,Imports,1e-09
AFG,NEPS_AFG,2017,Q1,d1,t2,Demand,443.7215548453
AFG,NEPS_AFG,2017,Q1,d1,t2,Unmet demand,327.07966642138257
AFG,NEPS_AFG,2017,Q1,d1,t3,Diesel,108.0
AFG,NEPS_AFG,2017,Q1,d1,t3,Reservoir,91.87462382222223
AFG,NEPS_AFG,2017,Q1,d1,t3,Imports,1e-09
AFG,NEPS_AFG,2017,Q1,d1,t3,Demand,506.8173099525
AFG,NEPS_AFG,2017,Q1,d1,t3,Unmet demand,306.9426861292778
AFG,NEPS_AFG,2017,Q1,d1,t4,Diesel,108.0
AFG,NEPS_AFG,2017,Q1,d1,t4,Reservoir,108.55
AFG,NEPS_AFG,2017,Q1,d1,t4,Imports,1e-09
AFG,NEPS_AFG,2017,Q1,d1,t4,Demand,502.7627714728
AFG,NEPS_AFG,2017,Q1,d1,t4,Unmet demand,286.2127714718
AFG,NEPS_AFG,2017,Q1,d1,t5,Diesel,108.0
AFG,NEPS_AFG,2017,Q1,d1,t5,Reservoir,22.0
AFG,NEPS_AFG,2017,Q1,d1,t5,Imports,156.39070507291018
AFG,NEPS_AFG,2017,Q1,d1,t5,Demand,623.5025185145
AFG,NEPS_AFG,2017,Q1,d1,t5,Unmet demand,337.1118135979806
AFG,NEPS_AFG,2017,Q1,d1,t6,Reservoir,186.55
AFG,NEPS_AFG,2017,Q1,d1,t6,Imports,1e-09
AFG,NEPS_AFG,2017,Q1,d1,t6,Demand,613.4576562261
AFG,NEPS_AFG,2017,Q1,d1,t6,Unmet demand,426.9076562251
AFG,NEPS_AFG,2017,Q1,d1,t7,Diesel,108.0
AFG,NEPS_AFG,2017,Q1,d1,t7,Reservoir,99.55
AFG,NEPS_AFG,2017,Q2,d1,t1,Diesel,97.19999999999992
