zone,season,daytype,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Bulgaria,Q1,d1,0.5680556962025316,0.5624667721518987,0.566889082278481,0.5868667721518988,0.637935917721519,0.6979409810126582,0.7492395569620254,0.7669310126582278,0.7530107594936709,0.7380354430379746,0.7198743670886076,0.7092268987341772,0.6985678797468354,0.6991639240506329,0.7107009493670886,0.7423107594936709,0.7935996835443038,0.803798417721519,0.7715962025316455,0.7348848101265822,0.709892246835443,0.6642001582278481,0.614631170886076,0.5828977848101266
Bulgaria,Q1,d2,0.5680556962025316,0.5624667721518987,0.566889082278481,0.5868667721518988,0.637935917721519,0.6979409810126582,0.7492395569620254,0.7669310126582278,0.7530107594936709,0.7380354430379746,0.7198743670886076,0.7092268987341772,0.6985678797468354,0.6991639240506329,0.7107009493670886,0.7423107594936709,0.7935996835443038,0.803798417721519,0.7715962025316455,0.7348848101265822,0.709892246835443,0.6642001582278481,0.614631170886076,0.5828977848101266
Bulgaria,Q1,d3,0.5680556962025316,0.5624667721518987,0.566889082278481,0.5868667721518988,0.637935917721519,0.6979409810126582,0.7492395569620254,0.7669310126582278,0.7530107594936709,0.7380354430379746,0.7198743670886076,0.7092268987341772,0.6985678797468354,0.6991639240506329,0.7107009493670886,0.7423107594936709,0.7935996835443038,0.803798417721519,0.7715962025316455,0.7348848101265822,0.709892246835443,0.6642001582278481,0.614631170886076,0.5828977848101266
Bulgaria,Q1,d4,0.5680556962025316,0.5624667721518987,0.566889082278481,0.5868667721518988,0.637935917721519,0.6979409810126582,0.7492395569620254,0.7669310126582278,0.7530107594936709,0.7380354430379746,0.7198743670886076,0.7092268987341772,0.6985678797468354,0.6991639240506329,0.7107009493670886,0.7423107594936709,0.7935996835443038,0.803798417721519,0.7715962025316455,0.7348848101265822,0.709892246835443,0.6642001582278481,0.614631170886076,0.5828977848101266
Bulgaria,Q1,d5,0.5680556962025316,0.5624667721518987,0.566889082278481,0.5868667721518988,0.637935917721519,0.6979409810126582,0.7492395569620254,0.7669310126582278,0.7530107594936709,0.7380354430379746,0.7198743670886076,0.7092268987341772,0.6985678797468354,0.6991639240506329,0.7107009493670886,0.7423107594936709,0.7935996835443038,0.803798417721519,0.7715962025316455,0.7348848101265822,0.709892246835443,0.6642001582278481,0.614631170886076,0.5828977848101266
Bulgaria,Q1,d6,0.5680556962025316,0.5624667721518987,0.566889082278481,0.5868667721518988,0.637935917721519,0.6979409810126582,0.7492395569620254,0.7669310126582278,0.7530107594936709,0.7380354430379746,0.7198743670886076,0.7092268987341772,0.6985678797468354,0.6991639240506329,0.7107009493670886,0.7423107594936709,0.7935996835443038,0.803798417721519,0.7715962025316455,0.7348848101265822,0.709892246835443,0.6642001582278481,0.614631170886076,0.5828977848101266
Bulgaria,Q2,d1,0.41571051805337517,0.41691883830455256,0.42903328100470955,0.464070486656201,0.5088282574568289,0.5493919937205651,0.5654070643642073,0.5607893249607535,0.5572125588697017,0.5487634222919937,0.5472252747252747,0.5395899529042386,0.5371514913657771,0.5387590266875981,0.5427808477237048,0.5605266875981162,0.5769623233908948,0.5853483516483516,0.5811235478806908,0.5576155416012559,0.5198065934065934,0.47200627943485085,0.4385485086342229,0.4218863422291994
Bulgaria,Q2,d2,0.41571051805337517,0.41691883830455256,0.42903328100470955,0.464070486656201,0.5088282574568289,0.5493919937205651,0.5654070643642073,0.5607893249607535,0.5572125588697017,0.5487634222919937,0.5472252747252747,0.5395899529042386,0.5371514913657771,0.5387590266875981,0.5427808477237048,0.5605266875981162,0.5769623233908948,0.5853483516483516,0.5811235478806908,0.5576155416012559,0.5198065934065934,0.47200627943485085,0.4385485086342229,0.4218863422291994
Bulgaria,Q2,d3,0.41571051805337517,0.41691883830455256,0.42903328100470955,0.464070486656201,0.5088282574568289,0.5493919937205651,0.5654070643642073,0.5607893249607535,0.5572125588697017,0.5487634222919937,0.5472252747252747,0.5395899529042386,0.5371514913657771,0.5387590266875981,0.5427808477237048,0.5605266875981162,0.5769623233908948,0.5853483516483516,0.5811235478806908,0.5576155416012559,0.5198065934065934,0.47200627943485085,0.4385485086342229,0.4218863422291994
Bulgaria,Q2,d4,0.41571051805337517,0.41691883830455256,0.42903328100470955,0.464070486656201,0.5088282574568289,0.5493919937205651,0.5654070643642073,0.5607893249607535,0.5572125588697017,0.5487634222919937,0.5472252747252747,0.5395899529042386,0.5371514913657771,0.5387590266875981,0.5427808477237048,0.5605266875981162,0.5769623233908948,0.5853483516483516,0.5811235478806908,0.5576155416012559,0.5198065934065934,0.47200627943485085,0.4385485086342229,0.4218863422291994
Bulgaria,Q2,d5,0.41571051805337517,0.41691883830455256,0.42903328100470955,0.464070486656201,0.5088282574568289,0.5493919937205651,0.5654070643642073,0.5607893249607535,0.5572125588697017,0.5487634222919937,0.5472252747252747,0.5395899529042386,0.5371514913657771,0.5387590266875981,0.5427808477237048,0.5605266875981162,0.5769623233908948,0.5853483516483516,0.5811235478806908,0.5576155416012559,0.5198065934065934,0.47200627943485085,0.4385485086342229,0.4218863422291994
Bulgaria,Q2,d6,0.41571051805337517,0.41691883830455256,0.42903328100470955,0.464070486656201,0.5088282574568289,0.5493919937205651,0.5654070643642073,0.5607893249607535,0.5572125588697017,0.5487634222919937,0.5472252747252747,0.5395899529042386,0.5371514913657771,0.5387590266875981,0.5427808477237048,0.5605266875981162,0.5769623233908948,0.5853483516483516,0.5811235478806908,0.5576155416012559,0.5198065934065934,0.47200627943485085,0.4385485086342229,0.4218863422291994
Bulgaria,Q3,d1,0.4216770186335404,0.4214051242236025,0.4311854037267081,0.45967810559006206,0.4983240683229814,0.5424492236024845,0.5658833850931677,0.5710532608695652,0.5785473602484472,0.5787091614906832,0.5846732919254659,0.5809111801242236,0.580908850931677,0.5827352484472049,0.5832608695652174,0.593370652173913,0.6014768633540373,0.6002335403726708,0.5863517080745342,0.5571444099378882,0.5211122670807453,0.47703462732919255,0.4460880434782609,0.42937981366459627
